variant,country,year,potentialsupport2564_65
estimates,804,1950,10.105
estimates,804,1951,10.19
estimates,804,1952,10.344
estimates,804,1953,10.54
estimates,804,1954,10.737
estimates,804,1955,10.913
estimates,804,1956,11.101
estimates,804,1957,11.288
estimates,804,1958,11.492
estimates,804,1959,11.753
estimates,804,1960,12.089
estimates,804,1961,11.773
estimates,804,1962,11.557
estimates,804,1963,11.394
estimates,804,1964,11.23
estimates,804,1965,11.04
estimates,804,1966,10.8
estimates,804,1967,10.551
estimates,804,1968,10.3
estimates,804,1969,10.05
estimates,804,1970,9.796
estimates,804,1971,9.47
estimates,804,1972,9.179
estimates,804,1973,8.921
estimates,804,1974,8.692
estimates,804,1975,8.489
estimates,804,1976,8.245
estimates,804,1977,8.057
estimates,804,1978,7.891
estimates,804,1979,7.728
estimates,804,1980,7.556
estimates,804,1981,7.335
estimates,804,1982,7.118
estimates,804,1983,6.945
estimates,804,1984,6.869
estimates,804,1985,6.909
estimates,804,1986,6.956
estimates,804,1987,7.104
estimates,804,1988,7.304
estimates,804,1989,7.48
estimates,804,1990,7.584
estimates,804,1991,7.579
estimates,804,1992,7.545
estimates,804,1993,7.48
estimates,804,1994,7.382
estimates,804,1995,7.252
estimates,804,1996,6.927
estimates,804,1997,6.6
estimates,804,1998,6.324
estimates,804,1999,6.152
estimates,804,2000,6.1
estimates,804,2001,6.04
estimates,804,2002,6.091
estimates,804,2003,6.19
estimates,804,2004,6.247
estimates,804,2005,6.217
estimates,804,2006,5.998
estimates,804,2007,5.727
estimates,804,2008,5.472
estimates,804,2009,5.3
estimates,804,2010,5.224
estimates,804,2011,5.181
estimates,804,2012,5.212
estimates,804,2013,5.299
estimates,804,2014,5.422
estimates,804,2015,5.568
medium_variant,804,2015,5.568
medium_variant,804,2016,5.672
medium_variant,804,2017,5.808
medium_variant,804,2018,5.949
medium_variant,804,2019,6.035
medium_variant,804,2020,6.027
medium_variant,804,2021,5.841
medium_variant,804,2022,5.588
medium_variant,804,2023,5.328
medium_variant,804,2024,5.114
medium_variant,804,2025,4.964
medium_variant,804,2026,4.79
medium_variant,804,2027,4.672
medium_variant,804,2028,4.584
medium_variant,804,2029,4.501
medium_variant,804,2030,4.418
medium_variant,804,2031,4.291
medium_variant,804,2032,4.17
medium_variant,804,2033,4.069
medium_variant,804,2034,4.006
medium_variant,804,2035,3.985
medium_variant,804,2036,3.955
medium_variant,804,2037,3.96
medium_variant,804,2038,3.989
medium_variant,804,2039,4.022
medium_variant,804,2040,4.047
medium_variant,804,2041,4.02
medium_variant,804,2042,3.993
medium_variant,804,2043,3.964
medium_variant,804,2044,3.939
