variant,country,year,potentialsupport2564_65
estimates,52,1950,12.008
estimates,52,1951,11.686
estimates,52,1952,11.346
estimates,52,1953,10.941
estimates,52,1954,10.481
estimates,52,1955,10.007
estimates,52,1956,10.05
estimates,52,1957,10.141
estimates,52,1958,10.282
estimates,52,1959,10.42
estimates,52,1960,10.483
estimates,52,1961,10.167
estimates,52,1962,9.837
estimates,52,1963,9.514
estimates,52,1964,9.248
estimates,52,1965,9.037
estimates,52,1966,8.812
estimates,52,1967,8.651
estimates,52,1968,8.49
estimates,52,1969,8.303
estimates,52,1970,8.086
estimates,52,1971,7.925
estimates,52,1972,7.806
estimates,52,1973,7.718
estimates,52,1974,7.625
estimates,52,1975,7.468
estimates,52,1976,6.958
estimates,52,1977,6.55
estimates,52,1978,6.267
estimates,52,1979,6.104
estimates,52,1980,6.022
estimates,52,1981,6.009
estimates,52,1982,6.027
estimates,52,1983,6.079
estimates,52,1984,6.168
estimates,52,1985,6.295
estimates,52,1986,6.347
estimates,52,1987,6.43
estimates,52,1988,6.536
estimates,52,1989,6.662
estimates,52,1990,6.809
estimates,52,1991,6.876
estimates,52,1992,6.956
estimates,52,1993,7.037
estimates,52,1994,7.095
estimates,52,1995,7.126
estimates,52,1996,7.091
estimates,52,1997,7.024
estimates,52,1998,6.937
estimates,52,1999,6.835
estimates,52,2000,6.723
estimates,52,2001,6.705
estimates,52,2002,6.705
estimates,52,2003,6.718
estimates,52,2004,6.738
estimates,52,2005,6.765
estimates,52,2006,6.738
estimates,52,2007,6.703
estimates,52,2008,6.659
estimates,52,2009,6.612
estimates,52,2010,6.558
estimates,52,2011,6.506
estimates,52,2012,6.452
estimates,52,2013,6.382
estimates,52,2014,6.285
estimates,52,2015,6.152
medium_variant,52,2015,6.152
medium_variant,52,2016,6.004
medium_variant,52,2017,5.837
medium_variant,52,2018,5.658
medium_variant,52,2019,5.475
medium_variant,52,2020,5.289
medium_variant,52,2021,5.115
medium_variant,52,2022,4.944
medium_variant,52,2023,4.774
medium_variant,52,2024,4.601
medium_variant,52,2025,4.424
medium_variant,52,2026,4.26
medium_variant,52,2027,4.099
medium_variant,52,2028,3.943
medium_variant,52,2029,3.794
medium_variant,52,2030,3.652
medium_variant,52,2031,3.528
medium_variant,52,2032,3.411
medium_variant,52,2033,3.303
medium_variant,52,2034,3.207
medium_variant,52,2035,3.122
medium_variant,52,2036,3.059
medium_variant,52,2037,3.007
medium_variant,52,2038,2.961
medium_variant,52,2039,2.916
medium_variant,52,2040,2.869
medium_variant,52,2041,2.828
medium_variant,52,2042,2.786
medium_variant,52,2043,2.745
medium_variant,52,2044,2.709
medium_variant,52,2045,2.68
medium_variant,52,2046,2.663
medium_variant,52,2047,2.652
medium_variant,52,2048,2.644
medium_variant,52,2049,2.635
medium_variant,52,2050,2.621
medium_variant,52,2051,2.609
medium_variant,52,2052,2.593
medium_variant,52,2053,2.575
medium_variant,52,2054,2.559
medium_variant,52,2055,2.546
medium_variant,52,2056,2.541
medium_variant,52,2057,2.536
medium_variant,52,2058,2.532
medium_variant,52,2059,2.527
medium_variant,52,2060,2.519
medium_variant,52,2061,2.514
medium_variant,52,2062,2.506
medium_variant,52,2063,2.495
medium_variant,52,2064,2.482
medium_variant,52,2065,2.47
medium_variant,52,2066,2.467
medium_variant,52,2067,2.461
medium_variant,52,2068,2.454
medium_variant,52,2069,2.445
medium_variant,52,2070,2.432
medium_variant,52,2071,2.425
medium_variant,52,2072,2.414
medium_variant,52,2073,2.399
medium_variant,52,2074,2.381
medium_variant,52,2075,2.362
medium_variant,52,2076,2.355
medium_variant,52,2077,2.344
medium_variant,52,2078,2.331
medium_variant,52,2079,2.317
medium_variant,52,2080,2.3
medium_variant,52,2081,2.293
medium_variant,52,2082,2.284
medium_variant,52,2083,2.271
medium_variant,52,2084,2.255
medium_variant,52,2085,2.238
medium_variant,52,2086,2.232
medium_variant,52,2087,2.223
medium_variant,52,2088,2.211
medium_variant,52,2089,2.197
medium_variant,52,2090,2.181
medium_variant,52,2091,2.178
medium_variant,52,2092,2.172
medium_variant,52,2093,2.163
medium_variant,52,2094,2.151
medium_variant,52,2095,2.137
medium_variant,52,2096,2.136
medium_variant,52,2097,2.131
medium_variant,52,2098,2.123
medium_variant,52,2099,2.113
medium_variant,52,2100,2.101
high_variant,52,2015,3.78348569157393
low_variant,52,2015,3.78348569157393
constant_fertility,52,2015,3.78348569157393
instant_replacement,52,2015,3.78348569157393
zero_migration,52,2015,3.78348569157393
constant_mortality,52,2015,3.78348569157393
no_change,52,2015,3.78348569157393
high_variant,52,2020,3.19980028470053
low_variant,52,2020,3.19980028470053
constant_fertility,52,2020,3.19980028470053
instant_replacement,52,2020,3.19980028470053
zero_migration,52,2020,3.49435722987106
constant_mortality,52,2020,3.23892261981656
no_change,52,2020,3.23892261981656
high_variant,52,2025,2.64093789607098
low_variant,52,2025,2.64093789607098
constant_fertility,52,2025,2.64093789607098
instant_replacement,52,2025,2.64093789607098
zero_migration,52,2025,3.04220052877771
constant_mortality,52,2025,2.72656879839511
no_change,52,2025,2.72656879839511
high_variant,52,2030,2.24982439335888
low_variant,52,2030,2.24982439335888
constant_fertility,52,2030,2.24982439335888
instant_replacement,52,2030,2.24982439335888
zero_migration,52,2030,2.66923397546257
constant_mortality,52,2030,2.38408692842689
no_change,52,2030,2.38408692842689
high_variant,52,2035,2.0463882971592
low_variant,52,2035,2.0463882971592
constant_fertility,52,2035,2.0463882971592
instant_replacement,52,2035,2.0463882971592
zero_migration,52,2035,2.46204219409283
constant_mortality,52,2035,2.24183124763612
no_change,52,2035,2.24183124763612
high_variant,52,2040,1.89706696181516
low_variant,52,2040,1.89706696181516
constant_fertility,52,2040,1.89706696181516
instant_replacement,52,2040,1.89706696181516
zero_migration,52,2040,2.27035183861488
constant_mortality,52,2040,2.15794965436285
no_change,52,2040,2.15794965436285
