variant,country,year,potentialsupport2564_65
estimates,233,1950,7.174
estimates,233,1951,7.204
estimates,233,1952,7.276
estimates,233,1953,7.381
estimates,233,1954,7.506
estimates,233,1955,7.644
estimates,233,1956,7.768
estimates,233,1957,7.895
estimates,233,1958,8.022
estimates,233,1959,8.148
estimates,233,1960,8.272
estimates,233,1961,8.177
estimates,233,1962,8.123
estimates,233,1963,8.094
estimates,233,1964,8.071
estimates,233,1965,8.043
estimates,233,1966,7.923
estimates,233,1967,7.813
estimates,233,1968,7.712
estimates,233,1969,7.623
estimates,233,1970,7.544
estimates,233,1971,7.364
estimates,233,1972,7.213
estimates,233,1973,7.087
estimates,233,1974,6.984
estimates,233,1975,6.904
estimates,233,1976,6.795
estimates,233,1977,6.728
estimates,233,1978,6.691
estimates,233,1979,6.675
estimates,233,1980,6.673
estimates,233,1981,6.577
estimates,233,1982,6.494
estimates,233,1983,6.448
estimates,233,1984,6.471
estimates,233,1985,6.579
estimates,233,1986,6.68
estimates,233,1987,6.864
estimates,233,1988,7.097
estimates,233,1989,7.319
estimates,233,1990,7.49
estimates,233,1991,7.392
estimates,233,1992,7.258
estimates,233,1993,7.099
estimates,233,1994,6.93
estimates,233,1995,6.763
estimates,233,1996,6.529
estimates,233,1997,6.308
estimates,233,1998,6.111
estimates,233,1999,5.953
estimates,233,2000,5.836
estimates,233,2001,5.666
estimates,233,2002,5.539
estimates,233,2003,5.435
estimates,233,2004,5.337
estimates,233,2005,5.237
estimates,233,2006,5.076
estimates,233,2007,4.913
estimates,233,2008,4.766
estimates,233,2009,4.657
estimates,233,2010,4.59
estimates,233,2011,4.519
estimates,233,2012,4.475
estimates,233,2013,4.436
estimates,233,2014,4.39
estimates,233,2015,4.34
medium_variant,233,2015,4.34
medium_variant,233,2016,4.322
medium_variant,233,2017,4.309
medium_variant,233,2018,4.291
medium_variant,233,2019,4.258
medium_variant,233,2020,4.204
medium_variant,233,2021,4.114
medium_variant,233,2022,4.006
medium_variant,233,2023,3.891
medium_variant,233,2024,3.782
medium_variant,233,2025,3.686
medium_variant,233,2026,3.588
medium_variant,233,2027,3.502
medium_variant,233,2028,3.424
medium_variant,233,2029,3.353
medium_variant,233,2030,3.289
medium_variant,233,2031,3.223
medium_variant,233,2032,3.161
medium_variant,233,2033,3.107
medium_variant,233,2034,3.066
medium_variant,233,2035,3.039
medium_variant,233,2036,3.018
medium_variant,233,2037,3.009
medium_variant,233,2038,3.004
medium_variant,233,2039,2.992
medium_variant,233,2040,2.967
medium_variant,233,2041,2.931
medium_variant,233,2042,2.883
medium_variant,233,2043,2.83
medium_variant,233,2044,2.781
medium_variant,233,2045,2.74
medium_variant,233,2046,2.708
medium_variant,233,2047,2.679
medium_variant,233,2048,2.653
medium_variant,233,2049,2.628
medium_variant,233,2050,2.599
medium_variant,233,2051,2.567
medium_variant,233,2052,2.533
medium_variant,233,2053,2.495
medium_variant,233,2054,2.45
