variant,country,year,potentialsupport2564_65
estimates,728,1950,18.795
estimates,728,1951,18.97
estimates,728,1952,19.447
estimates,728,1953,20.258
estimates,728,1954,21.462
estimates,728,1955,23.161
estimates,728,1956,23.092
estimates,728,1957,23.324
estimates,728,1958,23.869
estimates,728,1959,24.746
estimates,728,1960,25.993
estimates,728,1961,25.706
estimates,728,1962,25.7
estimates,728,1963,26.003
estimates,728,1964,26.658
estimates,728,1965,27.699
estimates,728,1966,27.433
estimates,728,1967,27.478
estimates,728,1968,27.792
estimates,728,1969,28.338
estimates,728,1970,29.099
estimates,728,1971,28.616
estimates,728,1972,28.366
estimates,728,1973,28.32
estimates,728,1974,28.444
estimates,728,1975,28.711
estimates,728,1976,27.932
estimates,728,1977,27.354
estimates,728,1978,26.968
estimates,728,1979,26.77
estimates,728,1980,26.749
estimates,728,1981,26.068
estimates,728,1982,25.617
estimates,728,1983,25.366
estimates,728,1984,25.287
estimates,728,1985,25.349
estimates,728,1986,24.624
estimates,728,1987,24.159
estimates,728,1988,23.933
estimates,728,1989,23.934
estimates,728,1990,24.157
estimates,728,1991,23.316
estimates,728,1992,22.752
estimates,728,1993,22.455
estimates,728,1994,22.437
estimates,728,1995,22.729
estimates,728,1996,22.297
estimates,728,1997,21.955
estimates,728,1998,21.674
estimates,728,1999,21.426
estimates,728,2000,21.19
estimates,728,2001,20.753
estimates,728,2002,20.395
estimates,728,2003,20.098
estimates,728,2004,19.844
estimates,728,2005,19.614
estimates,728,2006,19.265
estimates,728,2007,18.976
estimates,728,2008,18.724
estimates,728,2009,18.485
estimates,728,2010,18.247
estimates,728,2011,17.982
estimates,728,2012,17.775
estimates,728,2013,17.613
estimates,728,2014,17.485
estimates,728,2015,17.382
medium_variant,728,2015,17.382
medium_variant,728,2016,17.229
medium_variant,728,2017,17.149
medium_variant,728,2018,17.154
medium_variant,728,2019,17.268
medium_variant,728,2020,17.492
medium_variant,728,2021,17.625
medium_variant,728,2022,17.872
medium_variant,728,2023,18.184
medium_variant,728,2024,18.499
medium_variant,728,2025,18.782
medium_variant,728,2026,18.795
medium_variant,728,2027,18.821
medium_variant,728,2028,18.861
medium_variant,728,2029,18.922
medium_variant,728,2030,18.997
medium_variant,728,2031,18.836
medium_variant,728,2032,18.727
medium_variant,728,2033,18.653
medium_variant,728,2034,18.594
medium_variant,728,2035,18.536
medium_variant,728,2036,18.275
medium_variant,728,2037,18.061
medium_variant,728,2038,17.891
medium_variant,728,2039,17.767
medium_variant,728,2040,17.682
medium_variant,728,2041,17.458
medium_variant,728,2042,17.297
medium_variant,728,2043,17.185
medium_variant,728,2044,17.105
medium_variant,728,2045,17.043
medium_variant,728,2046,16.834
medium_variant,728,2047,16.67
medium_variant,728,2048,16.546
medium_variant,728,2049,16.455
medium_variant,728,2050,16.388
medium_variant,728,2051,16.182
medium_variant,728,2052,16.026
medium_variant,728,2053,15.895
medium_variant,728,2054,15.765
medium_variant,728,2055,15.617
medium_variant,728,2056,15.307
medium_variant,728,2057,15.025
medium_variant,728,2058,14.766
medium_variant,728,2059,14.524
medium_variant,728,2060,14.293
medium_variant,728,2061,13.943
medium_variant,728,2062,13.638
medium_variant,728,2063,13.367
medium_variant,728,2064,13.118
medium_variant,728,2065,12.883
medium_variant,728,2066,12.553
medium_variant,728,2067,12.266
medium_variant,728,2068,12.015
medium_variant,728,2069,11.797
medium_variant,728,2070,11.606
medium_variant,728,2071,11.346
medium_variant,728,2072,11.132
medium_variant,728,2073,10.95
medium_variant,728,2074,10.79
medium_variant,728,2075,10.642
medium_variant,728,2076,10.418
medium_variant,728,2077,10.227
medium_variant,728,2078,10.063
medium_variant,728,2079,9.919
medium_variant,728,2080,9.79
medium_variant,728,2081,9.586
medium_variant,728,2082,9.414
medium_variant,728,2083,9.266
medium_variant,728,2084,9.135
medium_variant,728,2085,9.013
medium_variant,728,2086,8.821
medium_variant,728,2087,8.656
