variant,country,year,potentialsupport2564_65
estimates,8,1950,8.506
estimates,8,1951,8.84
estimates,8,1952,9.176
estimates,8,1953,9.503
estimates,8,1954,9.813
estimates,8,1955,10.11
estimates,8,1956,10.106
estimates,8,1957,10.073
estimates,8,1958,10.064
estimates,8,1959,10.143
estimates,8,1960,10.331
estimates,8,1961,10.452
estimates,8,1962,10.674
estimates,8,1963,10.932
estimates,8,1964,11.128
estimates,8,1965,11.212
estimates,8,1966,11.236
estimates,8,1967,11.194
estimates,8,1968,11.139
estimates,8,1969,11.137
estimates,8,1970,11.215
estimates,8,1971,11.315
estimates,8,1972,11.499
estimates,8,1973,11.725
estimates,8,1974,11.938
estimates,8,1975,12.108
estimates,8,1976,12.088
estimates,8,1977,12.061
estimates,8,1978,12.044
estimates,8,1979,12.057
estimates,8,1980,12.11
estimates,8,1981,12.09
estimates,8,1982,12.116
estimates,8,1983,12.182
estimates,8,1984,12.276
estimates,8,1985,12.389
estimates,8,1986,12.412
estimates,8,1987,12.464
estimates,8,1988,12.537
estimates,8,1989,12.627
estimates,8,1990,12.729
estimates,8,1991,12.545
estimates,8,1992,12.373
estimates,8,1993,12.178
estimates,8,1994,11.933
estimates,8,1995,11.628
estimates,8,1996,11.506
estimates,8,1997,11.38
estimates,8,1998,11.258
estimates,8,1999,11.153
estimates,8,2000,11.069
estimates,8,2001,10.724
estimates,8,2002,10.401
estimates,8,2003,10.082
estimates,8,2004,9.744
estimates,8,2005,9.387
estimates,8,2006,8.959
estimates,8,2007,8.526
estimates,8,2008,8.1
estimates,8,2009,7.696
estimates,8,2010,7.322
estimates,8,2011,7.125
estimates,8,2012,6.961
estimates,8,2013,6.823
estimates,8,2014,6.702
estimates,8,2015,6.592
medium_variant,8,2015,6.592
medium_variant,8,2016,6.502
medium_variant,8,2017,6.427
medium_variant,8,2018,6.352
medium_variant,8,2019,6.26
medium_variant,8,2020,6.146
medium_variant,8,2021,6.005
medium_variant,8,2022,5.853
medium_variant,8,2023,5.687
medium_variant,8,2024,5.507
medium_variant,8,2025,5.311
medium_variant,8,2026,5.104
medium_variant,8,2027,4.893
medium_variant,8,2028,4.682
medium_variant,8,2029,4.474
medium_variant,8,2030,4.272
medium_variant,8,2031,4.084
medium_variant,8,2032,3.902
medium_variant,8,2033,3.733
medium_variant,8,2034,3.585
medium_variant,8,2035,3.46
medium_variant,8,2036,3.362
medium_variant,8,2037,3.285
medium_variant,8,2038,3.222
medium_variant,8,2039,3.168
medium_variant,8,2040,3.119
medium_variant,8,2041,3.084
medium_variant,8,2042,3.055
medium_variant,8,2043,3.031
medium_variant,8,2044,3.016
medium_variant,8,2045,3.01
medium_variant,8,2046,3.02
