variant,country,year,potentialsupport2564_65
estimates,466,1950,28.411
estimates,466,1951,28.432
estimates,466,1952,29.003
estimates,466,1953,30.184
estimates,466,1954,32.106
estimates,466,1955,35.022
estimates,466,1956,34.371
estimates,466,1957,34.306
estimates,466,1958,34.865
estimates,466,1959,36.142
estimates,466,1960,38.295
estimates,466,1961,37.058
estimates,466,1962,36.446
estimates,466,1963,36.458
estimates,466,1964,37.154
estimates,466,1965,38.622
estimates,466,1966,36.912
estimates,466,1967,35.853
estimates,466,1968,35.278
estimates,466,1969,35.032
estimates,466,1970,35.056
estimates,466,1971,32.789
estimates,466,1972,31.009
estimates,466,1973,29.676
estimates,466,1974,28.76
estimates,466,1975,28.215
estimates,466,1976,26.482
estimates,466,1977,25.182
estimates,466,1978,24.224
estimates,466,1979,23.533
estimates,466,1980,23.054
estimates,466,1981,21.78
estimates,466,1982,20.759
estimates,466,1983,19.939
estimates,466,1984,19.281
estimates,466,1985,18.762
estimates,466,1986,17.756
estimates,466,1987,16.902
estimates,466,1988,16.184
estimates,466,1989,15.595
estimates,466,1990,15.123
estimates,466,1991,14.793
estimates,466,1992,14.611
estimates,466,1993,14.558
estimates,466,1994,14.619
estimates,466,1995,14.784
estimates,466,1996,14.8
estimates,466,1997,14.953
estimates,466,1998,15.233
estimates,466,1999,15.642
estimates,466,2000,16.177
estimates,466,2001,16.398
estimates,466,2002,16.753
estimates,466,2003,17.238
estimates,466,2004,17.859
estimates,466,2005,18.619
estimates,466,2006,18.891
estimates,466,2007,19.306
estimates,466,2008,19.817
estimates,466,2009,20.36
estimates,466,2010,20.901
estimates,466,2011,20.831
estimates,466,2012,20.805
estimates,466,2013,20.874
estimates,466,2014,21.11
estimates,466,2015,21.541
medium_variant,466,2015,21.541
medium_variant,466,2016,21.66
medium_variant,466,2017,21.978
medium_variant,466,2018,22.412
medium_variant,466,2019,22.866
medium_variant,466,2020,23.288
medium_variant,466,2021,23.181
medium_variant,466,2022,23.119
medium_variant,466,2023,23.137
medium_variant,466,2024,23.282
medium_variant,466,2025,23.565
medium_variant,466,2026,23.53
medium_variant,466,2027,23.632
medium_variant,466,2028,23.841
medium_variant,466,2029,24.133
medium_variant,466,2030,24.483
medium_variant,466,2031,24.502
medium_variant,466,2032,24.612
medium_variant,466,2033,24.765
medium_variant,466,2034,24.911
medium_variant,466,2035,25.014
medium_variant,466,2036,24.751
medium_variant,466,2037,24.526
medium_variant,466,2038,24.309
medium_variant,466,2039,24.066
medium_variant,466,2040,23.778
medium_variant,466,2041,23.206
medium_variant,466,2042,22.687
medium_variant,466,2043,22.21
medium_variant,466,2044,21.77
medium_variant,466,2045,21.358
medium_variant,466,2046,20.8
medium_variant,466,2047,20.32
medium_variant,466,2048,19.9
medium_variant,466,2049,19.529
medium_variant,466,2050,19.193
medium_variant,466,2051,18.781
medium_variant,466,2052,18.431
medium_variant,466,2053,18.131
medium_variant,466,2054,17.875
medium_variant,466,2055,17.652
medium_variant,466,2056,17.379
medium_variant,466,2057,17.155
medium_variant,466,2058,16.957
medium_variant,466,2059,16.766
medium_variant,466,2060,16.567
medium_variant,466,2061,16.286
medium_variant,466,2062,16.023
medium_variant,466,2063,15.767
medium_variant,466,2064,15.511
medium_variant,466,2065,15.248
medium_variant,466,2066,14.917
medium_variant,466,2067,14.601
medium_variant,466,2068,14.288
medium_variant,466,2069,13.963
medium_variant,466,2070,13.622
medium_variant,466,2071,13.24
medium_variant,466,2072,12.87
medium_variant,466,2073,12.503
medium_variant,466,2074,12.128
medium_variant,466,2075,11.743
medium_variant,466,2076,11.346
medium_variant,466,2077,10.962
medium_variant,466,2078,10.592
medium_variant,466,2079,10.241
medium_variant,466,2080,9.908
medium_variant,466,2081,9.596
medium_variant,466,2082,9.307
medium_variant,466,2083,9.035
medium_variant,466,2084,8.777
medium_variant,466,2085,8.531
medium_variant,466,2086,8.303
medium_variant,466,2087,8.091
medium_variant,466,2088,7.888
medium_variant,466,2089,7.691
medium_variant,466,2090,7.497
medium_variant,466,2091,7.315
medium_variant,466,2092,7.141
medium_variant,466,2093,6.971
medium_variant,466,2094,6.803
medium_variant,466,2095,6.636
medium_variant,466,2096,6.478
medium_variant,466,2097,6.323
medium_variant,466,2098,6.172
medium_variant,466,2099,6.021
medium_variant,466,2100,5.872
high_variant,466,2015,12.1980101566799
low_variant,466,2015,12.1980101566799
constant_fertility,466,2015,12.1980101566799
instant_replacement,466,2015,12.1980101566799
zero_migration,466,2015,12.1980101566799
constant_mortality,466,2015,12.1980101566799
no_change,466,2015,12.1980101566799
high_variant,466,2020,12.5402365881334
low_variant,466,2020,12.5402365881334
constant_fertility,466,2020,12.5402365881334
instant_replacement,466,2020,12.5402365881334
zero_migration,466,2020,12.7070678137354
constant_mortality,466,2020,12.6251770152777
no_change,466,2020,12.6251770152777
high_variant,466,2025,13.077473161642
low_variant,466,2025,13.077473161642
constant_fertility,466,2025,13.077473161642
instant_replacement,466,2025,13.077473161642
zero_migration,466,2025,13.3795802778173
constant_mortality,466,2025,13.3617946357596
no_change,466,2025,13.3617946357596
high_variant,466,2030,13.4568329142884
low_variant,466,2030,13.4568329142884
constant_fertility,466,2030,13.4568329142884
instant_replacement,466,2030,13.4568329142884
zero_migration,466,2030,13.8128322629106
constant_mortality,466,2030,14.0266961971811
no_change,466,2030,14.0266961971811
high_variant,466,2035,13.189122196938
low_variant,466,2035,13.189122196938
constant_fertility,466,2035,13.189122196938
instant_replacement,466,2035,13.189122196938
zero_migration,466,2035,13.5118216160998
constant_mortality,466,2035,14.0296505424445
no_change,466,2035,14.0296505424445
high_variant,466,2040,12.2784973763249
low_variant,466,2040,12.2784973763249
constant_fertility,466,2040,12.2784973763249
instant_replacement,466,2040,12.2784973763249
zero_migration,466,2040,12.5210442185309
constant_mortality,466,2040,13.3104352514721
no_change,466,2040,13.3104352514721
high_variant,466,2045,11.4353447543328
low_variant,466,2045,11.2208164155007
constant_fertility,466,2045,11.5060638191753
instant_replacement,466,2045,9.84253798892382
zero_migration,466,2045,11.4803708335215
constant_mortality,466,2045,12.5153963779763
no_change,466,2045,12.7108933214381
high_variant,466,2050,10.8466484900271
low_variant,466,2050,10.3431360730658
constant_fertility,466,2050,11.0937869693113
instant_replacement,466,2050,8.12856840644762
zero_migration,466,2050,10.642760848219
constant_mortality,466,2050,11.9902585036387
no_change,466,2050,12.5497563535606
high_variant,466,2055,10.4978711053708
low_variant,466,2055,9.6736062536582
constant_fertility,466,2055,11.028189834903
instant_replacement,466,2055,6.95448877021386
zero_migration,466,2055,9.99769067377432
constant_mortality,466,2055,11.7303081826777
no_change,466,2055,12.8158458660287
high_variant,466,2060,10.0377785074384
low_variant,466,2060,8.94312005775119
constant_fertility,466,2060,10.9722540625567
instant_replacement,466,2060,5.93017780143248
zero_migration,466,2060,9.27251130699942
constant_mortality,466,2060,11.3107200728423
no_change,466,2060,13.0605080836392
high_variant,466,2065,9.37267895079345
low_variant,466,2065,8.04975846134568
constant_fertility,466,2065,10.7936646759243
instant_replacement,466,2065,4.91109604760437
zero_migration,466,2065,8.42910229283356
constant_mortality,466,2065,10.5949293856164
no_change,466,2065,13.1075853249507
high_variant,466,2070,8.46512197840045
low_variant,466,2070,6.96798643737548
constant_fertility,466,2070,10.4029497800662
instant_replacement,466,2070,3.87140644154068
zero_migration,466,2070,7.46515453713667
constant_mortality,466,2070,9.52626816922662
no_change,466,2070,12.8242076207616
high_variant,466,2075,7.47683517707966
low_variant,466,2075,5.85660859334947
constant_fertility,466,2075,9.93635978390681
instant_replacement,466,2075,2.91874852445964
zero_migration,466,2075,6.49386107052343
constant_mortality,466,2075,8.32156989116745
no_change,466,2075,12.395767813526
high_variant,466,2080,6.70138300204011
low_variant,466,2080,4.96438017365854
constant_fertility,466,2080,9.7481356881468
instant_replacement,466,2080,2.19711396363437
zero_migration,466,2080,5.72375815887202
constant_mortality,466,2080,7.39918438447075
no_change,466,2080,12.3803660735755
high_variant,466,2085,6.01114310066194
low_variant,466,2085,4.35095632433319
constant_fertility,466,2085,9.57822390108667
instant_replacement,466,2085,2.41295229058138
zero_migration,466,2085,5.11212310838944
constant_mortality,466,2085,6.77472355473747
no_change,466,2085,12.4650597632995
high_variant,466,2090,5.39344975337578
low_variant,466,2090,3.86008656780446
constant_fertility,466,2090,9.36265835029556
instant_replacement,466,2090,2.56345986991575
zero_migration,466,2090,4.57494526519009
constant_mortality,466,2090,6.26850002249142
no_change,466,2090,12.4943584716121
high_variant,466,2095,4.8411874161205
low_variant,466,2095,3.43537046014994
constant_fertility,466,2095,9.11471449923618
instant_replacement,466,2095,2.56998483490324
zero_migration,466,2095,4.09638162772862
constant_mortality,466,2095,5.79880043599865
no_change,466,2095,12.4427662288431
high_variant,466,2100,4.37256061199478
low_variant,466,2100,3.04069632548809
constant_fertility,466,2100,8.85230134406694
instant_replacement,466,2100,2.4499025033226
zero_migration,466,2100,3.6723410917828
constant_mortality,466,2100,5.36610107458788
no_change,466,2100,12.3701059141511
