country,year,variant,gender,age5yearinterval,population
882,1950,estimates,female,0_4,7.096
882,1950,estimates,male,0_4,7.733
882,1950,estimates,female,5_9,6.009
882,1950,estimates,male,5_9,6.734
882,1950,estimates,female,10_14,4.964
882,1950,estimates,male,10_14,5.942
882,1950,estimates,female,15_19,4.068
882,1950,estimates,male,15_19,4.196
882,1950,estimates,female,20_24,3.879
882,1950,estimates,male,20_24,3.39
882,1950,estimates,female,25_29,3.442
882,1950,estimates,male,25_29,3.116
882,1950,estimates,female,30_34,2.497
882,1950,estimates,male,30_34,2.564
882,1950,estimates,female,35_39,2.027
882,1950,estimates,male,35_39,2.247
882,1950,estimates,female,40_44,1.482
882,1950,estimates,male,40_44,1.736
882,1950,estimates,female,45_49,1.149
882,1950,estimates,male,45_49,1.363
882,1950,estimates,female,50_54,1.032
882,1950,estimates,male,50_54,0.977
882,1950,estimates,female,55_59,0.573
882,1950,estimates,male,55_59,0.637
882,1950,estimates,female,60_64,0.701
882,1950,estimates,male,60_64,0.666
882,1950,estimates,female,65_69,0.339
882,1950,estimates,male,65_69,0.442
882,1950,estimates,female,70_74,0.235
882,1950,estimates,male,70_74,0.271
882,1950,estimates,female,75_79,0.131
882,1950,estimates,male,75_79,0.176
882,1950,estimates,female,80plus,0.136
882,1950,estimates,male,80plus,0.156
882,1955,estimates,female,0_4,9.531
882,1955,estimates,male,0_4,9.896
882,1955,estimates,female,5_9,6.8
882,1955,estimates,male,5_9,7.301
882,1955,estimates,female,10_14,5.822
882,1955,estimates,male,10_14,6.488
882,1955,estimates,female,15_19,4.713
882,1955,estimates,male,15_19,5.398
882,1955,estimates,female,20_24,3.711
882,1955,estimates,male,20_24,3.505
882,1955,estimates,female,25_29,3.52
882,1955,estimates,male,25_29,3.024
882,1955,estimates,female,30_34,2.626
882,1955,estimates,male,30_34,2.816
882,1955,estimates,female,35_39,2.317
882,1955,estimates,male,35_39,2.558
882,1955,estimates,female,40_44,1.79
882,1955,estimates,male,40_44,1.961
882,1955,estimates,female,45_49,1.398
882,1955,estimates,male,45_49,1.617
882,1955,estimates,female,50_54,1.056
882,1955,estimates,male,50_54,1.185
882,1955,estimates,female,55_59,0.987
882,1955,estimates,male,55_59,0.826
882,1955,estimates,female,60_64,0.599
882,1955,estimates,male,60_64,0.569
882,1955,estimates,female,65_69,0.588
882,1955,estimates,male,65_69,0.511
882,1955,estimates,female,70_74,0.289
882,1955,estimates,male,70_74,0.305
882,1955,estimates,female,75_79,0.145
882,1955,estimates,male,75_79,0.133
882,1955,estimates,female,80plus,0.111
882,1955,estimates,male,80plus,0.112
882,1960,estimates,female,0_4,10.474
882,1960,estimates,male,0_4,11.002
882,1960,estimates,female,5_9,9.176
882,1960,estimates,male,5_9,9.399
882,1960,estimates,female,10_14,6.677
882,1960,estimates,male,10_14,7.118
882,1960,estimates,female,15_19,5.467
882,1960,estimates,male,15_19,5.894
882,1960,estimates,female,20_24,4.385
882,1960,estimates,male,20_24,4.731
882,1960,estimates,female,25_29,3.811
882,1960,estimates,male,25_29,3.224
882,1960,estimates,female,30_34,2.96
882,1960,estimates,male,30_34,2.727
882,1960,estimates,female,35_39,2.523
882,1960,estimates,male,35_39,2.763
882,1960,estimates,female,40_44,2.012
882,1960,estimates,male,40_44,2.118
882,1960,estimates,female,45_49,1.783
882,1960,estimates,male,45_49,1.952
882,1960,estimates,female,50_54,1.188
882,1960,estimates,male,50_54,1.307
882,1960,estimates,female,55_59,0.895
882,1960,estimates,male,55_59,1.062
882,1960,estimates,female,60_64,1.028
882,1960,estimates,male,60_64,0.794
882,1960,estimates,female,65_69,0.422
882,1960,estimates,male,65_69,0.477
882,1960,estimates,female,70_74,0.462
882,1960,estimates,male,70_74,0.365
882,1960,estimates,female,75_79,0.124
882,1960,estimates,male,75_79,0.129
882,1960,estimates,female,80plus,0.11
882,1960,estimates,male,80plus,0.085
882,1965,estimates,female,0_4,12.535
882,1965,estimates,male,0_4,13.293
882,1965,estimates,female,5_9,10.533
882,1965,estimates,male,5_9,11.121
882,1965,estimates,female,10_14,8.766
882,1965,estimates,male,10_14,9.103
882,1965,estimates,female,15_19,6.082
882,1965,estimates,male,15_19,6.326
882,1965,estimates,female,20_24,4.823
882,1965,estimates,male,20_24,4.94
882,1965,estimates,female,25_29,4.106
882,1965,estimates,male,25_29,4.252
882,1965,estimates,female,30_34,3.634
882,1965,estimates,male,30_34,3.23
882,1965,estimates,female,35_39,2.93
882,1965,estimates,male,35_39,2.756
882,1965,estimates,female,40_44,2.202
882,1965,estimates,male,40_44,2.356
882,1965,estimates,female,45_49,1.919
882,1965,estimates,male,45_49,2.085
882,1965,estimates,female,50_54,1.579
882,1965,estimates,male,50_54,1.636
882,1965,estimates,female,55_59,1.095
882,1965,estimates,male,55_59,1.196
882,1965,estimates,female,60_64,0.856
882,1965,estimates,male,60_64,0.884
882,1965,estimates,female,65_69,0.801
882,1965,estimates,male,65_69,0.687
882,1965,estimates,female,70_74,0.383
882,1965,estimates,male,70_74,0.304
882,1965,estimates,female,75_79,0.286
882,1965,estimates,male,75_79,0.185
882,1965,estimates,female,80plus,0.107
882,1965,estimates,male,80plus,0.079
882,1970,estimates,female,0_4,12.992
882,1970,estimates,male,0_4,14.318
882,1970,estimates,female,5_9,12.371
882,1970,estimates,male,5_9,12.684
882,1970,estimates,female,10_14,9.885
882,1970,estimates,male,10_14,10.663
882,1970,estimates,female,15_19,8.085
882,1970,estimates,male,15_19,8.689
882,1970,estimates,female,20_24,4.651
882,1970,estimates,male,20_24,4.709
