country,year,variant,gender,age5yearinterval,population
504,1950,estimates,female,0_4,679.274
504,1950,estimates,male,0_4,709.075
504,1950,estimates,female,5_9,555.177
504,1950,estimates,male,5_9,546.512
504,1950,estimates,female,10_14,534.537
504,1950,estimates,male,10_14,534.524
504,1950,estimates,female,15_19,515.116
504,1950,estimates,male,15_19,516.189
504,1950,estimates,female,20_24,480.418
504,1950,estimates,male,20_24,477.749
504,1950,estimates,female,25_29,376.205
504,1950,estimates,male,25_29,364.713
504,1950,estimates,female,30_34,259.632
504,1950,estimates,male,30_34,255.932
504,1950,estimates,female,35_39,201.326
504,1950,estimates,male,35_39,199.971
504,1950,estimates,female,40_44,200.014
504,1950,estimates,male,40_44,198.258
504,1950,estimates,female,45_49,198.095
504,1950,estimates,male,45_49,191.873
504,1950,estimates,female,50_54,164.427
504,1950,estimates,male,50_54,155.962
504,1950,estimates,female,55_59,126.177
504,1950,estimates,male,55_59,122.269
504,1950,estimates,female,60_64,83.521
504,1950,estimates,male,60_64,77.883
504,1950,estimates,female,65_69,68.169
504,1950,estimates,male,65_69,66.205
504,1950,estimates,female,70_74,43.937
504,1950,estimates,male,70_74,28.806
504,1950,estimates,female,75_79,21.532
504,1950,estimates,male,75_79,16.382
504,1955,estimates,female,0_4,994.366
504,1955,estimates,male,0_4,1016.24
504,1955,estimates,female,5_9,623.362
504,1955,estimates,male,5_9,647.039
504,1955,estimates,female,10_14,545.249
504,1955,estimates,male,10_14,536.708
504,1955,estimates,female,15_19,525.021
504,1955,estimates,male,15_19,525.361
504,1955,estimates,female,20_24,502.398
504,1955,estimates,male,20_24,501.575
504,1955,estimates,female,25_29,466.53
504,1955,estimates,male,25_29,461.717
504,1955,estimates,female,30_34,364.618
504,1955,estimates,male,30_34,352.331
504,1955,estimates,female,35_39,251.087
504,1955,estimates,male,35_39,246.401
504,1955,estimates,female,40_44,194.057
504,1955,estimates,male,40_44,191.16
504,1955,estimates,female,45_49,192.065
504,1955,estimates,male,45_49,187.487
504,1955,estimates,female,50_54,188.36
504,1955,estimates,male,50_54,178.526
504,1955,estimates,female,55_59,153.42
504,1955,estimates,male,55_59,141.348
504,1955,estimates,female,60_64,113.469
504,1955,estimates,male,60_64,106.015
504,1955,estimates,female,65_69,70.313
504,1955,estimates,male,65_69,62.894
504,1955,estimates,female,70_74,51.3
504,1955,estimates,male,70_74,47.47
504,1955,estimates,female,75_79,27.313
504,1955,estimates,male,75_79,16.818
504,1960,estimates,female,0_4,1187.534
504,1960,estimates,male,0_4,1216.33
504,1960,estimates,female,5_9,921.276
504,1960,estimates,male,5_9,937.127
504,1960,estimates,female,10_14,613.033
504,1960,estimates,male,10_14,636.229
504,1960,estimates,female,15_19,535.817
504,1960,estimates,male,15_19,527.705
504,1960,estimates,female,20_24,511.987
504,1960,estimates,male,20_24,510.659
504,1960,estimates,female,25_29,487.635
504,1960,estimates,male,25_29,484.779
504,1960,estimates,female,30_34,452.026
504,1960,estimates,male,30_34,445.972
504,1960,estimates,female,35_39,352.551
504,1960,estimates,male,35_39,339.115
504,1960,estimates,female,40_44,241.961
504,1960,estimates,male,40_44,235.492
504,1960,estimates,female,45_49,186.313
504,1960,estimates,male,45_49,180.803
504,1960,estimates,female,50_54,182.699
504,1960,estimates,male,50_54,174.579
504,1960,estimates,female,55_59,175.976
504,1960,estimates,male,55_59,162.042
504,1960,estimates,female,60_64,138.38
504,1960,estimates,male,60_64,122.906
504,1960,estimates,female,65_69,96.123
504,1960,estimates,male,65_69,86.057
504,1960,estimates,female,70_74,53.513
504,1960,estimates,male,70_74,45.525
504,1960,estimates,female,75_79,32.516
504,1960,estimates,male,75_79,28.189
504,1965,estimates,female,0_4,1343.158
504,1965,estimates,male,0_4,1396.399
504,1965,estimates,female,5_9,1100.853
504,1965,estimates,male,5_9,1130.936
504,1965,estimates,female,10_14,904.119
504,1965,estimates,male,10_14,918.804
504,1965,estimates,female,15_19,599.711
504,1965,estimates,male,15_19,599.496
504,1965,estimates,female,20_24,521.531
504,1965,estimates,male,20_24,463.764
504,1965,estimates,female,25_29,497.967
504,1965,estimates,male,25_29,449.939
504,1965,estimates,female,30_34,473.665
504,1965,estimates,male,30_34,439.864
504,1965,estimates,female,35_39,437.981
504,1965,estimates,male,35_39,412.838
504,1965,estimates,female,40_44,340.25
504,1965,estimates,male,40_44,314.723
504,1965,estimates,female,45_49,232.55
504,1965,estimates,male,45_49,219.511
504,1965,estimates,female,50_54,177.341
504,1965,estimates,male,50_54,169.116
504,1965,estimates,female,55_59,170.837
504,1965,estimates,male,55_59,159.297
504,1965,estimates,female,60_64,159.034
504,1965,estimates,male,60_64,141.935
504,1965,estimates,female,65_69,117.705
504,1965,estimates,male,65_69,100.864
504,1965,estimates,female,70_74,73.728
504,1965,estimates,male,70_74,63.365
504,1965,estimates,female,75_79,34.392
504,1965,estimates,male,75_79,27.767
504,1970,estimates,female,0_4,1408.833
504,1970,estimates,male,0_4,1465.549
504,1970,estimates,female,5_9,1250.945
504,1970,estimates,male,5_9,1304.232
504,1970,estimates,female,10_14,1076.992
504,1970,estimates,male,10_14,1107.868
504,1970,estimates,female,15_19,826.76
504,1970,estimates,male,15_19,844.095
504,1970,estimates,female,20_24,506.582
504,1970,estimates,male,20_24,488.169
504,1970,estimates,female,25_29,484.908
504,1970,estimates,male,25_29,411.023
504,1970,estimates,female,30_34,480.097
504,1970,estimates,male,30_34,431.427
504,1970,estimates,female,35_39,457.28
504,1970,estimates,male,35_39,416.4
504,1970,estimates,female,40_44,422.175
504,1970,estimates,male,40_44,391.214
504,1970,estimates,female,45_49,326.988
504,1970,estimates,male,45_49,298.08
504,1970,estimates,female,50_54,222.243
504,1970,estimates,male,50_54,206.312
504,1970,estimates,female,55_59,167.323
504,1970,estimates,male,55_59,155.864
504,1970,estimates,female,60_64,155.996
504,1970,estimates,male,60_64,141.07
504,1970,estimates,female,65_69,137.076
504,1970,estimates,male,65_69,118.012
504,1970,estimates,female,70_74,91.984
504,1970,estimates,male,70_74,75.6
504,1970,estimates,female,75_79,48.623
504,1970,estimates,male,75_79,39.572
504,1975,estimates,female,0_4,1448.22
504,1975,estimates,male,0_4,1508.245
504,1975,estimates,female,5_9,1320.67
504,1975,estimates,male,5_9,1377.424
504,1975,estimates,female,10_14,1224.491
504,1975,estimates,male,10_14,1278.322
504,1975,estimates,female,15_19,1026.401
504,1975,estimates,male,15_19,1056.923
504,1975,estimates,female,20_24,742.051
504,1975,estimates,male,20_24,755.769
504,1975,estimates,female,25_29,447.015
504,1975,estimates,male,25_29,421.634
504,1975,estimates,female,30_34,455.126
504,1975,estimates,male,30_34,376.044
504,1975,estimates,female,35_39,453.742
504,1975,estimates,male,35_39,402.204
504,1975,estimates,female,40_44,436.479
504,1975,estimates,male,40_44,392.105
504,1975,estimates,female,45_49,406.673
504,1975,estimates,male,45_49,371.929
504,1975,estimates,female,50_54,312.954
504,1975,estimates,male,50_54,280.791
504,1975,estimates,female,55_59,209.908
504,1975,estimates,male,55_59,190.476
504,1975,estimates,female,60_64,153.347
504,1975,estimates,male,60_64,138.57
504,1975,estimates,female,65_69,135.302
504,1975,estimates,male,65_69,117.951
504,1975,estimates,female,70_74,108.141
504,1975,estimates,male,70_74,89.158
504,1975,estimates,female,75_79,61.643
504,1975,estimates,male,75_79,47.893
504,1980,estimates,female,0_4,1565.722
504,1980,estimates,male,0_4,1632.069
504,1980,estimates,female,5_9,1376.852
504,1980,estimates,male,5_9,1435.58
504,1980,estimates,female,10_14,1300.437
504,1980,estimates,male,10_14,1356.478
504,1980,estimates,female,15_19,1184.548
504,1980,estimates,male,15_19,1234.449
504,1980,estimates,female,20_24,965.388
504,1980,estimates,male,20_24,978.026
504,1980,estimates,female,25_29,702.049
504,1980,estimates,male,25_29,702.804
504,1980,estimates,female,30_34,429.564
504,1980,estimates,male,30_34,405.422
504,1980,estimates,female,35_39,439.236
504,1980,estimates,male,35_39,360.651
504,1980,estimates,female,40_44,438.972
504,1980,estimates,male,40_44,385.458
504,1980,estimates,female,45_49,421.396
504,1980,estimates,male,45_49,374.367
504,1980,estimates,female,50_54,390.044
504,1980,estimates,male,50_54,351.604
504,1980,estimates,female,55_59,296.038
504,1980,estimates,male,55_59,264.025
504,1980,estimates,female,60_64,193.001
504,1980,estimates,male,60_64,177.708
504,1980,estimates,female,65_69,133.964
504,1980,estimates,male,65_69,120.614
504,1980,estimates,female,70_74,107.962
504,1980,estimates,male,70_74,90.437
504,1980,estimates,female,75_79,73.757
504,1980,estimates,male,75_79,57.409
504,1985,estimates,female,0_4,1721.798
504,1985,estimates,male,0_4,1789.739
504,1985,estimates,female,5_9,1512.374
504,1985,estimates,male,5_9,1574.114
504,1985,estimates,female,10_14,1361.283
504,1985,estimates,male,10_14,1418.321
504,1985,estimates,female,15_19,1263.452
504,1985,estimates,male,15_19,1317.342
504,1985,estimates,female,20_24,1117.643
504,1985,estimates,male,20_24,1158.898
504,1985,estimates,female,25_29,914.807
504,1985,estimates,male,25_29,912.083
504,1985,estimates,female,30_34,680.87
504,1985,estimates,male,30_34,671.467
504,1985,estimates,female,35_39,417.896
504,1985,estimates,male,35_39,391.295
504,1985,estimates,female,40_44,427.061
504,1985,estimates,male,40_44,346.855
504,1985,estimates,female,45_49,425.925
504,1985,estimates,male,45_49,369.935
504,1985,estimates,female,50_54,406.353
504,1985,estimates,male,50_54,355.987
504,1985,estimates,female,55_59,371.256
504,1985,estimates,male,55_59,331.517
504,1985,estimates,female,60_64,274.556
504,1985,estimates,male,60_64,245.046
504,1985,estimates,female,65_69,170.947
504,1985,estimates,male,65_69,155.14
504,1985,estimates,female,70_74,109.253
504,1985,estimates,male,70_74,93.984
504,1985,estimates,female,75_79,76.049
504,1985,estimates,male,75_79,59.697
504,1990,estimates,female,0_4,1668.002
504,1990,estimates,male,0_4,1745.478
504,1990,estimates,female,5_9,1673.388
504,1990,estimates,male,5_9,1738.674
504,1990,estimates,female,10_14,1494.277
504,1990,estimates,male,10_14,1554.108
504,1990,estimates,female,15_19,1324.657
504,1990,estimates,male,15_19,1371.037
504,1990,estimates,female,20_24,1197.185
504,1990,estimates,male,20_24,1225.971
504,1990,estimates,female,25_29,1058.017
504,1990,estimates,male,25_29,1079.296
504,1990,estimates,female,30_34,885.238
504,1990,estimates,male,30_34,874.85
504,1990,estimates,female,35_39,665.334
504,1990,estimates,male,35_39,655.884
504,1990,estimates,female,40_44,405.976
504,1990,estimates,male,40_44,383.929
504,1990,estimates,female,45_49,415.345
504,1990,estimates,male,45_49,337.459
504,1990,estimates,female,50_54,412.671
504,1990,estimates,male,50_54,354.76
504,1990,estimates,female,55_59,389.017
504,1990,estimates,male,55_59,337.971
504,1990,estimates,female,60_64,346.988
504,1990,estimates,male,60_64,308.287
504,1990,estimates,female,65_69,245.847
504,1990,estimates,male,65_69,214.8
504,1990,estimates,female,70_74,141.71
504,1990,estimates,male,70_74,122.709
504,1990,estimates,female,75_79,78.962
504,1990,estimates,male,75_79,63.651
504,1990,estimates,female,80_84,43.601
504,1990,estimates,male,80_84,31.652
504,1990,estimates,female,85_89,16.466
504,1990,estimates,male,85_89,10.619
504,1990,estimates,female,90_94,3.133
504,1990,estimates,male,90_94,1.732
504,1990,estimates,female,95_99,0.294
504,1990,estimates,male,95_99,0.138
504,1990,estimates,female,100plus,0.012
504,1990,estimates,male,100plus,0.005
504,1995,estimates,female,0_4,1626.966
504,1995,estimates,male,0_4,1706.136
504,1995,estimates,female,5_9,1633.853
504,1995,estimates,male,5_9,1706.29
504,1995,estimates,female,10_14,1656.272
504,1995,estimates,male,10_14,1718.584
504,1995,estimates,female,15_19,1452.664
504,1995,estimates,male,15_19,1495.798
504,1995,estimates,female,20_24,1251.425
504,1995,estimates,male,20_24,1261.024
504,1995,estimates,female,25_29,1119.933
504,1995,estimates,male,25_29,1113.344
504,1995,estimates,female,30_34,1010.785
504,1995,estimates,male,30_34,1016.558
504,1995,estimates,female,35_39,867.523
504,1995,estimates,male,35_39,854.037
504,1995,estimates,female,40_44,668.908
504,1995,estimates,male,40_44,645.787
504,1995,estimates,female,45_49,422.227
504,1995,estimates,male,45_49,382.802
504,1995,estimates,female,50_54,422.702
504,1995,estimates,male,50_54,333.388
504,1995,estimates,female,55_59,409.767
504,1995,estimates,male,55_59,342.686
504,1995,estimates,female,60_64,369.488
504,1995,estimates,male,60_64,316.102
504,1995,estimates,female,65_69,313.209
504,1995,estimates,male,65_69,271.246
504,1995,estimates,female,70_74,206.27
504,1995,estimates,male,70_74,171.539
504,1995,estimates,female,75_79,104.453
504,1995,estimates,male,75_79,84.563
504,1995,estimates,female,80_84,46.635
504,1995,estimates,male,80_84,34.671
504,1995,estimates,female,85_89,18.318
504,1995,estimates,male,85_89,11.908
504,1995,estimates,female,90_94,4.31
504,1995,estimates,male,90_94,2.375
504,1995,estimates,female,95_99,0.45
504,1995,estimates,male,95_99,0.205
504,1995,estimates,female,100plus,0.022
504,1995,estimates,male,100plus,0.008
504,2000,estimates,female,0_4,1499.518
504,2000,estimates,male,0_4,1579.036
504,2000,estimates,female,5_9,1605.461
504,2000,estimates,male,5_9,1681.101
504,2000,estimates,female,10_14,1619.566
504,2000,estimates,male,10_14,1689.767
504,2000,estimates,female,15_19,1618.865
504,2000,estimates,male,15_19,1651.46
504,2000,estimates,female,20_24,1387.442
504,2000,estimates,male,20_24,1374.768
504,2000,estimates,female,25_29,1197.431
504,2000,estimates,male,25_29,1147.183
504,2000,estimates,female,30_34,1074.684
504,2000,estimates,male,30_34,1019.497
504,2000,estimates,female,35_39,975.943
504,2000,estimates,male,35_39,963.751
504,2000,estimates,female,40_44,853.378
504,2000,estimates,male,40_44,836.081
504,2000,estimates,female,45_49,660.209
504,2000,estimates,male,45_49,633.442
504,2000,estimates,female,50_54,419.563
504,2000,estimates,male,50_54,383.773
504,2000,estimates,female,55_59,413.358
504,2000,estimates,male,55_59,335.106
504,2000,estimates,female,60_64,388.927
504,2000,estimates,male,60_64,323.135
504,2000,estimates,female,65_69,335.128
504,2000,estimates,male,65_69,275.457
504,2000,estimates,female,70_74,264.381
504,2000,estimates,male,70_74,217.529
504,2000,estimates,female,75_79,153.495
504,2000,estimates,male,75_79,119.506
504,2000,estimates,female,80_84,62.632
504,2000,estimates,male,80_84,46.91
504,2000,estimates,female,85_89,20.041
504,2000,estimates,male,85_89,13.41
504,2000,estimates,female,90_94,4.939
504,2000,estimates,male,90_94,2.764
504,2000,estimates,female,95_99,0.642
504,2000,estimates,male,95_99,0.293
504,2000,estimates,female,100plus,0.035
504,2000,estimates,male,100plus,0.013
504,2005,estimates,female,0_4,1503.472
504,2005,estimates,male,0_4,1585.233
504,2005,estimates,female,5_9,1478.756
504,2005,estimates,male,5_9,1554.407
504,2005,estimates,female,10_14,1595.641
504,2005,estimates,male,10_14,1669.502
504,2005,estimates,female,15_19,1580.449
504,2005,estimates,male,15_19,1609.077
504,2005,estimates,female,20_24,1536.893
504,2005,estimates,male,20_24,1484.435
504,2005,estimates,female,25_29,1320.615
504,2005,estimates,male,25_29,1211.163
504,2005,estimates,female,30_34,1162.506
504,2005,estimates,male,30_34,1024.03
504,2005,estimates,female,35_39,1046.271
504,2005,estimates,male,35_39,954.801
504,2005,estimates,female,40_44,956.658
504,2005,estimates,male,40_44,942.755
504,2005,estimates,female,45_49,842.019
504,2005,estimates,male,45_49,825.286
504,2005,estimates,female,50_54,647.676
504,2005,estimates,male,50_54,648.003
504,2005,estimates,female,55_59,407.459
504,2005,estimates,male,55_59,422.825
504,2005,estimates,female,60_64,393.365
504,2005,estimates,male,60_64,362.792
504,2005,estimates,female,65_69,356.883
504,2005,estimates,male,65_69,308.759
504,2005,estimates,female,70_74,287.567
504,2005,estimates,male,70_74,226.215
504,2005,estimates,female,75_79,201.48
504,2005,estimates,male,75_79,156.964
504,2005,estimates,female,80_84,95.943
504,2005,estimates,male,80_84,68.153
504,2005,estimates,female,85_89,26.923
504,2005,estimates,male,85_89,17.79
504,2005,estimates,female,90_94,4.543
504,2005,estimates,male,90_94,2.809
504,2005,estimates,female,95_99,0.589
504,2005,estimates,male,95_99,0.302
504,2005,estimates,female,100plus,0.049
504,2005,estimates,male,100plus,0.018
504,2010,estimates,female,0_4,1549.698
504,2010,estimates,male,0_4,1629.09
504,2010,estimates,female,5_9,1483.716
504,2010,estimates,male,5_9,1560.097
504,2010,estimates,female,10_14,1470.153
504,2010,estimates,male,10_14,1542.873
504,2010,estimates,female,15_19,1569.192
504,2010,estimates,male,15_19,1616.777
504,2010,estimates,female,20_24,1525.919
504,2010,estimates,male,20_24,1497.036
504,2010,estimates,female,25_29,1484.475
504,2010,estimates,male,25_29,1364.804
504,2010,estimates,female,30_34,1284.044
504,2010,estimates,male,30_34,1134.781
504,2010,estimates,female,35_39,1136.77
504,2010,estimates,male,35_39,991.777
504,2010,estimates,female,40_44,1029.095
504,2010,estimates,male,40_44,935.61
504,2010,estimates,female,45_49,943.06
504,2010,estimates,male,45_49,934.844
504,2010,estimates,female,50_54,828.981
504,2010,estimates,male,50_54,823.65
504,2010,estimates,female,55_59,634.273
504,2010,estimates,male,55_59,643.075
504,2010,estimates,female,60_64,393.628
504,2010,estimates,male,60_64,412.259
504,2010,estimates,female,65_69,370.785
504,2010,estimates,male,65_69,336.532
504,2010,estimates,female,70_74,319.273
504,2010,estimates,male,70_74,263.253
504,2010,estimates,female,75_79,234.159
504,2010,estimates,male,75_79,166.915
504,2010,estimates,female,80_84,132.285
504,2010,estimates,male,80_84,90.473
504,2010,estimates,female,85_89,40.727
504,2010,estimates,male,85_89,25.212
504,2010,estimates,female,90_94,6.023
504,2010,estimates,male,90_94,3.453
504,2010,estimates,female,95_99,0.522
504,2010,estimates,male,95_99,0.285
504,2010,estimates,female,100plus,0.045
504,2010,estimates,male,100plus,0.018
504,2015,constant_fertility,female,0_4,1682.389
504,2015,constant_fertility,male,0_4,1774.392
504,2015,constant_mortality,female,0_4,1682.389
504,2015,constant_mortality,male,0_4,1774.392
504,2015,estimates,female,0_4,1682.389
504,2015,estimates,male,0_4,1774.392
504,2015,high_variant,female,0_4,1682.389
504,2015,high_variant,male,0_4,1774.392
504,2015,instant_replacement,female,0_4,1682.389
504,2015,instant_replacement,male,0_4,1774.392
504,2015,low_variant,female,0_4,1682.389
504,2015,low_variant,male,0_4,1774.392
504,2015,medium_variant,female,0_4,1682.389
504,2015,medium_variant,male,0_4,1774.392
504,2015,momentum,female,0_4,1682.389
504,2015,momentum,male,0_4,1774.392
504,2015,no_change,female,0_4,1682.389
504,2015,no_change,male,0_4,1774.392
504,2015,zero_migration,female,0_4,1682.389
504,2015,zero_migration,male,0_4,1774.392
504,2015,constant_fertility,female,5_9,1534.063
504,2015,constant_fertility,male,5_9,1612.213
504,2015,constant_mortality,female,5_9,1534.063
504,2015,constant_mortality,male,5_9,1612.213
504,2015,estimates,female,5_9,1534.063
504,2015,estimates,male,5_9,1612.213
504,2015,high_variant,female,5_9,1534.063
504,2015,high_variant,male,5_9,1612.213
504,2015,instant_replacement,female,5_9,1534.063
504,2015,instant_replacement,male,5_9,1612.213
504,2015,low_variant,female,5_9,1534.063
504,2015,low_variant,male,5_9,1612.213
504,2015,medium_variant,female,5_9,1534.063
504,2015,medium_variant,male,5_9,1612.213
504,2015,momentum,female,5_9,1534.063
504,2015,momentum,male,5_9,1612.213
504,2015,no_change,female,5_9,1534.063
504,2015,no_change,male,5_9,1612.213
504,2015,zero_migration,female,5_9,1534.063
504,2015,zero_migration,male,5_9,1612.213
504,2015,constant_fertility,female,10_14,1473.918
504,2015,constant_fertility,male,10_14,1549.431
504,2015,constant_mortality,female,10_14,1473.918
504,2015,constant_mortality,male,10_14,1549.431
504,2015,estimates,female,10_14,1473.918
504,2015,estimates,male,10_14,1549.431
504,2015,high_variant,female,10_14,1473.918
504,2015,high_variant,male,10_14,1549.431
504,2015,instant_replacement,female,10_14,1473.918
504,2015,instant_replacement,male,10_14,1549.431
504,2015,low_variant,female,10_14,1473.918
504,2015,low_variant,male,10_14,1549.431
504,2015,medium_variant,female,10_14,1473.918
504,2015,medium_variant,male,10_14,1549.431
504,2015,momentum,female,10_14,1473.918
504,2015,momentum,male,10_14,1549.431
504,2015,no_change,female,10_14,1473.918
504,2015,no_change,male,10_14,1549.431
504,2015,zero_migration,female,10_14,1473.918
504,2015,zero_migration,male,10_14,1549.431
504,2015,constant_fertility,female,15_19,1443.037
504,2015,constant_fertility,male,15_19,1515.294
504,2015,constant_mortality,female,15_19,1443.037
504,2015,constant_mortality,male,15_19,1515.294
504,2015,estimates,female,15_19,1443.037
504,2015,estimates,male,15_19,1515.294
504,2015,high_variant,female,15_19,1443.037
504,2015,high_variant,male,15_19,1515.294
504,2015,instant_replacement,female,15_19,1443.037
504,2015,instant_replacement,male,15_19,1515.294
504,2015,low_variant,female,15_19,1443.037
504,2015,low_variant,male,15_19,1515.294
504,2015,medium_variant,female,15_19,1443.037
504,2015,medium_variant,male,15_19,1515.294
504,2015,momentum,female,15_19,1443.037
504,2015,momentum,male,15_19,1515.294
504,2015,no_change,female,15_19,1443.037
504,2015,no_change,male,15_19,1515.294
504,2015,zero_migration,female,15_19,1443.037
504,2015,zero_migration,male,15_19,1515.294
504,2015,constant_fertility,female,20_24,1519.93
504,2015,constant_fertility,male,20_24,1567.191
504,2015,constant_mortality,female,20_24,1519.93
504,2015,constant_mortality,male,20_24,1567.191
504,2015,estimates,female,20_24,1519.93
504,2015,estimates,male,20_24,1567.191
504,2015,high_variant,female,20_24,1519.93
504,2015,high_variant,male,20_24,1567.191
504,2015,instant_replacement,female,20_24,1519.93
504,2015,instant_replacement,male,20_24,1567.191
504,2015,low_variant,female,20_24,1519.93
504,2015,low_variant,male,20_24,1567.191
504,2015,medium_variant,female,20_24,1519.93
504,2015,medium_variant,male,20_24,1567.191
504,2015,momentum,female,20_24,1519.93
504,2015,momentum,male,20_24,1567.191
504,2015,no_change,female,20_24,1519.93
504,2015,no_change,male,20_24,1567.191
504,2015,zero_migration,female,20_24,1519.93
504,2015,zero_migration,male,20_24,1567.191
504,2015,constant_fertility,female,25_29,1485.259
504,2015,constant_fertility,male,25_29,1456.164
504,2015,constant_mortality,female,25_29,1485.259
504,2015,constant_mortality,male,25_29,1456.164
504,2015,estimates,female,25_29,1485.259
504,2015,estimates,male,25_29,1456.164
504,2015,high_variant,female,25_29,1485.259
504,2015,high_variant,male,25_29,1456.164
504,2015,instant_replacement,female,25_29,1485.259
504,2015,instant_replacement,male,25_29,1456.164
504,2015,low_variant,female,25_29,1485.259
504,2015,low_variant,male,25_29,1456.164
