country,year,variant,gender,age5yearinterval,population
203,1950,estimates,female,0_4,436.859
203,1950,estimates,male,0_4,455.326
203,1950,estimates,female,5_9,355.91
203,1950,estimates,male,5_9,368.254
203,1950,estimates,female,10_14,271.606
203,1950,estimates,male,10_14,277.674
203,1950,estimates,female,15_19,305.757
203,1950,estimates,male,15_19,314.353
203,1950,estimates,female,20_24,341.765
203,1950,estimates,male,20_24,344.15
203,1950,estimates,female,25_29,395.125
203,1950,estimates,male,25_29,380.954
203,1950,estimates,female,30_34,205.625
203,1950,estimates,male,30_34,195.556
203,1950,estimates,female,35_39,364.569
203,1950,estimates,male,35_39,350.87
203,1950,estimates,female,40_44,367.965
203,1950,estimates,male,40_44,355.555
203,1950,estimates,female,45_49,346.652
203,1950,estimates,male,45_49,331.555
203,1950,estimates,female,50_54,307.223
203,1950,estimates,male,50_54,264.338
203,1950,estimates,female,55_59,247.661
203,1950,estimates,male,55_59,201.782
203,1950,estimates,female,60_64,208.185
203,1950,estimates,male,60_64,162.802
203,1950,estimates,female,65_69,169.362
203,1950,estimates,male,65_69,130.875
203,1950,estimates,female,70_74,123.642
203,1950,estimates,male,70_74,93.799
203,1950,estimates,female,75_79,78.883
203,1950,estimates,male,75_79,58.452
203,1955,estimates,female,0_4,421.118
203,1955,estimates,male,0_4,441.079
203,1955,estimates,female,5_9,435.449
203,1955,estimates,male,5_9,453.052
203,1955,estimates,female,10_14,355.853
203,1955,estimates,male,10_14,367.695
203,1955,estimates,female,15_19,272.888
203,1955,estimates,male,15_19,278.2
203,1955,estimates,female,20_24,309.138
203,1955,estimates,male,20_24,316.028
203,1955,estimates,female,25_29,345.665
203,1955,estimates,male,25_29,346.302
203,1955,estimates,female,30_34,397.266
203,1955,estimates,male,30_34,381.693
203,1955,estimates,female,35_39,207.215
203,1955,estimates,male,35_39,196.54
203,1955,estimates,female,40_44,362.334
203,1955,estimates,male,40_44,347.467
203,1955,estimates,female,45_49,362.938
203,1955,estimates,male,45_49,347.934
203,1955,estimates,female,50_54,338.398
203,1955,estimates,male,50_54,317.932
203,1955,estimates,female,55_59,295.269
203,1955,estimates,male,55_59,245.722
203,1955,estimates,female,60_64,231.97
203,1955,estimates,male,60_64,179.491
203,1955,estimates,female,65_69,185.759
203,1955,estimates,male,65_69,135.707
203,1955,estimates,female,70_74,138.439
203,1955,estimates,male,70_74,98.793
203,1955,estimates,female,75_79,86.787
203,1955,estimates,male,75_79,60.636
203,1960,estimates,female,0_4,354.368
203,1960,estimates,male,0_4,372.55
203,1960,estimates,female,5_9,418.255
203,1960,estimates,male,5_9,437.626
203,1960,estimates,female,10_14,434.164
203,1960,estimates,male,10_14,451.169
203,1960,estimates,female,15_19,355.467
203,1960,estimates,male,15_19,366.513
203,1960,estimates,female,20_24,272.867
203,1960,estimates,male,20_24,276.725
203,1960,estimates,female,25_29,307.014
203,1960,estimates,male,25_29,310.87
203,1960,estimates,female,30_34,339.255
203,1960,estimates,male,30_34,335.619
203,1960,estimates,female,35_39,388.627
203,1960,estimates,male,35_39,370.124
203,1960,estimates,female,40_44,202.754
203,1960,estimates,male,40_44,191.233
203,1960,estimates,female,45_49,357.423
203,1960,estimates,male,45_49,340.191
203,1960,estimates,female,50_54,354.856
203,1960,estimates,male,50_54,334.974
203,1960,estimates,female,55_59,326.43
203,1960,estimates,male,55_59,296.731
203,1960,estimates,female,60_64,278.391
203,1960,estimates,male,60_64,218.768
203,1960,estimates,female,65_69,209.617
203,1960,estimates,male,65_69,149.895
203,1960,estimates,female,70_74,154.731
203,1960,estimates,male,70_74,102.657
203,1960,estimates,female,75_79,100.626
203,1960,estimates,male,75_79,64.466
203,1965,estimates,female,0_4,336.278
203,1965,estimates,male,0_4,353.527
203,1965,estimates,female,5_9,353.508
203,1965,estimates,male,5_9,371.141
203,1965,estimates,female,10_14,417.765
203,1965,estimates,male,10_14,436.677
