country,year,variant,gender,age5yearinterval,population
266,1950,estimates,female,0_4,26.636
266,1950,estimates,male,0_4,26.83
266,1950,estimates,female,5_9,21.602
266,1950,estimates,male,5_9,21.374
266,1950,estimates,female,10_14,20.603
266,1950,estimates,male,10_14,20.382
266,1950,estimates,female,15_19,19.848
266,1950,estimates,male,15_19,19.635
266,1950,estimates,female,20_24,19.066
266,1950,estimates,male,20_24,18.745
266,1950,estimates,female,25_29,18.207
266,1950,estimates,male,25_29,17.72
266,1950,estimates,female,30_34,17.261
266,1950,estimates,male,30_34,16.708
266,1950,estimates,female,35_39,16.238
266,1950,estimates,male,35_39,15.668
266,1950,estimates,female,40_44,15.169
266,1950,estimates,male,40_44,14.535
266,1950,estimates,female,45_49,14.094
266,1950,estimates,male,45_49,13.287
266,1950,estimates,female,50_54,12.958
266,1950,estimates,male,50_54,11.917
266,1950,estimates,female,55_59,11.627
266,1950,estimates,male,55_59,10.38
266,1950,estimates,female,60_64,9.993
266,1950,estimates,male,60_64,8.628
266,1950,estimates,female,65_69,7.985
266,1950,estimates,male,65_69,6.654
266,1950,estimates,female,70_74,5.667
266,1950,estimates,male,70_74,4.517
266,1950,estimates,female,75_79,3.376
266,1950,estimates,male,75_79,2.508
266,1950,estimates,female,80plus,2.135
266,1950,estimates,male,80plus,1.343
266,1955,estimates,female,0_4,28.173
266,1955,estimates,male,0_4,28.008
266,1955,estimates,female,5_9,23.319
266,1955,estimates,male,5_9,23.328
266,1955,estimates,female,10_14,20.68
266,1955,estimates,male,10_14,20.463
266,1955,estimates,female,15_19,20.027
266,1955,estimates,male,15_19,19.802
266,1955,estimates,female,20_24,19.342
266,1955,estimates,male,20_24,18.996
266,1955,estimates,female,25_29,18.526
266,1955,estimates,male,25_29,18.019
266,1955,estimates,female,30_34,17.524
266,1955,estimates,male,30_34,16.964
266,1955,estimates,female,35_39,16.421
266,1955,estimates,male,35_39,15.854
266,1955,estimates,female,40_44,15.293
266,1955,estimates,male,40_44,14.661
266,1955,estimates,female,45_49,14.177
266,1955,estimates,male,45_49,13.367
266,1955,estimates,female,50_54,13.012
266,1955,estimates,male,50_54,11.963
266,1955,estimates,female,55_59,11.656
266,1955,estimates,male,55_59,10.401
266,1955,estimates,female,60_64,9.996
266,1955,estimates,male,60_64,8.628
266,1955,estimates,female,65_69,7.969
266,1955,estimates,male,65_69,6.638
266,1955,estimates,female,70_74,5.637
266,1955,estimates,male,70_74,4.488
266,1955,estimates,female,75_79,3.334
266,1955,estimates,male,75_79,2.47
266,1955,estimates,female,80plus,2.1
266,1955,estimates,male,80plus,1.315
266,1960,estimates,female,0_4,30.655
266,1960,estimates,male,0_4,30.564
266,1960,estimates,female,5_9,24.954
266,1960,estimates,male,5_9,24.653
266,1960,estimates,female,10_14,22.402
266,1960,estimates,male,10_14,22.409
266,1960,estimates,female,15_19,20.152
266,1960,estimates,male,15_19,19.927
266,1960,estimates,female,20_24,19.565
266,1960,estimates,male,20_24,19.211
266,1960,estimates,female,25_29,18.846
266,1960,estimates,male,25_29,18.323
266,1960,estimates,female,30_34,17.891
266,1960,estimates,male,30_34,17.311
266,1960,estimates,female,35_39,16.742
266,1960,estimates,male,35_39,16.164
266,1960,estimates,female,40_44,15.538
266,1960,estimates,male,40_44,14.909
266,1960,estimates,female,45_49,14.36
266,1960,estimates,male,45_49,13.566
266,1960,estimates,female,50_54,13.154
266,1960,estimates,male,50_54,12.12
266,1960,estimates,female,55_59,11.783
266,1960,estimates,male,55_59,10.531
266,1960,estimates,female,60_64,10.115
266,1960,estimates,male,60_64,8.74
266,1960,estimates,female,65_69,8.079
266,1960,estimates,male,65_69,6.735
266,1960,estimates,female,70_74,5.736
266,1960,estimates,male,70_74,4.574
266,1960,estimates,female,75_79,3.409
266,1960,estimates,male,75_79,2.538
266,1960,estimates,female,80plus,2.165
266,1960,estimates,male,80plus,1.363
266,1965,estimates,female,0_4,35.502
266,1965,estimates,male,0_4,35.465
266,1965,estimates,female,5_9,27.371
266,1965,estimates,male,5_9,27.129
266,1965,estimates,female,10_14,24.032
266,1965,estimates,male,10_14,23.74
266,1965,estimates,female,15_19,21.859
266,1965,estimates,male,15_19,21.851
266,1965,estimates,female,20_24,20.69
266,1965,estimates,male,20_24,19.56
266,1965,estimates,female,25_29,20.597
266,1965,estimates,male,25_29,18.797
266,1965,estimates,female,30_34,19.875
266,1965,estimates,male,30_34,18.04
266,1965,estimates,female,35_39,18.178
266,1965,estimates,male,35_39,16.873
266,1965,estimates,female,40_44,15.892
266,1965,estimates,male,40_44,15.251
266,1965,estimates,female,45_49,14.641
266,1965,estimates,male,45_49,13.852
266,1965,estimates,female,50_54,13.375
266,1965,estimates,male,50_54,12.359
266,1965,estimates,female,55_59,11.968
266,1965,estimates,male,55_59,10.733
266,1965,estimates,female,60_64,10.291
266,1965,estimates,male,60_64,8.919
266,1965,estimates,female,65_69,8.248
266,1965,estimates,male,65_69,6.892
266,1965,estimates,female,70_74,5.894
266,1965,estimates,male,70_74,4.71
266,1965,estimates,female,75_79,3.538
266,1965,estimates,male,75_79,2.645
266,1965,estimates,female,80plus,2.289
266,1965,estimates,male,80plus,1.454
266,1970,estimates,female,0_4,42.651
266,1970,estimates,male,0_4,42.837
266,1970,estimates,female,5_9,32.35
266,1970,estimates,male,5_9,32.161
266,1970,estimates,female,10_14,26.53
