country,year,variant,gender,age5yearinterval,population
258,1950,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1950,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1950,estimates,female,0_4,4.427
258,1950,estimates,male,0_4,4.553
258,1950,estimates,female,5_9,4.152
258,1950,estimates,male,5_9,4.303
258,1950,estimates,female,10_14,3.813
258,1950,estimates,male,10_14,3.897
258,1950,estimates,female,15_19,3.317
258,1950,estimates,male,15_19,3.488
258,1950,estimates,female,20_24,2.669
258,1950,estimates,male,20_24,2.991
258,1950,estimates,female,25_29,2.381
258,1950,estimates,male,25_29,2.427
258,1950,estimates,female,30_34,1.78
258,1950,estimates,male,30_34,1.911
258,1950,estimates,female,35_39,1.617
258,1950,estimates,male,35_39,1.853
258,1950,estimates,female,40_44,1.433
258,1950,estimates,male,40_44,1.615
258,1950,estimates,female,45_49,1.004
258,1950,estimates,male,45_49,1.324
258,1950,estimates,female,50_54,0.679
258,1950,estimates,male,50_54,1.028
258,1950,estimates,female,55_59,0.556
258,1950,estimates,male,55_59,0.809
258,1950,estimates,female,60_64,0.432
258,1950,estimates,male,60_64,0.604
258,1950,estimates,female,65_69,0.287
258,1950,estimates,male,65_69,0.388
258,1950,estimates,female,70_74,0.144
258,1950,estimates,male,70_74,0.177
258,1950,estimates,female,75_79,0.057
258,1950,estimates,male,75_79,0.08
258,1950,estimates,female,80plus,0.039
258,1950,estimates,male,80plus,0.035
258,1955,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1955,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1955,estimates,female,0_4,6.186
258,1955,estimates,male,0_4,6.395
258,1955,estimates,female,5_9,4.212
258,1955,estimates,male,5_9,4.316
258,1955,estimates,female,10_14,4.07
258,1955,estimates,male,10_14,4.16
258,1955,estimates,female,15_19,3.627
258,1955,estimates,male,15_19,3.631
258,1955,estimates,female,20_24,3.096
258,1955,estimates,male,20_24,3.248
258,1955,estimates,female,25_29,2.486
258,1955,estimates,male,25_29,2.777
258,1955,estimates,female,30_34,2.254
258,1955,estimates,male,30_34,2.266
258,1955,estimates,female,35_39,1.64
258,1955,estimates,male,35_39,1.784
258,1955,estimates,female,40_44,1.568
258,1955,estimates,male,40_44,1.788
258,1955,estimates,female,45_49,1.352
258,1955,estimates,male,45_49,1.551
258,1955,estimates,female,50_54,0.925
258,1955,estimates,male,50_54,1.219
258,1955,estimates,female,55_59,0.607
258,1955,estimates,male,55_59,0.926
258,1955,estimates,female,60_64,0.463
258,1955,estimates,male,60_64,0.683
258,1955,estimates,female,65_69,0.368
258,1955,estimates,male,65_69,0.512
258,1955,estimates,female,70_74,0.198
258,1955,estimates,male,70_74,0.264
258,1955,estimates,female,75_79,0.086
258,1955,estimates,male,75_79,0.103
258,1955,estimates,female,80plus,0.039
258,1955,estimates,male,80plus,0.047
258,1960,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1960,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1960,estimates,female,0_4,6.618
258,1960,estimates,male,0_4,6.809
258,1960,estimates,female,5_9,5.948
258,1960,estimates,male,5_9,6.087
258,1960,estimates,female,10_14,4.063
258,1960,estimates,male,10_14,4.16
258,1960,estimates,female,15_19,4.066
258,1960,estimates,male,15_19,3.981
258,1960,estimates,female,20_24,3.207
258,1960,estimates,male,20_24,3.028
258,1960,estimates,female,25_29,2.776
258,1960,estimates,male,25_29,2.988
258,1960,estimates,female,30_34,2.303
258,1960,estimates,male,30_34,2.559
258,1960,estimates,female,35_39,2.213
258,1960,estimates,male,35_39,2.142
258,1960,estimates,female,40_44,1.439
258,1960,estimates,male,40_44,1.674
258,1960,estimates,female,45_49,1.711
258,1960,estimates,male,45_49,1.896
258,1960,estimates,female,50_54,1.27
258,1960,estimates,male,50_54,1.57
258,1960,estimates,female,55_59,0.854
258,1960,estimates,male,55_59,1.101
258,1960,estimates,female,60_64,0.549
258,1960,estimates,male,60_64,0.868
258,1960,estimates,female,65_69,0.364
258,1960,estimates,male,65_69,0.565
258,1960,estimates,female,70_74,0.364
258,1960,estimates,male,70_74,0.493
258,1960,estimates,female,75_79,0.127
258,1960,estimates,male,75_79,0.163
258,1960,estimates,female,80plus,0.057
258,1960,estimates,male,80plus,0.067
258,1965,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1965,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1965,estimates,female,0_4,7.95
258,1965,estimates,male,0_4,8.395
258,1965,estimates,female,5_9,7.007
258,1965,estimates,male,5_9,6.955
258,1965,estimates,female,10_14,6.252
258,1965,estimates,male,10_14,6.406
258,1965,estimates,female,15_19,3.857
258,1965,estimates,male,15_19,3.865
258,1965,estimates,female,20_24,3.994
258,1965,estimates,male,20_24,3.774
258,1965,estimates,female,25_29,3.029
258,1965,estimates,male,25_29,2.985
258,1965,estimates,female,30_34,2.858
258,1965,estimates,male,30_34,3.211
258,1965,estimates,female,35_39,2.472
258,1965,estimates,male,35_39,2.745
258,1965,estimates,female,40_44,2.229
258,1965,estimates,male,40_44,2.205
258,1965,estimates,female,45_49,1.334
258,1965,estimates,male,45_49,1.67
258,1965,estimates,female,50_54,1.683
258,1965,estimates,male,50_54,1.856
258,1965,estimates,female,55_59,1.111
258,1965,estimates,male,55_59,1.403
258,1965,estimates,female,60_64,0.727
258,1965,estimates,male,60_64,0.915
258,1965,estimates,female,65_69,0.441
258,1965,estimates,male,65_69,0.732
258,1965,estimates,female,70_74,0.254
258,1965,estimates,male,70_74,0.396
258,1965,estimates,female,75_79,0.238
258,1965,estimates,male,75_79,0.314
258,1965,estimates,female,80plus,0.074
258,1965,estimates,male,80plus,0.105
258,1970,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1970,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1970,estimates,female,0_4,9.376
258,1970,estimates,male,0_4,9.995
258,1970,estimates,female,5_9,8.376
258,1970,estimates,male,5_9,8.189
258,1970,estimates,female,10_14,7.169
258,1970,estimates,male,10_14,7.377
258,1970,estimates,female,15_19,5.462
258,1970,estimates,male,15_19,5.436
258,1970,estimates,female,20_24,3.926
258,1970,estimates,male,20_24,3.752
258,1970,estimates,female,25_29,3.72
258,1970,estimates,male,25_29,3.914
258,1970,estimates,female,30_34,3.398
258,1970,estimates,male,30_34,3.543
258,1970,estimates,female,35_39,3.154
258,1970,estimates,male,35_39,3.39
258,1970,estimates,female,40_44,2.357
258,1970,estimates,male,40_44,2.67
258,1970,estimates,female,45_49,1.946
258,1970,estimates,male,45_49,2.103
258,1970,estimates,female,50_54,1.457
258,1970,estimates,male,50_54,1.672
258,1970,estimates,female,55_59,1.381
258,1970,estimates,male,55_59,1.569
258,1970,estimates,female,60_64,0.98
258,1970,estimates,male,60_64,1.152
258,1970,estimates,female,65_69,0.607
258,1970,estimates,male,65_69,0.838
258,1970,estimates,female,70_74,0.308
258,1970,estimates,male,70_74,0.487
258,1970,estimates,female,75_79,0.182
258,1970,estimates,male,75_79,0.273
258,1970,estimates,female,80plus,0.136
258,1970,estimates,male,80plus,0.195
258,1975,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1975,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1975,estimates,female,0_4,9.51
258,1975,estimates,male,0_4,9.96
258,1975,estimates,female,5_9,9.538
258,1975,estimates,male,5_9,10.192
258,1975,estimates,female,10_14,8.407
258,1975,estimates,male,10_14,8.467
258,1975,estimates,female,15_19,7.11
258,1975,estimates,male,15_19,7.623
258,1975,estimates,female,20_24,5.588
258,1975,estimates,male,20_24,5.77
258,1975,estimates,female,25_29,4.13
258,1975,estimates,male,25_29,4.197
258,1975,estimates,female,30_34,3.926
258,1975,estimates,male,30_34,4.377
258,1975,estimates,female,35_39,3.451
258,1975,estimates,male,35_39,3.743
258,1975,estimates,female,40_44,3.078
258,1975,estimates,male,40_44,3.44
258,1975,estimates,female,45_49,2.246
258,1975,estimates,male,45_49,2.612
258,1975,estimates,female,50_54,1.865
258,1975,estimates,male,50_54,2.02
258,1975,estimates,female,55_59,1.334
258,1975,estimates,male,55_59,1.516
258,1975,estimates,female,60_64,1.261
258,1975,estimates,male,60_64,1.388
258,1975,estimates,female,65_69,0.831
258,1975,estimates,male,65_69,0.973
258,1975,estimates,female,70_74,0.507
258,1975,estimates,male,70_74,0.635
258,1975,estimates,female,75_79,0.213
258,1975,estimates,male,75_79,0.325
258,1975,estimates,female,80plus,0.161
258,1975,estimates,male,80plus,0.22
258,1980,estimates,female,"Region, subregion, country or area *",French Polynesia
258,1980,estimates,male,"Region, subregion, country or area *",French Polynesia
258,1980,estimates,female,0_4,10.127
258,1980,estimates,male,0_4,10.624
258,1980,estimates,female,5_9,9.522
258,1980,estimates,male,5_9,10.005
258,1980,estimates,female,10_14,9.782
258,1980,estimates,male,10_14,10.48
258,1980,estimates,female,15_19,8.33
258,1980,estimates,male,15_19,8.746
258,1980,estimates,female,20_24,6.98
258,1980,estimates,male,20_24,7.82
258,1980,estimates,female,25_29,5.821
258,1980,estimates,male,25_29,6.149
258,1980,estimates,female,30_34,4.372
258,1980,estimates,male,30_34,4.69
258,1980,estimates,female,35_39,4.141
258,1980,estimates,male,35_39,4.863
258,1980,estimates,female,40_44,3.408
258,1980,estimates,male,40_44,3.791
258,1980,estimates,female,45_49,2.919
258,1980,estimates,male,45_49,3.401
258,1980,estimates,female,50_54,2.099
258,1980,estimates,male,50_54,2.471
258,1980,estimates,female,55_59,1.78
258,1980,estimates,male,55_59,1.895
258,1980,estimates,female,60_64,1.167
258,1980,estimates,male,60_64,1.297
