country,year,variant,gender,age5yearinterval,population
858,1950,estimates,female,0_4,109.218
858,1950,estimates,male,0_4,110.529
858,1950,estimates,female,5_9,101.248
858,1950,estimates,male,5_9,102.565
858,1950,estimates,female,10_14,99.507
858,1950,estimates,male,10_14,100.921
858,1950,estimates,female,15_19,99.298
858,1950,estimates,male,15_19,100.811
858,1950,estimates,female,20_24,96.566
858,1950,estimates,male,20_24,98.076
858,1950,estimates,female,25_29,86.787
858,1950,estimates,male,25_29,89.767
858,1950,estimates,female,30_34,75.017
858,1950,estimates,male,30_34,79.19
858,1950,estimates,female,35_39,77.6
858,1950,estimates,male,35_39,80.557
858,1950,estimates,female,40_44,65.668
858,1950,estimates,male,40_44,72.206
858,1950,estimates,female,45_49,59.826
858,1950,estimates,male,45_49,66.487
858,1950,estimates,female,50_54,52.45
858,1950,estimates,male,50_54,56.472
858,1950,estimates,female,55_59,45.987
858,1950,estimates,male,55_59,47.757
858,1950,estimates,female,60_64,39.669
858,1950,estimates,male,60_64,40.007
858,1950,estimates,female,65_69,33.496
858,1950,estimates,male,65_69,32.779
858,1950,estimates,female,70_74,26.417
858,1950,estimates,male,70_74,24.807
858,1950,estimates,female,75_79,18.88
858,1950,estimates,male,75_79,16.147
858,1950,estimates,female,80plus,18.58
858,1950,estimates,male,80plus,13.209
858,1955,estimates,female,0_4,113.166
858,1955,estimates,male,0_4,117.598
858,1955,estimates,female,5_9,109.069
858,1955,estimates,male,5_9,110.282
858,1955,estimates,female,10_14,101.362
858,1955,estimates,male,10_14,102.608
858,1955,estimates,female,15_19,99.526
858,1955,estimates,male,15_19,100.727
858,1955,estimates,female,20_24,99.33
858,1955,estimates,male,20_24,100.338
858,1955,estimates,female,25_29,96.994
858,1955,estimates,male,25_29,97.887
858,1955,estimates,female,30_34,87.052
858,1955,estimates,male,30_34,89.48
858,1955,estimates,female,35_39,74.999
858,1955,estimates,male,35_39,78.564
858,1955,estimates,female,40_44,76.985
858,1955,estimates,male,40_44,79.199
858,1955,estimates,female,45_49,64.542
858,1955,estimates,male,45_49,70.033
858,1955,estimates,female,50_54,58.235
858,1955,estimates,male,50_54,63.104
858,1955,estimates,female,55_59,50.266
858,1955,estimates,male,55_59,52.078
858,1955,estimates,female,60_64,43.035
858,1955,estimates,male,60_64,42.247
858,1955,estimates,female,65_69,35.796
858,1955,estimates,male,65_69,33.344
858,1955,estimates,female,70_74,28.366
858,1955,estimates,male,70_74,25.073
858,1955,estimates,female,75_79,20.265
858,1955,estimates,male,75_79,16.768
858,1955,estimates,female,80plus,20.399
858,1955,estimates,male,80plus,13.849
858,1960,estimates,female,0_4,125.368
858,1960,estimates,male,0_4,130.197
858,1960,estimates,female,5_9,113.58
858,1960,estimates,male,5_9,117.902
858,1960,estimates,female,10_14,109.535
858,1960,estimates,male,10_14,110.685
858,1960,estimates,female,15_19,101.73
