country,year,variant,gender,age5yearinterval,population
426,1950,estimates,female,0_4,60.664
426,1950,estimates,male,0_4,58.73
426,1950,estimates,female,5_9,48.949
426,1950,estimates,male,5_9,46.921
426,1950,estimates,female,10_14,42.318
426,1950,estimates,male,10_14,40.924
426,1950,estimates,female,15_19,36.906
426,1950,estimates,male,15_19,34.77
426,1950,estimates,female,20_24,31.696
426,1950,estimates,male,20_24,29.713
426,1950,estimates,female,25_29,28.056
426,1950,estimates,male,25_29,26.247
426,1950,estimates,female,30_34,24.711
426,1950,estimates,male,30_34,21.77
426,1950,estimates,female,35_39,21.065
426,1950,estimates,male,35_39,19.109
426,1950,estimates,female,40_44,18.629
426,1950,estimates,male,40_44,16.601
426,1950,estimates,female,45_49,16.049
426,1950,estimates,male,45_49,12.666
426,1950,estimates,female,50_54,14.972
426,1950,estimates,male,50_54,9.891
426,1950,estimates,female,55_59,13.445
426,1950,estimates,male,55_59,8.326
426,1950,estimates,female,60_64,11.238
426,1950,estimates,male,60_64,6.81
426,1950,estimates,female,65_69,9.058
426,1950,estimates,male,65_69,5.338
426,1950,estimates,female,70_74,6.253
426,1950,estimates,male,70_74,3.538
426,1950,estimates,female,75_79,3.661
426,1950,estimates,male,75_79,1.955
426,1955,estimates,female,0_4,63.961
426,1955,estimates,male,0_4,63.543
426,1955,estimates,female,5_9,55.69
426,1955,estimates,male,5_9,53.691
426,1955,estimates,female,10_14,47.652
426,1955,estimates,male,10_14,45.666
426,1955,estimates,female,15_19,40.804
426,1955,estimates,male,15_19,37.625
426,1955,estimates,female,20_24,34.565
426,1955,estimates,male,20_24,28.82
426,1955,estimates,female,25_29,29.026
426,1955,estimates,male,25_29,23.453
426,1955,estimates,female,30_34,25.6
426,1955,estimates,male,30_34,21.596
426,1955,estimates,female,35_39,22.671
426,1955,estimates,male,35_39,19.541
426,1955,estimates,female,40_44,19.434
426,1955,estimates,male,40_44,18.078
426,1955,estimates,female,45_49,17.303
426,1955,estimates,male,45_49,16.018
426,1955,estimates,female,50_54,14.837
426,1955,estimates,male,50_54,12.333
426,1955,estimates,female,55_59,13.493
426,1955,estimates,male,55_59,9.314
426,1955,estimates,female,60_64,11.603
426,1955,estimates,male,60_64,7.181
426,1955,estimates,female,65_69,9.068
426,1955,estimates,male,65_69,5.366
426,1955,estimates,female,70_74,6.602
426,1955,estimates,male,70_74,3.854
426,1955,estimates,female,75_79,3.858
426,1955,estimates,male,75_79,2.092
426,1960,estimates,female,0_4,70.884
426,1960,estimates,male,0_4,70.785
426,1960,estimates,female,5_9,59.384
426,1960,estimates,male,5_9,58.805
426,1960,estimates,female,10_14,54.398
426,1960,estimates,male,10_14,52.431
426,1960,estimates,female,15_19,46.15
426,1960,estimates,male,15_19,42.331
426,1960,estimates,female,20_24,38.489
426,1960,estimates,male,20_24,31.678
426,1960,estimates,female,25_29,31.934
426,1960,estimates,male,25_29,22.737
426,1960,estimates,female,30_34,26.671
426,1960,estimates,male,30_34,18.838
426,1960,estimates,female,35_39,23.658
426,1960,estimates,male,35_39,18.586
426,1960,estimates,female,40_44,21.083
426,1960,estimates,male,40_44,16.909
426,1960,estimates,female,45_49,18.171
426,1960,estimates,male,45_49,15.805
426,1960,estimates,female,50_54,16.108
426,1960,estimates,male,50_54,14.559
426,1960,estimates,female,55_59,13.487
426,1960,estimates,male,55_59,11.368
426,1960,estimates,female,60_64,11.783
426,1960,estimates,male,60_64,8.161
426,1960,estimates,female,65_69,9.513
426,1960,estimates,male,65_69,5.772
426,1960,estimates,female,70_74,6.744
426,1960,estimates,male,70_74,3.919
426,1960,estimates,female,75_79,4.184
426,1960,estimates,male,75_79,2.321
426,1965,estimates,female,0_4,79.022
426,1965,estimates,male,0_4,79.23
