variant,region,year,totaldeaths
estimates,902,1950,42237.263
estimates,902,1951,42080.155
estimates,902,1952,41817.316
estimates,902,1953,41657.265
estimates,902,1954,41600.008
estimates,902,1955,41641.957
estimates,902,1956,41770.847
estimates,902,1957,41970.472
estimates,902,1958,42209.354
estimates,902,1959,42432.053
estimates,902,1960,42576.157
estimates,902,1961,42579.451
estimates,902,1962,42386.081
estimates,902,1963,41969.613
estimates,902,1964,41344.114
estimates,902,1965,40563.702
estimates,902,1966,39712.409
estimates,902,1967,38889.828
estimates,902,1968,38174.299
estimates,902,1969,37601.54
estimates,902,1970,37177.761
estimates,902,1971,36877.095
estimates,902,1972,36641.421
estimates,902,1973,36426.784
estimates,902,1974,36224.082
estimates,902,1975,36035.656
estimates,902,1976,35874.51
estimates,902,1977,35761.46
estimates,902,1978,35710.972
estimates,902,1979,35724.775
estimates,902,1980,35802.704
estimates,902,1981,35940.835
estimates,902,1982,36126.626
estimates,902,1983,36346.515
estimates,902,1984,36590.307
estimates,902,1985,36848.462
estimates,902,1986,37113.859
estimates,902,1987,37382.938
estimates,902,1988,37651.705
estimates,902,1989,37914.913
estimates,902,1990,38169.43
estimates,902,1991,38414.941
estimates,902,1992,38654.345
estimates,902,1993,38889.533
estimates,902,1994,39119.737
estimates,902,1995,39343.773
estimates,902,1996,39560.504
estimates,902,1997,39769.499
estimates,902,1998,39970.676
estimates,902,1999,40164.285
estimates,902,2000,40349.118
estimates,902,2001,40523.756
estimates,902,2002,40689.657
estimates,902,2003,40850.068
estimates,902,2004,41009.202
estimates,902,2005,41169.552
estimates,902,2006,41332.898
estimates,902,2007,41504.003
estimates,902,2008,41690.069
estimates,902,2009,41899.5
estimates,902,2010,42142.211
estimates,902,2011,42427.183
estimates,902,2012,42758.961
estimates,902,2013,43140.543
estimates,902,2014,43574.133
estimates,902,2015,44059.513
medium_variant,902,2015,44059.513
medium_variant,902,2016,44593.507
medium_variant,902,2017,45168.933
medium_variant,902,2018,45779.28
medium_variant,902,2019,46421.134
medium_variant,902,2020,47092.29
medium_variant,902,2021,47792.006
medium_variant,902,2022,48521.054
medium_variant,902,2023,49279.458
medium_variant,902,2024,50065.823
medium_variant,902,2025,50879.052
medium_variant,902,2026,51718.464
medium_variant,902,2027,52583.579
medium_variant,902,2028,53473.653
medium_variant,902,2029,54387.63
medium_variant,902,2030,55326.113
medium_variant,902,2031,56290.51
medium_variant,902,2032,57280.566
medium_variant,902,2033,58294.268
medium_variant,902,2034,59328.224
medium_variant,902,2035,60378.752
medium_variant,902,2036,61442.198
medium_variant,902,2037,62514.503
medium_variant,902,2038,63591.355
medium_variant,902,2039,64668.768
medium_variant,902,2040,65744.326
medium_variant,902,2041,66817.343
medium_variant,902,2042,67888.401
medium_variant,902,2043,68956.983
medium_variant,902,2044,70020.81
medium_variant,902,2045,71077.845
medium_variant,902,2046,72126.486
medium_variant,902,2047,73165.547
medium_variant,902,2048,74193.615
medium_variant,902,2049,75208.963
medium_variant,902,2050,76210.374
medium_variant,902,2051,77197.306
medium_variant,902,2052,78170.031
medium_variant,902,2053,79128.516
medium_variant,902,2054,80072.111
medium_variant,902,2055,81000.131
medium_variant,902,2056,81912.011
medium_variant,902,2057,82807.763
medium_variant,902,2058,83687.543
medium_variant,902,2059,84551.501
medium_variant,902,2060,85399.855
medium_variant,902,2061,86232.99
medium_variant,902,2062,87051.546
medium_variant,902,2063,87856.201
medium_variant,902,2064,88647.481
medium_variant,902,2065,89426.243
medium_variant,902,2066,90193.309
medium_variant,902,2067,90948.652
medium_variant,902,2068,91691.926
medium_variant,902,2069,92422.541
medium_variant,902,2070,93140.67
medium_variant,902,2071,93846.515
medium_variant,902,2072,94538.81
medium_variant,902,2073,95215.315
medium_variant,902,2074,95873.361
medium_variant,902,2075,96509.621
medium_variant,902,2076,97120.783
medium_variant,902,2077,97704.648
medium_variant,902,2078,98259.493
medium_variant,902,2079,98784.104
medium_variant,902,2080,99276.706
medium_variant,902,2081,99736.245
medium_variant,902,2082,100165.158
medium_variant,902,2083,100567.142
medium_variant,902,2084,100945.87
medium_variant,902,2085,101304.852
medium_variant,902,2086,101647.263
medium_variant,902,2087,101976.971
medium_variant,902,2088,102298.475
medium_variant,902,2089,102616.365
medium_variant,902,2090,102934.267
medium_variant,902,2091,103254.573
medium_variant,902,2092,103578.712
medium_variant,902,2093,103907.495
medium_variant,902,2094,104241.239
medium_variant,902,2095,104580.241
medium_variant,902,2096,104924.783
medium_variant,902,2097,105274.772
medium_variant,902,2098,105630.158
medium_variant,902,2099,105990.946
