variant,region,year,totaldeaths
estimates,934,1950,36441.521
estimates,934,1951,36293.513
estimates,934,1952,36045.437
estimates,934,1953,35893.275
estimates,934,1954,35837.027
estimates,934,1955,35873.215
estimates,934,1956,35989.906
estimates,934,1957,36171.252
estimates,934,1958,36386.509
estimates,934,1959,36581.595
estimates,934,1960,36695.524
estimates,934,1961,36667.375
estimates,934,1962,36442.226
estimates,934,1963,35993.559
estimates,934,1964,35334.13
estimates,934,1965,34514.18
estimates,934,1966,33612.755
estimates,934,1967,32726.365
estimates,934,1968,31932.398
estimates,934,1969,31267.889
estimates,934,1970,30741.756
estimates,934,1971,30332.213
estimates,934,1972,29987.167
estimates,934,1973,29668.424
estimates,934,1974,29370.911
estimates,934,1975,29101.549
estimates,934,1976,28876.713
estimates,934,1977,28715.991
estimates,934,1978,28631.322
estimates,934,1979,28622.099
estimates,934,1980,28684.945
estimates,934,1981,28812.052
estimates,934,1982,28985.836
estimates,934,1983,29187.738
estimates,934,1984,29403.618
estimates,934,1985,29618.383
estimates,934,1986,29820.174
estimates,934,1987,30006.563
estimates,934,1988,30177.087
estimates,934,1989,30330.696
estimates,934,1990,30471.46
estimates,934,1991,30607.652
estimates,934,1992,30749.883
estimates,934,1993,30905.85
estimates,934,1994,31077.749
estimates,934,1995,31264.08
estimates,934,1996,31460.146
estimates,934,1997,31659.188
estimates,934,1998,31856.491
estimates,934,1999,32051.4
estimates,934,2000,32244.609
estimates,934,2001,32438.396
estimates,934,2002,32637.164
estimates,934,2003,32844.913
estimates,934,2004,33063.927
estimates,934,2005,33293.962
estimates,934,2006,33533.233
estimates,934,2007,33781.228
estimates,934,2008,34039.712
estimates,934,2009,34312.764
estimates,934,2010,34606.141
estimates,934,2011,34926.057
estimates,934,2012,35277.41
estimates,934,2013,35663.938
estimates,934,2014,36087.88
estimates,934,2015,36549.775
medium_variant,934,2015,36549.775
medium_variant,934,2016,37047.995
medium_variant,934,2017,37578.047
medium_variant,934,2018,38135.962
medium_variant,934,2019,38719.949
medium_variant,934,2020,39329.051
medium_variant,934,2021,39963.115
medium_variant,934,2022,40622.535
medium_variant,934,2023,41307.126
medium_variant,934,2024,42015.81
medium_variant,934,2025,42747.693
medium_variant,934,2026,43502.117
medium_variant,934,2027,44278.317
medium_variant,934,2028,45075.266
medium_variant,934,2029,45891.782
medium_variant,934,2030,46728.363
medium_variant,934,2031,47586.318
medium_variant,934,2032,48465.293
medium_variant,934,2033,49363.152
medium_variant,934,2034,50276.373
medium_variant,934,2035,51201.202
medium_variant,934,2036,52133.979
medium_variant,934,2037,53070.641
medium_variant,934,2038,54006.794
medium_variant,934,2039,54938.334
medium_variant,934,2040,55862.725
medium_variant,934,2041,56779.189
medium_variant,934,2042,57688.211
medium_variant,934,2043,58589.154
medium_variant,934,2044,59479.609
medium_variant,934,2045,60357.426
medium_variant,934,2046,61220.952
medium_variant,934,2047,62068.982
medium_variant,934,2048,62900.064
medium_variant,934,2049,63712.403
medium_variant,934,2050,64504.694
medium_variant,934,2051,65276.327
medium_variant,934,2052,66027.565
medium_variant,934,2053,66758.406
medium_variant,934,2054,67468.23
medium_variant,934,2055,68156.333
medium_variant,934,2056,68822.152
medium_variant,934,2057,69465.8
medium_variant,934,2058,70087.568
medium_variant,934,2059,70687.784
medium_variant,934,2060,71266.796
medium_variant,934,2061,71825.09
medium_variant,934,2062,72363.432
medium_variant,934,2063,72882.694
medium_variant,934,2064,73383.617
medium_variant,934,2065,73867.185
medium_variant,934,2066,74334.292
medium_variant,934,2067,74784.987
medium_variant,934,2068,75219.036
medium_variant,934,2069,75636.038
medium_variant,934,2070,76036.196
medium_variant,934,2071,76419.668
medium_variant,934,2072,76785.261
medium_variant,934,2073,77131
medium_variant,934,2074,77454.601
medium_variant,934,2075,77753.02
medium_variant,934,2076,78023.195
medium_variant,934,2077,78263.283
medium_variant,934,2078,78472.068
medium_variant,934,2079,78648.93
medium_variant,934,2080,78792.499
medium_variant,934,2081,78901.968
medium_variant,934,2082,78980.002
medium_variant,934,2083,79030.695
medium_variant,934,2084,79058.279
medium_variant,934,2085,79066.678
medium_variant,934,2086,79059.344
medium_variant,934,2087,79040.336
medium_variant,934,2088,79014.503
medium_variant,934,2089,78986.902
medium_variant,934,2090,78961.582
medium_variant,934,2091,78941.252
medium_variant,934,2092,78927.551
medium_variant,934,2093,78921.436
medium_variant,934,2094,78923.307
medium_variant,934,2095,78933.53
medium_variant,934,2096,78952.427
medium_variant,934,2097,78979.914
medium_variant,934,2098,79015.934
medium_variant,934,2099,79060.487
