variant,region,year,totaldeaths
estimates,926,1950,1645.124
estimates,926,1951,1647.591
estimates,926,1952,1653.012
estimates,926,1953,1659.401
estimates,926,1954,1666.76
estimates,926,1955,1675.107
estimates,926,1956,1684.515
estimates,926,1957,1695.025
estimates,926,1958,1706.749
estimates,926,1959,1719.91
estimates,926,1960,1734.709
estimates,926,1961,1751.279
estimates,926,1962,1769.61
estimates,926,1963,1789.428
estimates,926,1964,1810.169
estimates,926,1965,1831.045
estimates,926,1966,1851.203
estimates,926,1967,1869.831
estimates,926,1968,1886.219
estimates,926,1969,1899.868
estimates,926,1970,1910.378
estimates,926,1971,1917.64
estimates,926,1972,1922.137
estimates,926,1973,1924.402
estimates,926,1974,1924.762
estimates,926,1975,1923.643
estimates,926,1976,1921.492
estimates,926,1977,1918.635
estimates,926,1978,1915.339
estimates,926,1979,1911.775
estimates,926,1980,1907.864
estimates,926,1981,1903.334
estimates,926,1982,1897.887
estimates,926,1983,1891.402
estimates,926,1984,1884.015
estimates,926,1985,1875.979
estimates,926,1986,1867.632
estimates,926,1987,1859.357
estimates,926,1988,1851.485
estimates,926,1989,1844.215
estimates,926,1990,1837.712
estimates,926,1991,1832.026
estimates,926,1992,1826.967
estimates,926,1993,1822.319
estimates,926,1994,1817.945
estimates,926,1995,1813.585
estimates,926,1996,1808.947
estimates,926,1997,1803.892
estimates,926,1998,1798.404
estimates,926,1999,1792.556
estimates,926,2000,1786.315
estimates,926,2001,1779.655
estimates,926,2002,1772.944
estimates,926,2003,1766.759
estimates,926,2004,1761.726
estimates,926,2005,1758.797
estimates,926,2006,1758.944
estimates,926,2007,1762.648
estimates,926,2008,1770.078
estimates,926,2009,1781.176
estimates,926,2010,1795.647
estimates,926,2011,1812.931
estimates,926,2012,1832
estimates,926,2013,1851.845
estimates,926,2014,1871.761
estimates,926,2015,1891.147
medium_variant,926,2015,1891.147
medium_variant,926,2016,1909.651
medium_variant,926,2017,1927.321
medium_variant,926,2018,1944.169
medium_variant,926,2019,1960.037
medium_variant,926,2020,1974.791
medium_variant,926,2021,1988.399
medium_variant,926,2022,2001.079
medium_variant,926,2023,2013.079
medium_variant,926,2024,2024.59
medium_variant,926,2025,2035.769
medium_variant,926,2026,2046.751
medium_variant,926,2027,2057.705
medium_variant,926,2028,2068.845
medium_variant,926,2029,2080.416
medium_variant,926,2030,2092.638
medium_variant,926,2031,2105.681
medium_variant,926,2032,2119.59
medium_variant,926,2033,2134.413
medium_variant,926,2034,2150.228
medium_variant,926,2035,2167.138
medium_variant,926,2036,2185.22
medium_variant,926,2037,2204.359
medium_variant,926,2038,2224.389
medium_variant,926,2039,2245.137
medium_variant,926,2040,2266.53
medium_variant,926,2041,2288.531
medium_variant,926,2042,2310.93
medium_variant,926,2043,2333.389
medium_variant,926,2044,2355.503
medium_variant,926,2045,2376.899
medium_variant,926,2046,2397.288
medium_variant,926,2047,2416.387
medium_variant,926,2048,2433.858
medium_variant,926,2049,2449.32
medium_variant,926,2050,2462.462
medium_variant,926,2051,2473.119
medium_variant,926,2052,2481.285
medium_variant,926,2053,2486.92
medium_variant,926,2054,2489.879
medium_variant,926,2055,2489.893
medium_variant,926,2056,2486.703
medium_variant,926,2057,2480.377
medium_variant,926,2058,2471.138
medium_variant,926,2059,2459.286
medium_variant,926,2060,2445.041
medium_variant,926,2061,2428.617
medium_variant,926,2062,2410.51
medium_variant,926,2063,2391.368
medium_variant,926,2064,2371.871
medium_variant,926,2065,2352.683
medium_variant,926,2066,2334.334
medium_variant,926,2067,2317.13
medium_variant,926,2068,2301.377
medium_variant,926,2069,2287.446
medium_variant,926,2070,2275.698
medium_variant,926,2071,2266.336
medium_variant,926,2072,2259.112
medium_variant,926,2073,2253.689
medium_variant,926,2074,2249.805
medium_variant,926,2075,2247.214
medium_variant,926,2076,2245.669
medium_variant,926,2077,2244.776
medium_variant,926,2078,2244.064
medium_variant,926,2079,2243.073
medium_variant,926,2080,2241.313
medium_variant,926,2081,2238.391
medium_variant,926,2082,2234.214
medium_variant,926,2083,2228.752
medium_variant,926,2084,2221.955
medium_variant,926,2085,2213.822
medium_variant,926,2086,2204.45
medium_variant,926,2087,2194.184
medium_variant,926,2088,2183.415
medium_variant,926,2089,2172.444
medium_variant,926,2090,2161.544
medium_variant,926,2091,2150.945
medium_variant,926,2092,2140.812
medium_variant,926,2093,2131.275
medium_variant,926,2094,2122.413
medium_variant,926,2095,2114.283
medium_variant,926,2096,2106.925
medium_variant,926,2097,2100.344
medium_variant,926,2098,2094.538
medium_variant,926,2099,2089.51
