variant,region,year,totaldeaths
estimates,914,1950,2243.056
estimates,914,1951,2244.133
estimates,914,1952,2246.754
estimates,914,1953,2250.324
estimates,914,1954,2254.84
estimates,914,1955,2260.308
estimates,914,1956,2266.776
estimates,914,1957,2274.278
estimates,914,1958,2282.89
estimates,914,1959,2292.766
estimates,914,1960,2304.056
estimates,914,1961,2316.895
estimates,914,1962,2331.363
estimates,914,1963,2347.423
estimates,914,1964,2364.885
estimates,914,1965,2383.491
estimates,914,1966,2402.924
estimates,914,1967,2422.793
estimates,914,1968,2442.72
estimates,914,1969,2462.412
estimates,914,1970,2481.536
estimates,914,1971,2499.845
estimates,914,1972,2517.441
estimates,914,1973,2534.537
estimates,914,1974,2551.328
estimates,914,1975,2567.755
estimates,914,1976,2583.707
estimates,914,1977,2599.596
estimates,914,1978,2616.171
estimates,914,1979,2634.364
estimates,914,1980,2655.437
estimates,914,1981,2680.678
estimates,914,1982,2710.875
estimates,914,1983,2746.541
estimates,914,1984,2787.914
estimates,914,1985,2834.784
estimates,914,1986,2886.497
estimates,914,1987,2941.969
estimates,914,1988,3000.317
estimates,914,1989,3061.189
estimates,914,1990,3125.117
estimates,914,1991,3193.104
estimates,914,1992,3265.506
estimates,914,1993,3341.863
estimates,914,1994,3420.925
estimates,914,1995,3501.605
estimates,914,1996,3582.812
estimates,914,1997,3662.522
estimates,914,1998,3738.226
estimates,914,1999,3807.397
estimates,914,2000,3866.335
estimates,914,2001,3911.538
estimates,914,2002,3942.283
estimates,914,2003,3959.208
estimates,914,2004,3963.654
estimates,914,2005,3958.483
estimates,914,2006,3947.614
estimates,914,2007,3935.493
estimates,914,2008,3925.826
estimates,914,2009,3920.704
estimates,914,2010,3920.99
estimates,914,2011,3926.07
estimates,914,2012,3933.564
estimates,914,2013,3941.637
estimates,914,2014,3949.942
estimates,914,2015,3958.357
medium_variant,914,2015,3958.357
medium_variant,914,2016,3967.019
medium_variant,914,2017,3976.399
medium_variant,914,2018,3986.883
medium_variant,914,2019,3998.594
medium_variant,914,2020,4011.578
medium_variant,914,2021,4025.81
medium_variant,914,2022,4041.231
medium_variant,914,2023,4057.832
medium_variant,914,2024,4075.679
medium_variant,914,2025,4094.839
medium_variant,914,2026,4115.356
medium_variant,914,2027,4137.322
medium_variant,914,2028,4160.845
medium_variant,914,2029,4186.058
medium_variant,914,2030,4213.052
medium_variant,914,2031,4241.896
medium_variant,914,2032,4272.633
medium_variant,914,2033,4305.334
medium_variant,914,2034,4340.099
medium_variant,914,2035,4376.973
medium_variant,914,2036,4415.967
medium_variant,914,2037,4457.095
medium_variant,914,2038,4500.422
medium_variant,914,2039,4546.064
medium_variant,914,2040,4594.142
medium_variant,914,2041,4644.76
medium_variant,914,2042,4698.007
medium_variant,914,2043,4753.965
medium_variant,914,2044,4812.714
medium_variant,914,2045,4874.301
medium_variant,914,2046,4938.729
medium_variant,914,2047,5005.959
medium_variant,914,2048,5075.962
medium_variant,914,2049,5148.758
medium_variant,914,2050,5224.318
medium_variant,914,2051,5302.596
medium_variant,914,2052,5383.619
medium_variant,914,2053,5467.442
medium_variant,914,2054,5554.171
medium_variant,914,2055,5643.974
medium_variant,914,2056,5737.033
medium_variant,914,2057,5833.465
medium_variant,914,2058,5933.33
medium_variant,914,2059,6036.63
medium_variant,914,2060,6143.257
medium_variant,914,2061,6253.009
medium_variant,914,2062,6365.719
medium_variant,914,2063,6481.293
medium_variant,914,2064,6599.761
medium_variant,914,2065,6721.215
medium_variant,914,2066,6845.795
medium_variant,914,2067,6973.716
medium_variant,914,2068,7105.193
medium_variant,914,2069,7240.37
medium_variant,914,2070,7379.501
medium_variant,914,2071,7522.836
medium_variant,914,2072,7670.321
medium_variant,914,2073,7821.755
medium_variant,914,2074,7976.875
medium_variant,914,2075,8135.238
medium_variant,914,2076,8296.322
medium_variant,914,2077,8459.691
medium_variant,914,2078,8625.02
medium_variant,914,2079,8792.141
medium_variant,914,2080,8961.177
medium_variant,914,2081,9132.469
medium_variant,914,2082,9306.396
medium_variant,914,2083,9483.139
medium_variant,914,2084,9662.586
medium_variant,914,2085,9844.563
medium_variant,914,2086,10028.8
medium_variant,914,2087,10214.856
medium_variant,914,2088,10402.272
medium_variant,914,2089,10590.692
medium_variant,914,2090,10779.835
medium_variant,914,2091,10969.53
medium_variant,914,2092,11159.677
medium_variant,914,2093,11350.228
medium_variant,914,2094,11541.172
medium_variant,914,2095,11732.488
medium_variant,914,2096,11924.167
medium_variant,914,2097,12116.212
medium_variant,914,2098,12308.625
medium_variant,914,2099,12501.412
