variant,region,year,totaldeaths
estimates,1502,1950,19913.408
estimates,1502,1951,19789.702
estimates,1502,1952,19588.412
estimates,1502,1953,19479.389
estimates,1502,1954,19462.627
estimates,1502,1955,19534.816
estimates,1502,1956,19684.571
estimates,1502,1957,19896.718
estimates,1502,1958,20141.869
estimates,1502,1959,20368.335
estimates,1502,1960,20517.806
estimates,1502,1961,20531.958
estimates,1502,1962,20358.157
estimates,1502,1963,19970.789
estimates,1502,1964,19381.694
estimates,1502,1965,18637.55
estimates,1502,1966,17812.332
estimates,1502,1967,16998.055
estimates,1502,1968,16269.493
estimates,1502,1969,15663.582
estimates,1502,1970,15193.456
estimates,1502,1971,14843.996
estimates,1502,1972,14567.985
estimates,1502,1973,14328.657
estimates,1502,1974,14118.372
estimates,1502,1975,13938.235
estimates,1502,1976,13796.695
estimates,1502,1977,13704.674
estimates,1502,1978,13667.168
estimates,1502,1979,13680.003
estimates,1502,1980,13735.356
estimates,1502,1981,13822.902
estimates,1502,1982,13930.628
estimates,1502,1983,14048.111
estimates,1502,1984,14168.856
estimates,1502,1985,14290.548
estimates,1502,1986,14415.231
estimates,1502,1987,14548.317
estimates,1502,1988,14692.735
estimates,1502,1989,14846.672
estimates,1502,1990,15007.725
estimates,1502,1991,15172.999
estimates,1502,1992,15338.792
estimates,1502,1993,15501.341
estimates,1502,1994,15657.653
estimates,1502,1995,15804.031
estimates,1502,1996,15937.613
estimates,1502,1997,16059.116
estimates,1502,1998,16170.447
estimates,1502,1999,16273.601
estimates,1502,2000,16371.931
estimates,1502,2001,16469.561
estimates,1502,2002,16570.781
estimates,1502,2003,16679.171
estimates,1502,2004,16796.953
estimates,1502,2005,16923.772
estimates,1502,2006,17057.313
estimates,1502,2007,17195.215
estimates,1502,2008,17337.012
estimates,1502,2009,17484.838
estimates,1502,2010,17642.631
estimates,1502,2011,17815.148
estimates,1502,2012,18006.359
estimates,1502,2013,18218.959
estimates,1502,2014,18453.949
estimates,1502,2015,18710.83
medium_variant,1502,2015,18710.83
medium_variant,1502,2016,18987.464
medium_variant,1502,2017,19279.829
medium_variant,1502,2018,19584.478
medium_variant,1502,2019,19899.776
medium_variant,1502,2020,20224.8
medium_variant,1502,2021,20559.497
medium_variant,1502,2022,20904.867
medium_variant,1502,2023,21261.569
medium_variant,1502,2024,21629.4
medium_variant,1502,2025,22008.411
medium_variant,1502,2026,22398.781
medium_variant,1502,2027,22800.3
medium_variant,1502,2028,23212.457
medium_variant,1502,2029,23634.54
medium_variant,1502,2030,24066.782
medium_variant,1502,2031,24509.782
medium_variant,1502,2032,24962.739
medium_variant,1502,2033,25423.742
medium_variant,1502,2034,25890.152
medium_variant,1502,2035,26359.492
medium_variant,1502,2036,26829.558
medium_variant,1502,2037,27297.683
medium_variant,1502,2038,27760.737
medium_variant,1502,2039,28215.464
medium_variant,1502,2040,28659.404
medium_variant,1502,2041,29091.195
medium_variant,1502,2042,29510.556
medium_variant,1502,2043,29916.645
medium_variant,1502,2044,30307.674
medium_variant,1502,2045,30682.186
medium_variant,1502,2046,31039.345
medium_variant,1502,2047,31379.044
medium_variant,1502,2048,31701
medium_variant,1502,2049,32004.471
medium_variant,1502,2050,32288.739
medium_variant,1502,2051,32553.371
medium_variant,1502,2052,32798.617
medium_variant,1502,2053,33024.824
medium_variant,1502,2054,33232.178
medium_variant,1502,2055,33420.706
medium_variant,1502,2056,33590.437
medium_variant,1502,2057,33741.958
medium_variant,1502,2058,33876.134
medium_variant,1502,2059,33993.933
medium_variant,1502,2060,34095.853
medium_variant,1502,2061,34182.165
medium_variant,1502,2062,34253.577
medium_variant,1502,2063,34311.358
medium_variant,1502,2064,34357.119
medium_variant,1502,2065,34392.947
medium_variant,1502,2066,34420.865
medium_variant,1502,2067,34441.8
medium_variant,1502,2068,34456.252
medium_variant,1502,2069,34464.395
medium_variant,1502,2070,34466.388
medium_variant,1502,2071,34461.948
medium_variant,1502,2072,34449.186
medium_variant,1502,2073,34425.782
medium_variant,1502,2074,34389.682
medium_variant,1502,2075,34338.197
medium_variant,1502,2076,34268.744
medium_variant,1502,2077,34180.148
medium_variant,1502,2078,34071.863
medium_variant,1502,2079,33943.754
medium_variant,1502,2080,33795.264
medium_variant,1502,2081,33626.271
medium_variant,1502,2082,33439.305
medium_variant,1502,2083,33237.946
medium_variant,1502,2084,33025.758
medium_variant,1502,2085,32805.323
medium_variant,1502,2086,32578.456
medium_variant,1502,2087,32348.059
medium_variant,1502,2088,32118.337
medium_variant,1502,2089,31894.316
medium_variant,1502,2090,31680.682
medium_variant,1502,2091,31481.234
medium_variant,1502,2092,31298.778
medium_variant,1502,2093,31135.416
medium_variant,1502,2094,30992.535
medium_variant,1502,2095,30871.077
medium_variant,1502,2096,30771.667
medium_variant,1502,2097,30694.422
medium_variant,1502,2098,30639.36
medium_variant,1502,2099,30606.466
