variant,region,year,totaldeaths
estimates,957,1950,3.871
estimates,957,1951,3.846
estimates,957,1952,3.797
estimates,957,1953,3.76
estimates,957,1954,3.728
estimates,957,1955,3.707
estimates,957,1956,3.693
estimates,957,1957,3.686
estimates,957,1958,3.688
estimates,957,1959,3.693
estimates,957,1960,3.701
estimates,957,1961,3.713
estimates,957,1962,3.722
estimates,957,1963,3.732
estimates,957,1964,3.735
estimates,957,1965,3.735
estimates,957,1966,3.732
estimates,957,1967,3.722
estimates,957,1968,3.712
estimates,957,1969,3.702
estimates,957,1970,3.688
estimates,957,1971,3.678
estimates,957,1972,3.668
estimates,957,1973,3.657
estimates,957,1974,3.648
estimates,957,1975,3.64
estimates,957,1976,3.628
estimates,957,1977,3.611
estimates,957,1978,3.591
estimates,957,1979,3.565
estimates,957,1980,3.536
estimates,957,1981,3.51
estimates,957,1982,3.483
estimates,957,1983,3.46
estimates,957,1984,3.441
estimates,957,1985,3.427
estimates,957,1986,3.421
estimates,957,1987,3.42
estimates,957,1988,3.422
estimates,957,1989,3.423
estimates,957,1990,3.426
estimates,957,1991,3.429
estimates,957,1992,3.431
estimates,957,1993,3.427
estimates,957,1994,3.424
estimates,957,1995,3.416
estimates,957,1996,3.411
estimates,957,1997,3.41
estimates,957,1998,3.409
estimates,957,1999,3.411
estimates,957,2000,3.422
estimates,957,2001,3.429
estimates,957,2002,3.441
estimates,957,2003,3.45
estimates,957,2004,3.458
estimates,957,2005,3.467
estimates,957,2006,3.477
estimates,957,2007,3.487
estimates,957,2008,3.499
estimates,957,2009,3.514
estimates,957,2010,3.534
estimates,957,2011,3.555
estimates,957,2012,3.583
estimates,957,2013,3.615
estimates,957,2014,3.65
estimates,957,2015,3.692
medium_variant,957,2015,3.692
medium_variant,957,2016,3.737
medium_variant,957,2017,3.786
medium_variant,957,2018,3.839
medium_variant,957,2019,3.895
medium_variant,957,2020,3.955
medium_variant,957,2021,4.016
medium_variant,957,2022,4.077
medium_variant,957,2023,4.144
medium_variant,957,2024,4.21
medium_variant,957,2025,4.28
medium_variant,957,2026,4.348
medium_variant,957,2027,4.42
medium_variant,957,2028,4.495
medium_variant,957,2029,4.573
medium_variant,957,2030,4.652
medium_variant,957,2031,4.732
medium_variant,957,2032,4.813
medium_variant,957,2033,4.896
medium_variant,957,2034,4.983
medium_variant,957,2035,5.068
medium_variant,957,2036,5.155
medium_variant,957,2037,5.243
medium_variant,957,2038,5.333
medium_variant,957,2039,5.422
medium_variant,957,2040,5.511
medium_variant,957,2041,5.601
medium_variant,957,2042,5.688
medium_variant,957,2043,5.776
medium_variant,957,2044,5.86
medium_variant,957,2045,5.943
medium_variant,957,2046,6.026
medium_variant,957,2047,6.104
medium_variant,957,2048,6.18
medium_variant,957,2049,6.254
medium_variant,957,2050,6.326
medium_variant,957,2051,6.391
medium_variant,957,2052,6.455
medium_variant,957,2053,6.515
medium_variant,957,2054,6.574
medium_variant,957,2055,6.627
medium_variant,957,2056,6.677
medium_variant,957,2057,6.722
medium_variant,957,2058,6.768
medium_variant,957,2059,6.813
medium_variant,957,2060,6.853
medium_variant,957,2061,6.895
medium_variant,957,2062,6.935
medium_variant,957,2063,6.974
medium_variant,957,2064,7.012
medium_variant,957,2065,7.05
medium_variant,957,2066,7.089
medium_variant,957,2067,7.131
medium_variant,957,2068,7.169
medium_variant,957,2069,7.21
medium_variant,957,2070,7.256
medium_variant,957,2071,7.301
medium_variant,957,2072,7.35
medium_variant,957,2073,7.402
medium_variant,957,2074,7.456
medium_variant,957,2075,7.514
medium_variant,957,2076,7.576
medium_variant,957,2077,7.636
medium_variant,957,2078,7.703
medium_variant,957,2079,7.768
medium_variant,957,2080,7.83
medium_variant,957,2081,7.897
medium_variant,957,2082,7.962
medium_variant,957,2083,8.027
medium_variant,957,2084,8.089
medium_variant,957,2085,8.152
medium_variant,957,2086,8.21
medium_variant,957,2087,8.267
medium_variant,957,2088,8.324
medium_variant,957,2089,8.375
medium_variant,957,2090,8.421
medium_variant,957,2091,8.466
medium_variant,957,2092,8.506
medium_variant,957,2093,8.54
medium_variant,957,2094,8.571
medium_variant,957,2095,8.597
medium_variant,957,2096,8.62
medium_variant,957,2097,8.638
medium_variant,957,2098,8.648
medium_variant,957,2099,8.655
