variant,region,year,totaldeaths
estimates,925,1950,1211.363
estimates,925,1951,1205.87
estimates,925,1952,1195.369
estimates,925,1953,1185.841
estimates,925,1954,1177.283
estimates,925,1955,1169.716
estimates,925,1956,1163.179
estimates,925,1957,1157.724
estimates,925,1958,1153.445
estimates,925,1959,1150.524
estimates,925,1960,1149.144
estimates,925,1961,1149.468
estimates,925,1962,1151.599
estimates,925,1963,1155.491
estimates,925,1964,1160.914
estimates,925,1965,1167.497
estimates,925,1966,1174.788
estimates,925,1967,1182.319
estimates,925,1968,1189.692
estimates,925,1969,1196.661
estimates,925,1970,1203.151
estimates,925,1971,1209.27
estimates,925,1972,1215.274
estimates,925,1973,1221.346
estimates,925,1974,1227.462
estimates,925,1975,1233.506
estimates,925,1976,1239.323
estimates,925,1977,1244.783
estimates,925,1978,1249.812
estimates,925,1979,1254.43
estimates,925,1980,1258.619
estimates,925,1981,1262.397
estimates,925,1982,1265.938
estimates,925,1983,1269.481
estimates,925,1984,1273.269
estimates,925,1985,1277.687
estimates,925,1986,1283.139
estimates,925,1987,1289.783
estimates,925,1988,1297.616
estimates,925,1989,1306.529
estimates,925,1990,1316.255
estimates,925,1991,1326.393
estimates,925,1992,1336.471
estimates,925,1993,1346.074
estimates,925,1994,1354.969
estimates,925,1995,1362.959
estimates,925,1996,1369.988
estimates,925,1997,1376.279
estimates,925,1998,1382.088
estimates,925,1999,1387.574
estimates,925,2000,1392.901
estimates,925,2001,1398.215
estimates,925,2002,1403.698
estimates,925,2003,1409.547
estimates,925,2004,1415.951
estimates,925,2005,1423.139
estimates,925,2006,1431.284
estimates,925,2007,1440.38
estimates,925,2008,1450.365
estimates,925,2009,1461.177
estimates,925,2010,1472.725
estimates,925,2011,1484.881
estimates,925,2012,1497.424
estimates,925,2013,1510.13
estimates,925,2014,1522.802
estimates,925,2015,1535.297
medium_variant,925,2015,1535.297
medium_variant,925,2016,1547.524
medium_variant,925,2017,1559.465
medium_variant,925,2018,1571.1
medium_variant,925,2019,1582.349
medium_variant,925,2020,1593.125
medium_variant,925,2021,1603.334
medium_variant,925,2022,1613.014
medium_variant,925,2023,1622.243
medium_variant,925,2024,1631.111
medium_variant,925,2025,1639.7
medium_variant,925,2026,1648.112
medium_variant,925,2027,1656.492
medium_variant,925,2028,1665.005
medium_variant,925,2029,1673.806
medium_variant,925,2030,1683.05
medium_variant,925,2031,1692.86
medium_variant,925,2032,1703.253
medium_variant,925,2033,1714.228
medium_variant,925,2034,1725.795
medium_variant,925,2035,1737.96
medium_variant,925,2036,1750.695
medium_variant,925,2037,1763.89
medium_variant,925,2038,1777.422
medium_variant,925,2039,1791.195
medium_variant,925,2040,1805.134
medium_variant,925,2041,1819.203
medium_variant,925,2042,1833.347
medium_variant,925,2043,1847.492
medium_variant,925,2044,1861.533
medium_variant,925,2045,1875.426
medium_variant,925,2046,1889.163
medium_variant,925,2047,1902.698
medium_variant,925,2048,1915.937
medium_variant,925,2049,1928.731
medium_variant,925,2050,1940.99
medium_variant,925,2051,1952.668
medium_variant,925,2052,1963.654
medium_variant,925,2053,1973.752
medium_variant,925,2054,1982.719
medium_variant,925,2055,1990.325
medium_variant,925,2056,1996.392
medium_variant,925,2057,2000.774
medium_variant,925,2058,2003.299
medium_variant,925,2059,2003.763
medium_variant,925,2060,2001.983
medium_variant,925,2061,1997.831
medium_variant,925,2062,1991.331
medium_variant,925,2063,1982.527
medium_variant,925,2064,1971.426
medium_variant,925,2065,1957.984
medium_variant,925,2066,1942.172
medium_variant,925,2067,1924.114
medium_variant,925,2068,1904.019
medium_variant,925,2069,1882.119
medium_variant,925,2070,1858.527
medium_variant,925,2071,1833.3
medium_variant,925,2072,1806.656
medium_variant,925,2073,1778.949
medium_variant,925,2074,1750.628
medium_variant,925,2075,1722.078
medium_variant,925,2076,1693.604
medium_variant,925,2077,1665.49
medium_variant,925,2078,1638.103
medium_variant,925,2079,1611.866
medium_variant,925,2080,1587.172
medium_variant,925,2081,1564.281
medium_variant,925,2082,1543.208
medium_variant,925,2083,1523.987
medium_variant,925,2084,1506.703
medium_variant,925,2085,1491.45
medium_variant,925,2086,1478.248
medium_variant,925,2087,1466.915
medium_variant,925,2088,1457.223
medium_variant,925,2089,1448.979
medium_variant,925,2090,1441.981
medium_variant,925,2091,1436.033
medium_variant,925,2092,1430.957
medium_variant,925,2093,1426.625
medium_variant,925,2094,1422.934
medium_variant,925,2095,1419.816
medium_variant,925,2096,1417.236
medium_variant,925,2097,1415.173
medium_variant,925,2098,1413.632
medium_variant,925,2099,1412.607
