variant,region,year,totaldeaths
estimates,941,1950,5795.742
estimates,941,1951,5786.642
estimates,941,1952,5771.879
estimates,941,1953,5763.99
estimates,941,1954,5762.981
estimates,941,1955,5768.742
estimates,941,1956,5780.941
estimates,941,1957,5799.22
estimates,941,1958,5822.845
estimates,941,1959,5850.458
estimates,941,1960,5880.633
estimates,941,1961,5912.076
estimates,941,1962,5943.855
estimates,941,1963,5976.054
estimates,941,1964,6009.984
estimates,941,1965,6049.522
estimates,941,1966,6099.654
estimates,941,1967,6163.463
estimates,941,1968,6241.901
estimates,941,1969,6333.651
estimates,941,1970,6436.005
estimates,941,1971,6544.882
estimates,941,1972,6654.254
estimates,941,1973,6758.36
estimates,941,1974,6853.171
estimates,941,1975,6934.107
estimates,941,1976,6997.797
estimates,941,1977,7045.469
estimates,941,1978,7079.65
estimates,941,1979,7102.676
estimates,941,1980,7117.759
estimates,941,1981,7128.783
estimates,941,1982,7140.79
estimates,941,1983,7158.777
estimates,941,1984,7186.689
estimates,941,1985,7230.079
estimates,941,1986,7293.685
estimates,941,1987,7376.375
estimates,941,1988,7474.618
estimates,941,1989,7584.217
estimates,941,1990,7697.97
estimates,941,1991,7807.289
estimates,941,1992,7904.462
estimates,941,1993,7983.683
estimates,941,1994,8041.988
estimates,941,1995,8079.693
estimates,941,1996,8100.358
estimates,941,1997,8110.311
estimates,941,1998,8114.185
estimates,941,1999,8112.885
estimates,941,2000,8104.509
estimates,941,2001,8085.36
estimates,941,2002,8052.493
estimates,941,2003,8005.155
estimates,941,2004,7945.275
estimates,941,2005,7875.59
estimates,941,2006,7799.665
estimates,941,2007,7722.775
estimates,941,2008,7650.357
estimates,941,2009,7586.736
estimates,941,2010,7536.07
estimates,941,2011,7501.126
estimates,941,2012,7481.551
estimates,941,2013,7476.605
estimates,941,2014,7486.253
estimates,941,2015,7509.738
medium_variant,941,2015,7509.738
medium_variant,941,2016,7545.512
medium_variant,941,2017,7590.886
medium_variant,941,2018,7643.318
medium_variant,941,2019,7701.185
medium_variant,941,2020,7763.239
medium_variant,941,2021,7828.891
medium_variant,941,2022,7898.519
medium_variant,941,2023,7972.332
medium_variant,941,2024,8050.013
medium_variant,941,2025,8131.359
medium_variant,941,2026,8216.347
medium_variant,941,2027,8305.262
medium_variant,941,2028,8398.387
medium_variant,941,2029,8495.848
medium_variant,941,2030,8597.75
medium_variant,941,2031,8704.192
medium_variant,941,2032,8815.273
medium_variant,941,2033,8931.116
medium_variant,941,2034,9051.851
medium_variant,941,2035,9177.55
medium_variant,941,2036,9308.219
medium_variant,941,2037,9443.862
medium_variant,941,2038,9584.561
medium_variant,941,2039,9730.434
medium_variant,941,2040,9881.601
medium_variant,941,2041,10038.154
medium_variant,941,2042,10200.19
medium_variant,941,2043,10367.829
medium_variant,941,2044,10541.201
medium_variant,941,2045,10720.419
medium_variant,941,2046,10905.534
medium_variant,941,2047,11096.565
medium_variant,941,2048,11293.551
medium_variant,941,2049,11496.56
medium_variant,941,2050,11705.68
medium_variant,941,2051,11920.979
medium_variant,941,2052,12142.466
medium_variant,941,2053,12370.11
medium_variant,941,2054,12603.881
medium_variant,941,2055,12843.798
medium_variant,941,2056,13089.859
medium_variant,941,2057,13341.963
medium_variant,941,2058,13599.975
medium_variant,941,2059,13863.717
medium_variant,941,2060,14133.059
medium_variant,941,2061,14407.9
medium_variant,941,2062,14688.114
medium_variant,941,2063,14973.507
medium_variant,941,2064,15263.864
medium_variant,941,2065,15559.058
medium_variant,941,2066,15859.017
medium_variant,941,2067,16163.665
medium_variant,941,2068,16472.89
medium_variant,941,2069,16786.503
medium_variant,941,2070,17104.474
medium_variant,941,2071,17426.847
medium_variant,941,2072,17753.549
medium_variant,941,2073,18084.315
medium_variant,941,2074,18418.76
medium_variant,941,2075,18756.601
medium_variant,941,2076,19097.588
medium_variant,941,2077,19441.365
medium_variant,941,2078,19787.425
medium_variant,941,2079,20135.174
medium_variant,941,2080,20484.207
medium_variant,941,2081,20834.277
medium_variant,941,2082,21185.156
medium_variant,941,2083,21536.447
medium_variant,941,2084,21887.591
medium_variant,941,2085,22238.174
medium_variant,941,2086,22587.919
medium_variant,941,2087,22936.635
medium_variant,941,2088,23283.972
medium_variant,941,2089,23629.463
medium_variant,941,2090,23972.685
medium_variant,941,2091,24313.321
medium_variant,941,2092,24651.161
medium_variant,941,2093,24986.059
medium_variant,941,2094,25317.932
medium_variant,941,2095,25646.711
medium_variant,941,2096,25972.356
medium_variant,941,2097,26294.858
medium_variant,941,2098,26614.224
medium_variant,941,2099,26930.459
