variant,region,year,totaldeaths
estimates,920,1950,3345.981
estimates,920,1951,3347.685
estimates,920,1952,3351.216
estimates,920,1953,3354.985
estimates,920,1954,3358.997
estimates,920,1955,3363.185
estimates,920,1956,3367.363
estimates,920,1957,3371.38
estimates,920,1958,3374.889
estimates,920,1959,3377.211
estimates,920,1960,3377.699
estimates,920,1961,3375.847
estimates,920,1962,3371.467
estimates,920,1963,3365.052
estimates,920,1964,3357.868
estimates,920,1965,3352.487
estimates,920,1966,3351.978
estimates,920,1967,3358.367
estimates,920,1968,3372.613
estimates,920,1969,3394.542
estimates,920,1970,3423.978
estimates,920,1971,3460.116
estimates,920,1972,3499.657
estimates,920,1973,3538.587
estimates,920,1974,3573.284
estimates,920,1975,3598.068
estimates,920,1976,3607.27
estimates,920,1977,3599.162
estimates,920,1978,3574.211
estimates,920,1979,3534.272
estimates,920,1980,3483.596
estimates,920,1981,3428.142
estimates,920,1982,3374.912
estimates,920,1983,3329.773
estimates,920,1984,3296.033
estimates,920,1985,3275.624
estimates,920,1986,3268.327
estimates,920,1987,3270.59
estimates,920,1988,3279.146
estimates,920,1989,3292.668
estimates,920,1990,3309.503
estimates,920,1991,3328.149
estimates,920,1992,3347.993
estimates,920,1993,3368.772
estimates,920,1994,3390.398
estimates,920,1995,3413.875
estimates,920,1996,3440.88
estimates,920,1997,3472.779
estimates,920,1998,3510.095
estimates,920,1999,3552.317
estimates,920,2000,3597.88
estimates,920,2001,3644.605
estimates,920,2002,3690.431
estimates,920,2003,3733.97
estimates,920,2004,3774.866
estimates,920,2005,3813.403
estimates,920,2006,3850.589
estimates,920,2007,3888.359
estimates,920,2008,3928.44
estimates,920,2009,3971.774
estimates,920,2010,4019.063
estimates,920,2011,4070.614
estimates,920,2012,4126.076
estimates,920,2013,4185.147
estimates,920,2014,4247.862
estimates,920,2015,4314.114
medium_variant,920,2015,4314.114
medium_variant,920,2016,4383.712
medium_variant,920,2017,4456.412
medium_variant,920,2018,4532.041
medium_variant,920,2019,4610.562
medium_variant,920,2020,4692.026
medium_variant,920,2021,4776.546
medium_variant,920,2022,4864.303
medium_variant,920,2023,4955.422
medium_variant,920,2024,5049.942
medium_variant,920,2025,5147.956
medium_variant,920,2026,5249.562
medium_variant,920,2027,5354.645
medium_variant,920,2028,5463.004
medium_variant,920,2029,5574.409
medium_variant,920,2030,5688.793
medium_variant,920,2031,5806.162
medium_variant,920,2032,5926.233
medium_variant,920,2033,6048.509
medium_variant,920,2034,6172.357
medium_variant,920,2035,6297.137
medium_variant,920,2036,6422.276
medium_variant,920,2037,6547.293
medium_variant,920,2038,6671.675
medium_variant,920,2039,6794.917
medium_variant,920,2040,6916.795
medium_variant,920,2041,7037.354
medium_variant,920,2042,7156.768
medium_variant,920,2043,7274.988
medium_variant,920,2044,7391.675
medium_variant,920,2045,7506.428
medium_variant,920,2046,7618.852
medium_variant,920,2047,7728.619
medium_variant,920,2048,7835.437
medium_variant,920,2049,7939.058
medium_variant,920,2050,8039.365
medium_variant,920,2051,8136.388
medium_variant,920,2052,8230.335
medium_variant,920,2053,8321.341
medium_variant,920,2054,8409.402
medium_variant,920,2055,8494.442
medium_variant,920,2056,8576.357
medium_variant,920,2057,8655.093
medium_variant,920,2058,8730.665
medium_variant,920,2059,8803.137
medium_variant,920,2060,8872.596
medium_variant,920,2061,8939.168
medium_variant,920,2062,9003.001
medium_variant,920,2063,9064.245
medium_variant,920,2064,9123.012
medium_variant,920,2065,9179.374
medium_variant,920,2066,9233.343
medium_variant,920,2067,9284.89
medium_variant,920,2068,9334.014
medium_variant,920,2069,9380.757
medium_variant,920,2070,9425.233
medium_variant,920,2071,9467.56
medium_variant,920,2072,9507.755
medium_variant,920,2073,9545.775
medium_variant,920,2074,9581.546
medium_variant,920,2075,9614.976
medium_variant,920,2076,9645.958
medium_variant,920,2077,9674.313
medium_variant,920,2078,9699.828
medium_variant,920,2079,9722.313
medium_variant,920,2080,9741.473
medium_variant,920,2081,9757.023
medium_variant,920,2082,9768.937
medium_variant,920,2083,9777.303
medium_variant,920,2084,9782.273
medium_variant,920,2085,9784.073
medium_variant,920,2086,9782.984
medium_variant,920,2087,9779.405
medium_variant,920,2088,9773.727
medium_variant,920,2089,9766.256
medium_variant,920,2090,9757.202
medium_variant,920,2091,9746.668
medium_variant,920,2092,9734.693
medium_variant,920,2093,9721.278
medium_variant,920,2094,9706.393
medium_variant,920,2095,9690.028
medium_variant,920,2096,9672.194
medium_variant,920,2097,9652.864
medium_variant,920,2098,9632.044
medium_variant,920,2099,9609.725
