variant,region,year,totaldeaths
estimates,915,1950,277.883
estimates,915,1951,276.105
estimates,915,1952,272.746
estimates,915,1953,269.808
estimates,915,1954,267.291
estimates,915,1955,265.185
estimates,915,1956,263.47
estimates,915,1957,262.115
estimates,915,1958,261.06
estimates,915,1959,260.204
estimates,915,1960,259.429
estimates,915,1961,258.61
estimates,915,1962,257.621
estimates,915,1963,256.382
estimates,915,1964,254.871
estimates,915,1965,253.12
estimates,915,1966,251.212
estimates,915,1967,249.294
estimates,915,1968,247.503
estimates,915,1969,245.902
estimates,915,1970,244.524
estimates,915,1971,243.312
estimates,915,1972,242.254
estimates,915,1973,241.37
estimates,915,1974,240.752
estimates,915,1975,240.59
estimates,915,1976,241.101
estimates,915,1977,242.38
estimates,915,1978,244.436
estimates,915,1979,247.192
estimates,915,1980,250.461
estimates,915,1981,253.983
estimates,915,1982,257.483
estimates,915,1983,260.756
estimates,915,1984,263.709
estimates,915,1985,266.369
estimates,915,1986,268.862
estimates,915,1987,271.385
estimates,915,1988,274.05
estimates,915,1989,276.863
estimates,915,1990,279.734
estimates,915,1991,282.53
estimates,915,1992,285.111
estimates,915,1993,287.402
estimates,915,1994,289.394
estimates,915,1995,291.175
estimates,915,1996,292.879
estimates,915,1997,294.644
estimates,915,1998,296.542
estimates,915,1999,298.583
estimates,915,2000,300.65
estimates,915,2001,302.576
estimates,915,2002,304.226
estimates,915,2003,305.533
estimates,915,2004,306.541
estimates,915,2005,307.359
estimates,915,2006,308.156
estimates,915,2007,309.128
estimates,915,2008,310.44
estimates,915,2009,312.166
estimates,915,2010,314.347
estimates,915,2011,316.949
estimates,915,2012,319.87
estimates,915,2013,323.004
estimates,915,2014,326.314
estimates,915,2015,329.772
medium_variant,915,2015,329.772
medium_variant,915,2016,333.352
medium_variant,915,2017,337.056
medium_variant,915,2018,340.876
medium_variant,915,2019,344.791
medium_variant,915,2020,348.797
medium_variant,915,2021,352.874
medium_variant,915,2022,357.034
medium_variant,915,2023,361.291
medium_variant,915,2024,365.638
medium_variant,915,2025,370.089
medium_variant,915,2026,374.656
medium_variant,915,2027,379.349
medium_variant,915,2028,384.174
medium_variant,915,2029,389.135
medium_variant,915,2030,394.225
medium_variant,915,2031,399.442
medium_variant,915,2032,404.776
medium_variant,915,2033,410.21
medium_variant,915,2034,415.736
medium_variant,915,2035,421.339
medium_variant,915,2036,427.021
medium_variant,915,2037,432.78
medium_variant,915,2038,438.602
medium_variant,915,2039,444.484
medium_variant,915,2040,450.424
medium_variant,915,2041,456.423
medium_variant,915,2042,462.482
medium_variant,915,2043,468.58
medium_variant,915,2044,474.698
medium_variant,915,2045,480.816
medium_variant,915,2046,486.915
medium_variant,915,2047,492.974
medium_variant,915,2048,498.959
medium_variant,915,2049,504.837
medium_variant,915,2050,510.573
medium_variant,915,2051,516.144
medium_variant,915,2052,521.547
medium_variant,915,2053,526.758
medium_variant,915,2054,531.752
medium_variant,915,2055,536.522
medium_variant,915,2056,541.08
medium_variant,915,2057,545.423
medium_variant,915,2058,549.534
medium_variant,915,2059,553.374
medium_variant,915,2060,556.897
medium_variant,915,2061,560.034
medium_variant,915,2062,562.753
medium_variant,915,2063,565.045
medium_variant,915,2064,566.914
medium_variant,915,2065,568.385
medium_variant,915,2066,569.499
medium_variant,915,2067,570.324
medium_variant,915,2068,570.921
medium_variant,915,2069,571.337
medium_variant,915,2070,571.599
medium_variant,915,2071,571.693
medium_variant,915,2072,571.619
medium_variant,915,2073,571.403
medium_variant,915,2074,571.082
medium_variant,915,2075,570.738
medium_variant,915,2076,570.448
medium_variant,915,2077,570.253
medium_variant,915,2078,570.173
medium_variant,915,2079,570.212
medium_variant,915,2080,570.349
medium_variant,915,2081,570.555
medium_variant,915,2082,570.751
medium_variant,915,2083,570.858
medium_variant,915,2084,570.815
medium_variant,915,2085,570.551
medium_variant,915,2086,570.018
medium_variant,915,2087,569.198
medium_variant,915,2088,568.102
medium_variant,915,2089,566.732
medium_variant,915,2090,565.113
medium_variant,915,2091,563.287
medium_variant,915,2092,561.302
medium_variant,915,2093,559.197
medium_variant,915,2094,557.01
medium_variant,915,2095,554.76
medium_variant,915,2096,552.45
medium_variant,915,2097,550.102
medium_variant,915,2098,547.714
medium_variant,915,2099,545.278
