variant,region,year,totaldeaths
estimates,901,1950,9032.628
estimates,901,1951,8985.959
estimates,901,1952,8898.922
estimates,901,1953,8824.504
estimates,901,1954,8762.697
estimates,901,1955,8713.623
estimates,901,1956,8677.631
estimates,901,1957,8655.005
estimates,901,1958,8646.407
estimates,901,1959,8653.088
estimates,901,1960,8676.271
estimates,901,1961,8716.877
estimates,901,1962,8775.221
estimates,901,1963,8850.319
estimates,901,1964,8939.72
estimates,901,1965,9040.203
estimates,901,1966,9148.185
estimates,901,1967,9259.662
estimates,901,1968,9370.775
estimates,901,1969,9478.503
estimates,901,1970,9580.108
estimates,901,1971,9674.118
estimates,901,1972,9761.853
estimates,901,1973,9845.016
estimates,901,1974,9924.515
estimates,901,1975,10002.905
estimates,901,1976,10083.455
estimates,901,1977,10168.14
estimates,901,1978,10257.551
estimates,901,1979,10350.84
estimates,901,1980,10443.674
estimates,901,1981,10530.081
estimates,901,1982,10606.303
estimates,901,1983,10671.504
estimates,901,1984,10727.942
estimates,901,1985,10782.461
estimates,901,1986,10844.365
estimates,901,1987,10921.209
estimates,901,1988,11017.177
estimates,901,1989,11132.12
estimates,901,1990,11262.492
estimates,901,1991,11401.654
estimates,901,1992,11540.159
estimates,901,1993,11670.013
estimates,901,1994,11787.118
estimates,901,1995,11889.699
estimates,901,1996,11978.683
estimates,901,1997,12057.728
estimates,901,1998,12129.295
estimates,901,1999,12193.067
estimates,901,2000,12246.877
estimates,901,2001,12287.78
estimates,901,2002,12314.54
estimates,901,2003,12327.646
estimates,901,2004,12329.165
estimates,901,2005,12321.381
estimates,901,2006,12307.026
estimates,901,2007,12290.703
estimates,901,2008,12277.605
estimates,901,2009,12272.396
estimates,901,2010,12280.909
estimates,901,2011,12308.154
estimates,901,2012,12354.783
estimates,901,2013,12419.845
estimates,901,2014,12501.939
estimates,901,2015,12597.552
medium_variant,901,2015,12597.552
medium_variant,901,2016,12701.615
medium_variant,901,2017,12808.195
medium_variant,901,2018,12912.412
medium_variant,901,2019,13011.656
medium_variant,901,2020,13104.612
medium_variant,901,2021,13191.75
medium_variant,901,2022,13276.26
medium_variant,901,2023,13360.979
medium_variant,901,2024,13447.045
medium_variant,901,2025,13535.549
medium_variant,901,2026,13627.309
medium_variant,901,2027,13722.555
medium_variant,901,2028,13821.474
medium_variant,901,2029,13924.388
medium_variant,901,2030,14031.938
medium_variant,901,2031,14144.678
medium_variant,901,2032,14262.011
medium_variant,901,2033,14382.826
medium_variant,901,2034,14505.864
medium_variant,901,2035,14629.9
medium_variant,901,2036,14753.794
medium_variant,901,2037,14876.028
medium_variant,901,2038,14994.845
medium_variant,901,2039,15108.495
medium_variant,901,2040,15215.479
medium_variant,901,2041,15314.828
medium_variant,901,2042,15406.365
medium_variant,901,2043,15489.807
medium_variant,901,2044,15564.511
medium_variant,901,2045,15629.823
medium_variant,901,2046,15685.38
medium_variant,901,2047,15731.62
medium_variant,901,2048,15769.181
medium_variant,901,2049,15798.557
medium_variant,901,2050,15820.293
medium_variant,901,2051,15834.98
medium_variant,901,2052,15843.348
medium_variant,901,2053,15846.174
medium_variant,901,2054,15844.139
medium_variant,901,2055,15837.717
medium_variant,901,2056,15827.079
medium_variant,901,2057,15812.169
medium_variant,901,2058,15793.095
medium_variant,901,2059,15770.214
medium_variant,901,2060,15743.667
medium_variant,901,2061,15713.441
medium_variant,901,2062,15679.663
medium_variant,901,2063,15642.709
medium_variant,901,2064,15603.146
medium_variant,901,2065,15561.75
medium_variant,901,2066,15519.307
medium_variant,901,2067,15476.26
medium_variant,901,2068,15432.864
medium_variant,901,2069,15389.245
medium_variant,901,2070,15345.154
medium_variant,901,2071,15300.063
medium_variant,901,2072,15253.296
medium_variant,901,2073,15204.378
medium_variant,901,2074,15153.214
medium_variant,901,2075,15099.852
medium_variant,901,2076,15044.547
medium_variant,901,2077,14987.754
medium_variant,901,2078,14929.904
medium_variant,901,2079,14871.221
medium_variant,901,2080,14811.598
medium_variant,901,2081,14750.738
medium_variant,901,2082,14688.583
medium_variant,901,2083,14625.414
medium_variant,901,2084,14561.778
medium_variant,901,2085,14498.16
medium_variant,901,2086,14434.969
medium_variant,901,2087,14372.965
medium_variant,901,2088,14313.13
medium_variant,901,2089,14256.476
medium_variant,901,2090,14203.947
medium_variant,901,2091,14156.262
medium_variant,901,2092,14113.95
medium_variant,901,2093,14077.403
medium_variant,901,2094,14046.864
medium_variant,901,2095,14022.502
medium_variant,901,2096,14004.438
medium_variant,901,2097,13992.682
medium_variant,901,2098,13987.238
medium_variant,901,2099,13988.103
