variant,region,year,totaldeaths
estimates,927,1950,97.617
estimates,927,1951,97.979
estimates,927,1952,98.765
estimates,927,1953,99.679
estimates,927,1954,100.719
estimates,927,1955,101.889
estimates,927,1956,103.195
estimates,927,1957,104.642
estimates,927,1958,106.243
estimates,927,1959,108.019
estimates,927,1960,109.993
estimates,927,1961,112.175
estimates,927,1962,114.561
estimates,927,1963,117.117
estimates,927,1964,119.772
estimates,927,1965,122.435
estimates,927,1966,125.002
estimates,927,1967,127.383
estimates,927,1968,129.496
estimates,927,1969,131.282
estimates,927,1970,132.68
estimates,927,1971,133.662
estimates,927,1972,134.282
estimates,927,1973,134.622
estimates,927,1974,134.747
estimates,927,1975,134.729
estimates,927,1976,134.644
estimates,927,1977,134.57
estimates,927,1978,134.588
estimates,927,1979,134.771
estimates,927,1980,135.207
estimates,927,1981,135.96
estimates,927,1982,137.011
estimates,927,1983,138.309
estimates,927,1984,139.806
estimates,927,1985,141.396
estimates,927,1986,142.953
estimates,927,1987,144.376
estimates,927,1988,145.605
estimates,927,1989,146.63
estimates,927,1990,147.511
estimates,927,1991,148.355
estimates,927,1992,149.282
estimates,927,1993,150.368
estimates,927,1994,151.617
estimates,927,1995,152.967
estimates,927,1996,154.312
estimates,927,1997,155.546
estimates,927,1998,156.611
estimates,927,1999,157.514
estimates,927,2000,158.302
estimates,927,2001,159.055
estimates,927,2002,159.887
estimates,927,2003,160.899
estimates,927,2004,162.149
estimates,927,2005,163.682
estimates,927,2006,165.518
estimates,927,2007,167.618
estimates,927,2008,169.935
estimates,927,2009,172.45
estimates,927,2010,175.139
estimates,927,2011,177.983
estimates,927,2012,180.947
estimates,927,2013,183.988
estimates,927,2014,187.066
estimates,927,2015,190.122
medium_variant,927,2015,190.122
medium_variant,927,2016,193.101
medium_variant,927,2017,195.996
medium_variant,927,2018,198.817
medium_variant,927,2019,201.587
medium_variant,927,2020,204.348
medium_variant,927,2021,207.157
medium_variant,927,2022,210.084
medium_variant,927,2023,213.192
medium_variant,927,2024,216.523
medium_variant,927,2025,220.11
medium_variant,927,2026,223.966
medium_variant,927,2027,228.066
medium_variant,927,2028,232.382
medium_variant,927,2029,236.904
medium_variant,927,2030,241.632
medium_variant,927,2031,246.572
medium_variant,927,2032,251.702
medium_variant,927,2033,256.985
medium_variant,927,2034,262.374
medium_variant,927,2035,267.823
medium_variant,927,2036,273.292
medium_variant,927,2037,278.742
medium_variant,927,2038,284.126
medium_variant,927,2039,289.397
medium_variant,927,2040,294.517
medium_variant,927,2041,299.469
medium_variant,927,2042,304.257
medium_variant,927,2043,308.876
medium_variant,927,2044,313.313
medium_variant,927,2045,317.553
medium_variant,927,2046,321.589
medium_variant,927,2047,325.426
medium_variant,927,2048,329.07
medium_variant,927,2049,332.521
medium_variant,927,2050,335.773
medium_variant,927,2051,338.822
medium_variant,927,2052,341.675
medium_variant,927,2053,344.344
medium_variant,927,2054,346.848
medium_variant,927,2055,349.198
medium_variant,927,2056,351.405
medium_variant,927,2057,353.485
medium_variant,927,2058,355.465
medium_variant,927,2059,357.375
medium_variant,927,2060,359.231
medium_variant,927,2061,361.045
medium_variant,927,2062,362.828
medium_variant,927,2063,364.606
medium_variant,927,2064,366.41
medium_variant,927,2065,368.275
medium_variant,927,2066,370.233
medium_variant,927,2067,372.299
medium_variant,927,2068,374.486
medium_variant,927,2069,376.807
medium_variant,927,2070,379.281
medium_variant,927,2071,381.924
medium_variant,927,2072,384.714
medium_variant,927,2073,387.614
medium_variant,927,2074,390.587
medium_variant,927,2075,393.596
medium_variant,927,2076,396.611
medium_variant,927,2077,399.585
medium_variant,927,2078,402.464
medium_variant,927,2079,405.188
medium_variant,927,2080,407.69
medium_variant,927,2081,409.916
medium_variant,927,2082,411.851
medium_variant,927,2083,413.5
medium_variant,927,2084,414.863
medium_variant,927,2085,415.944
medium_variant,927,2086,416.759
medium_variant,927,2087,417.365
medium_variant,927,2088,417.835
medium_variant,927,2089,418.231
medium_variant,927,2090,418.615
medium_variant,927,2091,419.042
medium_variant,927,2092,419.551
medium_variant,927,2093,420.174
medium_variant,927,2094,420.932
medium_variant,927,2095,421.841
medium_variant,927,2096,422.909
medium_variant,927,2097,424.139
medium_variant,927,2098,425.531
medium_variant,927,2099,427.085
