variant,region,year,totaldeaths
estimates,1503,1950,7364.671
estimates,1503,1951,7354.232
estimates,1503,1952,7337.437
estimates,1503,1953,7328.812
estimates,1503,1954,7328.353
estimates,1503,1955,7336.094
estimates,1503,1956,7352.092
estimates,1503,1957,7376.259
estimates,1503,1958,7408.529
estimates,1503,1959,7448.861
estimates,1503,1960,7497.027
estimates,1503,1961,7552.514
estimates,1503,1962,7614.363
estimates,1503,1963,7681.014
estimates,1503,1964,7750.395
estimates,1503,1965,7820.215
estimates,1503,1966,7888.363
estimates,1503,1967,7953.238
estimates,1503,1968,8013.317
estimates,1503,1969,8067.211
estimates,1503,1970,8113.352
estimates,1503,1971,8150.746
estimates,1503,1972,8180.46
estimates,1503,1973,8204.191
estimates,1503,1974,8223.448
estimates,1503,1975,8240.497
estimates,1503,1976,8257.847
estimates,1503,1977,8277.561
estimates,1503,1978,8301.245
estimates,1503,1979,8329.798
estimates,1503,1980,8363.338
estimates,1503,1981,8401.103
estimates,1503,1982,8441.265
estimates,1503,1983,8482.331
estimates,1503,1984,8523.769
estimates,1503,1985,8565.462
estimates,1503,1986,8607.69
estimates,1503,1987,8650.854
estimates,1503,1988,8695.073
estimates,1503,1989,8739.993
estimates,1503,1990,8785.254
estimates,1503,1991,8830.456
estimates,1503,1992,8875.034
estimates,1503,1993,8918.37
estimates,1503,1994,8959.875
estimates,1503,1995,8998.643
estimates,1503,1996,9033.784
estimates,1503,1997,9065.314
estimates,1503,1998,9093.647
estimates,1503,1999,9119.448
estimates,1503,2000,9142.895
estimates,1503,2001,9164.155
estimates,1503,2002,9184.629
estimates,1503,2003,9206.466
estimates,1503,2004,9232.052
estimates,1503,2005,9264.628
estimates,1503,2006,9307.373
estimates,1503,2007,9361.869
estimates,1503,2008,9428.911
estimates,1503,2009,9508.677
estimates,1503,2010,9600.657
estimates,1503,2011,9703.43
estimates,1503,2012,9813.974
estimates,1503,2013,9929.272
estimates,1503,2014,10047.275
estimates,1503,2015,10166.069
medium_variant,1503,2015,10166.069
medium_variant,1503,2016,10284.343
medium_variant,1503,2017,10402.041
medium_variant,1503,2018,10519.181
medium_variant,1503,2019,10635.437
medium_variant,1503,2020,10750.761
medium_variant,1503,2021,10865.435
medium_variant,1503,2022,10980.507
medium_variant,1503,2023,11097.003
medium_variant,1503,2024,11215.608
medium_variant,1503,2025,11337.004
medium_variant,1503,2026,11461.708
medium_variant,1503,2027,11589.9
medium_variant,1503,2028,11721.709
medium_variant,1503,2029,11857.341
medium_variant,1503,2030,11997.24
medium_variant,1503,2031,12141.814
medium_variant,1503,2032,12290.676
medium_variant,1503,2033,12443.04
medium_variant,1503,2034,12598.016
medium_variant,1503,2035,12754.818
medium_variant,1503,2036,12912.761
medium_variant,1503,2037,13070.749
medium_variant,1503,2038,13227.367
medium_variant,1503,2039,13381.15
medium_variant,1503,2040,13530.876
medium_variant,1503,2041,13675.718
medium_variant,1503,2042,13815.245
medium_variant,1503,2043,13948.813
medium_variant,1503,2044,14075.481
medium_variant,1503,2045,14194.442
medium_variant,1503,2046,14305.219
medium_variant,1503,2047,14407.867
medium_variant,1503,2048,14502.462
medium_variant,1503,2049,14588.83
medium_variant,1503,2050,14666.931
medium_variant,1503,2051,14736.885
medium_variant,1503,2052,14799.038
medium_variant,1503,2053,14853.664
medium_variant,1503,2054,14900.882
medium_variant,1503,2055,14940.543
medium_variant,1503,2056,14972.353
medium_variant,1503,2057,14996.302
medium_variant,1503,2058,15012.628
medium_variant,1503,2059,15021.824
medium_variant,1503,2060,15024.15
medium_variant,1503,2061,15019.802
medium_variant,1503,2062,15009.457
medium_variant,1503,2063,14994.151
medium_variant,1503,2064,14975.05
medium_variant,1503,2065,14953.421
medium_variant,1503,2066,14930.379
medium_variant,1503,2067,14906.618
medium_variant,1503,2068,14882.751
medium_variant,1503,2069,14859.367
medium_variant,1503,2070,14836.727
medium_variant,1503,2071,14814.648
medium_variant,1503,2072,14792.491
medium_variant,1503,2073,14769.778
medium_variant,1503,2074,14746.453
medium_variant,1503,2075,14722.729
medium_variant,1503,2076,14698.997
medium_variant,1503,2077,14675.386
medium_variant,1503,2078,14651.763
medium_variant,1503,2079,14627.763
medium_variant,1503,2080,14602.675
medium_variant,1503,2081,14575.656
medium_variant,1503,2082,14546.077
medium_variant,1503,2083,14513.529
medium_variant,1503,2084,14477.895
medium_variant,1503,2085,14439.104
medium_variant,1503,2086,14397.267
medium_variant,1503,2087,14353.165
medium_variant,1503,2088,14307.743
medium_variant,1503,2089,14261.817
medium_variant,1503,2090,14216.223
medium_variant,1503,2091,14171.675
medium_variant,1503,2092,14128.761
medium_variant,1503,2093,14087.93
medium_variant,1503,2094,14049.506
medium_variant,1503,2095,14013.697
medium_variant,1503,2096,13980.642
medium_variant,1503,2097,13950.376
medium_variant,1503,2098,13922.904
medium_variant,1503,2099,13898.229
