variant,region,year,totaldeaths
estimates,1517,1950,39995.736
estimates,1517,1951,39814.163
estimates,1517,1952,39501.775
estimates,1517,1953,39290.918
estimates,1517,1954,39181.596
estimates,1517,1955,39170.337
estimates,1517,1956,39245.249
estimates,1517,1957,39390.679
estimates,1517,1958,39576.189
estimates,1517,1959,39748.14
estimates,1517,1960,39846.216
estimates,1517,1961,39810.369
estimates,1517,1962,39586.866
estimates,1517,1963,39150.629
estimates,1517,1964,38515.941
estimates,1517,1965,37736.406
estimates,1517,1966,36894.697
estimates,1517,1967,36087.664
estimates,1517,1968,35391.006
estimates,1517,1969,34838.768
estimates,1517,1970,34435.94
estimates,1517,1971,34156.148
estimates,1517,1972,33941.386
estimates,1517,1973,33747.533
estimates,1517,1974,33564.706
estimates,1517,1975,33395.162
estimates,1517,1976,33252.259
estimates,1517,1977,33156.645
estimates,1517,1978,33121.933
estimates,1517,1979,33148.398
estimates,1517,1980,33232.99
estimates,1517,1981,33368.586
estimates,1517,1982,33541.26
estimates,1517,1983,33737.414
estimates,1517,1984,33947.906
estimates,1517,1985,34165.542
estimates,1517,1986,34386.462
estimates,1517,1987,34611.102
estimates,1517,1988,34838.919
estimates,1517,1989,35066.715
estimates,1517,1990,35292.357
estimates,1517,1991,35515.194
estimates,1517,1992,35736.392
estimates,1517,1993,35956.593
estimates,1517,1994,36175.091
estimates,1517,1995,36391.449
estimates,1517,1996,36605.55
estimates,1517,1997,36817.385
estimates,1517,1998,37026.659
estimates,1517,1999,37232.813
estimates,1517,2000,37434.118
estimates,1517,2001,37628.604
estimates,1517,2002,37816.036
estimates,1517,2003,37997.361
estimates,1517,2004,38174.437
estimates,1517,2005,38346.248
estimates,1517,2006,38511.126
estimates,1517,2007,38672.717
estimates,1517,2008,38838.259
estimates,1517,2009,39016.989
estimates,1517,2010,39221.786
estimates,1517,2011,39465.879
estimates,1517,2012,39757.758
estimates,1517,2013,40102.922
estimates,1517,2014,40503.992
estimates,1517,2015,40959.327
medium_variant,1517,2015,40959.327
medium_variant,1517,2016,41462.783
medium_variant,1517,2017,42003.211
medium_variant,1517,2018,42571.153
medium_variant,1517,2019,43162.246
medium_variant,1517,2020,43774.272
medium_variant,1517,2021,44407.553
medium_variant,1517,2022,45065.198
medium_variant,1517,2023,45749.189
medium_variant,1517,2024,46458.959
medium_variant,1517,2025,47194
medium_variant,1517,2026,47953.823
medium_variant,1517,2027,48737.426
medium_variant,1517,2028,49543.566
medium_variant,1517,2029,50371.013
medium_variant,1517,2030,51220.322
medium_variant,1517,2031,52092.891
medium_variant,1517,2032,52988.156
medium_variant,1517,2033,53903.63
medium_variant,1517,2034,54835.327
medium_variant,1517,2035,55778.995
medium_variant,1517,2036,56730.435
medium_variant,1517,2037,57685.161
medium_variant,1517,2038,58638.459
medium_variant,1517,2039,59585.935
medium_variant,1517,2040,60524.812
medium_variant,1517,2041,61454.202
medium_variant,1517,2042,62374.924
medium_variant,1517,2043,63286.754
medium_variant,1517,2044,64187.606
medium_variant,1517,2045,65075.565
medium_variant,1517,2046,65949.155
medium_variant,1517,2047,66807.525
medium_variant,1517,2048,67649.717
medium_variant,1517,2049,68474.502
medium_variant,1517,2050,69281.064
medium_variant,1517,2051,70069.154
medium_variant,1517,2052,70839.28
medium_variant,1517,2053,71591.783
medium_variant,1517,2054,72326.459
medium_variant,1517,2055,73043.134
medium_variant,1517,2056,73741.669
medium_variant,1517,2057,74422.122
medium_variant,1517,2058,75084.597
medium_variant,1517,2059,75729.181
medium_variant,1517,2060,76356.032
medium_variant,1517,2061,76965.412
medium_variant,1517,2062,77557.477
medium_variant,1517,2063,78132.331
medium_variant,1517,2064,78689.954
medium_variant,1517,2065,79230.683
medium_variant,1517,2066,79754.948
medium_variant,1517,2067,80262.434
medium_variant,1517,2068,80752.466
medium_variant,1517,2069,81224.083
medium_variant,1517,2070,81676.969
medium_variant,1517,2071,82110.997
medium_variant,1517,2072,82525
medium_variant,1517,2073,82916.983
medium_variant,1517,2074,83284.534
medium_variant,1517,2075,83624.336
medium_variant,1517,2076,83933.088
medium_variant,1517,2077,84209.129
medium_variant,1517,2078,84451.634
medium_variant,1517,2079,84660.398
medium_variant,1517,2080,84834.513
medium_variant,1517,2081,84973.6
medium_variant,1517,2082,85080.883
medium_variant,1517,2083,85161.108
medium_variant,1517,2084,85219.104
medium_variant,1517,2085,85259.314
medium_variant,1517,2086,85285.481
medium_variant,1517,2087,85301.688
medium_variant,1517,2088,85312.875
medium_variant,1517,2089,85324.319
medium_variant,1517,2090,85340.211
medium_variant,1517,2091,85363.279
medium_variant,1517,2092,85395.135
medium_variant,1517,2093,85436.695
medium_variant,1517,2094,85488.29
medium_variant,1517,2095,85550.257
medium_variant,1517,2096,85622.906
medium_variant,1517,2097,85706.129
medium_variant,1517,2098,85799.872
medium_variant,1517,2099,85904.127
