variant,region,year,totaldeaths
estimates,1501,1950,20082.328
estimates,1501,1951,20024.461
estimates,1501,1952,19913.363
estimates,1501,1953,19811.529
estimates,1501,1954,19718.969
estimates,1501,1955,19635.521
estimates,1501,1956,19560.678
estimates,1501,1957,19493.961
estimates,1501,1958,19434.32
estimates,1501,1959,19379.805
estimates,1501,1960,19328.41
estimates,1501,1961,19278.411
estimates,1501,1962,19228.709
estimates,1501,1963,19179.84
estimates,1501,1964,19134.247
estimates,1501,1965,19098.856
estimates,1501,1966,19082.365
estimates,1501,1967,19089.609
estimates,1501,1968,19121.513
estimates,1501,1969,19175.186
estimates,1501,1970,19242.484
estimates,1501,1971,19312.152
estimates,1501,1972,19373.401
estimates,1501,1973,19418.876
estimates,1501,1974,19446.334
estimates,1501,1975,19456.927
estimates,1501,1976,19455.564
estimates,1501,1977,19451.971
estimates,1501,1978,19454.765
estimates,1501,1979,19468.395
estimates,1501,1980,19497.634
estimates,1501,1981,19545.684
estimates,1501,1982,19610.632
estimates,1501,1983,19689.303
estimates,1501,1984,19779.05
estimates,1501,1985,19874.994
estimates,1501,1986,19971.231
estimates,1501,1987,20062.785
estimates,1501,1988,20146.184
estimates,1501,1989,20220.043
estimates,1501,1990,20284.632
estimates,1501,1991,20342.195
estimates,1501,1992,20397.6
estimates,1501,1993,20455.252
estimates,1501,1994,20517.438
estimates,1501,1995,20587.418
estimates,1501,1996,20667.937
estimates,1501,1997,20758.269
estimates,1501,1998,20856.212
estimates,1501,1999,20959.212
estimates,1501,2000,21062.187
estimates,1501,2001,21159.043
estimates,1501,2002,21245.255
estimates,1501,2003,21318.19
estimates,1501,2004,21377.484
estimates,1501,2005,21422.476
estimates,1501,2006,21453.813
estimates,1501,2007,21477.502
estimates,1501,2008,21501.247
estimates,1501,2009,21532.151
estimates,1501,2010,21579.155
estimates,1501,2011,21650.731
estimates,1501,2012,21751.399
estimates,1501,2013,21883.963
estimates,1501,2014,22050.043
estimates,1501,2015,22248.497
medium_variant,1501,2015,22248.497
medium_variant,1501,2016,22475.319
medium_variant,1501,2017,22723.382
medium_variant,1501,2018,22986.675
medium_variant,1501,2019,23262.47
medium_variant,1501,2020,23549.472
medium_variant,1501,2021,23848.056
medium_variant,1501,2022,24160.331
medium_variant,1501,2023,24487.62
medium_variant,1501,2024,24829.559
medium_variant,1501,2025,25185.589
medium_variant,1501,2026,25555.042
medium_variant,1501,2027,25937.126
medium_variant,1501,2028,26331.109
medium_variant,1501,2029,26736.473
medium_variant,1501,2030,27153.54
medium_variant,1501,2031,27583.109
medium_variant,1501,2032,28025.417
medium_variant,1501,2033,28479.888
medium_variant,1501,2034,28945.175
medium_variant,1501,2035,29419.503
medium_variant,1501,2036,29900.877
medium_variant,1501,2037,30387.478
medium_variant,1501,2038,30877.722
medium_variant,1501,2039,31370.471
medium_variant,1501,2040,31865.408
medium_variant,1501,2041,32363.007
medium_variant,1501,2042,32864.368
medium_variant,1501,2043,33370.109
medium_variant,1501,2044,33879.932
medium_variant,1501,2045,34393.379
medium_variant,1501,2046,34909.81
medium_variant,1501,2047,35428.481
medium_variant,1501,2048,35948.717
medium_variant,1501,2049,36470.031
medium_variant,1501,2050,36992.325
medium_variant,1501,2051,37515.783
medium_variant,1501,2052,38040.663
medium_variant,1501,2053,38566.959
medium_variant,1501,2054,39094.281
medium_variant,1501,2055,39622.428
medium_variant,1501,2056,40151.232
medium_variant,1501,2057,40680.164
medium_variant,1501,2058,41208.463
medium_variant,1501,2059,41735.248
medium_variant,1501,2060,42260.179
medium_variant,1501,2061,42783.247
medium_variant,1501,2062,43303.9
medium_variant,1501,2063,43820.973
medium_variant,1501,2064,44332.835
medium_variant,1501,2065,44837.736
medium_variant,1501,2066,45334.083
medium_variant,1501,2067,45820.634
medium_variant,1501,2068,46296.214
medium_variant,1501,2069,46759.688
medium_variant,1501,2070,47210.581
medium_variant,1501,2071,47649.049
medium_variant,1501,2072,48075.814
medium_variant,1501,2073,48491.201
medium_variant,1501,2074,48894.852
medium_variant,1501,2075,49286.139
medium_variant,1501,2076,49664.344
medium_variant,1501,2077,50028.981
medium_variant,1501,2078,50379.771
medium_variant,1501,2079,50716.644
medium_variant,1501,2080,51039.249
medium_variant,1501,2081,51347.329
medium_variant,1501,2082,51641.578
medium_variant,1501,2083,51923.162
medium_variant,1501,2084,52193.346
medium_variant,1501,2085,52453.991
medium_variant,1501,2086,52707.025
medium_variant,1501,2087,52953.629
medium_variant,1501,2088,53194.538
medium_variant,1501,2089,53430.003
medium_variant,1501,2090,53659.529
medium_variant,1501,2091,53882.045
medium_variant,1501,2092,54096.357
medium_variant,1501,2093,54301.279
medium_variant,1501,2094,54495.755
medium_variant,1501,2095,54679.18
medium_variant,1501,2096,54851.239
medium_variant,1501,2097,55011.707
medium_variant,1501,2098,55160.512
medium_variant,1501,2099,55297.661
