variant,region,year,totaldeaths
estimates,924,1950,898.838
estimates,924,1951,894.821
estimates,924,1952,887.841
estimates,924,1953,882.98
estimates,924,1954,880.236
estimates,924,1955,879.593
estimates,924,1956,880.995
estimates,924,1957,884.337
estimates,924,1958,889.436
estimates,924,1959,895.979
estimates,924,1960,903.586
estimates,924,1961,911.831
estimates,924,1962,920.252
estimates,924,1963,928.448
estimates,924,1964,936.167
estimates,924,1965,943.313
estimates,924,1966,949.982
estimates,924,1967,956.464
estimates,924,1968,962.97
estimates,924,1969,969.513
estimates,924,1970,976.143
estimates,924,1971,982.879
estimates,924,1972,989.622
estimates,924,1973,996.221
estimates,924,1974,1002.521
estimates,924,1975,1008.253
estimates,924,1976,1013.13
estimates,924,1977,1017.015
estimates,924,1978,1019.881
estimates,924,1979,1021.782
estimates,924,1980,1022.9
estimates,924,1981,1023.511
estimates,924,1982,1023.937
estimates,924,1983,1024.449
estimates,924,1984,1025.184
estimates,924,1985,1026.242
estimates,924,1986,1027.654
estimates,924,1987,1029.231
estimates,924,1988,1030.779
estimates,924,1989,1032.155
estimates,924,1990,1033.224
estimates,924,1991,1033.859
estimates,924,1992,1033.944
estimates,924,1993,1033.341
estimates,924,1994,1031.911
estimates,924,1995,1029.443
estimates,924,1996,1025.741
estimates,924,1997,1020.835
estimates,924,1998,1014.84
estimates,924,1999,1007.916
estimates,924,2000,1000.245
estimates,924,2001,992.038
estimates,924,2002,983.607
estimates,924,2003,975.291
estimates,924,2004,967.399
estimates,924,2005,960.138
estimates,924,2006,953.618
estimates,924,2007,947.85
estimates,924,2008,942.933
estimates,924,2009,939.044
estimates,924,2010,936.467
estimates,924,2011,935.467
estimates,924,2012,936.083
estimates,924,2013,938.241
estimates,924,2014,941.812
estimates,924,2015,946.546
medium_variant,924,2015,946.546
medium_variant,924,2016,952.123
medium_variant,924,2017,958.18
medium_variant,924,2018,964.422
medium_variant,924,2019,970.671
medium_variant,924,2020,976.845
medium_variant,924,2021,982.966
medium_variant,924,2022,989.236
medium_variant,924,2023,995.825
medium_variant,924,2024,1002.791
medium_variant,924,2025,1010.214
medium_variant,924,2026,1018.147
medium_variant,924,2027,1026.601
medium_variant,924,2028,1035.561
medium_variant,924,2029,1045.002
medium_variant,924,2030,1054.929
medium_variant,924,2031,1065.343
medium_variant,924,2032,1076.163
medium_variant,924,2033,1087.269
medium_variant,924,2034,1098.54
medium_variant,924,2035,1109.83
medium_variant,924,2036,1121.034
medium_variant,924,2037,1132.06
medium_variant,924,2038,1142.8
medium_variant,924,2039,1153.151
medium_variant,924,2040,1163.025
medium_variant,924,2041,1172.364
medium_variant,924,2042,1181.212
medium_variant,924,2043,1189.612
medium_variant,924,2044,1197.585
medium_variant,924,2045,1205.181
medium_variant,924,2046,1212.471
medium_variant,924,2047,1219.515
medium_variant,924,2048,1226.361
medium_variant,924,2049,1233.035
medium_variant,924,2050,1239.588
medium_variant,924,2051,1246.058
medium_variant,924,2052,1252.395
medium_variant,924,2053,1258.5
medium_variant,924,2054,1264.255
medium_variant,924,2055,1269.486
medium_variant,924,2056,1274.002
medium_variant,924,2057,1277.676
medium_variant,924,2058,1280.438
medium_variant,924,2059,1282.269
medium_variant,924,2060,1283.152
medium_variant,924,2061,1283.121
medium_variant,924,2062,1282.35
medium_variant,924,2063,1281.072
medium_variant,924,2064,1279.479
medium_variant,924,2065,1277.779
medium_variant,924,2066,1276.145
medium_variant,924,2067,1274.694
medium_variant,924,2068,1273.544
medium_variant,924,2069,1272.824
medium_variant,924,2070,1272.651
medium_variant,924,2071,1273.094
medium_variant,924,2072,1274.073
medium_variant,924,2073,1275.477
medium_variant,924,2074,1277.215
medium_variant,924,2075,1279.2
medium_variant,924,2076,1281.351
medium_variant,924,2077,1283.526
medium_variant,924,2078,1285.573
medium_variant,924,2079,1287.346
medium_variant,924,2080,1288.683
medium_variant,924,2081,1289.462
medium_variant,924,2082,1289.667
medium_variant,924,2083,1289.295
medium_variant,924,2084,1288.339
medium_variant,924,2085,1286.772
medium_variant,924,2086,1284.574
medium_variant,924,2087,1281.867
medium_variant,924,2088,1278.825
medium_variant,924,2089,1275.625
medium_variant,924,2090,1272.472
medium_variant,924,2091,1269.543
medium_variant,924,2092,1267
medium_variant,924,2093,1264.969
medium_variant,924,2094,1263.547
medium_variant,924,2095,1262.794
medium_variant,924,2096,1262.748
medium_variant,924,2097,1263.42
medium_variant,924,2098,1264.816
medium_variant,924,2099,1266.935
