variant,country,year,gender,childdependencyratio2564
estimates,434,1950,male,138.811
estimates,434,1951,male,141.218
estimates,434,1952,male,143.832
estimates,434,1953,male,146.021
estimates,434,1954,male,147.703
estimates,434,1955,male,149.097
estimates,434,1956,male,151.164
estimates,434,1957,male,152.216
estimates,434,1958,male,152.683
estimates,434,1959,male,152.916
estimates,434,1960,male,153.091
estimates,434,1961,male,154.784
estimates,434,1962,male,156.39
estimates,434,1963,male,157.861
estimates,434,1964,male,159.106
estimates,434,1965,male,160.161
estimates,434,1966,male,162.727
estimates,434,1967,male,165.026
estimates,434,1968,male,167.124
estimates,434,1969,male,169.094
estimates,434,1970,male,170.995
estimates,434,1971,male,173.977
estimates,434,1972,male,176.35
estimates,434,1973,male,178.202
estimates,434,1974,male,179.612
estimates,434,1975,male,180.598
estimates,434,1976,male,182.904
estimates,434,1977,male,184.294
estimates,434,1978,male,184.809
estimates,434,1979,male,184.567
estimates,434,1980,male,183.715
estimates,434,1981,male,183.809
estimates,434,1982,male,182.454
estimates,434,1983,male,179.775
estimates,434,1984,male,176.094
estimates,434,1985,male,171.77
estimates,434,1986,male,170.365
estimates,434,1987,male,169.125
estimates,434,1988,male,167.789
estimates,434,1989,male,166.009
estimates,434,1990,male,163.62
estimates,434,1991,male,161.472
estimates,434,1992,male,158.58
estimates,434,1993,male,155.134
estimates,434,1994,male,151.39
estimates,434,1995,male,147.475
estimates,434,1996,male,145.014
estimates,434,1997,male,142.2
estimates,434,1998,male,139.029
estimates,434,1999,male,135.475
estimates,434,2000,male,131.608
estimates,434,2001,male,128.189
estimates,434,2002,male,124.437
estimates,434,2003,male,120.464
estimates,434,2004,male,116.46
estimates,434,2005,male,112.562
estimates,434,2006,male,109.436
estimates,434,2007,male,106.599
estimates,434,2008,male,104.002
estimates,434,2009,male,101.528
estimates,434,2010,male,99.096
estimates,434,2011,male,96.854
estimates,434,2012,male,94.924
estimates,434,2013,male,93.309
estimates,434,2014,male,92.029
estimates,434,2015,male,91.097
medium_variant,434,2015,male,91.097
medium_variant,434,2016,male,89.384
medium_variant,434,2017,male,87.654
medium_variant,434,2018,male,85.977
