variant,country,year,gender,childdependencyratio2564
estimates,686,1950,male,165.898
estimates,686,1951,male,167.669
estimates,686,1952,male,169.42
estimates,686,1953,male,170.375
estimates,686,1954,male,170.448
estimates,686,1955,male,169.925
estimates,686,1956,male,171.985
estimates,686,1957,male,172.706
estimates,686,1958,male,172.684
estimates,686,1959,male,172.384
estimates,686,1960,male,172.001
estimates,686,1961,male,172.984
estimates,686,1962,male,173.799
estimates,686,1963,male,174.372
estimates,686,1964,male,174.518
estimates,686,1965,male,174.214
estimates,686,1966,male,175.671
estimates,686,1967,male,176.277
estimates,686,1968,male,176.209
estimates,686,1969,male,175.754
estimates,686,1970,male,175.108
estimates,686,1971,male,177.03
estimates,686,1972,male,178.508
estimates,686,1973,male,179.469
estimates,686,1974,male,179.743
estimates,686,1975,male,179.303
estimates,686,1976,male,182.235
estimates,686,1977,male,184.709
estimates,686,1978,male,187.016
estimates,686,1979,male,189.51
estimates,686,1980,male,192.375
estimates,686,1981,male,195.229
estimates,686,1982,male,198.04
estimates,686,1983,male,200.765
estimates,686,1984,male,203.238
estimates,686,1985,male,205.38
estimates,686,1986,male,207.821
estimates,686,1987,male,209.527
estimates,686,1988,male,210.707
estimates,686,1989,male,211.599
estimates,686,1990,male,212.299
estimates,686,1991,male,213.195
estimates,686,1992,male,213.88
estimates,686,1993,male,214.256
estimates,686,1994,male,214.135
estimates,686,1995,male,213.433
estimates,686,1996,male,214.16
estimates,686,1997,male,214.489
estimates,686,1998,male,214.528
estimates,686,1999,male,214.436
estimates,686,2000,male,214.304
estimates,686,2001,male,213.511
estimates,686,2002,male,212.504
estimates,686,2003,male,211.315
estimates,686,2004,male,209.925
estimates,686,2005,male,208.356
estimates,686,2006,male,206.762
estimates,686,2007,male,205.017
estimates,686,2008,male,203.252
estimates,686,2009,male,201.585
estimates,686,2010,male,200.074
estimates,686,2011,male,198.235
estimates,686,2012,male,196.357
estimates,686,2013,male,194.483
estimates,686,2014,male,192.586
estimates,686,2015,male,190.627
medium_variant,686,2015,male,190.627
medium_variant,686,2016,male,188.72
medium_variant,686,2017,male,186.629
medium_variant,686,2018,male,184.482
medium_variant,686,2019,male,182.418
medium_variant,686,2020,male,180.485
medium_variant,686,2021,male,178.464
medium_variant,686,2022,male,176.608
medium_variant,686,2023,male,174.81
medium_variant,686,2024,male,172.939
medium_variant,686,2025,male,170.948
medium_variant,686,2026,male,169.036
medium_variant,686,2027,male,167.008
medium_variant,686,2028,male,164.861
medium_variant,686,2029,male,162.599
medium_variant,686,2030,male,160.224
medium_variant,686,2031,male,157.854
medium_variant,686,2032,male,155.381
medium_variant,686,2033,male,152.83
medium_variant,686,2034,male,150.211
medium_variant,686,2035,male,147.543
medium_variant,686,2036,male,144.969
medium_variant,686,2037,male,142.346
medium_variant,686,2038,male,139.746
medium_variant,686,2039,male,137.246
medium_variant,686,2040,male,134.883
medium_variant,686,2041,male,132.749
medium_variant,686,2042,male,130.713
medium_variant,686,2043,male,128.771
medium_variant,686,2044,male,126.908
medium_variant,686,2045,male,125.112
medium_variant,686,2046,male,123.472
medium_variant,686,2047,male,121.88
medium_variant,686,2048,male,120.336
medium_variant,686,2049,male,118.835
medium_variant,686,2050,male,117.371
medium_variant,686,2051,male,116.033
medium_variant,686,2052,male,114.706
medium_variant,686,2053,male,113.384
medium_variant,686,2054,male,112.06
medium_variant,686,2055,male,110.731
medium_variant,686,2056,male,109.481
medium_variant,686,2057,male,108.215
medium_variant,686,2058,male,106.935
medium_variant,686,2059,male,105.644
medium_variant,686,2060,male,104.344
medium_variant,686,2061,male,103.127
medium_variant,686,2062,male,101.892
medium_variant,686,2063,male,100.648
medium_variant,686,2064,male,99.401
medium_variant,686,2065,male,98.157
medium_variant,686,2066,male,97.008
medium_variant,686,2067,male,95.852
medium_variant,686,2068,male,94.7
medium_variant,686,2069,male,93.559
medium_variant,686,2070,male,92.434
medium_variant,686,2071,male,91.406
medium_variant,686,2072,male,90.378
medium_variant,686,2073,male,89.364
medium_variant,686,2074,male,88.374
medium_variant,686,2075,male,87.416
medium_variant,686,2076,male,86.554
medium_variant,686,2077,male,85.707
medium_variant,686,2078,male,84.877
medium_variant,686,2079,male,84.066
medium_variant,686,2080,male,83.274
medium_variant,686,2081,male,82.569
medium_variant,686,2082,male,81.868
medium_variant,686,2083,male,81.17
medium_variant,686,2084,male,80.465
medium_variant,686,2085,male,79.752
medium_variant,686,2086,male,79.094
medium_variant,686,2087,male,78.416
medium_variant,686,2088,male,77.723
medium_variant,686,2089,male,77.022
medium_variant,686,2090,male,76.318
medium_variant,686,2091,male,75.659
medium_variant,686,2092,male,74.991
medium_variant,686,2093,male,74.316
medium_variant,686,2094,male,73.637
medium_variant,686,2095,male,72.954
medium_variant,686,2096,male,72.33
medium_variant,686,2097,male,71.693
medium_variant,686,2098,male,71.049
medium_variant,686,2099,male,70.403
medium_variant,686,2100,male,69.765
estimates,686,1950,female,157.976
estimates,686,1951,female,159.713
estimates,686,1952,female,161.351
estimates,686,1953,female,162.351
estimates,686,1954,female,162.652
estimates,686,1955,female,162.472
estimates,686,1956,female,164.468
estimates,686,1957,female,165.418
estimates,686,1958,female,165.767
estimates,686,1959,female,165.873
estimates,686,1960,female,165.897
estimates,686,1961,female,167.192
estimates,686,1962,female,168.299
estimates,686,1963,female,169.179
estimates,686,1964,female,169.702
estimates,686,1965,female,169.86
estimates,686,1966,female,171.688
estimates,686,1967,female,172.837
estimates,686,1968,female,173.44
estimates,686,1969,female,173.726
estimates,686,1970,female,173.858
estimates,686,1971,female,176.062
estimates,686,1972,female,177.868
estimates,686,1973,female,179.221
estimates,686,1974,female,179.986
estimates,686,1975,female,180.144
estimates,686,1976,female,182.497
estimates,686,1977,female,184.228
estimates,686,1978,female,185.607
estimates,686,1979,female,186.961
estimates,686,1980,female,188.469
estimates,686,1981,female,190.503
estimates,686,1982,female,192.381
estimates,686,1983,female,194.082
estimates,686,1984,female,195.486
estimates,686,1985,female,196.552
estimates,686,1986,female,198.159
estimates,686,1987,female,199.062
estimates,686,1988,female,199.465
estimates,686,1989,female,199.594
estimates,686,1990,female,199.552
estimates,686,1991,female,199.763
estimates,686,1992,female,199.766
estimates,686,1993,female,199.471
estimates,686,1994,female,198.715
estimates,686,1995,female,197.441
estimates,686,1996,female,196.893
estimates,686,1997,female,195.81
estimates,686,1998,female,194.323
estimates,686,1999,female,192.614
estimates,686,2000,female,190.799
estimates,686,2001,female,189.264
estimates,686,2002,female,187.528
estimates,686,2003,female,185.635
estimates,686,2004,female,183.598
estimates,686,2005,female,181.458
estimates,686,2006,female,179.652
estimates,686,2007,female,177.748
estimates,686,2008,female,175.834
estimates,686,2009,female,173.992
estimates,686,2010,female,172.275
estimates,686,2011,female,170.932
estimates,686,2012,female,169.581
estimates,686,2013,female,168.25
estimates,686,2014,female,166.91
estimates,686,2015,female,165.524
