agebroad,percentagetotalpopulation,continent,variant,year
0_1,4.442,908,estimates,1950
0_4,9.413,908,estimates,1950
0_14,26.325,908,estimates,1950
0_17,31.425,908,estimates,1950
0_19,34.823,908,estimates,1950
0_24,43.8,908,estimates,1950
3_4,3.163,908,estimates,1950
3_5,4.637,908,estimates,1950
3_6,6.106,908,estimates,1950
4_5,3.002,908,estimates,1950
4_6,4.471,908,estimates,1950
5_14,16.911,908,estimates,1950
5_10,9.365,908,estimates,1950
5_11,11.227,908,estimates,1950
6_9,6.157,908,estimates,1950
6_10,7.89,908,estimates,1950
6_11,9.752,908,estimates,1950
6_12,11.689,908,estimates,1950
7_10,6.421,908,estimates,1950
7_12,10.22,908,estimates,1950
11_16,10.999,908,estimates,1950
11_17,12.647,908,estimates,1950
11_18,14.316,908,estimates,1950
12_14,5.684,908,estimates,1950
12_16,9.137,908,estimates,1950
12_17,10.784,908,estimates,1950
12_18,12.454,908,estimates,1950
13_17,8.848,908,estimates,1950
13_18,10.517,908,estimates,1950
13_19,12.245,908,estimates,1950
15_17,5.1,908,estimates,1950
18_23,10.619,908,estimates,1950
15_24,17.475,908,estimates,1950
15_49,51.966,908,estimates,1950
15_59,61.838,908,estimates,1950
15_64,65.713,908,estimates,1950
20_64,57.215,908,estimates,1950
20_69,60.353,908,estimates,1950
25_49,34.491,908,estimates,1950
25_64,48.238,908,estimates,1950
25_69,51.375,908,estimates,1950
15plus,73.675,908,estimates,1950
16plus,71.911,908,estimates,1950
17plus,70.223,908,estimates,1950
18plus,68.575,908,estimates,1950
20plus,65.177,908,estimates,1950
21plus,63.405,908,estimates,1950
25plus,56.2,908,estimates,1950
50plus,21.709,908,estimates,1950
60plus,11.837,908,estimates,1950
65plus,7.962,908,estimates,1950
70plus,4.825,908,estimates,1950
75plus,2.489,908,estimates,1950
80plus,1.027,908,estimates,1950
85plus,0.346,908,estimates,1950
90plus,0.082,908,estimates,1950
total,100,908,estimates,1950
0_1,4.445,908,estimates,1951
0_4,9.89,908,estimates,1951
0_14,26.316,908,estimates,1951
0_17,31.529,908,estimates,1951
0_19,34.797,908,estimates,1951
0_24,43.609,908,estimates,1951
3_4,3.438,908,estimates,1951
3_5,4.979,908,estimates,1951
3_6,6.459,908,estimates,1951
4_5,3.183,908,estimates,1951
4_6,4.663,908,estimates,1951
5_14,16.426,908,estimates,1951
5_10,9.077,908,estimates,1951
5_11,10.788,908,estimates,1951
6_9,5.928,908,estimates,1951
6_10,7.537,908,estimates,1951
6_11,9.248,908,estimates,1951
6_12,11.086,908,estimates,1951
7_10,6.057,908,estimates,1951
7_12,9.606,908,estimates,1951
11_16,10.897,908,estimates,1951
11_17,12.561,908,estimates,1951
11_18,14.185,908,estimates,1951
12_14,5.638,908,estimates,1951
12_16,9.186,908,estimates,1951
12_17,10.85,908,estimates,1951
12_18,12.474,908,estimates,1951
13_17,9.012,908,estimates,1951
13_18,10.636,908,estimates,1951
13_19,12.28,908,estimates,1951
15_17,5.212,908,estimates,1951
18_23,10.302,908,estimates,1951
15_24,17.293,908,estimates,1951
15_49,51.766,908,estimates,1951
15_59,61.766,908,estimates,1951
15_64,65.628,908,estimates,1951
20_64,57.147,908,estimates,1951
20_69,60.288,908,estimates,1951
25_49,34.473,908,estimates,1951
25_64,48.335,908,estimates,1951
25_69,51.476,908,estimates,1951
15plus,73.684,908,estimates,1951
16plus,71.875,908,estimates,1951
17plus,70.136,908,estimates,1951
18plus,68.471,908,estimates,1951
20plus,65.203,908,estimates,1951
21plus,63.5,908,estimates,1951
25plus,56.391,908,estimates,1951
50plus,21.918,908,estimates,1951
60plus,11.917,908,estimates,1951
65plus,8.056,908,estimates,1951
70plus,4.914,908,estimates,1951
75plus,2.573,908,estimates,1951
80plus,1.083,908,estimates,1951
85plus,0.368,908,estimates,1951
90plus,0.092,908,estimates,1951
total,100,908,estimates,1951
0_1,3.973,908,estimates,1952
0_4,9.916,908,estimates,1952
0_14,26.004,908,estimates,1952
0_17,31.386,908,estimates,1952
0_19,34.639,908,estimates,1952
0_24,43.217,908,estimates,1952
3_4,3.756,908,estimates,1952
3_5,5.411,908,estimates,1952
3_6,6.969,908,estimates,1952
4_5,3.445,908,estimates,1952
4_6,5.003,908,estimates,1952
5_14,16.088,908,estimates,1952
5_10,9.087,908,estimates,1952
5_11,10.679,908,estimates,1952
6_9,5.933,908,estimates,1952
6_10,7.432,908,estimates,1952
6_11,9.024,908,estimates,1952
6_12,10.719,908,estimates,1952
7_10,5.874,908,estimates,1952
7_12,9.161,908,estimates,1952
11_16,10.661,908,estimates,1952
11_17,12.383,908,estimates,1952
11_18,14.03,908,estimates,1952
12_14,5.409,908,estimates,1952
12_16,9.069,908,estimates,1952
12_17,10.791,908,estimates,1952
12_18,12.438,908,estimates,1952
13_17,9.096,908,estimates,1952
13_18,10.743,908,estimates,1952
13_19,12.349,908,estimates,1952
15_17,5.382,908,estimates,1952
18_23,10.051,908,estimates,1952
15_24,17.213,908,estimates,1952
15_49,51.788,908,estimates,1952
15_59,61.976,908,estimates,1952
15_64,65.835,908,estimates,1952
20_64,57.2,908,estimates,1952
20_69,60.364,908,estimates,1952
25_49,34.575,908,estimates,1952
25_64,48.622,908,estimates,1952
25_69,51.786,908,estimates,1952
15plus,73.996,908,estimates,1952
16plus,72.126,908,estimates,1952
17plus,70.336,908,estimates,1952
18plus,68.614,908,estimates,1952
20plus,65.361,908,estimates,1952
21plus,63.735,908,estimates,1952
25plus,56.783,908,estimates,1952
50plus,22.208,908,estimates,1952
60plus,12.02,908,estimates,1952
65plus,8.161,908,estimates,1952
70plus,4.997,908,estimates,1952
75plus,2.644,908,estimates,1952
80plus,1.128,908,estimates,1952
85plus,0.38,908,estimates,1952
90plus,0.1,908,estimates,1952
total,100,908,estimates,1952
0_1,3.851,908,estimates,1953
0_4,9.811,908,estimates,1953
0_14,25.71,908,estimates,1953
0_17,31.208,908,estimates,1953
0_19,34.54,908,estimates,1953
0_24,42.846,908,estimates,1953
3_4,4.019,908,estimates,1953
3_5,5.803,908,estimates,1953
3_6,7.469,908,estimates,1953
4_5,3.709,908,estimates,1953
4_6,5.375,908,estimates,1953
5_14,15.9,908,estimates,1953
5_10,9.37,908,estimates,1953
5_11,10.843,908,estimates,1953
6_9,6.171,908,estimates,1953
6_10,7.587,908,estimates,1953
6_11,9.06,908,estimates,1953
6_12,10.634,908,estimates,1953
7_10,5.921,908,estimates,1953
7_12,8.968,908,estimates,1953
11_16,10.255,908,estimates,1953
11_17,12.027,908,estimates,1953
11_18,13.731,908,estimates,1953
12_14,5.056,908,estimates,1953
12_16,8.782,908,estimates,1953
12_17,10.554,908,estimates,1953
12_18,12.258,908,estimates,1953
13_17,8.98,908,estimates,1953
13_18,10.684,908,estimates,1953
13_19,12.312,908,estimates,1953
15_17,5.497,908,estimates,1953
18_23,9.895,908,estimates,1953
15_24,17.135,908,estimates,1953
15_49,51.785,908,estimates,1953
15_59,62.176,908,estimates,1953
15_64,66.037,908,estimates,1953
20_64,57.207,908,estimates,1953
20_69,60.398,908,estimates,1953
25_49,34.65,908,estimates,1953
25_64,48.901,908,estimates,1953
25_69,52.092,908,estimates,1953
15plus,74.29,908,estimates,1953
16plus,72.416,908,estimates,1953
17plus,70.564,908,estimates,1953
18plus,68.792,908,estimates,1953
20plus,65.46,908,estimates,1953
21plus,63.872,908,estimates,1953
25plus,57.154,908,estimates,1953
50plus,22.504,908,estimates,1953
60plus,12.113,908,estimates,1953
65plus,8.253,908,estimates,1953
70plus,5.062,908,estimates,1953
75plus,2.693,908,estimates,1953
80plus,1.157,908,estimates,1953
85plus,0.381,908,estimates,1953
90plus,0.103,908,estimates,1953
total,100,908,estimates,1953
0_1,3.78,908,estimates,1954
0_4,9.694,908,estimates,1954
0_14,25.589,908,estimates,1954
0_17,31.057,908,estimates,1954
0_19,34.492,908,estimates,1954
0_24,42.579,908,estimates,1954
3_4,3.956,908,estimates,1954
3_5,5.839,908,estimates,1954
3_6,7.613,908,estimates,1954
4_5,3.882,908,estimates,1954
4_6,5.656,908,estimates,1954
5_14,15.895,908,estimates,1954
5_10,9.845,908,estimates,1954
5_11,11.234,908,estimates,1954
6_9,6.543,908,estimates,1954
6_10,7.962,908,estimates,1954
6_11,9.351,908,estimates,1954
6_12,10.796,908,estimates,1954
7_10,6.188,908,estimates,1954
7_12,9.022,908,estimates,1954
11_16,9.687,908,estimates,1954
11_17,11.518,908,estimates,1954
11_18,13.269,908,estimates,1954
12_14,4.661,908,estimates,1954
12_16,8.298,908,estimates,1954
12_17,10.129,908,estimates,1954
12_18,11.88,908,estimates,1954
13_17,8.683,908,estimates,1954
13_18,10.435,908,estimates,1954
13_19,12.118,908,estimates,1954
15_17,5.468,908,estimates,1954
18_23,9.84,908,estimates,1954
15_24,16.99,908,estimates,1954
15_49,51.626,908,estimates,1954
15_59,62.212,908,estimates,1954
15_64,66.088,908,estimates,1954
20_64,57.185,908,estimates,1954
20_69,60.4,908,estimates,1954
25_49,34.636,908,estimates,1954
25_64,49.098,908,estimates,1954
25_69,52.313,908,estimates,1954
15plus,74.411,908,estimates,1954
16plus,72.627,908,estimates,1954
17plus,70.773,908,estimates,1954
18plus,68.943,908,estimates,1954
20plus,65.508,908,estimates,1954
21plus,63.899,908,estimates,1954
25plus,57.421,908,estimates,1954
50plus,22.785,908,estimates,1954
60plus,12.199,908,estimates,1954
65plus,8.323,908,estimates,1954
70plus,5.108,908,estimates,1954
75plus,2.718,908,estimates,1954
80plus,1.166,908,estimates,1954
85plus,0.371,908,estimates,1954
90plus,0.097,908,estimates,1954
total,100,908,estimates,1954
0_1,3.75,908,estimates,1955
0_4,9.634,908,estimates,1955
0_14,25.653,908,estimates,1955
0_17,30.89,908,estimates,1955
0_19,34.429,908,estimates,1955
0_24,42.41,908,estimates,1955
3_4,3.921,908,estimates,1955
3_5,5.825,908,estimates,1955
3_6,7.665,908,estimates,1955
4_5,3.853,908,estimates,1955
4_6,5.693,908,estimates,1955
5_14,16.019,908,estimates,1955
5_10,10.302,908,estimates,1955
5_11,11.707,908,estimates,1955
6_9,6.887,908,estimates,1955
6_10,8.398,908,estimates,1955
6_11,9.803,908,estimates,1955
6_12,11.164,908,estimates,1955
7_10,6.558,908,estimates,1955
7_12,9.325,908,estimates,1955
11_16,9.122,908,estimates,1955
11_17,10.954,908,estimates,1955
11_18,12.763,908,estimates,1955
12_14,4.312,908,estimates,1955
12_16,7.718,908,estimates,1955
12_17,9.549,908,estimates,1955
12_18,11.358,908,estimates,1955
13_17,8.188,908,estimates,1955
13_18,9.997,908,estimates,1955
13_19,11.726,908,estimates,1955
15_17,5.237,908,estimates,1955
18_23,9.901,908,estimates,1955
15_24,16.757,908,estimates,1955
15_49,51.29,908,estimates,1955
15_59,62.059,908,estimates,1955
15_64,65.972,908,estimates,1955
20_64,57.197,908,estimates,1955
20_69,60.431,908,estimates,1955
25_49,34.533,908,estimates,1955
25_64,49.215,908,estimates,1955
25_69,52.449,908,estimates,1955
15plus,74.347,908,estimates,1955
16plus,72.705,908,estimates,1955
17plus,70.941,908,estimates,1955
18plus,69.11,908,estimates,1955
20plus,65.571,908,estimates,1955
21plus,63.909,908,estimates,1955
25plus,57.59,908,estimates,1955
50plus,23.057,908,estimates,1955
60plus,12.288,908,estimates,1955
65plus,8.375,908,estimates,1955
70plus,5.14,908,estimates,1955
75plus,2.723,908,estimates,1955
80plus,1.155,908,estimates,1955
85plus,0.348,908,estimates,1955
90plus,0.08,908,estimates,1955
total,100,908,estimates,1955
0_1,3.676,908,estimates,1956
0_4,9.457,908,estimates,1956
0_14,25.745,908,estimates,1956
0_17,30.629,908,estimates,1956
0_19,34.225,908,estimates,1956
0_24,42.219,908,estimates,1956
3_4,3.877,908,estimates,1956
3_5,5.795,908,estimates,1956
3_6,7.673,908,estimates,1956
4_5,3.858,908,estimates,1956
4_6,5.736,908,estimates,1956
5_14,16.289,908,estimates,1956
5_10,10.645,908,estimates,1956
5_11,12.145,908,estimates,1956
6_9,7.137,908,estimates,1956
6_10,8.727,908,estimates,1956
6_11,10.227,908,estimates,1956
6_12,11.619,908,estimates,1956
7_10,6.849,908,estimates,1956
7_12,9.741,908,estimates,1956
11_16,8.784,908,estimates,1956
11_17,10.527,908,estimates,1956
11_18,12.336,908,estimates,1956
12_14,4.144,908,estimates,1956
12_16,7.285,908,estimates,1956
12_17,9.028,908,estimates,1956
12_18,10.837,908,estimates,1956
13_17,7.635,908,estimates,1956
13_18,9.444,908,estimates,1956
13_19,11.231,908,estimates,1956
15_17,4.884,908,estimates,1956
18_23,10.044,908,estimates,1956
15_24,16.474,908,estimates,1956
15_49,50.892,908,estimates,1956
15_59,61.823,908,estimates,1956
15_64,65.781,908,estimates,1956
20_64,57.301,908,estimates,1956
20_69,60.535,908,estimates,1956
25_49,34.418,908,estimates,1956
25_64,49.307,908,estimates,1956
25_69,52.541,908,estimates,1956
15plus,74.255,908,estimates,1956
16plus,72.738,908,estimates,1956
17plus,71.114,908,estimates,1956
18plus,69.371,908,estimates,1956
20plus,65.775,908,estimates,1956
21plus,64.066,908,estimates,1956
25plus,57.781,908,estimates,1956
50plus,23.363,908,estimates,1956
60plus,12.431,908,estimates,1956
65plus,8.474,908,estimates,1956
70plus,5.24,908,estimates,1956
75plus,2.809,908,estimates,1956
80plus,1.223,908,estimates,1956
85plus,0.387,908,estimates,1956
90plus,0.089,908,estimates,1956
total,100,908,estimates,1956
0_1,3.778,908,estimates,1957
0_4,9.414,908,estimates,1957
0_14,26.054,908,estimates,1957
0_17,30.543,908,estimates,1957
0_19,34.049,908,estimates,1957
0_24,42.172,908,estimates,1957
3_4,3.795,908,estimates,1957
3_5,5.701,908,estimates,1957
3_6,7.585,908,estimates,1957
4_5,3.813,908,estimates,1957
4_6,5.698,908,estimates,1957
5_14,16.64,908,estimates,1957
5_10,10.863,908,estimates,1957
5_11,12.441,908,estimates,1957
6_9,7.29,908,estimates,1957
6_10,8.957,908,estimates,1957
6_11,10.535,908,estimates,1957
6_12,12.021,908,estimates,1957
7_10,7.073,908,estimates,1957
7_12,10.137,908,estimates,1957
11_16,8.662,908,estimates,1957
11_17,10.266,908,estimates,1957
11_18,11.986,908,estimates,1957
12_14,4.199,908,estimates,1957
12_16,7.084,908,estimates,1957
12_17,8.688,908,estimates,1957
12_18,10.408,908,estimates,1957
13_17,7.202,908,estimates,1957
13_18,8.923,908,estimates,1957
13_19,10.708,908,estimates,1957
15_17,4.489,908,estimates,1957
18_23,10.122,908,estimates,1957
15_24,16.119,908,estimates,1957
15_49,50.313,908,estimates,1957
15_59,61.381,908,estimates,1957
15_64,65.399,908,estimates,1957
20_64,57.404,908,estimates,1957
20_69,60.634,908,estimates,1957
25_49,34.195,908,estimates,1957
25_64,49.28,908,estimates,1957
25_69,52.51,908,estimates,1957
15plus,73.946,908,estimates,1957
16plus,72.559,908,estimates,1957
17plus,71.06,908,estimates,1957
18plus,69.457,908,estimates,1957
20plus,65.951,908,estimates,1957
21plus,64.188,908,estimates,1957
25plus,57.828,908,estimates,1957
50plus,23.633,908,estimates,1957
60plus,12.565,908,estimates,1957
65plus,8.547,908,estimates,1957
70plus,5.317,908,estimates,1957
75plus,2.869,908,estimates,1957
80plus,1.27,908,estimates,1957
85plus,0.416,908,estimates,1957
90plus,0.096,908,estimates,1957
total,100,908,estimates,1957
0_1,3.801,908,estimates,1958
0_4,9.442,908,estimates,1958
0_14,26.448,908,estimates,1958
0_17,30.619,908,estimates,1958
0_19,33.899,908,estimates,1958
0_24,42.184,908,estimates,1958
3_4,3.713,908,estimates,1958
3_5,5.591,908,estimates,1958
3_6,7.462,908,estimates,1958
4_5,3.748,908,estimates,1958
4_6,5.619,908,estimates,1958
5_14,17.006,908,estimates,1958
5_10,10.948,908,estimates,1958
5_11,12.606,908,estimates,1958
6_9,7.332,908,estimates,1958
6_10,9.07,908,estimates,1958
6_11,10.728,908,estimates,1958
6_12,12.292,908,estimates,1958
7_10,7.199,908,estimates,1958
7_12,10.421,908,estimates,1958
11_16,8.749,908,estimates,1958
11_17,10.229,908,estimates,1958
11_18,11.812,908,estimates,1958
12_14,4.401,908,estimates,1958
12_16,7.091,908,estimates,1958
12_17,8.571,908,estimates,1958
12_18,10.154,908,estimates,1958
13_17,7.007,908,estimates,1958
13_18,8.589,908,estimates,1958
13_19,10.287,908,estimates,1958
15_17,4.171,908,estimates,1958
18_23,10.039,908,estimates,1958
15_24,15.735,908,estimates,1958
15_49,49.66,908,estimates,1958
15_59,60.848,908,estimates,1958
15_64,64.941,908,estimates,1958
20_64,57.49,908,estimates,1958
20_69,60.723,908,estimates,1958
25_49,33.925,908,estimates,1958
25_64,49.206,908,estimates,1958
25_69,52.439,908,estimates,1958
15plus,73.552,908,estimates,1958
16plus,72.232,908,estimates,1958
17plus,70.861,908,estimates,1958
18plus,69.381,908,estimates,1958
20plus,66.101,908,estimates,1958
21plus,64.34,908,estimates,1958
25plus,57.816,908,estimates,1958
50plus,23.892,908,estimates,1958
60plus,12.704,908,estimates,1958
65plus,8.61,908,estimates,1958
70plus,5.378,908,estimates,1958
75plus,2.907,908,estimates,1958
80plus,1.296,908,estimates,1958
85plus,0.432,908,estimates,1958
90plus,0.099,908,estimates,1958
total,100,908,estimates,1958
0_1,3.816,908,estimates,1959
0_4,9.466,908,estimates,1959
0_14,26.775,908,estimates,1959
0_17,30.787,908,estimates,1959
0_19,33.812,908,estimates,1959
0_24,42.154,908,estimates,1959
3_4,3.744,908,estimates,1959
3_5,5.596,908,estimates,1959
3_6,7.446,908,estimates,1959
4_5,3.699,908,estimates,1959
4_6,5.548,908,estimates,1959
5_14,17.309,908,estimates,1959
5_10,10.922,908,estimates,1959
5_11,12.651,908,estimates,1959
6_9,7.296,908,estimates,1959
6_10,9.069,908,estimates,1959
6_11,10.798,908,estimates,1959
6_12,12.447,908,estimates,1959
7_10,7.22,908,estimates,1959
7_12,10.597,908,estimates,1959
11_16,9.044,908,estimates,1959
11_17,10.399,908,estimates,1959
11_18,11.862,908,estimates,1959
12_14,4.659,908,estimates,1959
12_16,7.315,908,estimates,1959
12_17,8.67,908,estimates,1959
12_18,10.133,908,estimates,1959
13_17,7.021,908,estimates,1959
13_18,8.484,908,estimates,1959
13_19,10.047,908,estimates,1959
15_17,4.012,908,estimates,1959
18_23,9.792,908,estimates,1959
15_24,15.379,908,estimates,1959
15_49,49.062,908,estimates,1959
15_59,60.365,908,estimates,1959
15_64,64.547,908,estimates,1959
20_64,57.51,908,estimates,1959
20_69,60.765,908,estimates,1959
25_49,33.683,908,estimates,1959
25_64,49.169,908,estimates,1959
25_69,52.423,908,estimates,1959
15plus,73.225,908,estimates,1959
16plus,71.874,908,estimates,1959
17plus,70.568,908,estimates,1959
18plus,69.213,908,estimates,1959
20plus,66.188,908,estimates,1959
21plus,64.513,908,estimates,1959
25plus,57.846,908,estimates,1959
50plus,24.163,908,estimates,1959
60plus,12.86,908,estimates,1959
65plus,8.677,908,estimates,1959
70plus,5.423,908,estimates,1959
75plus,2.927,908,estimates,1959
80plus,1.301,908,estimates,1959
85plus,0.432,908,estimates,1959
90plus,0.096,908,estimates,1959
total,100,908,estimates,1959
0_1,3.815,908,estimates,1960
0_4,9.433,908,estimates,1960
0_14,26.957,908,estimates,1960
0_17,31.032,908,estimates,1960
0_19,33.818,908,estimates,1960
0_24,42.04,908,estimates,1960
3_4,3.734,908,estimates,1960
3_5,5.583,908,estimates,1960
3_6,7.42,908,estimates,1960
4_5,3.71,908,estimates,1960
4_6,5.547,908,estimates,1960
5_14,17.524,908,estimates,1960
5_10,10.865,908,estimates,1960
5_11,12.622,908,estimates,1960
6_9,7.249,908,estimates,1960
6_10,9.016,908,estimates,1960
6_11,10.773,908,estimates,1960
6_12,12.493,908,estimates,1960
7_10,7.179,908,estimates,1960
7_12,10.656,908,estimates,1960
11_16,9.442,908,estimates,1960
11_17,10.734,908,estimates,1960
11_18,12.074,908,estimates,1960
12_14,4.902,908,estimates,1960
12_16,7.685,908,estimates,1960
12_17,8.977,908,estimates,1960
12_18,10.317,908,estimates,1960
13_17,7.257,908,estimates,1960
13_18,8.597,908,estimates,1960
13_19,10.043,908,estimates,1960
15_17,4.075,908,estimates,1960
18_23,9.39,908,estimates,1960
15_24,15.083,908,estimates,1960
15_49,48.591,908,estimates,1960
15_59,60.004,908,estimates,1960
15_64,64.287,908,estimates,1960
20_64,57.425,908,estimates,1960
20_69,60.726,908,estimates,1960
25_49,33.508,908,estimates,1960
25_64,49.204,908,estimates,1960
25_69,52.504,908,estimates,1960
15plus,73.043,908,estimates,1960
16plus,71.598,908,estimates,1960
17plus,70.26,908,estimates,1960
18plus,68.968,908,estimates,1960
20plus,66.182,908,estimates,1960
21plus,64.638,908,estimates,1960
25plus,57.96,908,estimates,1960
50plus,24.452,908,estimates,1960
60plus,13.038,908,estimates,1960
65plus,8.756,908,estimates,1960
70plus,5.456,908,estimates,1960
75plus,2.932,908,estimates,1960
80plus,1.285,908,estimates,1960
85plus,0.414,908,estimates,1960
90plus,0.084,908,estimates,1960
total,100,908,estimates,1960
0_1,3.795,908,estimates,1961
0_4,9.394,908,estimates,1961
0_14,27.047,908,estimates,1961
0_17,31.322,908,estimates,1961
0_19,33.924,908,estimates,1961
0_24,41.879,908,estimates,1961
3_4,3.721,908,estimates,1961
3_5,5.565,908,estimates,1961
3_6,7.396,908,estimates,1961
4_5,3.698,908,estimates,1961
4_6,5.53,908,estimates,1961
5_14,17.653,908,estimates,1961
5_10,10.844,908,estimates,1961
5_11,12.591,908,estimates,1961
6_9,7.236,908,estimates,1961
6_10,9.001,908,estimates,1961
6_11,10.748,908,estimates,1961
6_12,12.485,908,estimates,1961
7_10,7.169,908,estimates,1961
7_12,10.654,908,estimates,1961
11_16,9.761,908,estimates,1961
11_17,11.084,908,estimates,1961
11_18,12.361,908,estimates,1961
12_14,5.062,908,estimates,1961
12_16,8.013,908,estimates,1961
12_17,9.337,908,estimates,1961
12_18,10.614,908,estimates,1961
13_17,7.599,908,estimates,1961
13_18,8.876,908,estimates,1961
13_19,10.201,908,estimates,1961
15_17,4.275,908,estimates,1961
18_23,8.886,908,estimates,1961
15_24,14.832,908,estimates,1961
15_49,48.216,908,estimates,1961
15_59,59.707,908,estimates,1961
15_64,64.068,908,estimates,1961
20_64,57.192,908,estimates,1961
20_69,60.526,908,estimates,1961
25_49,33.384,908,estimates,1961
25_64,49.236,908,estimates,1961
25_69,52.57,908,estimates,1961
15plus,72.953,908,estimates,1961
16plus,71.43,908,estimates,1961
17plus,70.001,908,estimates,1961
18plus,68.678,908,estimates,1961
20plus,66.076,908,estimates,1961
21plus,64.647,908,estimates,1961
25plus,58.121,908,estimates,1961
50plus,24.737,908,estimates,1961
60plus,13.246,908,estimates,1961
65plus,8.885,908,estimates,1961
70plus,5.55,908,estimates,1961
75plus,3.023,908,estimates,1961
80plus,1.35,908,estimates,1961
85plus,0.454,908,estimates,1961
90plus,0.099,908,estimates,1961
total,100,908,estimates,1961
0_1,3.732,908,estimates,1962
0_4,9.306,908,estimates,1962
0_14,27.011,908,estimates,1962
0_17,31.537,908,estimates,1962
0_19,34.109,908,estimates,1962
0_24,41.631,908,estimates,1962
3_4,3.706,908,estimates,1962
3_5,5.545,908,estimates,1962
3_6,7.372,908,estimates,1962
4_5,3.687,908,estimates,1962
4_6,5.514,908,estimates,1962
5_14,17.705,908,estimates,1962
5_10,10.827,908,estimates,1962
5_11,12.573,908,estimates,1962
6_9,7.223,908,estimates,1962
6_10,8.989,908,estimates,1962
6_11,10.735,908,estimates,1962
6_12,12.464,908,estimates,1962
7_10,7.161,908,estimates,1962
7_12,10.637,908,estimates,1962
11_16,9.991,908,estimates,1962
11_17,11.404,908,estimates,1962
11_18,12.713,908,estimates,1962
12_14,5.132,908,estimates,1962
12_16,8.245,908,estimates,1962
12_17,9.658,908,estimates,1962
12_18,10.967,908,estimates,1962
13_17,7.929,908,estimates,1962
13_18,9.238,908,estimates,1962
13_19,10.501,908,estimates,1962
15_17,4.526,908,estimates,1962
18_23,8.42,908,estimates,1962
15_24,14.621,908,estimates,1962
15_49,47.941,908,estimates,1962
15_59,59.521,908,estimates,1962
15_64,63.974,908,estimates,1962
20_64,56.876,908,estimates,1962
20_69,60.263,908,estimates,1962
25_49,33.32,908,estimates,1962
25_64,49.354,908,estimates,1962
25_69,52.741,908,estimates,1962
15plus,72.989,908,estimates,1962
16plus,71.383,908,estimates,1962
17plus,69.876,908,estimates,1962
18plus,68.463,908,estimates,1962
20plus,65.891,908,estimates,1962
21plus,64.581,908,estimates,1962
25plus,58.369,908,estimates,1962
50plus,25.048,908,estimates,1962
60plus,13.468,908,estimates,1962
65plus,9.015,908,estimates,1962
70plus,5.628,908,estimates,1962
75plus,3.099,908,estimates,1962
80plus,1.398,908,estimates,1962
85plus,0.482,908,estimates,1962
90plus,0.111,908,estimates,1962
total,100,908,estimates,1962
0_1,3.661,908,estimates,1963
0_4,9.173,908,estimates,1963
0_14,26.873,908,estimates,1963
0_17,31.622,908,estimates,1963
0_19,34.315,908,estimates,1963
0_24,41.349,908,estimates,1963
3_4,3.685,908,estimates,1963
3_5,5.517,908,estimates,1963
3_6,7.339,908,estimates,1963
4_5,3.671,908,estimates,1963
4_6,5.494,908,estimates,1963
5_14,17.701,908,estimates,1963
5_10,10.81,908,estimates,1963
5_11,12.557,908,estimates,1963
6_9,7.214,908,estimates,1963
6_10,8.978,908,estimates,1963
6_11,10.726,908,estimates,1963
6_12,12.455,908,estimates,1963
7_10,7.156,908,estimates,1963
7_12,10.632,908,estimates,1963
11_16,10.147,908,estimates,1963
11_17,11.639,908,estimates,1963
11_18,13.037,908,estimates,1963
12_14,5.143,908,estimates,1963
12_16,8.4,908,estimates,1963
12_17,9.892,908,estimates,1963
12_18,11.29,908,estimates,1963
13_17,8.162,908,estimates,1963
13_18,9.561,908,estimates,1963
13_19,10.856,908,estimates,1963
15_17,4.748,908,estimates,1963
18_23,8.13,908,estimates,1963
15_24,14.476,908,estimates,1963
15_49,47.781,908,estimates,1963
15_59,59.424,908,estimates,1963
15_64,63.976,908,estimates,1963
20_64,56.534,908,estimates,1963
20_69,59.99,908,estimates,1963
25_49,33.305,908,estimates,1963
25_64,49.5,908,estimates,1963
25_69,52.956,908,estimates,1963
15plus,73.127,908,estimates,1963
16plus,71.46,908,estimates,1963
17plus,69.87,908,estimates,1963
18plus,68.378,908,estimates,1963
20plus,65.685,908,estimates,1963
21plus,64.435,908,estimates,1963
25plus,58.651,908,estimates,1963
50plus,25.346,908,estimates,1963
60plus,13.703,908,estimates,1963
65plus,9.151,908,estimates,1963
70plus,5.695,908,estimates,1963
75plus,3.158,908,estimates,1963
80plus,1.428,908,estimates,1963
85plus,0.494,908,estimates,1963
90plus,0.12,908,estimates,1963
total,100,908,estimates,1963
0_1,3.581,908,estimates,1964
0_4,9.022,908,estimates,1964
0_14,26.694,908,estimates,1964
0_17,31.604,908,estimates,1964
0_19,34.465,908,estimates,1964
0_24,41.126,908,estimates,1964
3_4,3.636,908,estimates,1964
3_5,5.457,908,estimates,1964
3_6,7.273,908,estimates,1964
4_5,3.645,908,estimates,1964
4_6,5.461,908,estimates,1964
5_14,17.672,908,estimates,1964
5_10,10.789,908,estimates,1964
5_11,12.535,908,estimates,1964
6_9,7.203,908,estimates,1964
6_10,8.967,908,estimates,1964
6_11,10.714,908,estimates,1964
6_12,12.443,908,estimates,1964
7_10,7.152,908,estimates,1964
7_12,10.628,908,estimates,1964
11_16,10.219,908,estimates,1964
11_17,11.794,908,estimates,1964
11_18,13.27,908,estimates,1964
12_14,5.137,908,estimates,1964
12_16,8.473,908,estimates,1964
12_17,10.047,908,estimates,1964
12_18,11.524,908,estimates,1964
