variant,continent,year,gender,oldagedependencyratio2064
estimates,909,1950,male,12.244
estimates,909,1951,male,12.357
estimates,909,1952,male,12.441
estimates,909,1953,male,12.48
estimates,909,1954,male,12.459
estimates,909,1955,male,12.376
estimates,909,1956,male,12.484
estimates,909,1957,male,12.52
estimates,909,1958,male,12.494
estimates,909,1959,male,12.423
estimates,909,1960,male,12.322
estimates,909,1961,male,12.323
estimates,909,1962,male,12.286
estimates,909,1963,male,12.217
estimates,909,1964,male,12.114
estimates,909,1965,male,11.984
estimates,909,1966,male,11.954
estimates,909,1967,male,11.885
estimates,909,1968,male,11.795
estimates,909,1969,male,11.699
estimates,909,1970,male,11.604
estimates,909,1971,male,11.717
estimates,909,1972,male,11.811
estimates,909,1973,male,11.89
estimates,909,1974,male,11.959
estimates,909,1975,male,12.023
estimates,909,1976,male,12.232
estimates,909,1977,male,12.431
estimates,909,1978,male,12.608
estimates,909,1979,male,12.743
estimates,909,1980,male,12.827
estimates,909,1981,male,12.924
estimates,909,1982,male,12.964
estimates,909,1983,male,12.982
estimates,909,1984,male,13.02
estimates,909,1985,male,13.098
estimates,909,1986,male,13.272
estimates,909,1987,male,13.464
estimates,909,1988,male,13.664
estimates,909,1989,male,13.851
estimates,909,1990,male,14.02
estimates,909,1991,male,14.246
estimates,909,1992,male,14.447
estimates,909,1993,male,14.62
estimates,909,1994,male,14.758
estimates,909,1995,male,14.863
estimates,909,1996,male,15.005
estimates,909,1997,male,15.122
estimates,909,1998,male,15.226
estimates,909,1999,male,15.33
estimates,909,2000,male,15.445
estimates,909,2001,male,15.59
estimates,909,2002,male,15.728
estimates,909,2003,male,15.865
estimates,909,2004,male,16.004
estimates,909,2005,male,16.154
estimates,909,2006,male,16.305
estimates,909,2007,male,16.449
estimates,909,2008,male,16.608
estimates,909,2009,male,16.819
estimates,909,2010,male,17.1
estimates,909,2011,male,17.538
estimates,909,2012,male,18.021
estimates,909,2013,male,18.516
estimates,909,2014,male,18.985
estimates,909,2015,male,19.415
medium_variant,909,2015,male,19.415
medium_variant,909,2016,male,19.844
medium_variant,909,2017,male,20.244
medium_variant,909,2018,male,20.629
medium_variant,909,2019,male,21.022
medium_variant,909,2020,male,21.438
medium_variant,909,2021,male,21.892
medium_variant,909,2022,male,22.349
medium_variant,909,2023,male,22.813
medium_variant,909,2024,male,23.285
medium_variant,909,2025,male,23.764
medium_variant,909,2026,male,24.229
medium_variant,909,2027,male,24.689
medium_variant,909,2028,male,25.136
medium_variant,909,2029,male,25.554
medium_variant,909,2030,male,25.938
medium_variant,909,2031,male,26.248
medium_variant,909,2032,male,26.509
medium_variant,909,2033,male,26.744
medium_variant,909,2034,male,26.985
medium_variant,909,2035,male,27.253
medium_variant,909,2036,male,27.497
medium_variant,909,2037,male,27.755
medium_variant,909,2038,male,28.011
medium_variant,909,2039,male,28.239
medium_variant,909,2040,male,28.43
medium_variant,909,2041,male,28.552
medium_variant,909,2042,male,28.623
medium_variant,909,2043,male,28.678
medium_variant,909,2044,male,28.767
medium_variant,909,2045,male,28.927
medium_variant,909,2046,male,29.108
medium_variant,909,2047,male,29.332
medium_variant,909,2048,male,29.595
medium_variant,909,2049,male,29.883
medium_variant,909,2050,male,30.189
medium_variant,909,2051,male,30.472
medium_variant,909,2052,male,30.752
medium_variant,909,2053,male,31.039
medium_variant,909,2054,male,31.343
medium_variant,909,2055,male,31.676
medium_variant,909,2056,male,31.998
medium_variant,909,2057,male,32.318
medium_variant,909,2058,male,32.635
medium_variant,909,2059,male,32.943
medium_variant,909,2060,male,33.245
medium_variant,909,2061,male,33.485
medium_variant,909,2062,male,33.693
medium_variant,909,2063,male,33.885
medium_variant,909,2064,male,34.08
medium_variant,909,2065,male,34.292
medium_variant,909,2066,male,34.451
medium_variant,909,2067,male,34.596
medium_variant,909,2068,male,34.748
medium_variant,909,2069,male,34.937
medium_variant,909,2070,male,35.192
medium_variant,909,2071,male,35.416
medium_variant,909,2072,male,35.673
medium_variant,909,2073,male,35.97
medium_variant,909,2074,male,36.297
medium_variant,909,2075,male,36.651
medium_variant,909,2076,male,36.928
medium_variant,909,2077,male,37.2
medium_variant,909,2078,male,37.478
medium_variant,909,2079,male,37.784
medium_variant,909,2080,male,38.14
medium_variant,909,2081,male,38.446
medium_variant,909,2082,male,38.757
medium_variant,909,2083,male,39.086
medium_variant,909,2084,male,39.442
medium_variant,909,2085,male,39.836
medium_variant,909,2086,male,40.154
medium_variant,909,2087,male,40.462
medium_variant,909,2088,male,40.776
medium_variant,909,2089,male,41.115
medium_variant,909,2090,male,41.501
medium_variant,909,2091,male,41.793
medium_variant,909,2092,male,42.079
medium_variant,909,2093,male,42.383
medium_variant,909,2094,male,42.72
medium_variant,909,2095,male,43.108
medium_variant,909,2096,male,43.378
medium_variant,909,2097,male,43.651
medium_variant,909,2098,male,43.944
medium_variant,909,2099,male,44.276
medium_variant,909,2100,male,44.664
estimates,909,1950,female,14.476
estimates,909,1951,female,14.745
estimates,909,1952,female,15.014
estimates,909,1953,female,15.275
estimates,909,1954,female,15.517
estimates,909,1955,female,15.738
estimates,909,1956,female,16
estimates,909,1957,female,16.221
estimates,909,1958,female,16.405
estimates,909,1959,female,16.561
estimates,909,1960,female,16.693
estimates,909,1961,female,16.851
estimates,909,1962,female,16.978
estimates,909,1963,female,17.074
estimates,909,1964,female,17.129
estimates,909,1965,female,17.142
estimates,909,1966,female,17.032
estimates,909,1967,female,16.865
estimates,909,1968,female,16.666
estimates,909,1969,female,16.473
estimates,909,1970,female,16.32
estimates,909,1971,female,16.434
estimates,909,1972,female,16.554
estimates,909,1973,female,16.67
estimates,909,1974,female,16.785
estimates,909,1975,female,16.911
estimates,909,1976,female,17.109
estimates,909,1977,female,17.321
estimates,909,1978,female,17.533
estimates,909,1979,female,17.718
estimates,909,1980,female,17.866
estimates,909,1981,female,17.978
estimates,909,1982,female,18.044
estimates,909,1983,female,18.097
estimates,909,1984,female,18.181
estimates,909,1985,female,18.32
estimates,909,1986,female,18.448
estimates,909,1987,female,18.61
estimates,909,1988,female,18.788
estimates,909,1989,female,18.954
estimates,909,1990,female,19.092
estimates,909,1991,female,19.238
estimates,909,1992,female,19.352
estimates,909,1993,female,19.44
estimates,909,1994,female,19.509
estimates,909,1995,female,19.567
estimates,909,1996,female,19.597
estimates,909,1997,female,19.61
estimates,909,1998,female,19.618
estimates,909,1999,female,19.634
estimates,909,2000,female,19.669
estimates,909,2001,female,19.661
estimates,909,2002,female,19.662
estimates,909,2003,female,19.678
estimates,909,2004,female,19.713
estimates,909,2005,female,19.778
estimates,909,2006,female,19.816
estimates,909,2007,female,19.863
estimates,909,2008,female,19.946
estimates,909,2009,female,20.098
estimates,909,2010,female,20.338
estimates,909,2011,female,20.653
estimates,909,2012,female,21.032
estimates,909,2013,female,21.454
estimates,909,2014,female,21.885
estimates,909,2015,female,22.312
medium_variant,909,2015,female,22.312
medium_variant,909,2016,female,22.742
medium_variant,909,2017,female,23.16
medium_variant,909,2018,female,23.583
medium_variant,909,2019,female,24.033
medium_variant,909,2020,female,24.529
medium_variant,909,2021,female,25.041
medium_variant,909,2022,female,25.574
