variant,continent,year,gender,oldagedependencyratio2064
estimates,908,1950,male,12.498
estimates,908,1951,male,12.589
estimates,908,1952,male,12.654
estimates,908,1953,male,12.691
estimates,908,1954,male,12.686
estimates,908,1955,male,12.633
estimates,908,1956,male,12.674
estimates,908,1957,male,12.663
estimates,908,1958,male,12.628
estimates,908,1959,male,12.608
estimates,908,1960,male,12.624
estimates,908,1961,male,12.794
estimates,908,1962,male,12.978
estimates,908,1963,male,13.17
estimates,908,1964,male,13.359
estimates,908,1965,male,13.539
estimates,908,1966,male,13.829
estimates,908,1967,male,14.087
estimates,908,1968,male,14.32
estimates,908,1969,male,14.535
estimates,908,1970,male,14.74
estimates,908,1971,male,15.039
estimates,908,1972,male,15.289
estimates,908,1973,male,15.495
estimates,908,1974,male,15.663
estimates,908,1975,male,15.796
estimates,908,1976,male,16.065
estimates,908,1977,male,16.299
estimates,908,1978,male,16.448
estimates,908,1979,male,16.44
estimates,908,1980,male,16.247
estimates,908,1981,male,16.043
estimates,908,1982,male,15.679
estimates,908,1983,male,15.255
estimates,908,1984,male,14.893
estimates,908,1985,male,14.657
estimates,908,1986,male,14.707
estimates,908,1987,male,14.836
estimates,908,1988,male,15.029
estimates,908,1989,male,15.264
estimates,908,1990,male,15.527
estimates,908,1991,male,15.972
estimates,908,1992,male,16.43
estimates,908,1993,male,16.866
estimates,908,1994,male,17.236
estimates,908,1995,male,17.52
estimates,908,1996,male,17.884
estimates,908,1997,male,18.152
estimates,908,1998,male,18.367
estimates,908,1999,male,18.588
estimates,908,2000,male,18.842
estimates,908,2001,male,19.273
estimates,908,2002,male,19.721
estimates,908,2003,male,20.128
estimates,908,2004,male,20.415
estimates,908,2005,male,20.544
estimates,908,2006,male,20.76
estimates,908,2007,male,20.85
estimates,908,2008,male,20.893
estimates,908,2009,male,20.987
estimates,908,2010,male,21.183
estimates,908,2011,male,21.581
estimates,908,2012,male,22.045
estimates,908,2013,male,22.557
estimates,908,2014,male,23.086
estimates,908,2015,male,23.62
medium_variant,908,2015,male,23.62
medium_variant,908,2016,male,24.282
medium_variant,908,2017,male,24.948
medium_variant,908,2018,male,25.615
medium_variant,908,2019,male,26.285
medium_variant,908,2020,male,26.962
medium_variant,908,2021,male,27.759
medium_variant,908,2022,male,28.542
medium_variant,908,2023,male,29.317
medium_variant,908,2024,male,30.09
medium_variant,908,2025,male,30.866
medium_variant,908,2026,male,31.734
medium_variant,908,2027,male,32.585
medium_variant,908,2028,male,33.407
medium_variant,908,2029,male,34.177
medium_variant,908,2030,male,34.886
medium_variant,908,2031,male,35.615
medium_variant,908,2032,male,36.268
medium_variant,908,2033,male,36.865
medium_variant,908,2034,male,37.438
medium_variant,908,2035,male,38.007
medium_variant,908,2036,male,38.626
medium_variant,908,2037,male,39.217
medium_variant,908,2038,male,39.785
medium_variant,908,2039,male,40.33
medium_variant,908,2040,male,40.856
medium_variant,908,2041,male,41.425
medium_variant,908,2042,male,41.954
medium_variant,908,2043,male,42.455
medium_variant,908,2044,male,42.949
medium_variant,908,2045,male,43.46
medium_variant,908,2046,male,44.026
medium_variant,908,2047,male,44.567
medium_variant,908,2048,male,45.104
medium_variant,908,2049,male,45.657
medium_variant,908,2050,male,46.242
medium_variant,908,2051,male,46.866
medium_variant,908,2052,male,47.482
medium_variant,908,2053,male,48.066
medium_variant,908,2054,male,48.581
medium_variant,908,2055,male,49.013
medium_variant,908,2056,male,49.365
medium_variant,908,2057,male,49.603
medium_variant,908,2058,male,49.739
medium_variant,908,2059,male,49.793
medium_variant,908,2060,male,49.786
medium_variant,908,2061,male,49.705
medium_variant,908,2062,male,49.525
medium_variant,908,2063,male,49.291
medium_variant,908,2064,male,49.056
medium_variant,908,2065,male,48.861
medium_variant,908,2066,male,48.67
medium_variant,908,2067,male,48.475
medium_variant,908,2068,male,48.309
medium_variant,908,2069,male,48.21
medium_variant,908,2070,male,48.21
medium_variant,908,2071,male,48.249
medium_variant,908,2072,male,48.341
medium_variant,908,2073,male,48.492
medium_variant,908,2074,male,48.702
medium_variant,908,2075,male,48.979
medium_variant,908,2076,male,49.247
medium_variant,908,2077,male,49.529
medium_variant,908,2078,male,49.833
medium_variant,908,2079,male,50.169
medium_variant,908,2080,male,50.552
medium_variant,908,2081,male,50.875
medium_variant,908,2082,male,51.183
medium_variant,908,2083,male,51.494
medium_variant,908,2084,male,51.83
medium_variant,908,2085,male,52.214
medium_variant,908,2086,male,52.486
medium_variant,908,2087,male,52.742
medium_variant,908,2088,male,53.002
medium_variant,908,2089,male,53.286
medium_variant,908,2090,male,53.614
medium_variant,908,2091,male,53.765
medium_variant,908,2092,male,53.898
medium_variant,908,2093,male,54.042
medium_variant,908,2094,male,54.223
medium_variant,908,2095,male,54.469
medium_variant,908,2096,male,54.514
medium_variant,908,2097,male,54.564
medium_variant,908,2098,male,54.645
medium_variant,908,2099,male,54.789
medium_variant,908,2100,male,55.027
estimates,908,1950,female,15.087
estimates,908,1951,female,15.348
estimates,908,1952,female,15.614
estimates,908,1953,female,15.879
estimates,908,1954,female,16.125
estimates,908,1955,female,16.341
estimates,908,1956,female,16.585
estimates,908,1957,female,16.793
estimates,908,1958,female,16.994
estimates,908,1959,female,17.229
estimates,908,1960,female,17.523
estimates,908,1961,female,17.922
estimates,908,1962,female,18.362
estimates,908,1963,female,18.836
estimates,908,1964,female,19.326
estimates,908,1965,female,19.82
estimates,908,1966,female,20.327
estimates,908,1967,female,20.819
estimates,908,1968,female,21.301
estimates,908,1969,female,21.786
estimates,908,1970,female,22.282
estimates,908,1971,female,22.782
estimates,908,1972,female,23.251
estimates,908,1973,female,23.707
estimates,908,1974,female,24.173
estimates,908,1975,female,24.657
estimates,908,1976,female,25.206
estimates,908,1977,female,25.772
estimates,908,1978,female,26.276
estimates,908,1979,female,26.592
estimates,908,1980,female,26.662
estimates,908,1981,female,26.522
estimates,908,1982,female,26.14
estimates,908,1983,female,25.666
estimates,908,1984,female,25.306
estimates,908,1985,female,25.174
estimates,908,1986,female,25.309
estimates,908,1987,female,25.619
estimates,908,1988,female,26.053
estimates,908,1989,female,26.523
estimates,908,1990,female,26.975
estimates,908,1991,female,27.439
estimates,908,1992,female,27.891
estimates,908,1993,female,28.307
estimates,908,1994,female,28.653
estimates,908,1995,female,28.911
estimates,908,1996,female,29.134
estimates,908,1997,female,29.235
estimates,908,1998,female,29.282
estimates,908,1999,female,29.372
estimates,908,2000,female,29.557
estimates,908,2001,female,29.886
estimates,908,2002,female,30.294
estimates,908,2003,female,30.706
estimates,908,2004,female,31
estimates,908,2005,female,31.114
estimates,908,2006,female,31.206
estimates,908,2007,female,31.138
estimates,908,2008,female,31.015
estimates,908,2009,female,30.979
estimates,908,2010,female,31.108
estimates,908,2011,female,31.389
estimates,908,2012,female,31.779
estimates,908,2013,female,32.268
estimates,908,2014,female,32.831
estimates,908,2015,female,33.456
medium_variant,908,2015,female,33.456
medium_variant,908,2016,female,34.148
medium_variant,908,2017,female,34.908
medium_variant,908,2018,female,35.718
medium_variant,908,2019,female,36.562
medium_variant,908,2020,female,37.44
medium_variant,908,2021,female,38.37
medium_variant,908,2022,female,39.297
medium_variant,908,2023,female,40.237
medium_variant,908,2024,female,41.207
medium_variant,908,2025,female,42.217
medium_variant,908,2026,female,43.22
medium_variant,908,2027,female,44.227
medium_variant,908,2028,female,45.228
medium_variant,908,2029,female,46.2
medium_variant,908,2030,female,47.133
medium_variant,908,2031,female,47.953
medium_variant,908,2032,female,48.699
medium_variant,908,2033,female,49.398
medium_variant,908,2034,female,50.099
medium_variant,908,2035,female,50.842
medium_variant,908,2036,female,51.487
medium_variant,908,2037,female,52.137
medium_variant,908,2038,female,52.807
medium_variant,908,2039,female,53.503
medium_variant,908,2040,female,54.222
medium_variant,908,2041,female,54.823
medium_variant,908,2042,female,55.416
medium_variant,908,2043,female,56.008
medium_variant,908,2044,female,56.624
medium_variant,908,2045,female,57.301
medium_variant,908,2046,female,57.891
medium_variant,908,2047,female,58.472
medium_variant,908,2048,female,59.078
medium_variant,908,2049,female,59.744
medium_variant,908,2050,female,60.495
medium_variant,908,2051,female,61.154
medium_variant,908,2052,female,61.831
medium_variant,908,2053,female,62.504
medium_variant,908,2054,female,63.13
medium_variant,908,2055,female,63.692
medium_variant,908,2056,female,63.982
medium_variant,908,2057,female,64.136
medium_variant,908,2058,female,64.184
medium_variant,908,2059,female,64.169
medium_variant,908,2060,female,64.138
medium_variant,908,2061,female,63.834
medium_variant,908,2062,female,63.436
medium_variant,908,2063,female,63.01
medium_variant,908,2064,female,62.627
medium_variant,908,2065,female,62.347
medium_variant,908,2066,female,61.887
medium_variant,908,2067,female,61.456
medium_variant,908,2068,female,61.097
medium_variant,908,2069,female,60.857
medium_variant,908,2070,female,60.782
medium_variant,908,2071,female,60.58
medium_variant,908,2072,female,60.464
medium_variant,908,2073,female,60.452
medium_variant,908,2074,female,60.556
medium_variant,908,2075,female,60.792
medium_variant,908,2076,female,60.865
medium_variant,908,2077,female,60.979
medium_variant,908,2078,female,61.154
medium_variant,908,2079,female,61.413
medium_variant,908,2080,female,61.784
medium_variant,908,2081,female,61.964
medium_variant,908,2082,female,62.148
medium_variant,908,2083,female,62.366
medium_variant,908,2084,female,62.657
medium_variant,908,2085,female,63.064
medium_variant,908,2086,female,63.229
medium_variant,908,2087,female,63.397
medium_variant,908,2088,female,63.608
medium_variant,908,2089,female,63.896
medium_variant,908,2090,female,64.29
medium_variant,908,2091,female,64.359
medium_variant,908,2092,female,64.435
medium_variant,908,2093,female,64.557
medium_variant,908,2094,female,64.762
medium_variant,908,2095,female,65.086
medium_variant,908,2096,female,65.057
medium_variant,908,2097,female,65.058
medium_variant,908,2098,female,65.126
medium_variant,908,2099,female,65.296
medium_variant,908,2100,female,65.611
