variant,continent,year,gender,oldagedependencyratio2064
estimates,904,1950,male,7.119
estimates,904,1951,male,7.163
estimates,904,1952,male,7.199
estimates,904,1953,male,7.225
estimates,904,1954,male,7.237
estimates,904,1955,male,7.235
estimates,904,1956,male,7.335
estimates,904,1957,male,7.415
estimates,904,1958,male,7.482
estimates,904,1959,male,7.542
estimates,904,1960,male,7.603
estimates,904,1961,male,7.732
estimates,904,1962,male,7.851
estimates,904,1963,male,7.956
estimates,904,1964,male,8.045
estimates,904,1965,male,8.117
estimates,904,1966,male,8.239
estimates,904,1967,male,8.338
estimates,904,1968,male,8.417
estimates,904,1969,male,8.475
estimates,904,1970,male,8.515
estimates,904,1971,male,8.589
estimates,904,1972,male,8.633
estimates,904,1973,male,8.655
estimates,904,1974,male,8.664
estimates,904,1975,male,8.664
estimates,904,1976,male,8.721
estimates,904,1977,male,8.764
estimates,904,1978,male,8.79
estimates,904,1979,male,8.791
estimates,904,1980,male,8.765
estimates,904,1981,male,8.763
estimates,904,1982,male,8.731
estimates,904,1983,male,8.685
estimates,904,1984,male,8.64
estimates,904,1985,male,8.602
estimates,904,1986,male,8.626
estimates,904,1987,male,8.644
estimates,904,1988,male,8.661
estimates,904,1989,male,8.678
estimates,904,1990,male,8.696
estimates,904,1991,male,8.776
estimates,904,1992,male,8.849
estimates,904,1993,male,8.912
estimates,904,1994,male,8.959
estimates,904,1995,male,8.99
estimates,904,1996,male,9.094
estimates,904,1997,male,9.181
estimates,904,1998,male,9.258
estimates,904,1999,male,9.334
estimates,904,2000,male,9.413
estimates,904,2001,male,9.529
estimates,904,2002,male,9.644
estimates,904,2003,male,9.757
estimates,904,2004,male,9.869
estimates,904,2005,male,9.978
estimates,904,2006,male,10.102
estimates,904,2007,male,10.222
estimates,904,2008,male,10.345
estimates,904,2009,male,10.476
estimates,904,2010,male,10.62
estimates,904,2011,male,10.798
estimates,904,2012,male,10.983
estimates,904,2013,male,11.181
estimates,904,2014,male,11.403
estimates,904,2015,male,11.654
medium_variant,904,2015,male,11.654
medium_variant,904,2016,male,11.948
medium_variant,904,2017,male,12.262
medium_variant,904,2018,male,12.594
medium_variant,904,2019,male,12.937
medium_variant,904,2020,male,13.29
medium_variant,904,2021,male,13.654
medium_variant,904,2022,male,14.02
medium_variant,904,2023,male,14.397
medium_variant,904,2024,male,14.798
medium_variant,904,2025,male,15.231
medium_variant,904,2026,male,15.685
medium_variant,904,2027,male,16.16
medium_variant,904,2028,male,16.652
medium_variant,904,2029,male,17.155
medium_variant,904,2030,male,17.665
medium_variant,904,2031,male,18.165
medium_variant,904,2032,male,18.664
medium_variant,904,2033,male,19.169
medium_variant,904,2034,male,19.688
medium_variant,904,2035,male,20.228
medium_variant,904,2036,male,20.762
medium_variant,904,2037,male,21.306
medium_variant,904,2038,male,21.866
medium_variant,904,2039,male,22.45
medium_variant,904,2040,male,23.062
medium_variant,904,2041,male,23.669
medium_variant,904,2042,male,24.291
medium_variant,904,2043,male,24.935
medium_variant,904,2044,male,25.606
medium_variant,904,2045,male,26.309
medium_variant,904,2046,male,27.006
medium_variant,904,2047,male,27.719
medium_variant,904,2048,male,28.451
medium_variant,904,2049,male,29.205
medium_variant,904,2050,male,29.985
medium_variant,904,2051,male,30.739
medium_variant,904,2052,male,31.5
medium_variant,904,2053,male,32.274
medium_variant,904,2054,male,33.068
medium_variant,904,2055,male,33.885
medium_variant,904,2056,male,34.654
medium_variant,904,2057,male,35.423
medium_variant,904,2058,male,36.199
medium_variant,904,2059,male,36.995
medium_variant,904,2060,male,37.821
medium_variant,904,2061,male,38.579
medium_variant,904,2062,male,39.339
medium_variant,904,2063,male,40.105
medium_variant,904,2064,male,40.883
medium_variant,904,2065,male,41.675
medium_variant,904,2066,male,42.366
medium_variant,904,2067,male,43.041
medium_variant,904,2068,male,43.709
medium_variant,904,2069,male,44.377
medium_variant,904,2070,male,45.06
medium_variant,904,2071,male,45.619
medium_variant,904,2072,male,46.151
medium_variant,904,2073,male,46.682
medium_variant,904,2074,male,47.241
medium_variant,904,2075,male,47.852
medium_variant,904,2076,male,48.363
medium_variant,904,2077,male,48.884
medium_variant,904,2078,male,49.425
medium_variant,904,2079,male,49.993
medium_variant,904,2080,male,50.602
medium_variant,904,2081,male,51.085
medium_variant,904,2082,male,51.561
medium_variant,904,2083,male,52.046
medium_variant,904,2084,male,52.558
medium_variant,904,2085,male,53.114
medium_variant,904,2086,male,53.529
medium_variant,904,2087,male,53.933
medium_variant,904,2088,male,54.347
medium_variant,904,2089,male,54.792
medium_variant,904,2090,male,55.285
medium_variant,904,2091,male,55.624
medium_variant,904,2092,male,55.955
