variant,continent,year,gender,oldagedependencyratio2064
estimates,935,1950,male,7.167
estimates,935,1951,male,7.218
estimates,935,1952,male,7.229
estimates,935,1953,male,7.192
estimates,935,1954,male,7.101
estimates,935,1955,male,6.959
estimates,935,1956,male,6.992
estimates,935,1957,male,6.97
estimates,935,1958,male,6.904
estimates,935,1959,male,6.802
estimates,935,1960,male,6.672
estimates,935,1961,male,6.764
estimates,935,1962,male,6.822
estimates,935,1963,male,6.847
estimates,935,1964,male,6.838
estimates,935,1965,male,6.795
estimates,935,1966,male,6.964
estimates,935,1967,male,7.106
estimates,935,1968,male,7.218
estimates,935,1969,male,7.296
estimates,935,1970,male,7.341
estimates,935,1971,male,7.463
estimates,935,1972,male,7.546
estimates,935,1973,male,7.601
estimates,935,1974,male,7.644
estimates,935,1975,male,7.686
estimates,935,1976,male,7.816
estimates,935,1977,male,7.935
estimates,935,1978,male,8.039
estimates,935,1979,male,8.123
estimates,935,1980,male,8.184
estimates,935,1981,male,8.297
estimates,935,1982,male,8.382
estimates,935,1983,male,8.441
estimates,935,1984,male,8.475
estimates,935,1985,male,8.486
estimates,935,1986,male,8.55
estimates,935,1987,male,8.587
estimates,935,1988,male,8.609
estimates,935,1989,male,8.63
estimates,935,1990,male,8.662
estimates,935,1991,male,8.759
estimates,935,1992,male,8.852
estimates,935,1993,male,8.942
estimates,935,1994,male,9.032
estimates,935,1995,male,9.123
estimates,935,1996,male,9.273
estimates,935,1997,male,9.412
estimates,935,1998,male,9.542
estimates,935,1999,male,9.659
estimates,935,2000,male,9.765
estimates,935,2001,male,9.927
estimates,935,2002,male,10.072
estimates,935,2003,male,10.197
estimates,935,2004,male,10.292
estimates,935,2005,male,10.355
estimates,935,2006,male,10.437
estimates,935,2007,male,10.488
estimates,935,2008,male,10.526
estimates,935,2009,male,10.571
estimates,935,2010,male,10.636
estimates,935,2011,male,10.766
estimates,935,2012,male,10.9
estimates,935,2013,male,11.06
estimates,935,2014,male,11.268
estimates,935,2015,male,11.537
medium_variant,935,2015,male,11.537
medium_variant,935,2016,male,11.902
medium_variant,935,2017,male,12.314
medium_variant,935,2018,male,12.751
medium_variant,935,2019,male,13.174
medium_variant,935,2020,male,13.565
medium_variant,935,2021,male,13.966
medium_variant,935,2022,male,14.329
medium_variant,935,2023,male,14.677
medium_variant,935,2024,male,15.041
medium_variant,935,2025,male,15.441
medium_variant,935,2026,male,15.895
medium_variant,935,2027,male,16.362
medium_variant,935,2028,male,16.846
medium_variant,935,2029,male,17.354
medium_variant,935,2030,male,17.889
medium_variant,935,2031,male,18.473
medium_variant,935,2032,male,19.066
medium_variant,935,2033,male,19.664
medium_variant,935,2034,male,20.257
medium_variant,935,2035,male,20.839
medium_variant,935,2036,male,21.429
medium_variant,935,2037,male,21.999
medium_variant,935,2038,male,22.539
medium_variant,935,2039,male,23.033
medium_variant,935,2040,male,23.475
medium_variant,935,2041,male,23.894
medium_variant,935,2042,male,24.249
medium_variant,935,2043,male,24.57
medium_variant,935,2044,male,24.892
medium_variant,935,2045,male,25.241
medium_variant,935,2046,male,25.651
medium_variant,935,2047,male,26.06
medium_variant,935,2048,male,26.49
medium_variant,935,2049,male,26.972
medium_variant,935,2050,male,27.527
medium_variant,935,2051,male,28.193
medium_variant,935,2052,male,28.911
medium_variant,935,2053,male,29.654
medium_variant,935,2054,male,30.367
medium_variant,935,2055,male,31.02
medium_variant,935,2056,male,31.66
medium_variant,935,2057,male,32.219
medium_variant,935,2058,male,32.709
medium_variant,935,2059,male,33.149
medium_variant,935,2060,male,33.556
medium_variant,935,2061,male,33.972
medium_variant,935,2062,male,34.324
medium_variant,935,2063,male,34.632
medium_variant,935,2064,male,34.922
medium_variant,935,2065,male,35.215
medium_variant,935,2066,male,35.55
medium_variant,935,2067,male,35.864
medium_variant,935,2068,male,36.169
medium_variant,935,2069,male,36.482
medium_variant,935,2070,male,36.817
medium_variant,935,2071,male,37.197
medium_variant,935,2072,male,37.573
medium_variant,935,2073,male,37.954
medium_variant,935,2074,male,38.349
medium_variant,935,2075,male,38.759
medium_variant,935,2076,male,39.205
medium_variant,935,2077,male,39.638
medium_variant,935,2078,male,40.065
medium_variant,935,2079,male,40.487
medium_variant,935,2080,male,40.911
medium_variant,935,2081,male,41.374
medium_variant,935,2082,male,41.802
medium_variant,935,2083,male,42.199
medium_variant,935,2084,male,42.579
