variant,continent,year,potentialsupport2069_65
medium_variant,909,2084,3.311
medium_variant,909,2085,3.273
medium_variant,909,2086,3.246
medium_variant,909,2087,3.215
medium_variant,909,2088,3.18
medium_variant,909,2089,3.144
medium_variant,909,2090,3.107
medium_variant,909,2091,3.08
medium_variant,909,2092,3.052
medium_variant,909,2093,3.022
medium_variant,909,2094,2.991
medium_variant,909,2095,2.957
medium_variant,909,2096,2.935
medium_variant,909,2097,2.911
medium_variant,909,2098,2.885
medium_variant,909,2099,2.858
medium_variant,909,2100,2.829
high_variant,909,2015,7.78016260572133
low_variant,909,2015,7.78016260572133
constant_fertility,909,2015,7.78016260572133
instant_replacement,909,2015,7.78016260572133
zero_migration,909,2015,7.78016260572133
constant_mortality,909,2015,7.78016260572133
no_change,909,2015,7.78016260572133
high_variant,909,2020,6.74729856731462
low_variant,909,2020,6.74729856731462
constant_fertility,909,2020,6.74729856731462
instant_replacement,909,2020,6.74729856731462
zero_migration,909,2020,6.62553941673629
constant_mortality,909,2020,6.83782491464434
no_change,909,2020,6.83782491464434
high_variant,909,2025,6.02021261252127
low_variant,909,2025,6.02021261252127
constant_fertility,909,2025,6.02021261252127
instant_replacement,909,2025,6.02021261252127
zero_migration,909,2025,5.80645766325261
constant_mortality,909,2025,6.22675715950935
no_change,909,2025,6.22675785792425
high_variant,909,2030,5.4012721778684
low_variant,909,2030,5.4012721778684
constant_fertility,909,2030,5.4012721778684
instant_replacement,909,2030,5.4012721778684
zero_migration,909,2030,5.11002673063506
constant_mortality,909,2030,5.72155090733557
no_change,909,2030,5.72155172308309
high_variant,909,2035,4.89799165068074
low_variant,909,2035,4.89799165068074
constant_fertility,909,2035,4.89799165068074
instant_replacement,909,2035,4.89799100444804
zero_migration,909,2035,4.54157060324557
constant_mortality,909,2035,5.32578058800009
no_change,909,2035,5.32578131565993
high_variant,909,2040,4.73960000313903
low_variant,909,2040,4.63320577001901
constant_fertility,909,2040,4.70927335694447
instant_replacement,909,2040,4.64781015756567
zero_migration,909,2040,4.25290180999986
constant_mortality,909,2040,5.24896643073853
no_change,909,2040,5.2746916110925
high_variant,909,2045,4.55757467010149
low_variant,909,2045,4.29924060452719
constant_fertility,909,2045,4.48733182067405
instant_replacement,909,2045,4.36879993780742
zero_migration,909,2045,3.94027862261939
constant_mortality,909,2045,5.10022722396598
no_change,909,2045,5.16830911678789
high_variant,909,2050,4.60389119914897
low_variant,909,2050,4.1614594012148
constant_fertility,909,2050,4.49065180611994
instant_replacement,909,2050,4.31090337067002
zero_migration,909,2050,3.84544120686748
constant_mortality,909,2050,5.20566420765985
no_change,909,2050,5.33420882896906
high_variant,909,2055,4.48644157330443
low_variant,909,2055,3.88692774506187
constant_fertility,909,2055,4.35115192322277
instant_replacement,909,2055,4.11162498301671
zero_migration,909,2055,3.64233612766826
constant_mortality,909,2055,5.09583809746726
no_change,909,2055,5.29648767298745
high_variant,909,2060,4.35890336891416
low_variant,909,2060,3.61260312493768
constant_fertility,909,2060,4.21464036182089
instant_replacement,909,2060,3.90887616316722
zero_migration,909,2060,3.46174801114816
constant_mortality,909,2060,4.95797956503708
no_change,909,2060,5.24430123475733
high_variant,909,2065,4.25305608958796
low_variant,909,2065,3.35561661265075
constant_fertility,909,2065,4.10547341149593
instant_replacement,909,2065,3.72412584862312
zero_migration,909,2065,3.31954719593413
constant_mortality,909,2065,4.83582382380374
no_change,909,2065,5.22367351698161
high_variant,909,2070,4.22662223070713
low_variant,909,2070,3.15324688413669
constant_fertility,909,2070,4.07480213625972
instant_replacement,909,2070,3.60607591178119
zero_migration,909,2070,3.25570164920742
constant_mortality,909,2070,4.81008533448284
no_change,909,2070,5.32447704128573
high_variant,909,2075,4.2368273043619
low_variant,909,2075,2.96548726522324
constant_fertility,909,2075,4.08104469678577
instant_replacement,909,2075,3.51558969558136
zero_migration,909,2075,3.22259338564049
constant_mortality,909,2075,4.81853488464901
no_change,909,2075,5.48598165473783
high_variant,909,2080,4.18960815562382
low_variant,909,2080,2.72866874206369
constant_fertility,909,2080,4.03812489403483
instant_replacement,909,2080,3.37616536633951
zero_migration,909,2080,3.1280394876246
constant_mortality,909,2080,4.72682226527543
no_change,909,2080,5.55908425054269
high_variant,909,2085,4.14455907943898
low_variant,909,2085,2.49836412162082
constant_fertility,909,2085,4.00977294409339
instant_replacement,909,2085,3.24482577628851
zero_migration,909,2085,3.02657723685279
constant_mortality,909,2085,4.60842960813054
no_change,909,2085,5.62148985587236
high_variant,909,2090,3.96065422521199
low_variant,909,2090,2.34058841467249
constant_fertility,909,2090,3.92992891773908
instant_replacement,909,2090,3.13588794994292
zero_migration,909,2090,2.91564720628898
constant_mortality,909,2090,4.44777440069215
no_change,909,2090,5.58159006332039
high_variant,909,2095,3.75073211126637
low_variant,909,2095,2.23496873995304
constant_fertility,909,2095,3.85689777897812
instant_replacement,909,2095,3.01247885205176
zero_migration,909,2095,2.81186997585024
constant_mortality,909,2095,4.32105909895805
no_change,909,2095,5.56690664976959
high_variant,909,2100,3.55919370795858
low_variant,909,2100,2.16094228287983
constant_fertility,909,2100,3.80547969888192
instant_replacement,909,2100,2.89096733505998
zero_migration,909,2100,2.72584078012315
constant_mortality,909,2100,4.24093322567828
no_change,909,2100,5.6127608415317
