variant,continent,year,potentialsupport2069_65
estimates,904,1950,23.361
estimates,904,1951,23.249
estimates,904,1952,23.207
estimates,904,1953,23.222
estimates,904,1954,23.285
estimates,904,1955,23.392
estimates,904,1956,22.928
estimates,904,1957,22.548
estimates,904,1958,22.255
estimates,904,1959,22.047
estimates,904,1960,21.914
estimates,904,1961,21.49
estimates,904,1962,21.168
estimates,904,1963,20.918
estimates,904,1964,20.707
estimates,904,1965,20.522
estimates,904,1966,20.098
estimates,904,1967,19.75
estimates,904,1968,19.476
estimates,904,1969,19.28
estimates,904,1970,19.152
estimates,904,1971,18.87
estimates,904,1972,18.677
estimates,904,1973,18.557
estimates,904,1974,18.486
estimates,904,1975,18.449
estimates,904,1976,18.217
estimates,904,1977,18.047
estimates,904,1978,17.927
estimates,904,1979,17.849
estimates,904,1980,17.802
estimates,904,1981,17.611
estimates,904,1982,17.473
estimates,904,1983,17.389
estimates,904,1984,17.363
estimates,904,1985,17.388
estimates,904,1986,17.29
estimates,904,1987,17.253
estimates,904,1988,17.251
estimates,904,1989,17.256
estimates,904,1990,17.252
estimates,904,1991,17.074
estimates,904,1992,16.915
estimates,904,1993,16.772
estimates,904,1994,16.639
estimates,904,1995,16.514
estimates,904,1996,16.214
estimates,904,1997,15.934
estimates,904,1998,15.681
estimates,904,1999,15.461
estimates,904,2000,15.272
estimates,904,2001,15.019
estimates,904,2002,14.803
estimates,904,2003,14.608
estimates,904,2004,14.423
estimates,904,2005,14.24
estimates,904,2006,14.024
estimates,904,2007,13.818
estimates,904,2008,13.62
estimates,904,2009,13.43
estimates,904,2010,13.247
estimates,904,2011,13.035
estimates,904,2012,12.831
estimates,904,2013,12.627
estimates,904,2014,12.42
estimates,904,2015,12.205
medium_variant,904,2015,12.205
medium_variant,904,2016,11.967
medium_variant,904,2017,11.728
medium_variant,904,2018,11.482
medium_variant,904,2019,11.218
medium_variant,904,2020,10.934
medium_variant,904,2021,10.63
medium_variant,904,2022,10.317
medium_variant,904,2023,10.003
medium_variant,904,2024,9.694
medium_variant,904,2025,9.394
medium_variant,904,2026,9.104
medium_variant,904,2027,8.824
medium_variant,904,2028,8.549
medium_variant,904,2029,8.274
medium_variant,904,2030,7.998
medium_variant,904,2031,7.735
medium_variant,904,2032,7.476
medium_variant,904,2033,7.224
medium_variant,904,2034,6.983
medium_variant,904,2035,6.754
medium_variant,904,2036,6.55
medium_variant,904,2037,6.355
medium_variant,904,2038,6.168
medium_variant,904,2039,5.989
medium_variant,904,2040,5.818
medium_variant,904,2041,5.667
medium_variant,904,2042,5.522
medium_variant,904,2043,5.38
medium_variant,904,2044,5.238
medium_variant,904,2045,5.096
medium_variant,904,2046,4.968
medium_variant,904,2047,4.84
medium_variant,904,2048,4.712
medium_variant,904,2049,4.585
medium_variant,904,2050,4.46
medium_variant,904,2051,4.349
medium_variant,904,2052,4.239
medium_variant,904,2053,4.129
medium_variant,904,2054,4.022
medium_variant,904,2055,3.918
medium_variant,904,2056,3.829
medium_variant,904,2057,3.742
medium_variant,904,2058,3.656
medium_variant,904,2059,3.572
medium_variant,904,2060,3.491
medium_variant,904,2061,3.425
medium_variant,904,2062,3.36
medium_variant,904,2063,3.295
medium_variant,904,2064,3.23
medium_variant,904,2065,3.165
medium_variant,904,2066,3.112
medium_variant,904,2067,3.058
medium_variant,904,2068,3.003
medium_variant,904,2069,2.947
medium_variant,904,2070,2.892
medium_variant,904,2071,2.85
medium_variant,904,2072,2.806
medium_variant,904,2073,2.761
medium_variant,904,2074,2.718
medium_variant,904,2075,2.677
medium_variant,904,2076,2.65
medium_variant,904,2077,2.623
medium_variant,904,2078,2.595
medium_variant,904,2079,2.566
medium_variant,904,2080,2.536
medium_variant,904,2081,2.516
medium_variant,904,2082,2.494
medium_variant,904,2083,2.469
medium_variant,904,2084,2.443
medium_variant,904,2085,2.416
medium_variant,904,2086,2.399
medium_variant,904,2087,2.38
medium_variant,904,2088,2.359
medium_variant,904,2089,2.337
medium_variant,904,2090,2.314
medium_variant,904,2091,2.301
medium_variant,904,2092,2.286
medium_variant,904,2093,2.269
medium_variant,904,2094,2.25
medium_variant,904,2095,2.231
medium_variant,904,2096,2.222
medium_variant,904,2097,2.21
medium_variant,904,2098,2.197
medium_variant,904,2099,2.182
medium_variant,904,2100,2.165
high_variant,904,2015,12.205119684518
low_variant,904,2015,12.205119684518
constant_fertility,904,2015,12.205119684518
instant_replacement,904,2015,12.205119684518
zero_migration,904,2015,12.205119684518
constant_mortality,904,2015,12.205119684518
no_change,904,2015,12.205119684518
high_variant,904,2020,10.9336338213642
low_variant,904,2020,10.9336338213642
constant_fertility,904,2020,10.9336338213642
instant_replacement,904,2020,10.9336338213642
zero_migration,904,2020,10.9540131261586
constant_mortality,904,2020,11.0776241441286
no_change,904,2020,11.0776241441286
high_variant,904,2025,9.39381048656543
low_variant,904,2025,9.39381048656543
constant_fertility,904,2025,9.39381048656543
instant_replacement,904,2025,9.39381050794869
zero_migration,904,2025,9.42719513134903
constant_mortality,904,2025,9.70436161195142
no_change,904,2025,9.70436161195142
high_variant,904,2030,7.99786407370862
low_variant,904,2030,7.99786407370862
constant_fertility,904,2030,7.99786407370862
instant_replacement,904,2030,7.99786409114504
zero_migration,904,2030,8.04251151463079
constant_mortality,904,2030,8.46000323058849
no_change,904,2030,8.46000323058849
high_variant,904,2035,6.75432273952927
low_variant,904,2035,6.75432273952927
constant_fertility,904,2035,6.75432273952927
instant_replacement,904,2035,6.75432275380051
zero_migration,904,2035,6.80509803590007
constant_mortality,904,2035,7.33553635203698
no_change,904,2035,7.33553623692212
high_variant,904,2040,5.89405804602971
low_variant,904,2040,5.74167806651519
constant_fertility,904,2040,5.85297056838124
instant_replacement,904,2040,5.83590818285793
zero_migration,904,2040,5.87413705132419
constant_mortality,904,2040,6.50205347195486
no_change,904,2040,6.54159259022875
high_variant,904,2045,5.26845322685632
low_variant,904,2045,4.92325676128368
constant_fertility,904,2045,5.18264028576267
instant_replacement,904,2045,5.1485764688633
zero_migration,904,2045,5.15691889709648
constant_mortality,904,2045,5.87271811720878
no_change,904,2045,5.9737017744411
high_variant,904,2050,4.72656658296196
low_variant,904,2050,4.19292570018801
constant_fertility,904,2050,4.60189554427018
instant_replacement,904,2050,4.55191746106739
zero_migration,904,2050,4.52362399290528
constant_mortality,904,2050,5.30104989205591
no_change,904,2050,5.47201565699881
high_variant,904,2055,4.2587153717733
low_variant,904,2055,3.57828540252248
constant_fertility,904,2055,4.11459152675557
instant_replacement,904,2055,4.04903356117459
zero_migration,904,2055,3.9814995962893
constant_mortality,904,2055,4.80311276013495
no_change,904,2055,5.04783074852803
high_variant,904,2060,3.90347782638215
low_variant,904,2060,3.0868876821879
constant_fertility,904,2060,3.74612854028756
instant_replacement,904,2060,3.66246904674155
zero_migration,904,2060,3.55232736712654
constant_mortality,904,2060,4.41451311802885
no_change,904,2060,4.74164906095023
high_variant,904,2065,3.65685665964707
low_variant,904,2065,2.69373116216869
constant_fertility,904,2065,3.48502950499492
instant_replacement,904,2065,3.37903834623627
zero_migration,904,2065,3.22086837369326
constant_mortality,904,2065,4.12713286776286
no_change,904,2065,4.55129724623369
high_variant,904,2070,3.47395311941924
low_variant,904,2070,2.35135663278738
constant_fertility,904,2070,3.28435690914957
instant_replacement,904,2070,3.15270355135501
zero_migration,904,2070,2.94202089280838
constant_mortality,904,2070,3.88549338050023
no_change,904,2070,4.4207784449953
high_variant,904,2075,3.36084059384807
low_variant,904,2075,2.06122157288337
constant_fertility,904,2075,3.15031936577551
instant_replacement,904,2075,2.98945933768677
zero_migration,904,2075,2.72226219622008
constant_mortality,904,2075,3.70299411458471
no_change,904,2075,4.36694126273836
high_variant,904,2080,3.33766801685905
low_variant,904,2080,1.83463152096143
constant_fertility,904,2080,3.10420192571164
instant_replacement,904,2080,2.90804612897884
zero_migration,904,2080,2.5782593365403
constant_mortality,904,2080,3.61178462412629
no_change,904,2080,4.43112947160003
high_variant,904,2085,3.34160929201998
