continent,year,variant,freq,age1yearinterval,survivorage
908,1975,estimates,5yearly,50,89224.3681417528
908,1975,estimates,5yearly,55,85769.422473094
908,1975,estimates,5yearly,60,81054.8198383843
908,1975,estimates,5yearly,65,74339.562835963
908,1975,estimates,5yearly,70,64789.9543950407
908,1975,estimates,5yearly,75,51709.0268516222
908,1975,estimates,5yearly,80,35761.4330110354
908,1975,estimates,5yearly,85,19793.5760204633
908,1975,estimates,5yearly,90,7875.31720312583
908,1975,estimates,5yearly,95,1985.80156293849
908,1975,estimates,5yearly,100plus,282.327280565543
908,1980,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1980,estimates,5yearly,0,100000
908,1980,estimates,5yearly,1,98176.2696264798
908,1980,estimates,5yearly,5,97817.3899336246
908,1980,estimates,5yearly,10,97625.7212881172
908,1980,estimates,5yearly,15,97442.3791714974
908,1980,estimates,5yearly,20,97082.5044958671
908,1980,estimates,5yearly,25,96521.7716078104
908,1980,estimates,5yearly,30,95839.1813451969
908,1980,estimates,5yearly,35,95005.1022528888
908,1980,estimates,5yearly,40,93930.2038710263
908,1980,estimates,5yearly,45,92277.3398856953
908,1980,estimates,5yearly,50,89802.6718455798
908,1980,estimates,5yearly,55,86219.9763035707
908,1980,estimates,5yearly,60,81313.0676567269
908,1980,estimates,5yearly,65,74726.1112381088
908,1980,estimates,5yearly,70,65537.1082799117
908,1980,estimates,5yearly,75,52880.2601326066
908,1980,estimates,5yearly,80,37206.7074060413
908,1980,estimates,5yearly,85,21138.6865783622
908,1980,estimates,5yearly,90,8731.44133555775
908,1980,estimates,5yearly,95,2313.38226393745
908,1980,estimates,5yearly,100plus,348.813788135839
908,1985,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1985,estimates,5yearly,0,100000
908,1985,estimates,5yearly,1,98437.3810844408
908,1985,estimates,5yearly,5,98128.7150966985
908,1985,estimates,5yearly,10,97957.3959084444
908,1985,estimates,5yearly,15,97790.5993268898
908,1985,estimates,5yearly,20,97471.5567687739
908,1985,estimates,5yearly,25,96995.0069926607
908,1985,estimates,5yearly,30,96420.8363625672
908,1985,estimates,5yearly,35,95695.963830781
908,1985,estimates,5yearly,40,94715.6313094892
908,1985,estimates,5yearly,45,93332.9080436545
908,1985,estimates,5yearly,50,91168.3323063155
908,1985,estimates,5yearly,55,87896.486388565
908,1985,estimates,5yearly,60,83106.2905916243
908,1985,estimates,5yearly,65,76504.9310646809
908,1985,estimates,5yearly,70,67678.732827914
908,1985,estimates,5yearly,75,55455.917983214
908,1985,estimates,5yearly,80,39961.5898100533
908,1985,estimates,5yearly,85,23528.5152149866
908,1985,estimates,5yearly,90,10221.7904841833
908,1985,estimates,5yearly,95,2893.16485965292
908,1985,estimates,5yearly,100plus,471.586054242337
908,1990,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1990,estimates,5yearly,0,100000
908,1990,estimates,5yearly,1,98728.9355821931
908,1990,estimates,5yearly,5,98480.3180294246
908,1990,estimates,5yearly,10,98306.5506135122
908,1990,estimates,5yearly,15,98134.3504459761
908,1990,estimates,5yearly,20,97774.086304702
908,1990,estimates,5yearly,25,97230.4593969742
908,1990,estimates,5yearly,30,96565.4254795287
908,1990,estimates,5yearly,35,95672.3793933752
908,1990,estimates,5yearly,40,94419.3872281721
908,1990,estimates,5yearly,45,92667.4253840729
908,1990,estimates,5yearly,50,90330.6426297426
908,1990,estimates,5yearly,55,86894.732445657
908,1990,estimates,5yearly,60,81985.7160486188
908,1990,estimates,5yearly,65,75189.6342461405
908,1990,estimates,5yearly,70,66416.3408529385
908,1990,estimates,5yearly,75,54727.5557736421
908,1990,estimates,5yearly,80,39927.0167890366
908,1990,estimates,5yearly,85,24086.4843892861
908,1990,estimates,5yearly,90,10927.0032720198
908,1990,estimates,5yearly,95,3314.64267487905
908,1990,estimates,5yearly,100plus,595.988017478151
908,1995,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,1995,estimates,5yearly,0,100000
908,1995,estimates,5yearly,1,98967.4197831667
908,1995,estimates,5yearly,5,98757.6977703446
908,1995,estimates,5yearly,10,98616.595534523
908,1995,estimates,5yearly,15,98456.6263094748
908,1995,estimates,5yearly,20,98093.4918680839
908,1995,estimates,5yearly,25,97514.269457941
908,1995,estimates,5yearly,30,96843.2067845984
908,1995,estimates,5yearly,35,95996.2614572582
908,1995,estimates,5yearly,40,94758.4480347385
908,1995,estimates,5yearly,45,92929.2862243103
908,1995,estimates,5yearly,50,90385.9119052157
908,1995,estimates,5yearly,55,87092.7189827079
908,1995,estimates,5yearly,60,82341.4492725742
908,1995,estimates,5yearly,65,75738.5658021711
908,1995,estimates,5yearly,70,67052.5322762476
908,1995,estimates,5yearly,75,55543.7996135285
908,1995,estimates,5yearly,80,40960.3579454755
908,1995,estimates,5yearly,85,25213.3111596073
908,1995,estimates,5yearly,90,11844.2989512054
908,1995,estimates,5yearly,95,3796.02037520854
908,1995,estimates,5yearly,100plus,737.618675609265
908,2000,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2000,estimates,5yearly,0,100000
908,2000,estimates,5yearly,1,99162.9790978563
908,2000,estimates,5yearly,5,98988.7633291909
908,2000,estimates,5yearly,10,98885.6007983811
908,2000,estimates,5yearly,15,98751.5172439917
908,2000,estimates,5yearly,20,98418.0789282038
908,2000,estimates,5yearly,25,97846.6976446116
908,2000,estimates,5yearly,30,97135.9634581222
908,2000,estimates,5yearly,35,96293.9217890304
908,2000,estimates,5yearly,40,95131.3533997916
908,2000,estimates,5yearly,45,93329.5300115468
908,2000,estimates,5yearly,50,90652.9491790435
908,2000,estimates,5yearly,55,87072.6691111488
908,2000,estimates,5yearly,60,82639.5941437446
908,2000,estimates,5yearly,65,76439.9559980176
908,2000,estimates,5yearly,70,68209.3476441554
908,2000,estimates,5yearly,75,57143.0817340577
908,2000,estimates,5yearly,80,42934.8194973957
908,2000,estimates,5yearly,85,27233.4821785913
908,2000,estimates,5yearly,90,13394.4624022975
908,2000,estimates,5yearly,95,4584.40099858285
908,2000,estimates,5yearly,100plus,970.667768238216
908,2005,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2005,estimates,5yearly,0,100000
908,2005,estimates,5yearly,1,99350.7263340556
908,2005,estimates,5yearly,5,99215.2195679434
908,2005,estimates,5yearly,10,99133.8964374625
908,2005,estimates,5yearly,15,99031.9985864611
908,2005,estimates,5yearly,20,98770.7655003672
908,2005,estimates,5yearly,25,98276.7219339241
908,2005,estimates,5yearly,30,97586.1412220717
908,2005,estimates,5yearly,35,96724.4986274136
908,2005,estimates,5yearly,40,95668.7229517805
908,2005,estimates,5yearly,45,94174.8920021534
908,2005,estimates,5yearly,50,91873.6602066379
908,2005,estimates,5yearly,55,88539.2946523706
908,2005,estimates,5yearly,60,84136.2510457085
908,2005,estimates,5yearly,65,78713.4395647832
908,2005,estimates,5yearly,70,71352.4982811114
908,2005,estimates,5yearly,75,61049.8181447103
908,2005,estimates,5yearly,80,47255.2728960431
908,2005,estimates,5yearly,85,31202.7960732163
908,2005,estimates,5yearly,90,16148.3056574617
908,2005,estimates,5yearly,95,5862.01360523921
908,2005,estimates,5yearly,100plus,1317.67355477796
908,2010,estimates,5yearly,"Region, subregion, country or area *",EUROPE
908,2010,estimates,5yearly,0,100000
908,2010,estimates,5yearly,1,99465.667382565
908,2010,estimates,5yearly,5,99357.2154489959
908,2010,estimates,5yearly,10,99289.6364367172
908,2010,estimates,5yearly,15,99207.6003494613
908,2010,estimates,5yearly,20,99015.5966669492
908,2010,estimates,5yearly,25,98657.4112606929
908,2010,estimates,5yearly,30,98116.4133081689
908,2010,estimates,5yearly,35,97376.3528335029
908,2010,estimates,5yearly,40,96443.2203892619
908,2010,estimates,5yearly,45,95267.124166605
908,2010,estimates,5yearly,50,93543.0379133232
908,2010,estimates,5yearly,55,90868.4552886709
908,2010,estimates,5yearly,60,86931.947046348
908,2010,estimates,5yearly,65,81705.6879407048
908,2010,estimates,5yearly,70,75234.206948043
908,2010,estimates,5yearly,75,65848.8576580509
908,2010,estimates,5yearly,80,52557.0547521299
908,2010,estimates,5yearly,85,36068.9477877227
908,2010,estimates,5yearly,90,19493.8535903646
908,2010,estimates,5yearly,95,7364.90313613013
908,2010,estimates,5yearly,100plus,1694.74262342484
908,2015,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2015,medium_variant,5yearly,0,100000
908,2015,medium_variant,5yearly,1,99563.4648832023
908,2015,medium_variant,5yearly,5,99468.9601198707
908,2015,medium_variant,5yearly,10,99405.4959662513
908,2015,medium_variant,5yearly,15,99329.2456577916
908,2015,medium_variant,5yearly,20,99165.5940182003
908,2015,medium_variant,5yearly,25,98874.1399460418
908,2015,medium_variant,5yearly,30,98396.0571300032
908,2015,medium_variant,5yearly,35,97686.2175160822
908,2015,medium_variant,5yearly,40,96785.6107511731
908,2015,medium_variant,5yearly,45,95628.2420827137
908,2015,medium_variant,5yearly,50,94046.0659137199
908,2015,medium_variant,5yearly,55,91675.5972637436
908,2015,medium_variant,5yearly,60,88077.3955207749
908,2015,medium_variant,5yearly,65,83028.0430686561
908,2015,medium_variant,5yearly,70,76753.501955238
908,2015,medium_variant,5yearly,75,67885.6157528094
908,2015,medium_variant,5yearly,80,55052.8527199451
908,2015,medium_variant,5yearly,85,38677.1489623273
908,2015,medium_variant,5yearly,90,21598.1924837027
908,2015,medium_variant,5yearly,95,8512.49740661829
908,2015,medium_variant,5yearly,100plus,2057.69639333489
908,2020,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2020,medium_variant,5yearly,0,100000
908,2020,medium_variant,5yearly,1,99624.9627696181
908,2020,medium_variant,5yearly,5,99542.6423187194
908,2020,medium_variant,5yearly,10,99484.6944151488
908,2020,medium_variant,5yearly,15,99414.1372313739
908,2020,medium_variant,5yearly,20,99261.5032433003
908,2020,medium_variant,5yearly,25,99006.7483988596
908,2020,medium_variant,5yearly,30,98624.6440335237
908,2020,medium_variant,5yearly,35,98006.1235682444
908,2020,medium_variant,5yearly,40,97146.5205124018
908,2020,medium_variant,5yearly,45,96040.8767936302
908,2020,medium_variant,5yearly,50,94492.0933272204
908,2020,medium_variant,5yearly,55,92307.3129751805
908,2020,medium_variant,5yearly,60,89081.5229414151
908,2020,medium_variant,5yearly,65,84425.0059044972
908,2020,medium_variant,5yearly,70,78355.0881218675
908,2020,medium_variant,5yearly,75,69834.7437766058
908,2020,medium_variant,5yearly,80,57359.7365758368
908,2020,medium_variant,5yearly,85,41139.6584913736
908,2020,medium_variant,5yearly,90,23724.9070849528
908,2020,medium_variant,5yearly,95,9800.73593292623
908,2020,medium_variant,5yearly,100plus,2521.84340764812
908,2025,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2025,medium_variant,5yearly,0,100000
908,2025,medium_variant,5yearly,1,99675.561153031
908,2025,medium_variant,5yearly,5,99603.4936557298
908,2025,medium_variant,5yearly,10,99552.5387839394
908,2025,medium_variant,5yearly,15,99487.9263255842
908,2025,medium_variant,5yearly,20,99346.7266449933
908,2025,medium_variant,5yearly,25,99106.7775688236
908,2025,medium_variant,5yearly,30,98776.7535773935
908,2025,medium_variant,5yearly,35,98286.7961079169
908,2025,medium_variant,5yearly,40,97536.0779395816
908,2025,medium_variant,5yearly,45,96478.9104620947
908,2025,medium_variant,5yearly,50,94997.9658248026
908,2025,medium_variant,5yearly,55,92853.7304341553
908,2025,medium_variant,5yearly,60,89869.1940805307
908,2025,medium_variant,5yearly,65,85671.8037260533
908,2025,medium_variant,5yearly,70,80010.8579613078
908,2025,medium_variant,5yearly,75,71816.0812117976
908,2025,medium_variant,5yearly,80,59667.7946423692
908,2025,medium_variant,5yearly,85,43579.5191253557
908,2025,medium_variant,5yearly,90,25835.5954731025
908,2025,medium_variant,5yearly,95,11101.5683841306
908,2025,medium_variant,5yearly,100plus,3006.69528953721
908,2030,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2030,medium_variant,5yearly,0,100000
908,2030,medium_variant,5yearly,1,99713.3509117069
908,2030,medium_variant,5yearly,5,99648.8965968387
908,2030,medium_variant,5yearly,10,99604.2782172272
908,2030,medium_variant,5yearly,15,99547.6754997596
908,2030,medium_variant,5yearly,20,99417.274757534
908,2030,medium_variant,5yearly,25,99192.7933164983
908,2030,medium_variant,5yearly,30,98880.5366518568
908,2030,medium_variant,5yearly,35,98458.532164563
908,2030,medium_variant,5yearly,40,97855.736776053
908,2030,medium_variant,5yearly,45,96917.3066387501
908,2030,medium_variant,5yearly,50,95499.1869249687
908,2030,medium_variant,5yearly,55,93443.3140490722
908,2030,medium_variant,5yearly,60,90505.0882802231
908,2030,medium_variant,5yearly,65,86596.3373000561
908,2030,medium_variant,5yearly,70,81404.7801835082
908,2030,medium_variant,5yearly,75,73632.3918328564
908,2030,medium_variant,5yearly,80,61906.1472712606
908,2030,medium_variant,5yearly,85,46018.5613235841
908,2030,medium_variant,5yearly,90,27970.3029122281
908,2030,medium_variant,5yearly,95,12417.7834828627
908,2030,medium_variant,5yearly,100plus,3494.11712274643
908,2035,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2035,medium_variant,5yearly,0,100000
908,2035,medium_variant,5yearly,1,99740.056158443
908,2035,medium_variant,5yearly,5,99680.8238655566
908,2035,medium_variant,5yearly,10,99641.40735473
908,2035,medium_variant,5yearly,15,99591.6600694357
908,2035,medium_variant,5yearly,20,99477.1441876747
908,2035,medium_variant,5yearly,25,99269.3216017724
908,2035,medium_variant,5yearly,30,98974.1703582784
908,2035,medium_variant,5yearly,35,98575.9300079822
908,2035,medium_variant,5yearly,40,98050.8304479875
908,2035,medium_variant,5yearly,45,97279.279689289
908,2035,medium_variant,5yearly,50,96005.0473763177
908,2035,medium_variant,5yearly,55,94037.8732485051
908,2035,medium_variant,5yearly,60,91219.6583611852
908,2035,medium_variant,5yearly,65,87379.2792374184
908,2035,medium_variant,5yearly,70,82564.3744931401
908,2035,medium_variant,5yearly,75,75351.9234418581
908,2035,medium_variant,5yearly,80,64168.170953182
908,2035,medium_variant,5yearly,85,48529.4731149764
908,2035,medium_variant,5yearly,90,30123.2920830685
908,2035,medium_variant,5yearly,95,13666.3153649112
908,2035,medium_variant,5yearly,100plus,3906.42504198649
908,2040,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2040,medium_variant,5yearly,0,100000
908,2040,medium_variant,5yearly,1,99758.0726068753
908,2040,medium_variant,5yearly,5,99702.6097301025
908,2040,medium_variant,5yearly,10,99666.4634455197
908,2040,medium_variant,5yearly,15,99621.7336612077
908,2040,medium_variant,5yearly,20,99518.3586612323
908,2040,medium_variant,5yearly,25,99331.6007662194
908,2040,medium_variant,5yearly,30,99050.5927054304
908,2040,medium_variant,5yearly,35,98662.8583696605
908,2040,medium_variant,5yearly,40,98158.4023180667
908,2040,medium_variant,5yearly,45,97470.8679441607
908,2040,medium_variant,5yearly,50,96395.6851228112
908,2040,medium_variant,5yearly,55,94610.9161525949
908,2040,medium_variant,5yearly,60,91910.5231826082
908,2040,medium_variant,5yearly,65,88225.5487139704
908,2040,medium_variant,5yearly,70,83607.5259576178
908,2040,medium_variant,5yearly,75,76900.1030393094
908,2040,medium_variant,5yearly,80,66262.5498585107
908,2040,medium_variant,5yearly,85,50975.3025363213
908,2040,medium_variant,5yearly,90,32379.2841281439
908,2040,medium_variant,5yearly,95,15106.8821380899
908,2040,medium_variant,5yearly,100plus,4443.95026894363
908,2045,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2045,medium_variant,5yearly,0,100000
908,2045,medium_variant,5yearly,1,99774.9394074365
908,2045,medium_variant,5yearly,5,99723.1685609496
908,2045,medium_variant,5yearly,10,99688.8040159082
908,2045,medium_variant,5yearly,15,99647.3938927126
908,2045,medium_variant,5yearly,20,99553.8651740725
908,2045,medium_variant,5yearly,25,99385.3199102903
908,2045,medium_variant,5yearly,30,99133.6890378071
908,2045,medium_variant,5yearly,35,98765.2682120694
908,2045,medium_variant,5yearly,40,98274.0708550834
908,2045,medium_variant,5yearly,45,97614.8838825569
908,2045,medium_variant,5yearly,50,96650.6232179686
908,2045,medium_variant,5yearly,55,95127.9337514335
908,2045,medium_variant,5yearly,60,92660.9753647075
908,2045,medium_variant,5yearly,65,89104.2609042629
908,2045,medium_variant,5yearly,70,84661.1552948218
908,2045,medium_variant,5yearly,75,78240.7503581116
908,2045,medium_variant,5yearly,80,67997.0910350093
908,2045,medium_variant,5yearly,85,53103.0687341433
908,2045,medium_variant,5yearly,90,34603.2612265974
908,2045,medium_variant,5yearly,95,16816.985263496
908,2045,medium_variant,5yearly,100plus,5250.15401761113
908,2050,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2050,medium_variant,5yearly,0,100000
908,2050,medium_variant,5yearly,1,99792.042493988
908,2050,medium_variant,5yearly,5,99744.1590767675
908,2050,medium_variant,5yearly,10,99711.7100073779
908,2050,medium_variant,5yearly,15,99672.8433690007
908,2050,medium_variant,5yearly,20,99586.3652228592
908,2050,medium_variant,5yearly,25,99433.9418194782
908,2050,medium_variant,5yearly,30,99209.1999684206
908,2050,medium_variant,5yearly,35,98881.195103484
908,2050,medium_variant,5yearly,40,98417.4367226825
908,2050,medium_variant,5yearly,45,97779.5583642494
908,2050,medium_variant,5yearly,50,96857.9721971327
908,2050,medium_variant,5yearly,55,95488.0962217024
908,2050,medium_variant,5yearly,60,93372.7329652672
908,2050,medium_variant,5yearly,65,90107.0970314141
908,2050,medium_variant,5yearly,70,85783.8335696031
908,2050,medium_variant,5yearly,75,79510.7653088895
908,2050,medium_variant,5yearly,80,69515.6252434662
908,2050,medium_variant,5yearly,85,54930.3573918761
908,2050,medium_variant,5yearly,90,36587.6512182081
908,2050,medium_variant,5yearly,95,18474.8179020999
908,2050,medium_variant,5yearly,100plus,6127.9483676192
908,2055,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2055,medium_variant,5yearly,0,100000
908,2055,medium_variant,5yearly,1,99807.7812996911
908,2055,medium_variant,5yearly,5,99763.6296126877
908,2055,medium_variant,5yearly,10,99733.3861264519
908,2055,medium_variant,5yearly,15,99697.2244926203
908,2055,medium_variant,5yearly,20,99616.5737596665
908,2055,medium_variant,5yearly,25,99476.3033697681
908,2055,medium_variant,5yearly,30,99275.9959946517
908,2055,medium_variant,5yearly,35,98986.7941939211
908,2055,medium_variant,5yearly,40,98575.217718978
908,2055,medium_variant,5yearly,45,97975.7539141084
908,2055,medium_variant,5yearly,50,97091.8194976151
908,2055,medium_variant,5yearly,55,95787.6867566092
908,2055,medium_variant,5yearly,60,93889.3001700497
908,2055,medium_variant,5yearly,65,91081.389965036
908,2055,medium_variant,5yearly,70,87045.9991934134
908,2055,medium_variant,5yearly,75,80965.4514730048
908,2055,medium_variant,5yearly,80,71219.8153531345
908,2055,medium_variant,5yearly,85,56861.2618977366
908,2055,medium_variant,5yearly,90,38522.0594339508
908,2055,medium_variant,5yearly,95,19973.26503234
908,2055,medium_variant,5yearly,100plus,6881.67255801372
908,2060,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2060,medium_variant,5yearly,0,100000
908,2060,medium_variant,5yearly,1,99821.1804734149
908,2060,medium_variant,5yearly,5,99780.1306052205
908,2060,medium_variant,5yearly,10,99752.376707935
908,2060,medium_variant,5yearly,15,99719.1662685551
908,2060,medium_variant,5yearly,20,99644.4012144071
908,2060,medium_variant,5yearly,25,99513.628704141
908,2060,medium_variant,5yearly,30,99330.8922283314
908,2060,medium_variant,5yearly,35,99076.1302721002
908,2060,medium_variant,5yearly,40,98714.2223625791
908,2060,medium_variant,5yearly,45,98181.2241684567
908,2060,medium_variant,5yearly,50,97354.0147779204
908,2060,medium_variant,5yearly,55,96110.0929618792
908,2060,medium_variant,5yearly,60,94308.9110179391
908,2060,medium_variant,5yearly,65,91786.3631833035
908,2060,medium_variant,5yearly,70,88236.8768684799
908,2060,medium_variant,5yearly,75,82559.8774072164
908,2060,medium_variant,5yearly,80,73239.5601088648
908,2060,medium_variant,5yearly,85,59135.7136686804
908,2060,medium_variant,5yearly,90,40594.6336234417
908,2060,medium_variant,5yearly,95,21299.6610218754
908,2060,medium_variant,5yearly,100plus,7368.00538043827
908,2065,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2065,medium_variant,5yearly,0,100000
908,2065,medium_variant,5yearly,1,99831.9824568884
908,2065,medium_variant,5yearly,5,99793.288460281
908,2065,medium_variant,5yearly,10,99768.1585426474
908,2065,medium_variant,5yearly,15,99738.3015454211
908,2065,medium_variant,5yearly,20,99670.299655193
908,2065,medium_variant,5yearly,25,99549.9351294601
908,2065,medium_variant,5yearly,30,99381.0618070962
908,2065,medium_variant,5yearly,35,99151.3698803068
908,2065,medium_variant,5yearly,40,98833.9593986248
908,2065,medium_variant,5yearly,45,98364.5098027364
908,2065,medium_variant,5yearly,50,97629.101636742
908,2065,medium_variant,5yearly,55,96469.7476266429
908,2065,medium_variant,5yearly,60,94755.9347589785
908,2065,medium_variant,5yearly,65,92364.6961923938
908,2065,medium_variant,5yearly,70,89176.7874933958
908,2065,medium_variant,5yearly,75,84037.6016285349
908,2065,medium_variant,5yearly,80,75318.9125778309
908,2065,medium_variant,5yearly,85,61642.6364566146
908,2065,medium_variant,5yearly,90,42966.8156745257
908,2065,medium_variant,5yearly,95,22816.0992471147
908,2065,medium_variant,5yearly,100plus,7882.60659597116
908,2070,medium_variant,5yearly,"Region, subregion, country or area *",EUROPE
908,2070,medium_variant,5yearly,0,100000
908,2070,medium_variant,5yearly,1,99840.6087303785
908,2070,medium_variant,5yearly,5,99804.0060077919
