continent,year,variant,freq,age1yearinterval,survivorage
935,1955,estimates,5yearly,100plus,8.28753301245871
935,1960,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1960,estimates,5yearly,0,100000
935,1960,estimates,5yearly,1,86188.0811382426
935,1960,estimates,5yearly,5,79274.3041336659
935,1960,estimates,5yearly,10,76764.8922882304
935,1960,estimates,5yearly,15,75298.8564489557
935,1960,estimates,5yearly,20,73704.551586879
935,1960,estimates,5yearly,25,71849.1009607575
935,1960,estimates,5yearly,30,69764.0158856692
935,1960,estimates,5yearly,35,67368.6014115598
935,1960,estimates,5yearly,40,64516.7266724578
935,1960,estimates,5yearly,45,61035.7502574459
935,1960,estimates,5yearly,50,56797.9904938757
935,1960,estimates,5yearly,55,51535.3135922322
935,1960,estimates,5yearly,60,44751.3145045206
935,1960,estimates,5yearly,65,36306.4325419892
935,1960,estimates,5yearly,70,26611.5972366418
935,1960,estimates,5yearly,75,16940.2831702956
935,1960,estimates,5yearly,80,8854.34891631674
935,1960,estimates,5yearly,85,3548.02741222593
935,1960,estimates,5yearly,90,1009.00314736296
935,1960,estimates,5yearly,95,188.817873486541
935,1960,estimates,5yearly,100plus,21.9200643821535
935,1965,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1965,estimates,5yearly,0,100000
935,1965,estimates,5yearly,1,88640.3289211005
935,1965,estimates,5yearly,5,83162.1050924544
935,1965,estimates,5yearly,10,81426.6034696959
935,1965,estimates,5yearly,15,80504.6154266417
935,1965,estimates,5yearly,20,79388.9742454866
935,1965,estimates,5yearly,25,77984.9672223488
935,1965,estimates,5yearly,30,76349.2699380425
935,1965,estimates,5yearly,35,74451.1844320517
935,1965,estimates,5yearly,40,72173.117253411
935,1965,estimates,5yearly,45,69339.3328076931
935,1965,estimates,5yearly,50,65731.901801157
935,1965,estimates,5yearly,55,61132.4294539637
935,1965,estimates,5yearly,60,55024.8127365395
935,1965,estimates,5yearly,65,46901.9574487132
935,1965,estimates,5yearly,70,36983.8863460288
935,1965,estimates,5yearly,75,25871.1144926652
935,1965,estimates,5yearly,80,15130.6721511654
935,1965,estimates,5yearly,85,6868.94587063786
935,1965,estimates,5yearly,90,2214.4626625079
935,1965,estimates,5yearly,95,462.090132252564
935,1965,estimates,5yearly,100plus,57.7947801914472
935,1970,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1970,estimates,5yearly,0,100000
935,1970,estimates,5yearly,1,89908.8517589259
935,1970,estimates,5yearly,5,85579.4856114636
935,1970,estimates,5yearly,10,84095.4255258628
935,1970,estimates,5yearly,15,83286.4058210298
935,1970,estimates,5yearly,20,82405.367284098
935,1970,estimates,5yearly,25,81329.0782419451
935,1970,estimates,5yearly,30,80076.3260432485
935,1970,estimates,5yearly,35,78619.7273480862
935,1970,estimates,5yearly,40,76861.8247662392
935,1970,estimates,5yearly,45,74610.9347797051
935,1970,estimates,5yearly,50,71558.7535408786
935,1970,estimates,5yearly,55,67339.2486510785
935,1970,estimates,5yearly,60,61414.5537766303
935,1970,estimates,5yearly,65,53263.2366439102
935,1970,estimates,5yearly,70,42915.5707219112
935,1970,estimates,5yearly,75,30781.6653247167
935,1970,estimates,5yearly,80,18496.5395114908
935,1970,estimates,5yearly,85,8607.16637727232
935,1970,estimates,5yearly,90,2817.63476920155
935,1970,estimates,5yearly,95,586.38637287165
935,1970,estimates,5yearly,100plus,71.3636429697883
935,1975,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1975,estimates,5yearly,0,100000
935,1975,estimates,5yearly,1,91006.7665655565
935,1975,estimates,5yearly,5,87257.2194011739
935,1975,estimates,5yearly,10,86155.574104443
935,1975,estimates,5yearly,15,85487.6805612238
935,1975,estimates,5yearly,20,84657.756238
935,1975,estimates,5yearly,25,83652.1882822846
935,1975,estimates,5yearly,30,82556.1374529017
935,1975,estimates,5yearly,35,81295.516998113
935,1975,estimates,5yearly,40,79772.5762951081
935,1975,estimates,5yearly,45,77846.1552062256
935,1975,estimates,5yearly,50,75209.2951798681
935,1975,estimates,5yearly,55,71465.9804958992
935,1975,estimates,5yearly,60,66076.5132391174
935,1975,estimates,5yearly,65,58427.4876784185
935,1975,estimates,5yearly,70,48150.2942632937
935,1975,estimates,5yearly,75,35490.7090356223
935,1975,estimates,5yearly,80,22037.1363127848
935,1975,estimates,5yearly,85,10628.0471963657
935,1975,estimates,5yearly,90,3596.87504168187
935,1975,estimates,5yearly,95,765.881181068322
935,1975,estimates,5yearly,100plus,93.6581727560283
935,1980,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1980,estimates,5yearly,0,100000
935,1980,estimates,5yearly,1,92195.6818295969
935,1980,estimates,5yearly,5,89134.0053366732
935,1980,estimates,5yearly,10,88107.3228871026
935,1980,estimates,5yearly,15,87558.8323600152
935,1980,estimates,5yearly,20,86817.9314323064
935,1980,estimates,5yearly,25,85838.199396936
935,1980,estimates,5yearly,30,84785.4250151749
935,1980,estimates,5yearly,35,83661.0091567547
935,1980,estimates,5yearly,40,82298.86280833
935,1980,estimates,5yearly,45,80518.7309614691
935,1980,estimates,5yearly,50,78048.5189558866
935,1980,estimates,5yearly,55,74491.4702422304
935,1980,estimates,5yearly,60,69264.1341592558
935,1980,estimates,5yearly,65,61754.3248593367
935,1980,estimates,5yearly,70,51576.0266889351
935,1980,estimates,5yearly,75,38729.6870825827
935,1980,estimates,5yearly,80,24679.3033247924
935,1980,estimates,5yearly,85,12318.5582016973
935,1980,estimates,5yearly,90,4350.74487069756
935,1980,estimates,5yearly,95,972.385959552361
935,1980,estimates,5yearly,100plus,124.905967824402
935,1985,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1985,estimates,5yearly,0,100000
935,1985,estimates,5yearly,1,93250.238337912
935,1985,estimates,5yearly,5,90736.1878779788
935,1985,estimates,5yearly,10,89764.0925352503
935,1985,estimates,5yearly,15,89247.7740294628
935,1985,estimates,5yearly,20,88582.9139401088
935,1985,estimates,5yearly,25,87720.9707331328
935,1985,estimates,5yearly,30,86759.8738068771
935,1985,estimates,5yearly,35,85716.4445677824
935,1985,estimates,5yearly,40,84484.1300207951
935,1985,estimates,5yearly,45,82840.1381037509
935,1985,estimates,5yearly,50,80508.4365368178
935,1985,estimates,5yearly,55,77154.1068382882
935,1985,estimates,5yearly,60,72150.2434027882
935,1985,estimates,5yearly,65,64771.691765665
935,1985,estimates,5yearly,70,54621.7681944535
935,1985,estimates,5yearly,75,41636.1786029353
935,1985,estimates,5yearly,80,27154.9560564019
935,1985,estimates,5yearly,85,14031.7119201687
935,1985,estimates,5yearly,90,5203.29918489318
935,1985,estimates,5yearly,95,1239.14610765612
935,1985,estimates,5yearly,100plus,171.562881187743
935,1990,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1990,estimates,5yearly,0,100000
935,1990,estimates,5yearly,1,93818.0515868985
935,1990,estimates,5yearly,5,91633.5618598261
935,1990,estimates,5yearly,10,90944.3242448597
935,1990,estimates,5yearly,15,90477.0888223887
935,1990,estimates,5yearly,20,89870.8902810171
935,1990,estimates,5yearly,25,89113.4973887305
935,1990,estimates,5yearly,30,88276.6176408708
935,1990,estimates,5yearly,35,87318.0523031121
935,1990,estimates,5yearly,40,86156.7535622922
935,1990,estimates,5yearly,45,84641.8482310399
935,1990,estimates,5yearly,50,82449.827742736
935,1990,estimates,5yearly,55,79186.0062525879
935,1990,estimates,5yearly,60,74331.4560215617
935,1990,estimates,5yearly,65,67164.1891341658
935,1990,estimates,5yearly,70,57059.0650613671
935,1990,estimates,5yearly,75,44078.9580170045
935,1990,estimates,5yearly,80,29441.9895738263
935,1990,estimates,5yearly,85,15836.2564388013
935,1990,estimates,5yearly,90,6253.72305179472
935,1990,estimates,5yearly,95,1630.27187470988
935,1990,estimates,5yearly,100plus,253.768158618089
935,1995,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1995,estimates,5yearly,0,100000
935,1995,estimates,5yearly,1,94535.4854554097
935,1995,estimates,5yearly,5,92669.8701708055
935,1995,estimates,5yearly,10,92090.162022784
935,1995,estimates,5yearly,15,91694.9719606441
935,1995,estimates,5yearly,20,91117.2385431004
935,1995,estimates,5yearly,25,90375.8149522439
935,1995,estimates,5yearly,30,89570.9324029061
935,1995,estimates,5yearly,35,88665.8707131788
935,1995,estimates,5yearly,40,87540.4631088235
935,1995,estimates,5yearly,45,86079.4353781169
935,1995,estimates,5yearly,50,84026.7190238365
935,1995,estimates,5yearly,55,80937.1744036735
935,1995,estimates,5yearly,60,76270.2585116965
935,1995,estimates,5yearly,65,69398.5246303087
935,1995,estimates,5yearly,70,59590.3422704912
935,1995,estimates,5yearly,75,46750.8759891251
935,1995,estimates,5yearly,80,31981.5637610791
935,1995,estimates,5yearly,85,17827.6403490636
935,1995,estimates,5yearly,90,7407.10645998982
935,1995,estimates,5yearly,95,2065.88231453318
935,1995,estimates,5yearly,100plus,349.138817833351
935,2000,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2000,estimates,5yearly,0,100000
935,2000,estimates,5yearly,1,95442.2173116614
935,2000,estimates,5yearly,5,94032.4155007625
935,2000,estimates,5yearly,10,93500.8833872376
935,2000,estimates,5yearly,15,93154.2571769897
935,2000,estimates,5yearly,20,92650.129190472
935,2000,estimates,5yearly,25,91956.9364473828
935,2000,estimates,5yearly,30,91184.6620500197
935,2000,estimates,5yearly,35,90327.3510646861
935,2000,estimates,5yearly,40,89270.8860208872
935,2000,estimates,5yearly,45,87861.5048959403
935,2000,estimates,5yearly,50,85920.7840236196
935,2000,estimates,5yearly,55,83130.4165094618
935,2000,estimates,5yearly,60,78852.8335287883
935,2000,estimates,5yearly,65,72328.5686779242
935,2000,estimates,5yearly,70,62837.7409299549
935,2000,estimates,5yearly,75,50171.1286239787
935,2000,estimates,5yearly,80,35252.6709823237
935,2000,estimates,5yearly,85,20444.6951020637
935,2000,estimates,5yearly,90,8982.807360232
935,2000,estimates,5yearly,95,2697.77131750577
935,2000,estimates,5yearly,100plus,498.884877028125
935,2005,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2005,estimates,5yearly,0,100000
935,2005,estimates,5yearly,1,96283.3791300344
935,2005,estimates,5yearly,5,95264.1752426673
935,2005,estimates,5yearly,10,94810.4327452059
935,2005,estimates,5yearly,15,94485.5990763963
935,2005,estimates,5yearly,20,94034.0694088314
935,2005,estimates,5yearly,25,93412.374695997
935,2005,estimates,5yearly,30,92681.0512574443
935,2005,estimates,5yearly,35,91853.1021383129
935,2005,estimates,5yearly,40,90856.8458299318
935,2005,estimates,5yearly,45,89544.0518626279
935,2005,estimates,5yearly,50,87668.4142810302
935,2005,estimates,5yearly,55,84987.0417970338
935,2005,estimates,5yearly,60,80981.3266911709
935,2005,estimates,5yearly,65,74762.985302913
935,2005,estimates,5yearly,70,65429.9831233947
935,2005,estimates,5yearly,75,52847.3830757272
935,2005,estimates,5yearly,80,37848.0319588037
935,2005,estimates,5yearly,85,22627.4085600733
935,2005,estimates,5yearly,90,10411.5934115641
935,2005,estimates,5yearly,95,3339.12830551042
935,2005,estimates,5yearly,100plus,672.854742916546
935,2010,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2010,estimates,5yearly,0,100000
935,2010,estimates,5yearly,1,96947.1288753855
935,2010,estimates,5yearly,5,96197.6375821092
935,2010,estimates,5yearly,10,95830.9694250876
935,2010,estimates,5yearly,15,95544.8540940382
935,2010,estimates,5yearly,20,95123.9460139036
935,2010,estimates,5yearly,25,94564.1459929608
935,2010,estimates,5yearly,30,93915.8585741308
935,2010,estimates,5yearly,35,93137.6964170561
935,2010,estimates,5yearly,40,92187.5432588814
935,2010,estimates,5yearly,45,90972.7721400234
935,2010,estimates,5yearly,50,89251.4840382732
935,2010,estimates,5yearly,55,86671.0417999864
935,2010,estimates,5yearly,60,82786.4315296939
935,2010,estimates,5yearly,65,76828.3225161276
935,2010,estimates,5yearly,70,67699.4561098836
935,2010,estimates,5yearly,75,55241.0917130914
935,2010,estimates,5yearly,80,40221.0567751515
935,2010,estimates,5yearly,85,24677.0637599679
935,2010,estimates,5yearly,90,11804.7119159522
935,2010,estimates,5yearly,95,3999.50028433225
935,2010,estimates,5yearly,100plus,865.698447605424
935,2015,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2015,medium_variant,5yearly,0,100000
935,2015,medium_variant,5yearly,1,97354.3067705925
935,2015,medium_variant,5yearly,5,96686.2552451324
935,2015,medium_variant,5yearly,10,96381.8532753817
935,2015,medium_variant,5yearly,15,96130.5403197447
935,2015,medium_variant,5yearly,20,95744.7041529194
935,2015,medium_variant,5yearly,25,95212.5494177831
935,2015,medium_variant,5yearly,30,94620.8077469405
935,2015,medium_variant,5yearly,35,93920.5744270276
935,2015,medium_variant,5yearly,40,93007.9858294444
935,2015,medium_variant,5yearly,45,91820.9261751036
935,2015,medium_variant,5yearly,50,90194.46055418
935,2015,medium_variant,5yearly,55,87789.7693346379
935,2015,medium_variant,5yearly,60,84026.6691780359
935,2015,medium_variant,5yearly,65,78199.614276997
935,2015,medium_variant,5yearly,70,69410.8779144301
935,2015,medium_variant,5yearly,75,57267.9865201539
935,2015,medium_variant,5yearly,80,42379.088633704
935,2015,medium_variant,5yearly,85,26609.8302824905
935,2015,medium_variant,5yearly,90,13139.1156990538
935,2015,medium_variant,5yearly,95,4637.87621684765
935,2015,medium_variant,5yearly,100plus,1054.45708340483
935,2020,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2020,medium_variant,5yearly,0,100000
935,2020,medium_variant,5yearly,1,97677.8879013212
935,2020,medium_variant,5yearly,5,97094.6856558278
935,2020,medium_variant,5yearly,10,96829.9005288119
935,2020,medium_variant,5yearly,15,96612.0424244321
935,2020,medium_variant,5yearly,20,96271.1422900222
935,2020,medium_variant,5yearly,25,95784.0388525733
935,2020,medium_variant,5yearly,30,95219.6893196298
935,2020,medium_variant,5yearly,35,94574.7175187019
935,2020,medium_variant,5yearly,40,93742.5518777194
935,2020,medium_variant,5yearly,45,92591.1166091094
935,2020,medium_variant,5yearly,50,90990.6562281675
935,2020,medium_variant,5yearly,55,88700.8879539105
935,2020,medium_variant,5yearly,60,85161.2542641327
935,2020,medium_variant,5yearly,65,79517.5777453286
935,2020,medium_variant,5yearly,70,70933.1165022595
935,2020,medium_variant,5yearly,75,59070.6790003178
935,2020,medium_variant,5yearly,80,44328.9259141054
935,2020,medium_variant,5yearly,85,28411.2465477401
935,2020,medium_variant,5yearly,90,14441.4704748062
935,2020,medium_variant,5yearly,95,5299.72332342698
935,2020,medium_variant,5yearly,100plus,1264.89390476559
935,2025,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2025,medium_variant,5yearly,0,100000
935,2025,medium_variant,5yearly,1,97958.1000269302
935,2025,medium_variant,5yearly,5,97448.4932074636
935,2025,medium_variant,5yearly,10,97212.5329390209
935,2025,medium_variant,5yearly,15,97019.1665380513
935,2025,medium_variant,5yearly,20,96714.8664017595
935,2025,medium_variant,5yearly,25,96271.7429139638
935,2025,medium_variant,5yearly,30,95742.1638862735
935,2025,medium_variant,5yearly,35,95113.1299640187
935,2025,medium_variant,5yearly,40,94331.865525942
935,2025,medium_variant,5yearly,45,93264.8246057375
935,2025,medium_variant,5yearly,50,91692.0730619534
935,2025,medium_variant,5yearly,55,89421.2412199806
935,2025,medium_variant,5yearly,60,86028.2224597153
935,2025,medium_variant,5yearly,65,80674.0555059923
935,2025,medium_variant,5yearly,70,72345.1749789607
935,2025,medium_variant,5yearly,75,60708.2182256455
935,2025,medium_variant,5yearly,80,46088.087709655
935,2025,medium_variant,5yearly,85,30048.6276222736
935,2025,medium_variant,5yearly,90,15650.8720493145
935,2025,medium_variant,5yearly,95,5936.00568438292
935,2025,medium_variant,5yearly,100plus,1476.67053528066
935,2030,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2030,medium_variant,5yearly,0,100000
935,2030,medium_variant,5yearly,1,98200.562757876
935,2030,medium_variant,5yearly,5,97755.5679685607
935,2030,medium_variant,5yearly,10,97541.7090343781
935,2030,medium_variant,5yearly,15,97363.9027819168
935,2030,medium_variant,5yearly,20,97086.3320568605
935,2030,medium_variant,5yearly,25,96681.2609983836
935,2030,medium_variant,5yearly,30,96189.2045679393
935,2030,medium_variant,5yearly,35,95587.3475401353
935,2030,medium_variant,5yearly,40,94811.3122183853
935,2030,medium_variant,5yearly,45,93793.863419612
935,2030,medium_variant,5yearly,50,92317.0126101745
935,2030,medium_variant,5yearly,55,90074.642583384
935,2030,medium_variant,5yearly,60,86720.6412198136
935,2030,medium_variant,5yearly,65,81600.725684424
935,2030,medium_variant,5yearly,70,73645.0148989499
935,2030,medium_variant,5yearly,75,62330.1046289219
935,2030,medium_variant,5yearly,80,47905.0244317523
935,2030,medium_variant,5yearly,85,31774.2150185436
935,2030,medium_variant,5yearly,90,16934.4925650948
935,2030,medium_variant,5yearly,95,6611.85994586086
935,2030,medium_variant,5yearly,100plus,1701.2776836393
935,2035,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2035,medium_variant,5yearly,0,100000
935,2035,medium_variant,5yearly,1,98409.998836656
935,2035,medium_variant,5yearly,5,98016.8157875059
935,2035,medium_variant,5yearly,10,97822.910049813
935,2035,medium_variant,5yearly,15,97659.7776606425
935,2035,medium_variant,5yearly,20,97402.0781477815
935,2035,medium_variant,5yearly,25,97028.6248390333
935,2035,medium_variant,5yearly,30,96575.9001084301
935,2035,medium_variant,5yearly,35,96014.6289208296
935,2035,medium_variant,5yearly,40,95269.9400736809
935,2035,medium_variant,5yearly,45,94254.8193207381
935,2035,medium_variant,5yearly,50,92841.9066541879
935,2035,medium_variant,5yearly,55,90729.6684265489
935,2035,medium_variant,5yearly,60,87428.3271126976
935,2035,medium_variant,5yearly,65,82401.4995942274
935,2035,medium_variant,5yearly,70,74787.1244209007
935,2035,medium_variant,5yearly,75,63844.7029635855
935,2035,medium_variant,5yearly,80,49656.4998680011
935,2035,medium_variant,5yearly,85,33460.9522802992
935,2035,medium_variant,5yearly,90,18192.1965947533
935,2035,medium_variant,5yearly,95,7270.00016929037
935,2035,medium_variant,5yearly,100plus,1916.92801168687
935,2040,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2040,medium_variant,5yearly,0,100000
935,2040,medium_variant,5yearly,1,98584.0495713562
935,2040,medium_variant,5yearly,5,98234.3313405758
935,2040,medium_variant,5yearly,10,98058.2519329754
935,2040,medium_variant,5yearly,15,97907.553981071
935,2040,medium_variant,5yearly,20,97665.2158939752
935,2040,medium_variant,5yearly,25,97311.4759588351
935,2040,medium_variant,5yearly,30,96886.876851602
935,2040,medium_variant,5yearly,35,96363.5488170061
935,2040,medium_variant,5yearly,40,95661.8694120484
935,2040,medium_variant,5yearly,45,94678.1205528331
935,2040,medium_variant,5yearly,50,93260.6818014428
935,2040,medium_variant,5yearly,55,91236.1734537697
935,2040,medium_variant,5yearly,60,88129.7945164053
935,2040,medium_variant,5yearly,65,83218.7359527294
935,2040,medium_variant,5yearly,70,75850.1930983006
935,2040,medium_variant,5yearly,75,65292.3212181223
935,2040,medium_variant,5yearly,80,51382.6101935667
935,2040,medium_variant,5yearly,85,35185.2711378679
935,2040,medium_variant,5yearly,90,19535.3813629712
935,2040,medium_variant,5yearly,95,8009.50920594937
935,2040,medium_variant,5yearly,100plus,2173.2598573606
935,2045,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2045,medium_variant,5yearly,0,100000
935,2045,medium_variant,5yearly,1,98732.6038420132
935,2045,medium_variant,5yearly,5,98421.4726365571
935,2045,medium_variant,5yearly,10,98262.1271357667
935,2045,medium_variant,5yearly,15,98123.5681769686
935,2045,medium_variant,5yearly,20,97896.6490094718
935,2045,medium_variant,5yearly,25,97561.519066251
935,2045,medium_variant,5yearly,30,97158.1536414438
935,2045,medium_variant,5yearly,35,96667.2269902907
935,2045,medium_variant,5yearly,40,96012.452141445
935,2045,medium_variant,5yearly,45,95083.0949917558
935,2045,medium_variant,5yearly,50,93703.6849628929
935,2045,medium_variant,5yearly,55,91671.8040139872
935,2045,medium_variant,5yearly,60,88698.0026065378
935,2045,medium_variant,5yearly,65,84066.3988792802
935,2045,medium_variant,5yearly,70,76897.2902938799
935,2045,medium_variant,5yearly,75,66629.4677503292
935,2045,medium_variant,5yearly,80,52986.3670186597
935,2045,medium_variant,5yearly,85,36880.3375626592
935,2045,medium_variant,5yearly,90,20986.5721738545
935,2045,medium_variant,5yearly,95,8913.80922395995
935,2045,medium_variant,5yearly,100plus,2535.81239793501
935,2050,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2050,medium_variant,5yearly,0,100000
935,2050,medium_variant,5yearly,1,98859.8562268167
935,2050,medium_variant,5yearly,5,98581.909705072
935,2050,medium_variant,5yearly,10,98437.8929828559
935,2050,medium_variant,5yearly,15,98310.3274561114
935,2050,medium_variant,5yearly,20,98098.5640343798
935,2050,medium_variant,5yearly,25,97782.8591775223
935,2050,medium_variant,5yearly,30,97400.0389809352
935,2050,medium_variant,5yearly,35,96933.2128952014
935,2050,medium_variant,5yearly,40,96318.098624009
935,2050,medium_variant,5yearly,45,95447.6539093016
935,2050,medium_variant,5yearly,50,94139.1135789134
935,2050,medium_variant,5yearly,55,92158.5294068597
935,2050,medium_variant,5yearly,60,89185.2572945287
935,2050,medium_variant,5yearly,65,84751.7342327965
935,2050,medium_variant,5yearly,70,77928.6321906463
935,2050,medium_variant,5yearly,75,67979.8975907242
935,2050,medium_variant,5yearly,80,54614.1749704593
935,2050,medium_variant,5yearly,85,38590.2985561725
935,2050,medium_variant,5yearly,90,22437.0362559245
935,2050,medium_variant,5yearly,95,9812.26907471155
935,2050,medium_variant,5yearly,100plus,2896.46410366674
935,2055,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2055,medium_variant,5yearly,0,100000
935,2055,medium_variant,5yearly,1,98968.3034436293
935,2055,medium_variant,5yearly,5,98718.9854848169
935,2055,medium_variant,5yearly,10,98587.560496266
935,2055,medium_variant,5yearly,15,98470.3455521156
935,2055,medium_variant,5yearly,20,98274.0556626773
935,2055,medium_variant,5yearly,25,97978.8120090401
935,2055,medium_variant,5yearly,30,97618.3291511822
935,2055,medium_variant,5yearly,35,97176.285253335
935,2055,medium_variant,5yearly,40,96592.3284431039
935,2055,medium_variant,5yearly,45,95774.5378463474
935,2055,medium_variant,5yearly,50,94548.1716249409
935,2055,medium_variant,5yearly,55,92671.8486028779
935,2055,medium_variant,5yearly,60,89783.4848281342
935,2055,medium_variant,5yearly,65,85383.4462717492
935,2055,medium_variant,5yearly,70,78838.1582644512
935,2055,medium_variant,5yearly,75,69238.7596835297
935,2055,medium_variant,5yearly,80,56192.047708101
935,2055,medium_variant,5yearly,85,40300.6176419377
935,2055,medium_variant,5yearly,90,23932.1704843231
935,2055,medium_variant,5yearly,95,10769.9710641321
935,2055,medium_variant,5yearly,100plus,3296.38263581555
935,2060,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2060,medium_variant,5yearly,0,100000
935,2060,medium_variant,5yearly,1,99067.5793370631
935,2060,medium_variant,5yearly,5,98844.520264555
935,2060,medium_variant,5yearly,10,98724.4112276823
935,2060,medium_variant,5yearly,15,98616.2366830306
935,2060,medium_variant,5yearly,20,98434.0219776367
935,2060,medium_variant,5yearly,25,98159.0217132109
935,2060,medium_variant,5yearly,30,97821.8437014535
935,2060,medium_variant,5yearly,35,97406.4533703071
935,2060,medium_variant,5yearly,40,96854.3415546081
935,2060,medium_variant,5yearly,45,96076.8177549335
935,2060,medium_variant,5yearly,50,94921.3645144492
935,2060,medium_variant,5yearly,55,93160.1698903193
935,2060,medium_variant,5yearly,60,90424.6180736573
935,2060,medium_variant,5yearly,65,86150.1506330832
935,2060,medium_variant,5yearly,70,79706.2885058589
935,2060,medium_variant,5yearly,75,70354.1803571077
935,2060,medium_variant,5yearly,80,57562.8892133589
935,2060,medium_variant,5yearly,85,41817.8603104344
935,2060,medium_variant,5yearly,90,25328.0525600642
935,2060,medium_variant,5yearly,95,11732.9067588208
935,2060,medium_variant,5yearly,100plus,3736.95664087051
935,2065,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2065,medium_variant,5yearly,0,100000
935,2065,medium_variant,5yearly,1,99157.6170161035
935,2065,medium_variant,5yearly,5,98957.6051440797
935,2065,medium_variant,5yearly,10,98847.673534356
935,2065,medium_variant,5yearly,15,98747.7106253629
935,2065,medium_variant,5yearly,20,98577.8196908608
935,2065,medium_variant,5yearly,25,98321.1519411177
935,2065,medium_variant,5yearly,30,98006.7513901214
935,2065,medium_variant,5yearly,35,97618.6669578976
935,2065,medium_variant,5yearly,40,97100.0696490754
935,2065,medium_variant,5yearly,45,96363.5871376818
935,2065,medium_variant,5yearly,50,95262.6041459308
935,2065,medium_variant,5yearly,55,93601.0981480507
935,2065,medium_variant,5yearly,60,91035.0372632404
935,2065,medium_variant,5yearly,65,86981.6394843558
935,2065,medium_variant,5yearly,70,80712.6684183806
935,2065,medium_variant,5yearly,75,71562.5365632844
935,2065,medium_variant,5yearly,80,58972.0944719748
935,2065,medium_variant,5yearly,85,43324.7044315312
935,2065,medium_variant,5yearly,90,26692.3447599304
935,2065,medium_variant,5yearly,95,12676.1759746743
935,2065,medium_variant,5yearly,100plus,4177.1682044977
935,2070,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2070,medium_variant,5yearly,0,100000
935,2070,medium_variant,5yearly,1,99231.4282721125
935,2070,medium_variant,5yearly,5,99050.9906196586
935,2070,medium_variant,5yearly,10,98950.2653023915
