continent,year,variant,freq,age1yearinterval,survivorage
909,2095,medium variant,5Yearly,1,99428.4904749338
909,2095,medium variant,5Yearly,5,99329.4953995553
909,2095,medium variant,5Yearly,10,99288.4893180301
909,2095,medium variant,5Yearly,15,99250.5564755454
909,2095,medium variant,5Yearly,20,99179.5440080508
909,2095,medium variant,5Yearly,25,99074.0360834523
909,2095,medium variant,5Yearly,30,98943.9917341727
909,2095,medium variant,5Yearly,35,98780.0500866772
909,2095,medium variant,5Yearly,40,98543.3399207374
909,2095,medium variant,5Yearly,45,98170.9096037427
909,2095,medium variant,5Yearly,50,97555.7333014318
909,2095,medium variant,5Yearly,55,96542.094884937
909,2095,medium variant,5Yearly,60,94917.5807452944
909,2095,medium variant,5Yearly,65,92381.7370435167
909,2095,medium variant,5Yearly,70,88808.09297536
909,2095,medium variant,5Yearly,75,83786.3676608312
909,2095,medium variant,5Yearly,80,76268.3762721697
909,2095,medium variant,5Yearly,85,65567.2071234985
909,2095,medium variant,5Yearly,90,51502.163907894
909,2095,medium variant,5Yearly,95,35167.8669555988
909,2095,medium variant,5Yearly,100plus,19437.6249970993
