country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
826,1950,estimates,female,5yearly,0,71.94202
826,1950,estimates,male,5yearly,0,66.76683
826,1950,estimates,female,5yearly,1,72.748742
826,1950,estimates,male,5yearly,1,67.946766
826,1950,estimates,female,5yearly,5,69.071234
826,1950,estimates,male,5yearly,5,64.302471
826,1950,estimates,female,5yearly,10,64.210758
826,1950,estimates,male,5yearly,10,59.486331
826,1950,estimates,female,5yearly,15,59.319599
826,1950,estimates,male,5yearly,15,54.628087
826,1950,estimates,female,5yearly,20,54.477833
826,1950,estimates,male,5yearly,20,49.855764
826,1950,estimates,female,5yearly,25,49.68593
826,1950,estimates,male,5yearly,25,45.158973
826,1950,estimates,female,5yearly,30,44.933772
826,1950,estimates,male,5yearly,30,40.447369
826,1950,estimates,female,5yearly,35,40.216031
826,1950,estimates,male,5yearly,35,35.754633
826,1950,estimates,female,5yearly,40,35.549562
826,1950,estimates,male,5yearly,40,31.119545
826,1950,estimates,female,5yearly,45,30.980997
826,1950,estimates,male,5yearly,45,26.603979
826,1950,estimates,female,5yearly,50,26.562297
826,1950,estimates,male,5yearly,50,22.33423
826,1950,estimates,female,5yearly,55,22.317579
826,1950,estimates,male,5yearly,55,18.414335
826,1950,estimates,female,5yearly,60,18.278607
826,1950,estimates,male,5yearly,60,14.890715
826,1950,estimates,female,5yearly,65,14.535651
826,1950,estimates,male,5yearly,65,11.795785
826,1950,estimates,female,5yearly,70,11.181623
826,1950,estimates,male,5yearly,70,9.114911
826,1950,estimates,female,5yearly,75,8.3311513
826,1950,estimates,male,5yearly,75,6.8300131
826,1950,estimates,female,5yearly,80,6.0941533
826,1950,estimates,male,5yearly,80,5.0193182
826,1950,estimates,female,5yearly,85,4.3898179
826,1950,estimates,male,5yearly,85,3.5985472
826,1950,estimates,female,5yearly,90,3.2228173
826,1950,estimates,male,5yearly,90,2.6605375
826,1950,estimates,female,5yearly,95,2.3484889
826,1950,estimates,male,5yearly,95,1.9701504
826,1950,estimates,female,5yearly,100plus,1.816
826,1950,estimates,male,5yearly,100plus,1.573
826,1955,estimates,female,5yearly,0,73.364591
826,1955,estimates,male,5yearly,0,67.719691
826,1955,estimates,female,5yearly,1,73.936244
826,1955,estimates,male,5yearly,1,68.58613
826,1955,estimates,female,5yearly,5,70.18118
826,1955,estimates,male,5yearly,5,64.859259
826,1955,estimates,female,5yearly,10,65.297489
826,1955,estimates,male,5yearly,10,60.013332
826,1955,estimates,female,5yearly,15,60.385339
826,1955,estimates,male,5yearly,15,55.132816
826,1955,estimates,female,5yearly,20,55.493962
826,1955,estimates,male,5yearly,20,50.356943
826,1955,estimates,female,5yearly,25,50.63531
826,1955,estimates,male,5yearly,25,45.617961
826,1955,estimates,female,5yearly,30,45.805077
826,1955,estimates,male,5yearly,30,40.856811
826,1955,estimates,female,5yearly,35,41.019016
826,1955,estimates,male,5yearly,35,36.108311
826,1955,estimates,female,5yearly,40,36.307354
826,1955,estimates,male,5yearly,40,31.434762
826,1955,estimates,female,5yearly,45,31.696807
826,1955,estimates,male,5yearly,45,26.885357
826,1955,estimates,female,5yearly,50,27.228192
826,1955,estimates,male,5yearly,50,22.553939
826,1955,estimates,female,5yearly,55,22.926528
826,1955,estimates,male,5yearly,55,18.562289
826,1955,estimates,female,5yearly,60,18.827246
826,1955,estimates,male,5yearly,60,15.019002
826,1955,estimates,female,5yearly,65,15.03187
826,1955,estimates,male,5yearly,65,11.91326
826,1955,estimates,female,5yearly,70,11.606771
826,1955,estimates,male,5yearly,70,9.2324196
826,1955,estimates,female,5yearly,75,8.6811182
826,1955,estimates,male,5yearly,75,6.9857449
826,1955,estimates,female,5yearly,80,6.3418727
826,1955,estimates,male,5yearly,80,5.1855514
826,1955,estimates,female,5yearly,85,4.5442403
826,1955,estimates,male,5yearly,85,3.7286492
826,1955,estimates,female,5yearly,90,3.3125691
826,1955,estimates,male,5yearly,90,2.7502891
826,1955,estimates,female,5yearly,95,2.3956956
826,1955,estimates,male,5yearly,95,2.0434801
826,1955,estimates,female,5yearly,100plus,1.838
826,1955,estimates,male,5yearly,100plus,1.623
826,1960,estimates,female,5yearly,0,73.98265
826,1960,estimates,male,5yearly,0,67.986302
826,1960,estimates,female,5yearly,1,74.414088
826,1960,estimates,male,5yearly,1,68.69859
826,1960,estimates,female,5yearly,5,70.644493
826,1960,estimates,male,5yearly,5,64.955852
826,1960,estimates,female,5yearly,10,65.753346
826,1960,estimates,male,5yearly,10,60.106894
826,1960,estimates,female,5yearly,15,60.834582
826,1960,estimates,male,5yearly,15,55.224008
826,1960,estimates,female,5yearly,20,55.943151
826,1960,estimates,male,5yearly,20,50.467976
826,1960,estimates,female,5yearly,25,51.069851
