country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
4,1950,estimates,female,5yearly,0,29.425913
4,1950,estimates,male,5yearly,0,27.933349
4,1950,estimates,female,5yearly,1,38.905676
4,1950,estimates,male,5yearly,1,38.44429
4,1950,estimates,female,5yearly,5,42.992119
4,1950,estimates,male,5yearly,5,42.200718
4,1950,estimates,female,5yearly,10,40.190329
4,1950,estimates,male,5yearly,10,39.151864
4,1950,estimates,female,5yearly,15,36.761172
4,1950,estimates,male,5yearly,15,35.421365
4,1950,estimates,female,5yearly,20,33.647244
4,1950,estimates,male,5yearly,20,31.983859
4,1950,estimates,female,5yearly,25,30.817595
4,1950,estimates,male,5yearly,25,29.014994
4,1950,estimates,female,5yearly,30,28.041098
4,1950,estimates,male,5yearly,30,26.069364
4,1950,estimates,female,5yearly,35,25.327315
4,1950,estimates,male,5yearly,35,23.196187
4,1950,estimates,female,5yearly,40,22.584518
4,1950,estimates,male,5yearly,40,20.418951
4,1950,estimates,female,5yearly,45,19.7302
4,1950,estimates,male,5yearly,45,17.786342
4,1950,estimates,female,5yearly,50,16.726326
4,1950,estimates,male,5yearly,50,15.166226
4,1950,estimates,female,5yearly,55,13.908304
4,1950,estimates,male,5yearly,55,12.738584
4,1950,estimates,female,5yearly,60,11.203486
4,1950,estimates,male,5yearly,60,10.367255
4,1950,estimates,female,5yearly,65,8.9412358
4,1950,estimates,male,5yearly,65,8.3003476
4,1950,estimates,female,5yearly,70,6.8724467
4,1950,estimates,male,5yearly,70,6.4444215
4,1950,estimates,female,5yearly,75,5.203145
4,1950,estimates,male,5yearly,75,4.8460975
4,1950,estimates,female,5yearly,80,3.901925
4,1950,estimates,male,5yearly,80,3.6510529
4,1950,estimates,female,5yearly,85,2.9662485
4,1950,estimates,male,5yearly,85,2.7425792
4,1950,estimates,female,5yearly,90,2.3191415
4,1950,estimates,male,5yearly,90,2.10974
4,1950,estimates,female,5yearly,95,1.8686372
4,1950,estimates,male,5yearly,95,1.6642052
4,1950,estimates,female,5yearly,100plus,1.5638872
4,1950,estimates,male,5yearly,100plus,1.4127109
4,1955,estimates,female,5yearly,0,31.964673
