country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
418,1950,estimates,female,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1950,estimates,male,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1950,estimates,female,5yearly,0,42.908047
418,1950,estimates,male,5yearly,0,39.126865
418,1950,estimates,female,5yearly,1,49.981401
418,1950,estimates,male,5yearly,1,47.423766
418,1950,estimates,female,5yearly,5,51.614621
418,1950,estimates,male,5yearly,5,49.061796
418,1950,estimates,female,5yearly,10,48.13113
418,1950,estimates,male,5yearly,10,45.509557
418,1950,estimates,female,5yearly,15,44.22249
418,1950,estimates,male,5yearly,15,41.465408
418,1950,estimates,female,5yearly,20,40.563498
418,1950,estimates,male,5yearly,20,37.672742
418,1950,estimates,female,5yearly,25,37.120076
418,1950,estimates,male,5yearly,25,34.246384
418,1950,estimates,female,5yearly,30,33.714275
418,1950,estimates,male,5yearly,30,30.82105
418,1950,estimates,female,5yearly,35,30.351169
418,1950,estimates,male,5yearly,35,27.442238
418,1950,estimates,female,5yearly,40,26.978812
418,1950,estimates,male,5yearly,40,24.149955
418,1950,estimates,female,5yearly,45,23.560797
418,1950,estimates,male,5yearly,45,20.988482
418,1950,estimates,female,5yearly,50,20.099105
418,1950,estimates,male,5yearly,50,17.890305
418,1950,estimates,female,5yearly,55,16.817303
418,1950,estimates,male,5yearly,55,14.994789
418,1950,estimates,female,5yearly,60,13.687603
418,1950,estimates,male,5yearly,60,12.240776
418,1950,estimates,female,5yearly,65,10.940829
418,1950,estimates,male,5yearly,65,9.8016151
418,1950,estimates,female,5yearly,70,8.4593756
418,1950,estimates,male,5yearly,70,7.6264564
418,1950,estimates,female,5yearly,75,6.4066699
418,1950,estimates,male,5yearly,75,5.7681521
418,1950,estimates,female,5yearly,80,4.7769086
418,1950,estimates,male,5yearly,80,4.3216296
418,1950,estimates,female,5yearly,85,3.57681
418,1950,estimates,male,5yearly,85,3.2103345
418,1950,estimates,female,5yearly,90,2.7287501
418,1950,estimates,male,5yearly,90,2.4224332
418,1950,estimates,female,5yearly,95,2.1288473
418,1950,estimates,male,5yearly,95,1.861829
418,1950,estimates,female,5yearly,100plus,1.7256962
418,1950,estimates,male,5yearly,100plus,1.5358188
418,1955,estimates,female,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1955,estimates,male,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1955,estimates,female,5yearly,0,44.246206
418,1955,estimates,male,5yearly,0,40.733207
418,1955,estimates,female,5yearly,1,51.070031
418,1955,estimates,male,5yearly,1,48.693074
418,1955,estimates,female,5yearly,5,52.443623
418,1955,estimates,male,5yearly,5,50.020847
418,1955,estimates,female,5yearly,10,48.893714
418,1955,estimates,male,5yearly,10,46.398388
418,1955,estimates,female,5yearly,15,44.938012
418,1955,estimates,male,5yearly,15,42.310031
418,1955,estimates,female,5yearly,20,41.225473
418,1955,estimates,male,5yearly,20,38.466804
418,1955,estimates,female,5yearly,25,37.721877
418,1955,estimates,male,5yearly,25,34.975188
418,1955,estimates,female,5yearly,30,34.254595
418,1955,estimates,male,5yearly,30,31.481378
418,1955,estimates,female,5yearly,35,30.82843
418,1955,estimates,male,5yearly,35,28.030384
418,1955,estimates,female,5yearly,40,27.395319
418,1955,estimates,male,5yearly,40,24.664695
418,1955,estimates,female,5yearly,45,23.923052
418,1955,estimates,male,5yearly,45,21.428306
418,1955,estimates,female,5yearly,50,20.417038
418,1955,estimates,male,5yearly,50,18.262514
418,1955,estimates,female,5yearly,55,17.090134
418,1955,estimates,male,5yearly,55,15.301222
418,1955,estimates,female,5yearly,60,13.918606
418,1955,estimates,male,5yearly,60,12.493183
418,1955,estimates,female,5yearly,65,11.124369
418,1955,estimates,male,5yearly,65,10.001714
418,1955,estimates,female,5yearly,70,8.602302
418,1955,estimates,male,5yearly,70,7.7817186
418,1955,estimates,female,5yearly,75,6.5120884
418,1955,estimates,male,5yearly,75,5.8864622
418,1955,estimates,female,5yearly,80,4.8506074
418,1955,estimates,male,5yearly,80,4.4051422
418,1955,estimates,female,5yearly,85,3.6256249
418,1955,estimates,male,5yearly,85,3.266464
418,1955,estimates,female,5yearly,90,2.7595137
418,1955,estimates,male,5yearly,90,2.4584353
418,1955,estimates,female,5yearly,95,2.1470872
418,1955,estimates,male,5yearly,95,1.8835786
418,1955,estimates,female,5yearly,100plus,1.7357663
418,1955,estimates,male,5yearly,100plus,1.5485213
418,1960,estimates,female,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1960,estimates,male,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1960,estimates,female,5yearly,0,45.647435
418,1960,estimates,male,5yearly,0,42.362258
418,1960,estimates,female,5yearly,1,52.204957
418,1960,estimates,male,5yearly,1,49.972834
418,1960,estimates,female,5yearly,5,53.307645
418,1960,estimates,male,5yearly,5,50.988519
418,1960,estimates,female,5yearly,10,49.688533
418,1960,estimates,male,5yearly,10,47.295504
418,1960,estimates,female,5yearly,15,45.683739
418,1960,estimates,male,5yearly,15,43.162622
418,1960,estimates,female,5yearly,20,41.915248
418,1960,estimates,male,5yearly,20,39.268327
418,1960,estimates,female,5yearly,25,38.348781
418,1960,estimates,male,5yearly,25,35.710587
418,1960,estimates,female,5yearly,30,34.81736
418,1960,estimates,male,5yearly,30,32.1475
418,1960,estimates,female,5yearly,35,31.325461
418,1960,estimates,male,5yearly,35,28.623517
418,1960,estimates,female,5yearly,40,27.829087
418,1960,estimates,male,5yearly,40,25.183622
418,1960,estimates,female,5yearly,45,24.300358
418,1960,estimates,male,5yearly,45,21.871543
418,1960,estimates,female,5yearly,50,20.748141
418,1960,estimates,male,5yearly,50,18.637454
418,1960,estimates,female,5yearly,55,17.374149
418,1960,estimates,male,5yearly,55,15.60968
418,1960,estimates,female,5yearly,60,14.158846
418,1960,estimates,male,5yearly,60,12.746898
418,1960,estimates,female,5yearly,65,11.314996
418,1960,estimates,male,5yearly,65,10.202504
418,1960,estimates,female,5yearly,70,8.7503862
418,1960,estimates,male,5yearly,70,7.9370667
418,1960,estimates,female,5yearly,75,6.6209152
418,1960,estimates,male,5yearly,75,6.004292
418,1960,estimates,female,5yearly,80,4.926196
418,1960,estimates,male,5yearly,80,4.4878386
418,1960,estimates,female,5yearly,85,3.6752588
418,1960,estimates,male,5yearly,85,3.3214736
418,1960,estimates,female,5yearly,90,2.7904592
418,1960,estimates,male,5yearly,90,2.4933639
418,1960,estimates,female,5yearly,95,2.1651983
418,1960,estimates,male,5yearly,95,1.9044197
418,1960,estimates,female,5yearly,100plus,1.7455011
418,1960,estimates,male,5yearly,100plus,1.5604812
418,1965,estimates,female,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1965,estimates,male,5yearly,"Region, subregion, country or area *",Lao People's Democratic Republic
418,1965,estimates,female,5yearly,0,47.00462
418,1965,estimates,male,5yearly,0,43.990525
418,1965,estimates,female,5yearly,1,53.299645
418,1965,estimates,male,5yearly,1,51.246296
418,1965,estimates,female,5yearly,5,54.140665
418,1965,estimates,male,5yearly,5,51.948886
