country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
524,1950,estimates,female,5yearly,0,34.174759
524,1950,estimates,male,5yearly,0,33.822629
524,1950,estimates,female,5yearly,1,42.748136
524,1950,estimates,male,5yearly,1,43.177012
524,1950,estimates,female,5yearly,5,46.089985
524,1950,estimates,male,5yearly,5,45.85224
524,1950,estimates,female,5yearly,10,43.044475
524,1950,estimates,male,5yearly,10,42.535051
524,1950,estimates,female,5yearly,15,39.444928
524,1950,estimates,male,5yearly,15,38.638104
524,1950,estimates,female,5yearly,20,36.137594
524,1950,estimates,male,5yearly,20,35.012963
524,1950,estimates,female,5yearly,25,33.089811
524,1950,estimates,male,5yearly,25,31.802755
524,1950,estimates,female,5yearly,30,30.089153
524,1950,estimates,male,5yearly,30,28.604064
524,1950,estimates,female,5yearly,35,27.143136
524,1950,estimates,male,5yearly,35,25.464067
524,1950,estimates,female,5yearly,40,24.174181
524,1950,estimates,male,5yearly,40,22.414934
524,1950,estimates,female,5yearly,45,21.117001
524,1950,estimates,male,5yearly,45,19.502474
524,1950,estimates,female,5yearly,50,17.949139
524,1950,estimates,male,5yearly,50,16.629205
524,1950,estimates,female,5yearly,55,14.965541
524,1950,estimates,male,5yearly,55,13.953158
524,1950,estimates,female,5yearly,60,12.110518
524,1950,estimates,male,5yearly,60,11.379083
524,1950,estimates,female,5yearly,65,9.6763225
524,1950,estimates,male,5yearly,65,9.114635
524,1950,estimates,female,5yearly,70,7.4618576
524,1950,estimates,male,5yearly,70,7.0893704
524,1950,estimates,female,5yearly,75,5.6569594
524,1950,estimates,male,5yearly,75,5.3539235
524,1950,estimates,female,5yearly,80,4.2380245
524,1950,estimates,male,5yearly,80,4.024473
524,1950,estimates,female,5yearly,85,3.2062706
524,1950,estimates,male,5yearly,85,3.0063555
524,1950,estimates,female,5yearly,90,2.484433
524,1950,estimates,male,5yearly,90,2.2885481
524,1950,estimates,female,5yearly,95,1.9765775
524,1950,estimates,male,5yearly,95,1.778886
524,1950,estimates,female,5yearly,100plus,1.6337912
524,1950,estimates,male,5yearly,100plus,1.4854749
524,1955,estimates,female,5yearly,0,34.691772
524,1955,estimates,male,5yearly,0,34.401791
524,1955,estimates,female,5yearly,1,43.183109
524,1955,estimates,male,5yearly,1,43.644935
524,1955,estimates,female,5yearly,5,46.42313
524,1955,estimates,male,5yearly,5,46.206167
524,1955,estimates,female,5yearly,10,43.35152
524,1955,estimates,male,5yearly,10,42.863138
524,1955,estimates,female,5yearly,15,39.733663
524,1955,estimates,male,5yearly,15,38.950049
524,1955,estimates,female,5yearly,20,36.40548
524,1955,estimates,male,5yearly,20,35.306614
524,1955,estimates,female,5yearly,25,33.33422
524,1955,estimates,male,5yearly,25,32.072812
524,1955,estimates,female,5yearly,30,30.309465
524,1955,estimates,male,5yearly,30,28.849396
524,1955,estimates,female,5yearly,35,27.338522
524,1955,estimates,male,5yearly,35,25.683335
524,1955,estimates,female,5yearly,40,24.345373
524,1955,estimates,male,5yearly,40,22.607671
524,1955,estimates,female,5yearly,45,21.26648
524,1955,estimates,male,5yearly,45,19.667945
524,1955,estimates,female,5yearly,50,18.080989
524,1955,estimates,male,5yearly,50,16.770009
524,1955,estimates,female,5yearly,55,15.079541
524,1955,estimates,male,5yearly,55,14.069829
524,1955,estimates,female,5yearly,60,12.208193
524,1955,estimates,male,5yearly,60,11.475975
524,1955,estimates,female,5yearly,65,9.7553421
524,1955,estimates,male,5yearly,65,9.1922852
524,1955,estimates,female,5yearly,70,7.5249564
524,1955,estimates,male,5yearly,70,7.1504938
524,1955,estimates,female,5yearly,75,5.7052251
524,1955,estimates,male,5yearly,75,5.4015521
524,1955,estimates,female,5yearly,80,4.2734903
524,1955,estimates,male,5yearly,80,4.0590573
524,1955,estimates,female,5yearly,85,3.2313334
524,1955,estimates,male,5yearly,85,3.0304361
524,1955,estimates,female,5yearly,90,2.501497
524,1955,estimates,male,5yearly,90,2.3045882
524,1955,estimates,female,5yearly,95,1.9875797
524,1955,estimates,male,5yearly,95,1.7890042
524,1955,estimates,female,5yearly,100plus,1.6407864
524,1955,estimates,male,5yearly,100plus,1.4917587
524,1960,estimates,female,5yearly,0,36.302485
524,1960,estimates,male,5yearly,0,36.040113
524,1960,estimates,female,5yearly,1,44.53353
524,1960,estimates,male,5yearly,1,44.963364
524,1960,estimates,female,5yearly,5,47.455704
524,1960,estimates,male,5yearly,5,47.202319
524,1960,estimates,female,5yearly,10,44.302304
524,1960,estimates,male,5yearly,10,43.786271
524,1960,estimates,female,5yearly,15,40.626951
524,1960,estimates,male,5yearly,15,39.827543
524,1960,estimates,female,5yearly,20,37.233432
524,1960,estimates,male,5yearly,20,36.132291
524,1960,estimates,female,5yearly,25,34.088595
524,1960,estimates,male,5yearly,25,32.831565
524,1960,estimates,female,5yearly,30,30.988435
524,1960,estimates,male,5yearly,30,29.538009
524,1960,estimates,female,5yearly,35,27.939626
524,1960,estimates,male,5yearly,35,26.298041
524,1960,estimates,female,5yearly,40,24.871009
524,1960,estimates,male,5yearly,40,23.14711
524,1960,estimates,female,5yearly,45,21.724518
524,1960,estimates,male,5yearly,45,20.130205
524,1960,estimates,female,5yearly,50,18.484162
524,1960,estimates,male,5yearly,50,17.162598
524,1960,estimates,female,5yearly,55,15.427198
524,1960,estimates,male,5yearly,55,14.394355
524,1960,estimates,female,5yearly,60,12.505004
524,1960,estimates,male,5yearly,60,11.74476
524,1960,estimates,female,5yearly,65,9.9942355
524,1960,estimates,male,5yearly,65,9.4069354
524,1960,estimates,female,5yearly,70,7.7145141
524,1960,estimates,male,5yearly,70,7.3186848
524,1960,estimates,female,5yearly,75,5.8489719
524,1960,estimates,male,5yearly,75,5.5317692
524,1960,estimates,female,5yearly,80,4.3780876
524,1960,estimates,male,5yearly,80,4.152959
524,1960,estimates,female,5yearly,85,3.3044903
524,1960,estimates,male,5yearly,85,3.0952773
524,1960,estimates,female,5yearly,90,2.5506492
524,1960,estimates,male,5yearly,90,2.3474389
524,1960,estimates,female,5yearly,95,2.0188504
524,1960,estimates,male,5yearly,95,1.8157438
524,1960,estimates,female,5yearly,100plus,1.6602911
524,1960,estimates,male,5yearly,100plus,1.5081671
524,1965,estimates,female,5yearly,0,39.249036
524,1965,estimates,male,5yearly,0,38.858865
524,1965,estimates,female,5yearly,1,46.98009
524,1965,estimates,male,5yearly,1,47.211334
524,1965,estimates,female,5yearly,5,49.325084
524,1965,estimates,male,5yearly,5,48.901146
524,1965,estimates,female,5yearly,10,46.023625
524,1965,estimates,male,5yearly,10,45.360654
524,1965,estimates,female,5yearly,15,42.24388
524,1965,estimates,male,5yearly,15,41.323892
524,1965,estimates,female,5yearly,20,38.731713
524,1965,estimates,male,5yearly,20,37.539671
524,1965,estimates,female,5yearly,25,35.453181
524,1965,estimates,male,5yearly,25,34.124184
524,1965,estimates,female,5yearly,30,32.216155
524,1965,estimates,male,5yearly,30,30.710261
524,1965,estimates,female,5yearly,35,29.02638
524,1965,estimates,male,5yearly,35,27.343475
524,1965,estimates,female,5yearly,40,25.821306
524,1965,estimates,male,5yearly,40,24.063429
524,1965,estimates,female,5yearly,45,22.552685
524,1965,estimates,male,5yearly,45,20.914456
524,1965,estimates,female,5yearly,50,19.212963
524,1965,estimates,male,5yearly,50,17.827584
524,1965,estimates,female,5yearly,55,16.055213
524,1965,estimates,male,5yearly,55,14.943073
524,1965,estimates,female,5yearly,60,13.04029
524,1965,estimates,male,5yearly,60,12.198103
524,1965,estimates,female,5yearly,65,10.423918
524,1965,estimates,male,5yearly,65,9.7677174
524,1965,estimates,female,5yearly,70,8.0540201
524,1965,estimates,male,5yearly,70,7.6000802
524,1965,estimates,female,5yearly,75,6.1047551
524,1965,estimates,male,5yearly,75,5.7479749
524,1965,estimates,female,5yearly,80,4.5626643
524,1965,estimates,male,5yearly,80,4.30732
524,1965,estimates,female,5yearly,85,3.432025
524,1965,estimates,male,5yearly,85,3.2006398
524,1965,estimates,female,5yearly,90,2.6351352
524,1965,estimates,male,5yearly,90,2.4161681
524,1965,estimates,female,5yearly,95,2.0718335
524,1965,estimates,male,5yearly,95,1.8580101
524,1965,estimates,female,5yearly,100plus,1.6925688
524,1965,estimates,male,5yearly,100plus,1.5335607
524,1970,estimates,female,5yearly,0,42.23863
524,1970,estimates,male,5yearly,0,41.724969
524,1970,estimates,female,5yearly,1,49.434999
524,1970,estimates,male,5yearly,1,49.473257
524,1970,estimates,female,5yearly,5,51.198398
524,1970,estimates,male,5yearly,5,50.610163
524,1970,estimates,female,5yearly,10,47.748205
524,1970,estimates,male,5yearly,10,46.944581
524,1970,estimates,female,5yearly,15,43.863158
524,1970,estimates,male,5yearly,15,42.829028
524,1970,estimates,female,5yearly,20,40.231015
524,1970,estimates,male,5yearly,20,38.954651
524,1970,estimates,female,5yearly,25,36.817741
524,1970,estimates,male,5yearly,25,35.422707
524,1970,estimates,female,5yearly,30,33.44277
524,1970,estimates,male,5yearly,30,31.886618
524,1970,estimates,female,5yearly,35,30.111301
524,1970,estimates,male,5yearly,35,28.391059
524,1970,estimates,female,5yearly,40,26.769437
524,1970,estimates,male,5yearly,40,24.980073
