country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
694,1950,estimates,female,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1950,estimates,male,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1950,estimates,female,5yearly,0,30.581441
694,1950,estimates,male,5yearly,0,27.090182
694,1950,estimates,female,5yearly,1,37.257463
694,1950,estimates,male,5yearly,1,35.918916
694,1950,estimates,female,5yearly,5,43.149425
694,1950,estimates,male,5yearly,5,44.196742
694,1950,estimates,female,5yearly,10,41.277651
694,1950,estimates,male,5yearly,10,41.857143
694,1950,estimates,female,5yearly,15,37.789546
694,1950,estimates,male,5yearly,15,38.034549
694,1950,estimates,female,5yearly,20,34.750571
694,1950,estimates,male,5yearly,20,34.65498
694,1950,estimates,female,5yearly,25,32.013638
694,1950,estimates,male,5yearly,25,31.919751
694,1950,estimates,female,5yearly,30,29.258839
694,1950,estimates,male,5yearly,30,28.99485
694,1950,estimates,female,5yearly,35,26.379816
694,1950,estimates,male,5yearly,35,25.855134
694,1950,estimates,female,5yearly,40,23.392667
694,1950,estimates,male,5yearly,40,22.675947
694,1950,estimates,female,5yearly,45,20.195412
694,1950,estimates,male,5yearly,45,19.564706
694,1950,estimates,female,5yearly,50,16.819695
694,1950,estimates,male,5yearly,50,16.464905
694,1950,estimates,female,5yearly,55,13.574077
694,1950,estimates,male,5yearly,55,13.49054
694,1950,estimates,female,5yearly,60,10.482184
694,1950,estimates,male,5yearly,60,10.671995
694,1950,estimates,female,5yearly,65,7.9094519
694,1950,estimates,male,5yearly,65,8.2146154
694,1950,estimates,female,5yearly,70,5.7341978
694,1950,estimates,male,5yearly,70,6.0735291
694,1950,estimates,female,5yearly,75,4.0645216
694,1950,estimates,male,5yearly,75,4.3762579
694,1950,estimates,female,5yearly,80,2.8647938
694,1950,estimates,male,5yearly,80,3.1202826
694,1950,estimates,female,5yearly,85,2.1258132
694,1950,estimates,male,5yearly,85,2.2699055
694,1950,estimates,female,5yearly,90,1.5791612
694,1950,estimates,male,5yearly,90,1.6611664
694,1950,estimates,female,5yearly,95,1.3868171
694,1950,estimates,male,5yearly,95,1.4425101
694,1950,estimates,female,5yearly,100plus,1.2159863
694,1950,estimates,male,5yearly,100plus,1.2485764
694,1955,estimates,female,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1955,estimates,male,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1955,estimates,female,5yearly,0,31.560237
694,1955,estimates,male,5yearly,0,28.17155
694,1955,estimates,female,5yearly,1,38.193299
694,1955,estimates,male,5yearly,1,36.944038
694,1955,estimates,female,5yearly,5,43.813877
694,1955,estimates,male,5yearly,5,44.886938
694,1955,estimates,female,5yearly,10,41.865509
694,1955,estimates,male,5yearly,10,42.468974
694,1955,estimates,female,5yearly,15,38.342449
694,1955,estimates,male,5yearly,15,38.615199
694,1955,estimates,female,5yearly,20,35.259869
694,1955,estimates,male,5yearly,20,35.193382
694,1955,estimates,female,5yearly,25,32.472489
694,1955,estimates,male,5yearly,25,32.399116
694,1955,estimates,female,5yearly,30,29.668202
694,1955,estimates,male,5yearly,30,29.418235
694,1955,estimates,female,5yearly,35,26.741417
694,1955,estimates,male,5yearly,35,26.232584
694,1955,estimates,female,5yearly,40,23.710463
694,1955,estimates,male,5yearly,40,23.01017
694,1955,estimates,female,5yearly,45,20.477328
694,1955,estimates,male,5yearly,45,19.857351
694,1955,estimates,female,5yearly,50,17.073263
694,1955,estimates,male,5yearly,50,16.720505
694,1955,estimates,female,5yearly,55,13.800168
694,1955,estimates,male,5yearly,55,13.712798
694,1955,estimates,female,5yearly,60,10.682406
694,1955,estimates,male,5yearly,60,10.864503
694,1955,estimates,female,5yearly,65,8.0791036
694,1955,estimates,male,5yearly,65,8.3760321
694,1955,estimates,female,5yearly,70,5.8743204
694,1955,estimates,male,5yearly,70,6.2046199
694,1955,estimates,female,5yearly,75,4.1768851
694,1955,estimates,male,5yearly,75,4.4780178
694,1955,estimates,female,5yearly,80,2.9483794
694,1955,estimates,male,5yearly,80,3.1945285
694,1955,estimates,female,5yearly,85,2.1831063
694,1955,estimates,male,5yearly,85,2.3194237
694,1955,estimates,female,5yearly,90,1.6156759
694,1955,estimates,male,5yearly,90,1.6918284
694,1955,estimates,female,5yearly,95,1.4113917
694,1955,estimates,male,5yearly,95,1.4619809
694,1955,estimates,female,5yearly,100plus,1.2311791
694,1955,estimates,male,5yearly,100plus,1.2602422
694,1960,estimates,female,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1960,estimates,male,5yearly,"Region, subregion, country or area *",Sierra Leone
694,1960,estimates,female,5yearly,0,32.454349
694,1960,estimates,male,5yearly,0,29.521265
694,1960,estimates,female,5yearly,1,38.991141
694,1960,estimates,male,5yearly,1,38.28053
694,1960,estimates,female,5yearly,5,44.411494
694,1960,estimates,male,5yearly,5,45.7402
694,1960,estimates,female,5yearly,10,42.394213
694,1960,estimates,male,5yearly,10,43.225689
694,1960,estimates,female,5yearly,15,38.839582
694,1960,estimates,male,5yearly,15,39.333334
694,1960,estimates,female,5yearly,20,35.717748
694,1960,estimates,male,5yearly,20,35.859265
694,1960,estimates,female,5yearly,25,32.885011
694,1960,estimates,male,5yearly,25,32.992084
694,1960,estimates,female,5yearly,30,30.036297
694,1960,estimates,male,5yearly,30,29.942146
694,1960,estimates,female,5yearly,35,27.066694
694,1960,estimates,male,5yearly,35,26.699847
694,1960,estimates,female,5yearly,40,23.996486
694,1960,estimates,male,5yearly,40,23.424105
694,1960,estimates,female,5yearly,45,20.731231
694,1960,estimates,male,5yearly,45,20.220005
694,1960,estimates,female,5yearly,50,17.30176
694,1960,estimates,male,5yearly,50,17.037463
694,1960,estimates,female,5yearly,55,14.003957
694,1960,estimates,male,5yearly,55,13.988461
694,1960,estimates,female,5yearly,60,10.862816
694,1960,estimates,male,5yearly,60,11.10317
694,1960,estimates,female,5yearly,65,8.2317708
694,1960,estimates,male,5yearly,65,8.5758783
694,1960,estimates,female,5yearly,70,6.0000204
694,1960,estimates,male,5yearly,70,6.3664159
694,1960,estimates,female,5yearly,75,4.2770925
694,1960,estimates,male,5yearly,75,4.6029494
694,1960,estimates,female,5yearly,80,3.0227165
