country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
458,1950,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1950,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1950,estimates,female,5yearly,0,55.82
458,1950,estimates,male,5yearly,0,53.85
458,1950,estimates,female,5yearly,1,60.76
458,1950,estimates,male,5yearly,1,59.31
458,1950,estimates,female,5yearly,5,58.91
458,1950,estimates,male,5yearly,5,57.84
458,1950,estimates,female,5yearly,10,54.6
458,1950,estimates,male,5yearly,10,53.61
458,1950,estimates,female,5yearly,15,50.05
458,1950,estimates,male,5yearly,15,49.11
458,1950,estimates,female,5yearly,20,45.72
458,1950,estimates,male,5yearly,20,44.85
458,1950,estimates,female,5yearly,25,41.62
458,1950,estimates,male,5yearly,25,40.82
458,1950,estimates,female,5yearly,30,37.45
458,1950,estimates,male,5yearly,30,36.75
458,1950,estimates,female,5yearly,35,33.29
458,1950,estimates,male,5yearly,35,32.67
458,1950,estimates,female,5yearly,40,29.17
458,1950,estimates,male,5yearly,40,28.64
458,1950,estimates,female,5yearly,45,25.18
458,1950,estimates,male,5yearly,45,24.74
458,1950,estimates,female,5yearly,50,21.37
458,1950,estimates,male,5yearly,50,21.0
458,1950,estimates,female,5yearly,55,17.8
458,1950,estimates,male,5yearly,55,17.5
458,1950,estimates,female,5yearly,60,14.52
458,1950,estimates,male,5yearly,60,14.28
458,1950,estimates,female,5yearly,65,11.58
458,1950,estimates,male,5yearly,65,11.39
458,1950,estimates,female,5yearly,70,8.99
458,1950,estimates,male,5yearly,70,8.85
458,1950,estimates,female,5yearly,75,6.8
458,1950,estimates,male,5yearly,75,6.7
458,1950,estimates,female,5yearly,80,5.02
458,1950,estimates,male,5yearly,80,4.95
458,1950,estimates,female,5yearly,85,3.65
458,1950,estimates,male,5yearly,85,3.6
458,1950,estimates,female,5yearly,90,2.67
458,1950,estimates,male,5yearly,90,2.64
458,1950,estimates,female,5yearly,95,1.99
458,1950,estimates,male,5yearly,95,1.98
458,1950,estimates,female,5yearly,100plus,1.6
458,1950,estimates,male,5yearly,100plus,1.59
458,1955,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1955,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1955,estimates,female,5yearly,0,58.85
458,1955,estimates,male,5yearly,0,57.1
458,1955,estimates,female,5yearly,1,62.71
458,1955,estimates,male,5yearly,1,61.41
458,1955,estimates,female,5yearly,5,60.42
458,1955,estimates,male,5yearly,5,59.43
458,1955,estimates,female,5yearly,10,56.0
458,1955,estimates,male,5yearly,10,55.08
458,1955,estimates,female,5yearly,15,51.39
458,1955,estimates,male,5yearly,15,50.52
458,1955,estimates,female,5yearly,20,46.98
458,1955,estimates,male,5yearly,20,46.16
458,1955,estimates,female,5yearly,25,42.74
458,1955,estimates,male,5yearly,25,42.0
458,1955,estimates,female,5yearly,30,38.47
458,1955,estimates,male,5yearly,30,37.8
458,1955,estimates,female,5yearly,35,34.2
458,1955,estimates,male,5yearly,35,33.61
458,1955,estimates,female,5yearly,40,30.0
458,1955,estimates,male,5yearly,40,29.48
458,1955,estimates,female,5yearly,45,25.91
458,1955,estimates,male,5yearly,45,25.48
458,1955,estimates,female,5yearly,50,22.0
458,1955,estimates,male,5yearly,50,21.64
458,1955,estimates,female,5yearly,55,18.34
458,1955,estimates,male,5yearly,55,18.04
458,1955,estimates,female,5yearly,60,14.96
458,1955,estimates,male,5yearly,60,14.72
458,1955,estimates,female,5yearly,65,11.92
458,1955,estimates,male,5yearly,65,11.73
458,1955,estimates,female,5yearly,70,9.23
458,1955,estimates,male,5yearly,70,9.09
458,1955,estimates,female,5yearly,75,6.96
458,1955,estimates,male,5yearly,75,6.85
458,1955,estimates,female,5yearly,80,5.11
458,1955,estimates,male,5yearly,80,5.04
458,1955,estimates,female,5yearly,85,3.7
458,1955,estimates,male,5yearly,85,3.65
458,1955,estimates,female,5yearly,90,2.7
458,1955,estimates,male,5yearly,90,2.67
458,1955,estimates,female,5yearly,95,2.01
458,1955,estimates,male,5yearly,95,1.99
458,1955,estimates,female,5yearly,100plus,1.6
458,1955,estimates,male,5yearly,100plus,1.59
458,1960,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1960,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1960,estimates,female,5yearly,0,61.74
458,1960,estimates,male,5yearly,0,60.08
458,1960,estimates,female,5yearly,1,64.73
458,1960,estimates,male,5yearly,1,63.32
458,1960,estimates,female,5yearly,5,62.13
458,1960,estimates,male,5yearly,5,60.89
458,1960,estimates,female,5yearly,10,57.6
458,1960,estimates,male,5yearly,10,56.41
458,1960,estimates,female,5yearly,15,52.94
458,1960,estimates,male,5yearly,15,51.78
458,1960,estimates,female,5yearly,20,48.43
458,1960,estimates,male,5yearly,20,47.36
458,1960,estimates,female,5yearly,25,44.05
458,1960,estimates,male,5yearly,25,43.11
458,1960,estimates,female,5yearly,30,39.65
458,1960,estimates,male,5yearly,30,38.83
458,1960,estimates,female,5yearly,35,35.27
458,1960,estimates,male,5yearly,35,34.55
458,1960,estimates,female,5yearly,40,30.95
458,1960,estimates,male,5yearly,40,30.33
458,1960,estimates,female,5yearly,45,26.74
458,1960,estimates,male,5yearly,45,26.22
458,1960,estimates,female,5yearly,50,22.7
458,1960,estimates,male,5yearly,50,22.25
458,1960,estimates,female,5yearly,55,18.9
458,1960,estimates,male,5yearly,55,18.53
458,1960,estimates,female,5yearly,60,15.4
458,1960,estimates,male,5yearly,60,15.1
458,1960,estimates,female,5yearly,65,12.25
458,1960,estimates,male,5yearly,65,12.03
458,1960,estimates,female,5yearly,70,9.47
458,1960,estimates,male,5yearly,70,9.31
458,1960,estimates,female,5yearly,75,7.05
458,1960,estimates,male,5yearly,75,6.92
458,1960,estimates,female,5yearly,80,5.1
458,1960,estimates,male,5yearly,80,5.0
458,1960,estimates,female,5yearly,85,3.63
458,1960,estimates,male,5yearly,85,3.55
458,1960,estimates,female,5yearly,90,2.6
458,1960,estimates,male,5yearly,90,2.55
458,1960,estimates,female,5yearly,95,1.92
458,1960,estimates,male,5yearly,95,1.88
458,1960,estimates,female,5yearly,100plus,1.53
458,1960,estimates,male,5yearly,100plus,1.5
458,1965,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1965,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1965,estimates,female,5yearly,0,64.44
458,1965,estimates,male,5yearly,0,62.33
458,1965,estimates,female,5yearly,1,66.54
458,1965,estimates,male,5yearly,1,64.63
458,1965,estimates,female,5yearly,5,63.61
458,1965,estimates,male,5yearly,5,61.79
458,1965,estimates,female,5yearly,10,58.99
458,1965,estimates,male,5yearly,10,57.21
458,1965,estimates,female,5yearly,15,54.28
458,1965,estimates,male,5yearly,15,52.53
458,1965,estimates,female,5yearly,20,49.69
458,1965,estimates,male,5yearly,20,48.07
458,1965,estimates,female,5yearly,25,45.2
458,1965,estimates,male,5yearly,25,43.76
458,1965,estimates,female,5yearly,30,40.71
458,1965,estimates,male,5yearly,30,39.42
458,1965,estimates,female,5yearly,35,36.24
458,1965,estimates,male,5yearly,35,35.1
458,1965,estimates,female,5yearly,40,31.83
458,1965,estimates,male,5yearly,40,30.83
458,1965,estimates,female,5yearly,45,27.54
458,1965,estimates,male,5yearly,45,26.67
458,1965,estimates,female,5yearly,50,23.4
458,1965,estimates,male,5yearly,50,22.64
458,1965,estimates,female,5yearly,55,19.5
458,1965,estimates,male,5yearly,55,18.86
458,1965,estimates,female,5yearly,60,15.89
458,1965,estimates,male,5yearly,60,15.37
458,1965,estimates,female,5yearly,65,12.63
458,1965,estimates,male,5yearly,65,12.25
458,1965,estimates,female,5yearly,70,9.74
458,1965,estimates,male,5yearly,70,9.48
458,1965,estimates,female,5yearly,75,7.23
458,1965,estimates,male,5yearly,75,7.05
458,1965,estimates,female,5yearly,80,5.2
458,1965,estimates,male,5yearly,80,5.1
458,1965,estimates,female,5yearly,85,3.68
458,1965,estimates,male,5yearly,85,3.63
458,1965,estimates,female,5yearly,90,2.63
458,1965,estimates,male,5yearly,90,2.61
458,1965,estimates,female,5yearly,95,1.94
458,1965,estimates,male,5yearly,95,1.93
458,1965,estimates,female,5yearly,100plus,1.54
458,1965,estimates,male,5yearly,100plus,1.54
458,1970,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1970,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1970,estimates,female,5yearly,0,66.75
458,1970,estimates,male,5yearly,0,64.225194
458,1970,estimates,female,5yearly,1,68.16
458,1970,estimates,male,5yearly,1,65.773346
458,1970,estimates,female,5yearly,5,64.96
458,1970,estimates,male,5yearly,5,62.635964
458,1970,estimates,female,5yearly,10,60.27
458,1970,estimates,male,5yearly,10,57.976695
458,1970,estimates,female,5yearly,15,55.51
458,1970,estimates,male,5yearly,15,53.257562
458,1970,estimates,female,5yearly,20,50.86
458,1970,estimates,male,5yearly,20,48.755648
458,1970,estimates,female,5yearly,25,46.29
458,1970,estimates,male,5yearly,25,44.38579
458,1970,estimates,female,5yearly,30,41.71
458,1970,estimates,male,5yearly,30,39.994949
458,1970,estimates,female,5yearly,35,37.16
458,1970,estimates,male,5yearly,35,35.629188
458,1970,estimates,female,5yearly,40,32.68
458,1970,estimates,male,5yearly,40,31.322197
458,1970,estimates,female,5yearly,45,28.3
458,1970,estimates,male,5yearly,45,27.108545
458,1970,estimates,female,5yearly,50,24.08
458,1970,estimates,male,5yearly,50,23.028269
458,1970,estimates,female,5yearly,55,20.09
458,1970,estimates,male,5yearly,55,19.192582
458,1970,estimates,female,5yearly,60,16.38
458,1970,estimates,male,5yearly,60,15.637328
458,1970,estimates,female,5yearly,65,13.01
458,1970,estimates,male,5yearly,65,12.462507
458,1970,estimates,female,5yearly,70,10.02
458,1970,estimates,male,5yearly,70,9.6440231
458,1970,estimates,female,5yearly,75,7.41
458,1970,estimates,male,5yearly,75,7.1834783
458,1970,estimates,female,5yearly,80,5.31
458,1970,estimates,male,5yearly,80,5.1974554
458,1970,estimates,female,5yearly,85,3.74
458,1970,estimates,male,5yearly,85,3.7026073
458,1970,estimates,female,5yearly,90,2.66
458,1970,estimates,male,5yearly,90,2.6366694
458,1970,estimates,female,5yearly,95,1.96
458,1970,estimates,male,5yearly,95,1.9386945
458,1970,estimates,female,5yearly,100plus,1.54
458,1970,estimates,male,5yearly,100plus,1.5727147
458,1975,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1975,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1975,estimates,female,5yearly,0,68.74
458,1975,estimates,male,5yearly,0,65.837192
458,1975,estimates,female,5yearly,1,69.59
458,1975,estimates,male,5yearly,1,66.798789
458,1975,estimates,female,5yearly,5,66.2
458,1975,estimates,male,5yearly,5,63.435276
458,1975,estimates,female,5yearly,10,61.45
458,1975,estimates,male,5yearly,10,58.710103
458,1975,estimates,female,5yearly,15,56.66
458,1975,estimates,male,5yearly,15,53.95515
458,1975,estimates,female,5yearly,20,51.95
458,1975,estimates,male,5yearly,20,49.416007
458,1975,estimates,female,5yearly,25,47.3
458,1975,estimates,male,5yearly,25,44.995824
458,1975,estimates,female,5yearly,30,42.65
458,1975,estimates,male,5yearly,30,40.557841
458,1975,estimates,female,5yearly,35,38.04
458,1975,estimates,male,5yearly,35,36.151348
458,1975,estimates,female,5yearly,40,33.49
458,1975,estimates,male,5yearly,40,31.802172
458,1975,estimates,female,5yearly,45,29.04
458,1975,estimates,male,5yearly,45,27.541617
458,1975,estimates,female,5yearly,50,24.74
458,1975,estimates,male,5yearly,50,23.411551
458,1975,estimates,female,5yearly,55,20.66
458,1975,estimates,male,5yearly,55,19.520594
458,1975,estimates,female,5yearly,60,16.85
458,1975,estimates,male,5yearly,60,15.906103
458,1975,estimates,female,5yearly,65,13.39
458,1975,estimates,male,5yearly,65,12.680689
458,1975,estimates,female,5yearly,70,10.29
458,1975,estimates,male,5yearly,70,9.8142772
458,1975,estimates,female,5yearly,75,7.58
458,1975,estimates,male,5yearly,75,7.315181
458,1975,estimates,female,5yearly,80,5.41
458,1975,estimates,male,5yearly,80,5.2987165
458,1975,estimates,female,5yearly,85,3.8
458,1975,estimates,male,5yearly,85,3.7800123
458,1975,estimates,female,5yearly,90,2.7
458,1975,estimates,male,5yearly,90,2.6837334
458,1975,estimates,female,5yearly,95,1.97
458,1975,estimates,male,5yearly,95,1.970642
458,1975,estimates,female,5yearly,100plus,1.55
458,1975,estimates,male,5yearly,100plus,1.599398
458,1980,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1980,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1980,estimates,female,5yearly,0,70.45
458,1980,estimates,male,5yearly,0,67.205732
458,1980,estimates,female,5yearly,1,70.88
458,1980,estimates,male,5yearly,1,67.71099
458,1980,estimates,female,5yearly,5,67.34
458,1980,estimates,male,5yearly,5,64.180467
458,1980,estimates,female,5yearly,10,62.54
458,1980,estimates,male,5yearly,10,59.402918
458,1980,estimates,female,5yearly,15,57.71
458,1980,estimates,male,5yearly,15,54.613849
458,1980,estimates,female,5yearly,20,52.96
458,1980,estimates,male,5yearly,20,50.041237
458,1980,estimates,female,5yearly,25,48.25
458,1980,estimates,male,5yearly,25,45.573562
458,1980,estimates,female,5yearly,30,43.54
458,1980,estimates,male,5yearly,30,41.088703
458,1980,estimates,female,5yearly,35,38.87
458,1980,estimates,male,5yearly,35,36.643497
458,1980,estimates,female,5yearly,40,34.26
458,1980,estimates,male,5yearly,40,32.255251
458,1980,estimates,female,5yearly,45,29.74
458,1980,estimates,male,5yearly,45,27.948369
458,1980,estimates,female,5yearly,50,25.37
458,1980,estimates,male,5yearly,50,23.77079
458,1980,estimates,female,5yearly,55,21.21
458,1980,estimates,male,5yearly,55,19.826418
458,1980,estimates,female,5yearly,60,17.31
458,1980,estimates,male,5yearly,60,16.152745
458,1980,estimates,female,5yearly,65,13.76
458,1980,estimates,male,5yearly,65,12.874843
458,1980,estimates,female,5yearly,70,10.56
458,1980,estimates,male,5yearly,70,9.9555566
458,1980,estimates,female,5yearly,75,7.76
458,1980,estimates,male,5yearly,75,7.40795
458,1980,estimates,female,5yearly,80,5.52
458,1980,estimates,male,5yearly,80,5.3366598
458,1980,estimates,female,5yearly,85,3.86
458,1980,estimates,male,5yearly,85,3.7158078
458,1980,estimates,female,5yearly,90,2.73
458,1980,estimates,male,5yearly,90,2.6199371
458,1980,estimates,female,5yearly,95,1.99
458,1980,estimates,male,5yearly,95,1.915641
458,1980,estimates,female,5yearly,100plus,1.56
458,1980,estimates,male,5yearly,100plus,1.553188
458,1985,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1985,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
458,1985,estimates,female,5yearly,0,71.95
458,1985,estimates,male,5yearly,0,68.399389
458,1985,estimates,female,5yearly,1,72.04
458,1985,estimates,male,5yearly,1,68.551465
458,1985,estimates,female,5yearly,5,68.39
458,1985,estimates,male,5yearly,5,64.897635
458,1985,estimates,female,5yearly,10,63.54
458,1985,estimates,male,5yearly,10,60.078851
458,1985,estimates,female,5yearly,15,58.69
458,1985,estimates,male,5yearly,15,55.260511
458,1985,estimates,female,5yearly,20,53.89
458,1985,estimates,male,5yearly,20,50.653395
458,1985,estimates,female,5yearly,25,49.13
458,1985,estimates,male,5yearly,25,46.141543
458,1985,estimates,female,5yearly,30,44.38
458,1985,estimates,male,5yearly,30,41.614919
458,1985,estimates,female,5yearly,35,39.66
458,1985,estimates,male,5yearly,35,37.135659
458,1985,estimates,female,5yearly,40,35.0
458,1985,estimates,male,5yearly,40,32.710539
458,1985,estimates,female,5yearly,45,30.42
458,1985,estimates,male,5yearly,45,28.360355
458,1985,estimates,female,5yearly,50,25.99
458,1985,estimates,male,5yearly,50,24.137595
458,1985,estimates,female,5yearly,55,21.75
458,1985,estimates,male,5yearly,55,20.14248
458,1985,estimates,female,5yearly,60,17.77
458,1985,estimates,male,5yearly,60,16.413493
458,1985,estimates,female,5yearly,65,14.12
458,1985,estimates,male,5yearly,65,13.086196
458,1985,estimates,female,5yearly,70,10.83
458,1985,estimates,male,5yearly,70,10.118504
458,1985,estimates,female,5yearly,75,7.94
458,1985,estimates,male,5yearly,75,7.5303878
458,1985,estimates,female,5yearly,80,5.62
458,1985,estimates,male,5yearly,80,5.4220998
458,1985,estimates,female,5yearly,85,3.91
458,1985,estimates,male,5yearly,85,3.7584335
458,1985,estimates,female,5yearly,90,2.76
458,1985,estimates,male,5yearly,90,2.6397581
458,1985,estimates,female,5yearly,95,2.01
458,1985,estimates,male,5yearly,95,1.9261994
458,1985,estimates,female,5yearly,100plus,1.56
458,1985,estimates,male,5yearly,100plus,1.56191
458,1990,estimates,female,5yearly,"Region, subregion, country or area *",Malaysia
458,1990,estimates,male,5yearly,"Region, subregion, country or area *",Malaysia
