country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
70,1950,estimates,female,5yearly,"Region, subregion, country or area *",Bosnia and Herzegovina
70,1950,estimates,male,5yearly,"Region, subregion, country or area *",Bosnia and Herzegovina
70,1950,estimates,female,5yearly,0,54.649603
70,1950,estimates,male,5yearly,0,52.62444
70,1950,estimates,female,5yearly,1,66.133512
70,1950,estimates,male,5yearly,1,63.902599
70,1950,estimates,female,5yearly,5,63.269399
70,1950,estimates,male,5yearly,5,61.062862
70,1950,estimates,female,5yearly,10,58.472573
70,1950,estimates,male,5yearly,10,56.263077
70,1950,estimates,female,5yearly,15,53.686171
70,1950,estimates,male,5yearly,15,51.501007
70,1950,estimates,female,5yearly,20,48.964098
70,1950,estimates,male,5yearly,20,46.876417000000004
70,1950,estimates,female,5yearly,25,44.277305
70,1950,estimates,male,5yearly,25,42.364958
70,1950,estimates,female,5yearly,30,39.604374
70,1950,estimates,male,5yearly,30,37.856844
70,1950,estimates,female,5yearly,35,34.964849
70,1950,estimates,male,5yearly,35,33.366799
70,1950,estimates,female,5yearly,40,30.416276
70,1950,estimates,male,5yearly,40,28.922848
70,1950,estimates,female,5yearly,45,26.010566
70,1950,estimates,male,5yearly,45,24.648938
70,1950,estimates,female,5yearly,50,21.788663
70,1950,estimates,male,5yearly,50,20.634099
70,1950,estimates,female,5yearly,55,17.856049
70,1950,estimates,male,5yearly,55,16.909787
70,1950,estimates,female,5yearly,60,14.225383
70,1950,estimates,male,5yearly,60,13.548849
70,1950,estimates,female,5yearly,65,10.947937
70,1950,estimates,male,5yearly,65,10.584236
70,1950,estimates,female,5yearly,70,8.2126683
70,1950,estimates,male,5yearly,70,8.0655813
70,1950,estimates,female,5yearly,75,6.2151207
70,1950,estimates,male,5yearly,75,6.0507784
70,1950,estimates,female,5yearly,80,4.9556194
70,1950,estimates,male,5yearly,80,4.4832976
70,1950,estimates,female,5yearly,85,3.8116927
70,1950,estimates,male,5yearly,85,3.6190211
70,1950,estimates,female,5yearly,90,3.3822342
70,1950,estimates,male,5yearly,90,3.2520015
70,1950,estimates,female,5yearly,95,2.6836443
70,1950,estimates,male,5yearly,95,2.5606704
70,1950,estimates,female,5yearly,100plus,2.2679964
70,1950,estimates,male,5yearly,100plus,2.180803
70,1955,estimates,female,5yearly,"Region, subregion, country or area *",Bosnia and Herzegovina
70,1955,estimates,male,5yearly,"Region, subregion, country or area *",Bosnia and Herzegovina
70,1955,estimates,female,5yearly,0,59.914375
70,1955,estimates,male,5yearly,0,56.933681
70,1955,estimates,female,5yearly,1,68.093102
70,1955,estimates,male,5yearly,1,64.979244
70,1955,estimates,female,5yearly,5,64.956031
70,1955,estimates,male,5yearly,5,61.849308
70,1955,estimates,female,5yearly,10,60.142404
70,1955,estimates,male,5yearly,10,57.018298
70,1955,estimates,female,5yearly,15,55.333589
