country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
807,1950,estimates,female,5yearly,"Region, subregion, country or area *",TFYR Macedonia
807,1950,estimates,male,5yearly,"Region, subregion, country or area *",TFYR Macedonia
807,1950,estimates,female,5yearly,0,54.9094
807,1950,estimates,male,5yearly,0,54.880255
807,1950,estimates,female,5yearly,1,62.374905
807,1950,estimates,male,5yearly,1,62.628045
807,1950,estimates,female,5yearly,5,59.911332
807,1950,estimates,male,5yearly,5,59.865719
807,1950,estimates,female,5yearly,10,55.804
807,1950,estimates,male,5yearly,10,55.535207
807,1950,estimates,female,5yearly,15,51.229904
807,1950,estimates,male,5yearly,15,50.877721
807,1950,estimates,female,5yearly,20,46.774829
807,1950,estimates,male,5yearly,20,46.344782
807,1950,estimates,female,5yearly,25,42.490545
807,1950,estimates,male,5yearly,25,41.905799
807,1950,estimates,female,5yearly,30,38.215031
807,1950,estimates,male,5yearly,30,37.463249
807,1950,estimates,female,5yearly,35,33.974205
807,1950,estimates,male,5yearly,35,33.1067
807,1950,estimates,female,5yearly,40,29.809426
807,1950,estimates,male,5yearly,40,28.911509
807,1950,estimates,female,5yearly,45,25.727658
807,1950,estimates,male,5yearly,45,24.906089
807,1950,estimates,female,5yearly,50,21.78503
807,1950,estimates,male,5yearly,50,21.115685
807,1950,estimates,female,5yearly,55,18.070285
807,1950,estimates,male,5yearly,55,17.558161
807,1950,estimates,female,5yearly,60,14.667791
807,1950,estimates,male,5yearly,60,14.266088
807,1950,estimates,female,5yearly,65,11.62203
807,1950,estimates,male,5yearly,65,11.303261
807,1950,estimates,female,5yearly,70,8.9645872
807,1950,estimates,male,5yearly,70,8.7507577
807,1950,estimates,female,5yearly,75,6.7181307
807,1950,estimates,male,5yearly,75,6.6013415
807,1950,estimates,female,5yearly,80,4.7835294
807,1950,estimates,male,5yearly,80,4.769923
807,1950,estimates,female,5yearly,85,3.4834195
807,1950,estimates,male,5yearly,85,3.48
807,1950,estimates,female,5yearly,90,2.5028588
807,1950,estimates,male,5yearly,90,2.5795675
807,1950,estimates,female,5yearly,95,1.9464257
807,1950,estimates,male,5yearly,95,1.9557815
807,1950,estimates,female,5yearly,100plus,1.6211118
807,1950,estimates,male,5yearly,100plus,1.6417342
807,1955,estimates,female,5yearly,"Region, subregion, country or area *",TFYR Macedonia
807,1955,estimates,male,5yearly,"Region, subregion, country or area *",TFYR Macedonia
807,1955,estimates,female,5yearly,0,59.293875
807,1955,estimates,male,5yearly,0,58.620232
807,1955,estimates,female,5yearly,1,65.675954
807,1955,estimates,male,5yearly,1,65.102513
807,1955,estimates,female,5yearly,5,62.797317
807,1955,estimates,male,5yearly,5,62.019754
807,1955,estimates,female,5yearly,10,58.449821
807,1955,estimates,male,5yearly,10,57.529889
807,1955,estimates,female,5yearly,15,53.753823
807,1955,estimates,male,5yearly,15,52.793795
807,1955,estimates,female,5yearly,20,49.146483
