country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
108,1950,estimates,female,5yearly,"Region, subregion, country or area *",Burundi
108,1950,estimates,male,5yearly,"Region, subregion, country or area *",Burundi
108,1950,estimates,female,5yearly,0,40.585834
108,1950,estimates,male,5yearly,0,37.455782
108,1950,estimates,female,5yearly,1,46.884853
108,1950,estimates,male,5yearly,1,44.565022
108,1950,estimates,female,5yearly,5,49.920101
108,1950,estimates,male,5yearly,5,47.602307
108,1950,estimates,female,5yearly,10,47.814846
108,1950,estimates,male,5yearly,10,45.413994
108,1950,estimates,female,5yearly,15,44.248801
108,1950,estimates,male,5yearly,15,41.748951
108,1950,estimates,female,5yearly,20,40.650173
108,1950,estimates,male,5yearly,20,38.127722
108,1950,estimates,female,5yearly,25,37.128469
108,1950,estimates,male,5yearly,25,34.913039
108,1950,estimates,female,5yearly,30,33.703632
108,1950,estimates,male,5yearly,30,31.640101
108,1950,estimates,female,5yearly,35,30.358157
108,1950,estimates,male,5yearly,35,28.301465
108,1950,estimates,female,5yearly,40,27.05724
108,1950,estimates,male,5yearly,40,24.977269
108,1950,estimates,female,5yearly,45,23.711783
108,1950,estimates,male,5yearly,45,21.752738
108,1950,estimates,female,5yearly,50,20.269356
108,1950,estimates,male,5yearly,50,18.593265
108,1950,estimates,female,5yearly,55,16.88835
108,1950,estimates,male,5yearly,55,15.543459
108,1950,estimates,female,5yearly,60,13.696501
108,1950,estimates,male,5yearly,60,12.645198
108,1950,estimates,female,5yearly,65,10.810463
108,1950,estimates,male,5yearly,65,9.9877958
108,1950,estimates,female,5yearly,70,8.312954
108,1950,estimates,male,5yearly,70,7.6177153
108,1950,estimates,female,5yearly,75,6.2864322
108,1950,estimates,male,5yearly,75,5.6957762
108,1950,estimates,female,5yearly,80,4.6569498
108,1950,estimates,male,5yearly,80,4.1610315
108,1950,estimates,female,5yearly,85,3.4748408
108,1950,estimates,male,5yearly,85,3.0262599
108,1950,estimates,female,5yearly,90,2.6511113
108,1950,estimates,male,5yearly,90,2.2462912
108,1950,estimates,female,5yearly,95,2.120457
108,1950,estimates,male,5yearly,95,1.7578782
108,1950,estimates,female,5yearly,100plus,1.9378885
108,1950,estimates,male,5yearly,100plus,0.99351653
108,1955,estimates,female,5yearly,"Region, subregion, country or area *",Burundi
108,1955,estimates,male,5yearly,"Region, subregion, country or area *",Burundi
108,1955,estimates,female,5yearly,0,42.086069
108,1955,estimates,male,5yearly,0,38.946089
108,1955,estimates,female,5yearly,1,48.175726
108,1955,estimates,male,5yearly,1,45.82699
108,1955,estimates,female,5yearly,5,50.902903
108,1955,estimates,male,5yearly,5,48.553807
108,1955,estimates,female,5yearly,10,48.666729
108,1955,estimates,male,5yearly,10,46.242583
108,1955,estimates,female,5yearly,15,45.039164
108,1955,estimates,male,5yearly,15,42.521823
108,1955,estimates,female,5yearly,20,41.38612
108,1955,estimates,male,5yearly,20,38.855773
