country,year,variant,gender,freq,age1yearinterval,lifeexpectancy
703,1950,estimates,female,5yearly,0,66.297694
703,1950,estimates,male,5yearly,0,62.507402
703,1950,estimates,female,5yearly,1,70.067094
703,1950,estimates,male,5yearly,1,66.95824
703,1950,estimates,female,5yearly,5,66.96397
703,1950,estimates,male,5yearly,5,63.846279
703,1950,estimates,female,5yearly,10,62.167814
703,1950,estimates,male,5yearly,10,59.126828
703,1950,estimates,female,5yearly,15,57.342732
703,1950,estimates,male,5yearly,15,54.372121
703,1950,estimates,female,5yearly,20,52.639296
703,1950,estimates,male,5yearly,20,49.801388
703,1950,estimates,female,5yearly,25,48.031264
703,1950,estimates,male,5yearly,25,45.374084
703,1950,estimates,female,5yearly,30,43.426151
703,1950,estimates,male,5yearly,30,40.887981
703,1950,estimates,female,5yearly,35,38.824145
703,1950,estimates,male,5yearly,35,36.431778
703,1950,estimates,female,5yearly,40,34.252394
703,1950,estimates,male,5yearly,40,31.972611
703,1950,estimates,female,5yearly,45,29.743942
703,1950,estimates,male,5yearly,45,27.611062
703,1950,estimates,female,5yearly,50,25.362803
703,1950,estimates,male,5yearly,50,23.445116
703,1950,estimates,female,5yearly,55,21.163254
703,1950,estimates,male,5yearly,55,19.55905
703,1950,estimates,female,5yearly,60,17.204701
703,1950,estimates,male,5yearly,60,15.97736
703,1950,estimates,female,5yearly,65,13.529676
703,1950,estimates,male,5yearly,65,12.716708
703,1950,estimates,female,5yearly,70,10.345638
703,1950,estimates,male,5yearly,70,9.7712113
703,1950,estimates,female,5yearly,75,7.69898
703,1950,estimates,male,5yearly,75,7.1887651
703,1950,estimates,female,5yearly,80,5.5340108
703,1950,estimates,male,5yearly,80,5.1716471
703,1950,estimates,female,5yearly,85,3.9307294
703,1950,estimates,male,5yearly,85,3.6746946
703,1950,estimates,female,5yearly,90,2.8467741
703,1950,estimates,male,5yearly,90,2.6668349
703,1950,estimates,female,5yearly,95,2.1161647
703,1950,estimates,male,5yearly,95,1.9997331
703,1950,estimates,female,5yearly,100plus,1.662
703,1950,estimates,male,5yearly,100plus,1.588
703,1955,estimates,female,5yearly,0,70.760447
703,1955,estimates,male,5yearly,0,66.494682
703,1955,estimates,female,5yearly,1,72.227588
703,1955,estimates,male,5yearly,1,68.421171
703,1955,estimates,female,5yearly,5,68.76496
703,1955,estimates,male,5yearly,5,64.981379
703,1955,estimates,female,5yearly,10,63.919906
703,1955,estimates,male,5yearly,10,60.21038
703,1955,estimates,female,5yearly,15,59.036453
703,1955,estimates,male,5yearly,15,55.402995
703,1955,estimates,female,5yearly,20,54.196384
703,1955,estimates,male,5yearly,20,50.731625
703,1955,estimates,female,5yearly,25,49.412806
703,1955,estimates,male,5yearly,25,46.160663
703,1955,estimates,female,5yearly,30,44.646023
703,1955,estimates,male,5yearly,30,41.599077
703,1955,estimates,female,5yearly,35,39.915188
703,1955,estimates,male,5yearly,35,37.022422
703,1955,estimates,female,5yearly,40,35.246978
703,1955,estimates,male,5yearly,40,32.462761
703,1955,estimates,female,5yearly,45,30.650119
703,1955,estimates,male,5yearly,45,27.982786
703,1955,estimates,female,5yearly,50,26.172662
703,1955,estimates,male,5yearly,50,23.701294
703,1955,estimates,female,5yearly,55,21.864464
703,1955,estimates,male,5yearly,55,19.688881
703,1955,estimates,female,5yearly,60,17.737075
703,1955,estimates,male,5yearly,60,16.033066
703,1955,estimates,female,5yearly,65,13.979258
703,1955,estimates,male,5yearly,65,12.785341
703,1955,estimates,female,5yearly,70,10.630077
703,1955,estimates,male,5yearly,70,9.8687738
703,1955,estimates,female,5yearly,75,7.8710166
703,1955,estimates,male,5yearly,75,7.3935114
703,1955,estimates,female,5yearly,80,5.6547515
703,1955,estimates,male,5yearly,80,5.2366564
703,1955,estimates,female,5yearly,85,3.9774565
703,1955,estimates,male,5yearly,85,3.6721779
703,1955,estimates,female,5yearly,90,2.833859
703,1955,estimates,male,5yearly,90,2.5902081
703,1955,estimates,female,5yearly,95,2.0770447
703,1955,estimates,male,5yearly,95,1.9433875
703,1955,estimates,female,5yearly,100plus,1.626
703,1955,estimates,male,5yearly,100plus,1.539
703,1960,estimates,female,5yearly,0,72.991685
703,1960,estimates,male,5yearly,0,68.261882
703,1960,estimates,female,5yearly,1,73.750604
703,1960,estimates,male,5yearly,1,69.32415
703,1960,estimates,female,5yearly,5,70.103886
703,1960,estimates,male,5yearly,5,65.74703
703,1960,estimates,female,5yearly,10,65.239361
703,1960,estimates,male,5yearly,10,60.937967
703,1960,estimates,female,5yearly,15,60.329232
