variant,region,year,gender,childdependencyratio1564
estimates,1517,1950,male,61.649
estimates,1517,1951,male,62.625
estimates,1517,1952,male,63.661
estimates,1517,1953,male,64.478
estimates,1517,1954,male,65.037
estimates,1517,1955,male,65.466
estimates,1517,1956,male,66.973
estimates,1517,1957,male,68.016
estimates,1517,1958,male,68.894
estimates,1517,1959,male,69.811
estimates,1517,1960,male,70.799
estimates,1517,1961,male,71.555
estimates,1517,1962,male,72.631
estimates,1517,1963,male,73.725
estimates,1517,1964,male,74.424
estimates,1517,1965,male,74.578
estimates,1517,1966,male,75.072
estimates,1517,1967,male,74.912
estimates,1517,1968,male,74.349
estimates,1517,1969,male,73.737
estimates,1517,1970,male,73.231
estimates,1517,1971,male,73.03
estimates,1517,1972,male,72.791
estimates,1517,1973,male,72.485
estimates,1517,1974,male,72
estimates,1517,1975,male,71.276
estimates,1517,1976,male,70.591
estimates,1517,1977,male,69.674
estimates,1517,1978,male,68.584
estimates,1517,1979,male,67.419
estimates,1517,1980,male,66.251
estimates,1517,1981,male,65.163
estimates,1517,1982,male,64.154
estimates,1517,1983,male,63.193
estimates,1517,1984,male,62.245
estimates,1517,1985,male,61.317
estimates,1517,1986,male,60.786
estimates,1517,1987,male,60.222
estimates,1517,1988,male,59.649
estimates,1517,1989,male,59.064
estimates,1517,1990,male,58.438
estimates,1517,1991,male,58.141
estimates,1517,1992,male,57.595
estimates,1517,1993,male,56.897
estimates,1517,1994,male,56.157
estimates,1517,1995,male,55.411
estimates,1517,1996,male,54.4
estimates,1517,1997,male,53.533
estimates,1517,1998,male,52.68
estimates,1517,1999,male,51.681
estimates,1517,2000,male,50.5
estimates,1517,2001,male,49.467
estimates,1517,2002,male,48.288
estimates,1517,2003,male,47.043
estimates,1517,2004,male,45.866
estimates,1517,2005,male,44.829
estimates,1517,2006,male,44.035
estimates,1517,2007,male,43.316
estimates,1517,2008,male,42.687
estimates,1517,2009,male,42.141
estimates,1517,2010,male,41.666
estimates,1517,2011,male,41.299
estimates,1517,2012,male,40.993
estimates,1517,2013,male,40.733
estimates,1517,2014,male,40.489
estimates,1517,2015,male,40.242
medium_variant,1517,2015,male,40.242
medium_variant,1517,2016,male,40.055
medium_variant,1517,2017,male,39.842
medium_variant,1517,2018,male,39.6
medium_variant,1517,2019,male,39.332
medium_variant,1517,2020,male,39.039
medium_variant,1517,2021,male,38.729
medium_variant,1517,2022,male,38.404
medium_variant,1517,2023,male,38.057
medium_variant,1517,2024,male,37.683
medium_variant,1517,2025,male,37.285
medium_variant,1517,2026,male,36.926
medium_variant,1517,2027,male,36.543
medium_variant,1517,2028,male,36.145
medium_variant,1517,2029,male,35.748
medium_variant,1517,2030,male,35.364
medium_variant,1517,2031,male,35.047
medium_variant,1517,2032,male,34.736
medium_variant,1517,2033,male,34.434
medium_variant,1517,2034,male,34.144
medium_variant,1517,2035,male,33.866
medium_variant,1517,2036,male,33.652
medium_variant,1517,2037,male,33.446
medium_variant,1517,2038,male,33.249
medium_variant,1517,2039,male,33.056
medium_variant,1517,2040,male,32.866
medium_variant,1517,2041,male,32.726
medium_variant,1517,2042,male,32.582
medium_variant,1517,2043,male,32.441
medium_variant,1517,2044,male,32.305
medium_variant,1517,2045,male,32.177
medium_variant,1517,2046,male,32.096
medium_variant,1517,2047,male,32.015
medium_variant,1517,2048,male,31.935
medium_variant,1517,2049,male,31.859
medium_variant,1517,2050,male,31.789
medium_variant,1517,2051,male,31.761
medium_variant,1517,2052,male,31.734
medium_variant,1517,2053,male,31.699
medium_variant,1517,2054,male,31.648
medium_variant,1517,2055,male,31.573
medium_variant,1517,2056,male,31.51
medium_variant,1517,2057,male,31.424
medium_variant,1517,2058,male,31.317
medium_variant,1517,2059,male,31.194
medium_variant,1517,2060,male,31.06
medium_variant,1517,2061,male,30.949
medium_variant,1517,2062,male,30.825
medium_variant,1517,2063,male,30.693
medium_variant,1517,2064,male,30.557
medium_variant,1517,2065,male,30.423
medium_variant,1517,2066,male,30.328
medium_variant,1517,2067,male,30.23
medium_variant,1517,2068,male,30.134
medium_variant,1517,2069,male,30.041
medium_variant,1517,2070,male,29.955
medium_variant,1517,2071,male,29.907
medium_variant,1517,2072,male,29.862
medium_variant,1517,2073,male,29.819
medium_variant,1517,2074,male,29.779
medium_variant,1517,2075,male,29.741
medium_variant,1517,2076,male,29.734
medium_variant,1517,2077,male,29.724
medium_variant,1517,2078,male,29.711
medium_variant,1517,2079,male,29.693
medium_variant,1517,2080,male,29.667
medium_variant,1517,2081,male,29.662
medium_variant,1517,2082,male,29.647
medium_variant,1517,2083,male,29.621
medium_variant,1517,2084,male,29.585
medium_variant,1517,2085,male,29.54
medium_variant,1517,2086,male,29.51
medium_variant,1517,2087,male,29.469
medium_variant,1517,2088,male,29.416
medium_variant,1517,2089,male,29.355
medium_variant,1517,2090,male,29.286
medium_variant,1517,2091,male,29.235
medium_variant,1517,2092,male,29.175
medium_variant,1517,2093,male,29.107
medium_variant,1517,2094,male,29.034
medium_variant,1517,2095,male,28.958
medium_variant,1517,2096,male,28.902
medium_variant,1517,2097,male,28.841
medium_variant,1517,2098,male,28.776
medium_variant,1517,2099,male,28.711
medium_variant,1517,2100,male,28.646
estimates,1517,1950,female,59.516
estimates,1517,1951,female,60.605
estimates,1517,1952,female,61.683
estimates,1517,1953,female,62.546
estimates,1517,1954,female,63.179
estimates,1517,1955,female,63.699
estimates,1517,1956,female,65.173
estimates,1517,1957,female,66.247
estimates,1517,1958,female,67.173
estimates,1517,1959,female,68.113
estimates,1517,1960,female,69.079
estimates,1517,1961,female,69.845
estimates,1517,1962,female,70.853
estimates,1517,1963,female,71.847
estimates,1517,1964,female,72.484
estimates,1517,1965,female,72.648
estimates,1517,1966,female,73.184
estimates,1517,1967,female,73.144
estimates,1517,1968,female,72.746
estimates,1517,1969,female,72.294
estimates,1517,1970,female,71.917
estimates,1517,1971,female,71.81
estimates,1517,1972,female,71.623
estimates,1517,1973,female,71.346
estimates,1517,1974,female,70.899
estimates,1517,1975,female,70.237
estimates,1517,1976,female,69.573
estimates,1517,1977,female,68.716
estimates,1517,1978,female,67.698
estimates,1517,1979,female,66.583
estimates,1517,1980,female,65.428
estimates,1517,1981,female,64.331
estimates,1517,1982,female,63.271
estimates,1517,1983,female,62.24
estimates,1517,1984,female,61.238
estimates,1517,1985,female,60.284
estimates,1517,1986,female,59.719
estimates,1517,1987,female,59.141
estimates,1517,1988,female,58.562
estimates,1517,1989,female,57.959
estimates,1517,1990,female,57.297
estimates,1517,1991,female,56.923
estimates,1517,1992,female,56.287
estimates,1517,1993,female,55.492
estimates,1517,1994,female,54.662
estimates,1517,1995,female,53.841
estimates,1517,1996,female,52.732
estimates,1517,1997,female,51.791
estimates,1517,1998,female,50.88
estimates,1517,1999,female,49.83
estimates,1517,2000,female,48.599
estimates,1517,2001,female,47.535
estimates,1517,2002,female,46.312
estimates,1517,2003,female,45.024
estimates,1517,2004,female,43.817
estimates,1517,2005,female,42.767
estimates,1517,2006,female,41.934
estimates,1517,2007,female,41.197
estimates,1517,2008,female,40.565
estimates,1517,2009,female,40.021
estimates,1517,2010,female,39.548
estimates,1517,2011,female,39.192
estimates,1517,2012,female,38.898
estimates,1517,2013,female,38.654
estimates,1517,2014,female,38.436
estimates,1517,2015,female,38.227
medium_variant,1517,2015,female,38.227
medium_variant,1517,2016,female,38.067
medium_variant,1517,2017,female,37.893
medium_variant,1517,2018,female,37.7
medium_variant,1517,2019,female,37.488
medium_variant,1517,2020,female,37.254
medium_variant,1517,2021,female,36.995
medium_variant,1517,2022,female,36.723
medium_variant,1517,2023,female,36.431
medium_variant,1517,2024,female,36.118
medium_variant,1517,2025,female,35.786
medium_variant,1517,2026,female,35.482
medium_variant,1517,2027,female,35.159
medium_variant,1517,2028,female,34.825
medium_variant,1517,2029,female,34.495
medium_variant,1517,2030,female,34.179
medium_variant,1517,2031,female,33.916
medium_variant,1517,2032,female,33.66
medium_variant,1517,2033,female,33.415
medium_variant,1517,2034,female,33.182
medium_variant,1517,2035,female,32.96
medium_variant,1517,2036,female,32.786
medium_variant,1517,2037,female,32.622
medium_variant,1517,2038,female,32.467
medium_variant,1517,2039,female,32.317
medium_variant,1517,2040,female,32.173
medium_variant,1517,2041,female,32.065
medium_variant,1517,2042,female,31.957
medium_variant,1517,2043,female,31.851
medium_variant,1517,2044,female,31.753
medium_variant,1517,2045,female,31.665
medium_variant,1517,2046,female,31.614
medium_variant,1517,2047,female,31.562
medium_variant,1517,2048,female,31.514
medium_variant,1517,2049,female,31.471
medium_variant,1517,2050,female,31.436
medium_variant,1517,2051,female,31.429
medium_variant,1517,2052,female,31.425
medium_variant,1517,2053,female,31.415
medium_variant,1517,2054,female,31.387
medium_variant,1517,2055,female,31.335
medium_variant,1517,2056,female,31.282
medium_variant,1517,2057,female,31.203
medium_variant,1517,2058,female,31.102
medium_variant,1517,2059,female,30.985
medium_variant,1517,2060,female,30.859
medium_variant,1517,2061,female,30.744
medium_variant,1517,2062,female,30.618
medium_variant,1517,2063,female,30.484
medium_variant,1517,2064,female,30.347
medium_variant,1517,2065,female,30.213
medium_variant,1517,2066,female,30.106
medium_variant,1517,2067,female,29.999
medium_variant,1517,2068,female,29.895
medium_variant,1517,2069,female,29.797
medium_variant,1517,2070,female,29.706
medium_variant,1517,2071,female,29.644
medium_variant,1517,2072,female,29.586
medium_variant,1517,2073,female,29.532
medium_variant,1517,2074,female,29.484
medium_variant,1517,2075,female,29.439
medium_variant,1517,2076,female,29.417
medium_variant,1517,2077,female,29.395
medium_variant,1517,2078,female,29.373
medium_variant,1517,2079,female,29.347
medium_variant,1517,2080,female,29.317
medium_variant,1517,2081,female,29.3
medium_variant,1517,2082,female,29.275
medium_variant,1517,2083,female,29.242
medium_variant,1517,2084,female,29.202
medium_variant,1517,2085,female,29.155
medium_variant,1517,2086,female,29.117
medium_variant,1517,2087,female,29.069
medium_variant,1517,2088,female,29.013
medium_variant,1517,2089,female,28.951
medium_variant,1517,2090,female,28.884
medium_variant,1517,2091,female,28.827
medium_variant,1517,2092,female,28.763
medium_variant,1517,2093,female,28.695
medium_variant,1517,2094,female,28.624
medium_variant,1517,2095,female,28.551
medium_variant,1517,2096,female,28.492
medium_variant,1517,2097,female,28.43
medium_variant,1517,2098,female,28.367
medium_variant,1517,2099,female,28.304
medium_variant,1517,2100,female,28.244
