variant,region,year,gender,childdependencyratio1564
estimates,912,1950,male,71.135
estimates,912,1951,male,72.466
estimates,912,1952,male,73.409
estimates,912,1953,male,74.332
estimates,912,1954,male,75.367
estimates,912,1955,male,76.494
estimates,912,1956,male,78.269
estimates,912,1957,male,80.066
estimates,912,1958,male,81.78
estimates,912,1959,male,83.252
estimates,912,1960,male,84.379
estimates,912,1961,male,86.007
estimates,912,1962,male,87.271
estimates,912,1963,male,88.21
estimates,912,1964,male,88.877
estimates,912,1965,male,89.281
estimates,912,1966,male,89.972
estimates,912,1967,male,90.253
estimates,912,1968,male,90.208
estimates,912,1969,male,89.919
estimates,912,1970,male,89.427
estimates,912,1971,male,89.341
estimates,912,1972,male,88.988
estimates,912,1973,male,88.425
estimates,912,1974,male,87.731
estimates,912,1975,male,86.97
estimates,912,1976,male,86.424
estimates,912,1977,male,85.851
estimates,912,1978,male,85.244
estimates,912,1979,male,84.588
estimates,912,1980,male,83.889
estimates,912,1981,male,83.508
estimates,912,1982,male,82.989
estimates,912,1983,male,82.389
estimates,912,1984,male,81.769
estimates,912,1985,male,81.149
estimates,912,1986,male,80.712
estimates,912,1987,male,80.22
estimates,912,1988,male,79.646
estimates,912,1989,male,78.925
estimates,912,1990,male,78.01
estimates,912,1991,male,77.144
estimates,912,1992,male,76.008
estimates,912,1993,male,74.645
estimates,912,1994,male,73.112
estimates,912,1995,male,71.446
estimates,912,1996,male,69.775
estimates,912,1997,male,68.052
estimates,912,1998,male,66.275
estimates,912,1999,male,64.459
estimates,912,2000,male,62.648
estimates,912,2001,male,60.878
estimates,912,2002,male,59.221
estimates,912,2003,male,57.676
estimates,912,2004,male,56.238
estimates,912,2005,male,54.918
estimates,912,2006,male,54.016
estimates,912,2007,male,53.154
estimates,912,2008,male,52.411
estimates,912,2009,male,51.909
estimates,912,2010,male,51.704
estimates,912,2011,male,51.632
estimates,912,2012,male,51.883
estimates,912,2013,male,52.317
estimates,912,2014,male,52.707
estimates,912,2015,male,52.925
medium_variant,912,2015,male,52.925
medium_variant,912,2016,male,53.364
medium_variant,912,2017,male,53.412
medium_variant,912,2018,male,53.225
medium_variant,912,2019,male,53.026
medium_variant,912,2020,male,52.9
medium_variant,912,2021,male,52.424
medium_variant,912,2022,male,52.148
medium_variant,912,2023,male,51.895
medium_variant,912,2024,male,51.427
medium_variant,912,2025,male,50.663
medium_variant,912,2026,male,49.889
medium_variant,912,2027,male,48.866
medium_variant,912,2028,male,47.702
medium_variant,912,2029,male,46.577
medium_variant,912,2030,male,45.586
medium_variant,912,2031,male,44.752
medium_variant,912,2032,male,44.02
medium_variant,912,2033,male,43.384
medium_variant,912,2034,male,42.804
medium_variant,912,2035,male,42.264
