variant,region,year,gender,childdependencyratio1564
estimates,927,1950,male,42.208
estimates,927,1951,male,43.429
estimates,927,1952,male,44.36
estimates,927,1953,male,45.35
estimates,927,1954,male,46.433
estimates,927,1955,male,47.484
estimates,927,1956,male,48.244
estimates,927,1957,male,49.148
estimates,927,1958,male,49.958
estimates,927,1959,male,50.463
estimates,927,1960,male,50.586
estimates,927,1961,male,50.873
estimates,927,1962,male,50.701
estimates,927,1963,male,50.241
estimates,927,1964,male,49.742
estimates,927,1965,male,49.325
estimates,927,1966,male,49.006
estimates,927,1967,male,48.737
estimates,927,1968,male,48.533
estimates,927,1969,male,48.304
estimates,927,1970,male,47.943
estimates,927,1971,male,47.373
estimates,927,1972,male,46.813
estimates,927,1973,male,46.215
estimates,927,1974,male,45.492
estimates,927,1975,male,44.59
estimates,927,1976,male,44.001
estimates,927,1977,male,43.029
estimates,927,1978,male,41.876
estimates,927,1979,male,40.818
estimates,927,1980,male,39.982
estimates,927,1981,male,38.902
estimates,927,1982,male,38.197
estimates,927,1983,male,37.699
estimates,927,1984,male,37.158
estimates,927,1985,male,36.481
estimates,927,1986,male,36.104
estimates,927,1987,male,35.514
estimates,927,1988,male,34.844
estimates,927,1989,male,34.302
estimates,927,1990,male,33.972
estimates,927,1991,male,33.715
estimates,927,1992,male,33.646
estimates,927,1993,male,33.673
estimates,927,1994,male,33.653
estimates,927,1995,male,33.525
estimates,927,1996,male,33.482
estimates,927,1997,male,33.348
estimates,927,1998,male,33.151
estimates,927,1999,male,32.953
estimates,927,2000,male,32.776
estimates,927,2001,male,32.357
estimates,927,2002,male,31.966
estimates,927,2003,male,31.585
estimates,927,2004,male,31.201
estimates,927,2005,male,30.829
estimates,927,2006,male,30.389
estimates,927,2007,male,30.007
estimates,927,2008,male,29.711
estimates,927,2009,male,29.483
estimates,927,2010,male,29.286
estimates,927,2011,male,29.415
estimates,927,2012,male,29.442
estimates,927,2013,male,29.44
estimates,927,2014,male,29.491
estimates,927,2015,male,29.624
medium_variant,927,2015,male,29.624
medium_variant,927,2016,male,29.796
medium_variant,927,2017,male,30.084
medium_variant,927,2018,male,30.415
medium_variant,927,2019,male,30.679
medium_variant,927,2020,male,30.819
medium_variant,927,2021,male,30.995
medium_variant,927,2022,male,31.025
medium_variant,927,2023,male,30.951
medium_variant,927,2024,male,30.86
medium_variant,927,2025,male,30.791
medium_variant,927,2026,male,30.718
medium_variant,927,2027,male,30.672
medium_variant,927,2028,male,30.626
medium_variant,927,2029,male,30.531
medium_variant,927,2030,male,30.367
medium_variant,927,2031,male,30.219
medium_variant,927,2032,male,30.012
medium_variant,927,2033,male,29.767
medium_variant,927,2034,male,29.525
medium_variant,927,2035,male,29.307
medium_variant,927,2036,male,29.152
medium_variant,927,2037,male,29.022
medium_variant,927,2038,male,28.909
medium_variant,927,2039,male,28.797
medium_variant,927,2040,male,28.679
medium_variant,927,2041,male,28.618
medium_variant,927,2042,male,28.549
medium_variant,927,2043,male,28.482
medium_variant,927,2044,male,28.435
medium_variant,927,2045,male,28.416
medium_variant,927,2046,male,28.465
medium_variant,927,2047,male,28.529
medium_variant,927,2048,male,28.605
medium_variant,927,2049,male,28.68
medium_variant,927,2050,male,28.746
medium_variant,927,2051,male,28.838
medium_variant,927,2052,male,28.917
medium_variant,927,2053,male,28.982
medium_variant,927,2054,male,29.03
medium_variant,927,2055,male,29.062
medium_variant,927,2056,male,29.104
medium_variant,927,2057,male,29.13
medium_variant,927,2058,male,29.133
medium_variant,927,2059,male,29.109
medium_variant,927,2060,male,29.056
medium_variant,927,2061,male,29.006
