variant,region,year,gender,childdependencyratio1564
estimates,1500,1950,male,77.794
estimates,1500,1951,male,78.416
estimates,1500,1952,male,78.723
estimates,1500,1953,male,78.751
estimates,1500,1954,male,78.643
estimates,1500,1955,male,78.494
estimates,1500,1956,male,79.084
estimates,1500,1957,male,79.498
estimates,1500,1958,male,79.757
estimates,1500,1959,male,79.853
estimates,1500,1960,male,79.788
estimates,1500,1961,male,80.778
estimates,1500,1962,male,81.32
estimates,1500,1963,male,81.584
estimates,1500,1964,male,81.787
estimates,1500,1965,male,82.037
estimates,1500,1966,male,82.847
estimates,1500,1967,male,83.669
estimates,1500,1968,male,84.394
estimates,1500,1969,male,84.845
estimates,1500,1970,male,84.967
estimates,1500,1971,male,85.856
estimates,1500,1972,male,86.275
estimates,1500,1973,male,86.367
estimates,1500,1974,male,86.325
estimates,1500,1975,male,86.24
estimates,1500,1976,male,86.69
estimates,1500,1977,male,87.018
estimates,1500,1978,male,87.244
estimates,1500,1979,male,87.348
estimates,1500,1980,male,87.314
estimates,1500,1981,male,87.832
estimates,1500,1982,male,88.165
estimates,1500,1983,male,88.311
estimates,1500,1984,male,88.273
estimates,1500,1985,male,88.081
estimates,1500,1986,male,88.579
estimates,1500,1987,male,88.756
estimates,1500,1988,male,88.725
estimates,1500,1989,male,88.613
estimates,1500,1990,male,88.479
estimates,1500,1991,male,88.595
estimates,1500,1992,male,88.606
estimates,1500,1993,male,88.514
estimates,1500,1994,male,88.285
estimates,1500,1995,male,87.903
estimates,1500,1996,male,88.156
estimates,1500,1997,male,88.225
estimates,1500,1998,male,88.155
estimates,1500,1999,male,87.992
estimates,1500,2000,male,87.76
estimates,1500,2001,male,87.772
estimates,1500,2002,male,87.629
estimates,1500,2003,male,87.388
estimates,1500,2004,male,87.099
estimates,1500,2005,male,86.772
estimates,1500,2006,male,86.701
estimates,1500,2007,male,86.548
estimates,1500,2008,male,86.297
estimates,1500,2009,male,85.92
estimates,1500,2010,male,85.412
estimates,1500,2011,male,84.909
estimates,1500,2012,male,84.246
estimates,1500,2013,male,83.461
estimates,1500,2014,male,82.601
estimates,1500,2015,male,81.69
medium_variant,1500,2015,male,81.69
medium_variant,1500,2016,male,80.898
