variant,region,year,gender,childdependencyratio1564
estimates,947,1950,male,76.798
estimates,947,1951,male,77.519
estimates,947,1952,male,78.045
estimates,947,1953,male,78.352
estimates,947,1954,male,78.461
estimates,947,1955,male,78.411
estimates,947,1956,male,79.282
estimates,947,1957,male,79.807
estimates,947,1958,male,80.097
estimates,947,1959,male,80.258
estimates,947,1960,male,80.348
estimates,947,1961,male,81.225
estimates,947,1962,male,81.893
estimates,947,1963,male,82.376
estimates,947,1964,male,82.677
estimates,947,1965,male,82.802
estimates,947,1966,male,83.631
estimates,947,1967,male,84.142
estimates,947,1968,male,84.416
estimates,947,1969,male,84.551
estimates,947,1970,male,84.601
estimates,947,1971,male,85.322
estimates,947,1972,male,85.861
estimates,947,1973,male,86.242
estimates,947,1974,male,86.472
estimates,947,1975,male,86.569
estimates,947,1976,male,87.228
estimates,947,1977,male,87.652
estimates,947,1978,male,87.913
estimates,947,1979,male,88.081
estimates,947,1980,male,88.181
estimates,947,1981,male,88.957
estimates,947,1982,male,89.507
estimates,947,1983,male,89.848
estimates,947,1984,male,89.988
estimates,947,1985,male,89.937
estimates,947,1986,male,90.407
estimates,947,1987,male,90.599
estimates,947,1988,male,90.555
estimates,947,1989,male,90.307
estimates,947,1990,male,89.873
estimates,947,1991,male,89.801
estimates,947,1992,male,89.483
estimates,947,1993,male,88.974
estimates,947,1994,male,88.336
estimates,947,1995,male,87.612
estimates,947,1996,male,87.452
estimates,947,1997,male,87.162
estimates,947,1998,male,86.773
estimates,947,1999,male,86.302
estimates,947,2000,male,85.763
estimates,947,2001,male,85.741
estimates,947,2002,male,85.556
estimates,947,2003,male,85.273
estimates,947,2004,male,84.966
estimates,947,2005,male,84.665
estimates,947,2006,male,84.656
estimates,947,2007,male,84.573
estimates,947,2008,male,84.409
estimates,947,2009,male,84.144
estimates,947,2010,male,83.775
estimates,947,2011,male,83.554
estimates,947,2012,male,83.196
estimates,947,2013,male,82.725
estimates,947,2014,male,82.163
estimates,947,2015,male,81.523
medium_variant,947,2015,male,81.523
medium_variant,947,2016,male,81.016
medium_variant,947,2017,male,80.386
medium_variant,947,2018,male,79.657
medium_variant,947,2019,male,78.852
medium_variant,947,2020,male,77.989
medium_variant,947,2021,male,77.235
medium_variant,947,2022,male,76.42
medium_variant,947,2023,male,75.549
medium_variant,947,2024,male,74.623
medium_variant,947,2025,male,73.654
medium_variant,947,2026,male,72.833
medium_variant,947,2027,male,71.954
medium_variant,947,2028,male,71.037
medium_variant,947,2029,male,70.107
medium_variant,947,2030,male,69.181
medium_variant,947,2031,male,68.404
medium_variant,947,2032,male,67.608
medium_variant,947,2033,male,66.801
medium_variant,947,2034,male,65.987
medium_variant,947,2035,male,65.17
medium_variant,947,2036,male,64.477
