variant,country,year,gender,potentialsupport1664_65
estimates,408,1950,male,18.981
estimates,408,1951,male,18.771
estimates,408,1952,male,18.931
estimates,408,1953,male,19.432
estimates,408,1954,male,20.238
estimates,408,1955,male,21.362
estimates,408,1956,male,21.808
estimates,408,1957,male,22.417
estimates,408,1958,male,23.233
estimates,408,1959,male,24.307
estimates,408,1960,male,25.666
estimates,408,1961,male,25.828
estimates,408,1962,male,26.233
estimates,408,1963,male,26.85
estimates,408,1964,male,27.617
estimates,408,1965,male,28.49
estimates,408,1966,male,27.921
estimates,408,1967,male,27.416
estimates,408,1968,male,27.098
estimates,408,1969,male,27.121
estimates,408,1970,male,27.551
estimates,408,1971,male,27.241
estimates,408,1972,male,27.347
estimates,408,1973,male,27.674
estimates,408,1974,male,27.949
estimates,408,1975,male,28.02
estimates,408,1976,male,27.162
estimates,408,1977,male,26.303
estimates,408,1978,male,25.586
estimates,408,1979,male,25.158
estimates,408,1980,male,25.049
estimates,408,1981,male,24.687
estimates,408,1982,male,24.581
estimates,408,1983,male,24.678
estimates,408,1984,male,24.911
estimates,408,1985,male,25.223
estimates,408,1986,male,25.17
estimates,408,1987,male,25.201
estimates,408,1988,male,25.279
estimates,408,1989,male,25.362
estimates,408,1990,male,25.403
estimates,408,1991,male,24.887
estimates,408,1992,male,24.325
estimates,408,1993,male,23.715
estimates,408,1994,male,23.063
estimates,408,1995,male,22.362
estimates,408,1996,male,21.726
estimates,408,1997,male,21.213
estimates,408,1998,male,20.714
estimates,408,1999,male,20.08
estimates,408,2000,male,19.263
estimates,408,2001,male,17.881
estimates,408,2002,male,16.608
estimates,408,2003,male,15.5
estimates,408,2004,male,14.577
estimates,408,2005,male,13.817
estimates,408,2006,male,13.033
estimates,408,2007,male,12.413
estimates,408,2008,male,11.927
estimates,408,2009,male,11.542
estimates,408,2010,male,11.235
estimates,408,2011,male,10.799
estimates,408,2012,male,10.415
estimates,408,2013,male,10.129
estimates,408,2014,male,10.006
estimates,408,2015,male,10.061
medium_variant,408,2015,male,10.061
medium_variant,408,2016,male,10.183
medium_variant,408,2017,male,10.484
medium_variant,408,2018,male,10.834
medium_variant,408,2019,male,11.018
medium_variant,408,2020,male,10.907
medium_variant,408,2021,male,10.411
medium_variant,408,2022,male,9.769
medium_variant,408,2023,male,9.138
medium_variant,408,2024,male,8.649
medium_variant,408,2025,male,8.325
medium_variant,408,2026,male,7.999
medium_variant,408,2027,male,7.788
medium_variant,408,2028,male,7.617
medium_variant,408,2029,male,7.404
medium_variant,408,2030,male,7.113
medium_variant,408,2031,male,6.709
medium_variant,408,2032,male,6.307
medium_variant,408,2033,male,5.931
medium_variant,408,2034,male,5.599
medium_variant,408,2035,male,5.315
medium_variant,408,2036,male,5.034
medium_variant,408,2037,male,4.789
medium_variant,408,2038,male,4.589
medium_variant,408,2039,male,4.446
medium_variant,408,2040,male,4.362
medium_variant,408,2041,male,4.303
medium_variant,408,2042,male,4.294
medium_variant,408,2043,male,4.313
medium_variant,408,2044,male,4.331
medium_variant,408,2045,male,4.331
medium_variant,408,2046,male,4.29
medium_variant,408,2047,male,4.239
medium_variant,408,2048,male,4.183
medium_variant,408,2049,male,4.132
medium_variant,408,2050,male,4.09
medium_variant,408,2051,male,4.025
medium_variant,408,2052,male,3.97
medium_variant,408,2053,male,3.921
medium_variant,408,2054,male,3.872
medium_variant,408,2055,male,3.82
medium_variant,408,2056,male,3.739
medium_variant,408,2057,male,3.66
medium_variant,408,2058,male,3.585
medium_variant,408,2059,male,3.517
medium_variant,408,2060,male,3.456
medium_variant,408,2061,male,3.38
medium_variant,408,2062,male,3.315
medium_variant,408,2063,male,3.258
medium_variant,408,2064,male,3.207
medium_variant,408,2065,male,3.16
medium_variant,408,2066,male,3.103
medium_variant,408,2067,male,3.051
medium_variant,408,2068,male,3.007
medium_variant,408,2069,male,2.969
medium_variant,408,2070,male,2.937
medium_variant,408,2071,male,2.904
medium_variant,408,2072,male,2.877
medium_variant,408,2073,male,2.856
medium_variant,408,2074,male,2.836
medium_variant,408,2075,male,2.816
medium_variant,408,2076,male,2.791
medium_variant,408,2077,male,2.768
medium_variant,408,2078,male,2.746
medium_variant,408,2079,male,2.724
medium_variant,408,2080,male,2.701
medium_variant,408,2081,male,2.672
medium_variant,408,2082,male,2.644
medium_variant,408,2083,male,2.616
medium_variant,408,2084,male,2.588
medium_variant,408,2085,male,2.56
medium_variant,408,2086,male,2.527
medium_variant,408,2087,male,2.496
medium_variant,408,2088,male,2.467
medium_variant,408,2089,male,2.438
medium_variant,408,2090,male,2.41
medium_variant,408,2091,male,2.38
medium_variant,408,2092,male,2.354
medium_variant,408,2093,male,2.329
medium_variant,408,2094,male,2.305
medium_variant,408,2095,male,2.282
medium_variant,408,2096,male,2.26
medium_variant,408,2097,male,2.242
medium_variant,408,2098,male,2.225
medium_variant,408,2099,male,2.209
medium_variant,408,2100,male,2.193
estimates,408,1950,female,16.505
estimates,408,1951,female,16.134
estimates,408,1952,female,15.917
estimates,408,1953,female,15.806
estimates,408,1954,female,15.739
estimates,408,1955,female,15.689
estimates,408,1956,female,15.478
estimates,408,1957,female,15.278
estimates,408,1958,female,15.113
estimates,408,1959,female,15.008
estimates,408,1960,female,14.966
estimates,408,1961,female,14.834
estimates,408,1962,female,14.769
estimates,408,1963,female,14.732
estimates,408,1964,female,14.674
estimates,408,1965,female,14.568
estimates,408,1966,female,14.262
estimates,408,1967,female,13.929
estimates,408,1968,female,13.615
estimates,408,1969,female,13.387
estimates,408,1970,female,13.274
estimates,408,1971,female,13.139
estimates,408,1972,female,13.107
estimates,408,1973,female,13.141
estimates,408,1974,female,13.194
estimates,408,1975,female,13.234
estimates,408,1976,female,13.18
estimates,408,1977,female,13.117
estimates,408,1978,female,13.053
estimates,408,1979,female,13.005
estimates,408,1980,female,12.981
estimates,408,1981,female,12.922
estimates,408,1982,female,12.882
estimates,408,1983,female,12.844
estimates,408,1984,female,12.785
estimates,408,1985,female,12.688
estimates,408,1986,female,12.526
estimates,408,1987,female,12.344
estimates,408,1988,female,12.137
estimates,408,1989,female,11.896
estimates,408,1990,female,11.616
estimates,408,1991,female,11.226
estimates,408,1992,female,10.811
estimates,408,1993,female,10.387
estimates,408,1994,female,9.974
estimates,408,1995,female,9.582
estimates,408,1996,female,9.317
estimates,408,1997,female,9.076
estimates,408,1998,female,8.84
estimates,408,1999,female,8.587
estimates,408,2000,female,8.309
estimates,408,2001,female,7.999
estimates,408,2002,female,7.689
estimates,408,2003,female,7.391
estimates,408,2004,female,7.118
estimates,408,2005,female,6.872
estimates,408,2006,female,6.655
estimates,408,2007,female,6.468
estimates,408,2008,female,6.303
estimates,408,2009,female,6.155
estimates,408,2010,female,6.019
estimates,408,2011,female,5.868
estimates,408,2012,female,5.722
estimates,408,2013,female,5.601
estimates,408,2014,female,5.532
estimates,408,2015,female,5.523
medium_variant,408,2015,female,5.523
medium_variant,408,2016,female,5.566
medium_variant,408,2017,female,5.669
medium_variant,408,2018,female,5.787
medium_variant,408,2019,female,5.846
medium_variant,408,2020,female,5.8
medium_variant,408,2021,female,5.657
medium_variant,408,2022,female,5.434
medium_variant,408,2023,female,5.184
medium_variant,408,2024,female,4.968
medium_variant,408,2025,female,4.808
medium_variant,408,2026,female,4.679
medium_variant,408,2027,female,4.59
medium_variant,408,2028,female,4.515
medium_variant,408,2029,female,4.415
medium_variant,408,2030,female,4.275
medium_variant,408,2031,female,4.102
medium_variant,408,2032,female,3.914
medium_variant,408,2033,female,3.724
medium_variant,408,2034,female,3.546
medium_variant,408,2035,female,3.386
medium_variant,408,2036,female,3.24
