variant,country,year,gender,potentialsupport1664_65
estimates,807,1950,male,8.904
estimates,807,1951,male,9.268
estimates,807,1952,male,9.697
estimates,807,1953,male,10.195
estimates,807,1954,male,10.774
estimates,807,1955,male,11.442
estimates,807,1956,male,11.762
estimates,807,1957,male,12.143
estimates,807,1958,male,12.585
estimates,807,1959,male,13.075
estimates,807,1960,male,13.613
estimates,807,1961,male,13.805
estimates,807,1962,male,14.013
estimates,807,1963,male,14.231
estimates,807,1964,male,14.446
estimates,807,1965,male,14.645
estimates,807,1966,male,14.531
estimates,807,1967,male,14.416
estimates,807,1968,male,14.286
estimates,807,1969,male,14.122
estimates,807,1970,male,13.918
estimates,807,1971,male,13.51
estimates,807,1972,male,13.115
estimates,807,1973,male,12.721
estimates,807,1974,male,12.309
estimates,807,1975,male,11.884
estimates,807,1976,male,11.479
estimates,807,1977,male,11.068
estimates,807,1978,male,10.72
estimates,807,1979,male,10.515
estimates,807,1980,male,10.48
estimates,807,1981,male,10.573
estimates,807,1982,male,10.818
estimates,807,1983,male,11.128
estimates,807,1984,male,11.363
estimates,807,1985,male,11.435
estimates,807,1986,male,11.25
estimates,807,1987,male,10.95
estimates,807,1988,male,10.591
estimates,807,1989,male,10.236
estimates,807,1990,male,9.914
estimates,807,1991,male,9.595
estimates,807,1992,male,9.311
estimates,807,1993,male,9.049
estimates,807,1994,male,8.794
estimates,807,1995,male,8.542
estimates,807,1996,male,8.335
estimates,807,1997,male,8.147
estimates,807,1998,male,7.98
estimates,807,1999,male,7.838
estimates,807,2000,male,7.719
estimates,807,2001,male,7.564
estimates,807,2002,male,7.434
estimates,807,2003,male,7.328
estimates,807,2004,male,7.247
estimates,807,2005,male,7.191
estimates,807,2006,male,7.124
estimates,807,2007,male,7.079
estimates,807,2008,male,7.047
estimates,807,2009,male,7.018
estimates,807,2010,male,6.987
estimates,807,2011,male,6.909
estimates,807,2012,male,6.835
estimates,807,2013,male,6.75
estimates,807,2014,male,6.635
estimates,807,2015,male,6.484
medium_variant,807,2015,male,6.484
medium_variant,807,2016,male,6.265
medium_variant,807,2017,male,6.032
medium_variant,807,2018,male,5.801
medium_variant,807,2019,male,5.587
medium_variant,807,2020,male,5.397
medium_variant,807,2021,male,5.199
medium_variant,807,2022,male,5.024
medium_variant,807,2023,male,4.867
medium_variant,807,2024,male,4.725
medium_variant,807,2025,male,4.596
medium_variant,807,2026,male,4.464
medium_variant,807,2027,male,4.347
medium_variant,807,2028,male,4.243
medium_variant,807,2029,male,4.145
medium_variant,807,2030,male,4.052
medium_variant,807,2031,male,3.953
medium_variant,807,2032,male,3.86
medium_variant,807,2033,male,3.774
medium_variant,807,2034,male,3.696
medium_variant,807,2035,male,3.627
medium_variant,807,2036,male,3.556
medium_variant,807,2037,male,3.494
medium_variant,807,2038,male,3.437
medium_variant,807,2039,male,3.381
medium_variant,807,2040,male,3.323
medium_variant,807,2041,male,3.256
medium_variant,807,2042,male,3.189
medium_variant,807,2043,male,3.123
medium_variant,807,2044,male,3.057
medium_variant,807,2045,male,2.99
medium_variant,807,2046,male,2.912
medium_variant,807,2047,male,2.836
medium_variant,807,2048,male,2.762
medium_variant,807,2049,male,2.692
medium_variant,807,2050,male,2.626
medium_variant,807,2051,male,2.557
medium_variant,807,2052,male,2.493
medium_variant,807,2053,male,2.434
medium_variant,807,2054,male,2.38
medium_variant,807,2055,male,2.328
medium_variant,807,2056,male,2.276
medium_variant,807,2057,male,2.228
medium_variant,807,2058,male,2.185
medium_variant,807,2059,male,2.15
medium_variant,807,2060,male,2.121
medium_variant,807,2061,male,2.097
medium_variant,807,2062,male,2.08
medium_variant,807,2063,male,2.069
medium_variant,807,2064,male,2.061
medium_variant,807,2065,male,2.054
medium_variant,807,2066,male,2.046
medium_variant,807,2067,male,2.041
medium_variant,807,2068,male,2.037
medium_variant,807,2069,male,2.036
medium_variant,807,2070,male,2.037
medium_variant,807,2071,male,2.039
medium_variant,807,2072,male,2.045
medium_variant,807,2073,male,2.052
medium_variant,807,2074,male,2.058
medium_variant,807,2075,male,2.061
medium_variant,807,2076,male,2.06
medium_variant,807,2077,male,2.056
medium_variant,807,2078,male,2.052
medium_variant,807,2079,male,2.045
medium_variant,807,2080,male,2.038
medium_variant,807,2081,male,2.027
medium_variant,807,2082,male,2.017
medium_variant,807,2083,male,2.007
medium_variant,807,2084,male,1.995
medium_variant,807,2085,male,1.983
medium_variant,807,2086,male,1.969
medium_variant,807,2087,male,1.956
medium_variant,807,2088,male,1.944
medium_variant,807,2089,male,1.932
medium_variant,807,2090,male,1.919
medium_variant,807,2091,male,1.909
medium_variant,807,2092,male,1.9
medium_variant,807,2093,male,1.892
medium_variant,807,2094,male,1.883
medium_variant,807,2095,male,1.874
medium_variant,807,2096,male,1.869
medium_variant,807,2097,male,1.865
medium_variant,807,2098,male,1.861
medium_variant,807,2099,male,1.857
medium_variant,807,2100,male,1.852
estimates,807,1950,female,7.245
estimates,807,1951,female,7.571
estimates,807,1952,female,7.953
estimates,807,1953,female,8.394
estimates,807,1954,female,8.894
estimates,807,1955,female,9.457
estimates,807,1956,female,9.699
estimates,807,1957,female,9.975
estimates,807,1958,female,10.287
estimates,807,1959,female,10.64
estimates,807,1960,female,11.033
estimates,807,1961,female,11.192
estimates,807,1962,female,11.371
estimates,807,1963,female,11.574
estimates,807,1964,female,11.799
estimates,807,1965,female,12.047
estimates,807,1966,female,12.074
estimates,807,1967,female,12.117
estimates,807,1968,female,12.154
estimates,807,1969,female,12.156
estimates,807,1970,female,12.11
estimates,807,1971,female,11.884
estimates,807,1972,female,11.642
estimates,807,1973,female,11.378
estimates,807,1974,female,11.088
estimates,807,1975,female,10.779
estimates,807,1976,female,10.492
estimates,807,1977,female,10.191
estimates,807,1978,female,9.924
estimates,807,1979,female,9.752
estimates,807,1980,female,9.693
estimates,807,1981,female,9.757
estimates,807,1982,female,9.921
estimates,807,1983,female,10.117
estimates,807,1984,female,10.245
estimates,807,1985,female,10.243
estimates,807,1986,female,10.039
estimates,807,1987,female,9.747
estimates,807,1988,female,9.397
estimates,807,1989,female,9.026
estimates,807,1990,female,8.653
estimates,807,1991,female,8.25
estimates,807,1992,female,7.862
estimates,807,1993,female,7.494
estimates,807,1994,female,7.157
estimates,807,1995,female,6.852
estimates,807,1996,female,6.664
estimates,807,1997,female,6.5
estimates,807,1998,female,6.355
estimates,807,1999,female,6.22
estimates,807,2000,female,6.09
estimates,807,2001,female,5.952
estimates,807,2002,female,5.823
estimates,807,2003,female,5.704
estimates,807,2004,female,5.601
estimates,807,2005,female,5.514
estimates,807,2006,female,5.473
estimates,807,2007,female,5.446
estimates,807,2008,female,5.424
estimates,807,2009,female,5.399
estimates,807,2010,female,5.365
estimates,807,2011,female,5.31
estimates,807,2012,female,5.25
