variant,country,year,gender,potentialsupport1664_65
estimates,804,1950,male,11.132
estimates,804,1951,male,11.174
estimates,804,1952,male,11.29
estimates,804,1953,male,11.441
estimates,804,1954,male,11.569
estimates,804,1955,male,11.641
estimates,804,1956,male,11.623
estimates,804,1957,male,11.584
estimates,804,1958,male,11.554
estimates,804,1959,male,11.57
estimates,804,1960,male,11.652
estimates,804,1961,male,11.4
estimates,804,1962,male,11.192
estimates,804,1963,male,11.017
estimates,804,1964,male,10.863
estimates,804,1965,male,10.72
estimates,804,1966,male,10.569
estimates,804,1967,male,10.435
estimates,804,1968,male,10.292
estimates,804,1969,male,10.118
estimates,804,1970,male,9.91
estimates,804,1971,male,9.713
estimates,804,1972,male,9.535
estimates,804,1973,male,9.375
estimates,804,1974,male,9.23
estimates,804,1975,male,9.095
estimates,804,1976,male,8.876
estimates,804,1977,male,8.668
estimates,804,1978,male,8.508
estimates,804,1979,male,8.44
estimates,804,1980,male,8.48
estimates,804,1981,male,8.587
estimates,804,1982,male,8.792
estimates,804,1983,male,9.056
estimates,804,1984,male,9.315
estimates,804,1985,male,9.522
estimates,804,1986,male,9.527
estimates,804,1987,male,9.511
estimates,804,1988,male,9.444
estimates,804,1989,male,9.286
estimates,804,1990,male,9.027
estimates,804,1991,male,8.623
estimates,804,1992,male,8.185
estimates,804,1993,male,7.796
estimates,804,1994,male,7.536
estimates,804,1995,male,7.425
estimates,804,1996,male,7.291
estimates,804,1997,male,7.289
estimates,804,1998,male,7.345
estimates,804,1999,male,7.356
estimates,804,2000,male,7.273
estimates,804,2001,male,6.996
estimates,804,2002,male,6.682
estimates,804,2003,male,6.402
estimates,804,2004,male,6.232
estimates,804,2005,male,6.196
estimates,804,2006,male,6.139
estimates,804,2007,male,6.169
estimates,804,2008,male,6.244
estimates,804,2009,male,6.317
estimates,804,2010,male,6.364
estimates,804,2011,male,6.334
estimates,804,2012,male,6.302
estimates,804,2013,male,6.264
estimates,804,2014,male,6.218
estimates,804,2015,male,6.162
medium_variant,804,2015,male,6.162
medium_variant,804,2016,male,5.999
medium_variant,804,2017,male,5.836
medium_variant,804,2018,male,5.684
medium_variant,804,2019,male,5.556
medium_variant,804,2020,male,5.457
medium_variant,804,2021,male,5.302
medium_variant,804,2022,male,5.181
medium_variant,804,2023,male,5.086
medium_variant,804,2024,male,5.007
medium_variant,804,2025,male,4.941
medium_variant,804,2026,male,4.822
medium_variant,804,2027,male,4.718
medium_variant,804,2028,male,4.635
medium_variant,804,2029,male,4.581
medium_variant,804,2030,male,4.557
medium_variant,804,2031,male,4.506
medium_variant,804,2032,male,4.484
medium_variant,804,2033,male,4.48
medium_variant,804,2034,male,4.481
medium_variant,804,2035,male,4.479
medium_variant,804,2036,male,4.417
medium_variant,804,2037,male,4.356
medium_variant,804,2038,male,4.296
medium_variant,804,2039,male,4.239
medium_variant,804,2040,male,4.186
medium_variant,804,2041,male,4.09
medium_variant,804,2042,male,4.001
medium_variant,804,2043,male,3.916
medium_variant,804,2044,male,3.831
medium_variant,804,2045,male,3.743
medium_variant,804,2046,male,3.618
medium_variant,804,2047,male,3.499
medium_variant,804,2048,male,3.386
medium_variant,804,2049,male,3.281
medium_variant,804,2050,male,3.183
medium_variant,804,2051,male,3.068
medium_variant,804,2052,male,2.964
medium_variant,804,2053,male,2.874
medium_variant,804,2054,male,2.803
medium_variant,804,2055,male,2.754
medium_variant,804,2056,male,2.708
medium_variant,804,2057,male,2.682
medium_variant,804,2058,male,2.673
medium_variant,804,2059,male,2.677
medium_variant,804,2060,male,2.693
medium_variant,804,2061,male,2.706
medium_variant,804,2062,male,2.731
medium_variant,804,2063,male,2.767
medium_variant,804,2064,male,2.81
medium_variant,804,2065,male,2.859
medium_variant,804,2066,male,2.899
medium_variant,804,2067,male,2.945
medium_variant,804,2068,male,2.993
medium_variant,804,2069,male,3.035
medium_variant,804,2070,male,3.064
medium_variant,804,2071,male,3.061
medium_variant,804,2072,male,3.047
medium_variant,804,2073,male,3.025
medium_variant,804,2074,male,3.001
medium_variant,804,2075,male,2.978
medium_variant,804,2076,male,2.936
medium_variant,804,2077,male,2.896
medium_variant,804,2078,male,2.859
medium_variant,804,2079,male,2.825
medium_variant,804,2080,male,2.792
medium_variant,804,2081,male,2.748
medium_variant,804,2082,male,2.708
medium_variant,804,2083,male,2.673
medium_variant,804,2084,male,2.643
medium_variant,804,2085,male,2.614
medium_variant,804,2086,male,2.583
medium_variant,804,2087,male,2.556
medium_variant,804,2088,male,2.533
medium_variant,804,2089,male,2.513
medium_variant,804,2090,male,2.496
medium_variant,804,2091,male,2.482
medium_variant,804,2092,male,2.472
medium_variant,804,2093,male,2.465
medium_variant,804,2094,male,2.459
medium_variant,804,2095,male,2.455
medium_variant,804,2096,male,2.453
medium_variant,804,2097,male,2.454
medium_variant,804,2098,male,2.455
medium_variant,804,2099,male,2.454
medium_variant,804,2100,male,2.452
estimates,804,1950,female,7.349
estimates,804,1951,female,7.398
estimates,804,1952,female,7.477
estimates,804,1953,female,7.571
estimates,804,1954,female,7.657
estimates,804,1955,female,7.72
estimates,804,1956,female,7.836
estimates,804,1957,female,7.912
estimates,804,1958,female,7.947
estimates,804,1959,female,7.951
estimates,804,1960,female,7.933
estimates,804,1961,female,7.686
estimates,804,1962,female,7.462
estimates,804,1963,female,7.248
estimates,804,1964,female,7.03
estimates,804,1965,female,6.804
estimates,804,1966,female,6.605
estimates,804,1967,female,6.409
estimates,804,1968,female,6.215
estimates,804,1969,female,6.023
estimates,804,1970,female,5.833
estimates,804,1971,female,5.665
estimates,804,1972,female,5.51
estimates,804,1973,female,5.356
estimates,804,1974,female,5.193
estimates,804,1975,female,5.02
estimates,804,1976,female,4.852
estimates,804,1977,female,4.679
estimates,804,1978,female,4.524
estimates,804,1979,female,4.411
estimates,804,1980,female,4.351
estimates,804,1981,female,4.341
estimates,804,1982,female,4.378
estimates,804,1983,female,4.438
estimates,804,1984,female,4.483
estimates,804,1985,female,4.489
estimates,804,1986,female,4.451
