variant,country,year,gender,potentialsupport1664_65
estimates,218,1950,male,11.684
estimates,218,1951,male,11.695
estimates,218,1952,male,11.742
estimates,218,1953,male,11.826
estimates,218,1954,male,11.951
estimates,218,1955,male,12.119
estimates,218,1956,male,12.077
estimates,218,1957,male,12.084
estimates,218,1958,male,12.132
estimates,218,1959,male,12.214
estimates,218,1960,male,12.325
estimates,218,1961,male,12.289
estimates,218,1962,male,12.284
estimates,218,1963,male,12.311
estimates,218,1964,male,12.376
estimates,218,1965,male,12.481
estimates,218,1966,male,12.55
estimates,218,1967,male,12.666
estimates,218,1968,male,12.819
estimates,218,1969,male,12.997
estimates,218,1970,male,13.191
estimates,218,1971,male,13.31
estimates,218,1972,male,13.462
estimates,218,1973,male,13.629
estimates,218,1974,male,13.795
estimates,218,1975,male,13.95
estimates,218,1976,male,13.964
estimates,218,1977,male,13.981
estimates,218,1978,male,14.014
estimates,218,1979,male,14.083
estimates,218,1980,male,14.192
estimates,218,1981,male,14.224
estimates,218,1982,male,14.298
estimates,218,1983,male,14.398
estimates,218,1984,male,14.504
estimates,218,1985,male,14.605
estimates,218,1986,male,14.597
estimates,218,1987,male,14.597
estimates,218,1988,male,14.595
estimates,218,1989,male,14.586
estimates,218,1990,male,14.566
estimates,218,1991,male,14.441
estimates,218,1992,male,14.32
estimates,218,1993,male,14.198
estimates,218,1994,male,14.075
estimates,218,1995,male,13.949
estimates,218,1996,male,13.731
estimates,218,1997,male,13.528
estimates,218,1998,male,13.334
estimates,218,1999,male,13.149
estimates,218,2000,male,12.97
estimates,218,2001,male,12.766
estimates,218,2002,male,12.579
estimates,218,2003,male,12.395
estimates,218,2004,male,12.205
estimates,218,2005,male,12
estimates,218,2006,male,11.847
estimates,218,2007,male,11.677
estimates,218,2008,male,11.498
estimates,218,2009,male,11.327
estimates,218,2010,male,11.167
estimates,218,2011,male,11.033
estimates,218,2012,male,10.909
estimates,218,2013,male,10.772
estimates,218,2014,male,10.591
estimates,218,2015,male,10.357
medium_variant,218,2015,male,10.357
medium_variant,218,2016,male,10.087
medium_variant,218,2017,male,9.788
medium_variant,218,2018,male,9.477
medium_variant,218,2019,male,9.173
medium_variant,218,2020,male,8.887
medium_variant,218,2021,male,8.636
medium_variant,218,2022,male,8.398
medium_variant,218,2023,male,8.169
medium_variant,218,2024,male,7.945
medium_variant,218,2025,male,7.725
medium_variant,218,2026,male,7.531
medium_variant,218,2027,male,7.343
medium_variant,218,2028,male,7.158
medium_variant,218,2029,male,6.973
medium_variant,218,2030,male,6.787
medium_variant,218,2031,male,6.621
medium_variant,218,2032,male,6.457
medium_variant,218,2033,male,6.294
medium_variant,218,2034,male,6.133
medium_variant,218,2035,male,5.973
medium_variant,218,2036,male,5.832
medium_variant,218,2037,male,5.694
medium_variant,218,2038,male,5.558
medium_variant,218,2039,male,5.424
medium_variant,218,2040,male,5.293
medium_variant,218,2041,male,5.179
medium_variant,218,2042,male,5.068
medium_variant,218,2043,male,4.957
medium_variant,218,2044,male,4.847
medium_variant,218,2045,male,4.735
medium_variant,218,2046,male,4.635
medium_variant,218,2047,male,4.537
medium_variant,218,2048,male,4.438
medium_variant,218,2049,male,4.337
medium_variant,218,2050,male,4.234
medium_variant,218,2051,male,4.14
medium_variant,218,2052,male,4.047
medium_variant,218,2053,male,3.952
medium_variant,218,2054,male,3.859
medium_variant,218,2055,male,3.766
medium_variant,218,2056,male,3.685
medium_variant,218,2057,male,3.607
medium_variant,218,2058,male,3.53
medium_variant,218,2059,male,3.454
medium_variant,218,2060,male,3.376
medium_variant,218,2061,male,3.311
medium_variant,218,2062,male,3.248
medium_variant,218,2063,male,3.185
medium_variant,218,2064,male,3.123
medium_variant,218,2065,male,3.062
medium_variant,218,2066,male,3.014
medium_variant,218,2067,male,2.967
medium_variant,218,2068,male,2.922
medium_variant,218,2069,male,2.874
medium_variant,218,2070,male,2.824
medium_variant,218,2071,male,2.783
medium_variant,218,2072,male,2.742
medium_variant,218,2073,male,2.699
medium_variant,218,2074,male,2.654
medium_variant,218,2075,male,2.608
medium_variant,218,2076,male,2.571
medium_variant,218,2077,male,2.534
medium_variant,218,2078,male,2.496
medium_variant,218,2079,male,2.457
medium_variant,218,2080,male,2.416
medium_variant,218,2081,male,2.385
medium_variant,218,2082,male,2.355
medium_variant,218,2083,male,2.324
medium_variant,218,2084,male,2.292
medium_variant,218,2085,male,2.258
medium_variant,218,2086,male,2.232
medium_variant,218,2087,male,2.207
medium_variant,218,2088,male,2.182
medium_variant,218,2089,male,2.155
medium_variant,218,2090,male,2.126
medium_variant,218,2091,male,2.106
medium_variant,218,2092,male,2.085
medium_variant,218,2093,male,2.064
medium_variant,218,2094,male,2.042
medium_variant,218,2095,male,2.017
medium_variant,218,2096,male,2.001
medium_variant,218,2097,male,1.985
medium_variant,218,2098,male,1.967
medium_variant,218,2099,male,1.949
medium_variant,218,2100,male,1.927
estimates,218,1950,female,9.329
estimates,218,1951,female,9.377
estimates,218,1952,female,9.438
estimates,218,1953,female,9.513
estimates,218,1954,female,9.611
estimates,218,1955,female,9.737
estimates,218,1956,female,9.737
estimates,218,1957,female,9.771
estimates,218,1958,female,9.832
estimates,218,1959,female,9.915
estimates,218,1960,female,10.015
estimates,218,1961,female,10.032
estimates,218,1962,female,10.071
estimates,218,1963,female,10.131
estimates,218,1964,female,10.216
estimates,218,1965,female,10.329
estimates,218,1966,female,10.423
estimates,218,1967,female,10.55
estimates,218,1968,female,10.703
estimates,218,1969,female,10.873
estimates,218,1970,female,11.056
estimates,218,1971,female,11.191
estimates,218,1972,female,11.348
estimates,218,1973,female,11.517
estimates,218,1974,female,11.682
estimates,218,1975,female,11.836
estimates,218,1976,female,11.885
estimates,218,1977,female,11.931
estimates,218,1978,female,11.985
estimates,218,1979,female,12.061
estimates,218,1980,female,12.165
estimates,218,1981,female,12.225
estimates,218,1982,female,12.312
estimates,218,1983,female,12.414
estimates,218,1984,female,12.517
estimates,218,1985,female,12.611
estimates,218,1986,female,12.643
estimates,218,1987,female,12.674
estimates,218,1988,female,12.696
estimates,218,1989,female,12.704
estimates,218,1990,female,12.695
estimates,218,1991,female,12.608
estimates,218,1992,female,12.515
estimates,218,1993,female,12.413
estimates,218,1994,female,12.302
estimates,218,1995,female,12.184
estimates,218,1996,female,11.995
estimates,218,1997,female,11.812
estimates,218,1998,female,11.632
estimates,218,1999,female,11.455
estimates,218,2000,female,11.279
estimates,218,2001,female,11.105
estimates,218,2002,female,10.939
estimates,218,2003,female,10.773
estimates,218,2004,female,10.596
estimates,218,2005,female,10.404
estimates,218,2006,female,10.269
estimates,218,2007,female,10.116
estimates,218,2008,female,9.954
estimates,218,2009,female,9.796
estimates,218,2010,female,9.645
estimates,218,2011,female,9.528
estimates,218,2012,female,9.418
estimates,218,2013,female,9.295
estimates,218,2014,female,9.134
estimates,218,2015,female,8.927
medium_variant,218,2015,female,8.927
medium_variant,218,2016,female,8.707
medium_variant,218,2017,female,8.459
medium_variant,218,2018,female,8.196
medium_variant,218,2019,female,7.938
medium_variant,218,2020,female,7.691
medium_variant,218,2021,female,7.475
medium_variant,218,2022,female,7.268
medium_variant,218,2023,female,7.067
medium_variant,218,2024,female,6.87
medium_variant,218,2025,female,6.673
medium_variant,218,2026,female,6.501
medium_variant,218,2027,female,6.333
medium_variant,218,2028,female,6.166
medium_variant,218,2029,female,6
medium_variant,218,2030,female,5.832
medium_variant,218,2031,female,5.684
medium_variant,218,2032,female,5.538
medium_variant,218,2033,female,5.391
medium_variant,218,2034,female,5.246
medium_variant,218,2035,female,5.102
medium_variant,218,2036,female,4.978
medium_variant,218,2037,female,4.855
medium_variant,218,2038,female,4.735
medium_variant,218,2039,female,4.616
medium_variant,218,2040,female,4.497
medium_variant,218,2041,female,4.399
medium_variant,218,2042,female,4.303
medium_variant,218,2043,female,4.207
medium_variant,218,2044,female,4.11
medium_variant,218,2045,female,4.011
medium_variant,218,2046,female,3.929
medium_variant,218,2047,female,3.846
medium_variant,218,2048,female,3.763
medium_variant,218,2049,female,3.679
medium_variant,218,2050,female,3.592
medium_variant,218,2051,female,3.517
medium_variant,218,2052,female,3.442
medium_variant,218,2053,female,3.365
medium_variant,218,2054,female,3.289
medium_variant,218,2055,female,3.211
medium_variant,218,2056,female,3.148
medium_variant,218,2057,female,3.086
medium_variant,218,2058,female,3.024
medium_variant,218,2059,female,2.961
medium_variant,218,2060,female,2.898
medium_variant,218,2061,female,2.847
medium_variant,218,2062,female,2.796
medium_variant,218,2063,female,2.745
medium_variant,218,2064,female,2.695
medium_variant,218,2065,female,2.645
medium_variant,218,2066,female,2.606
medium_variant,218,2067,female,2.569
medium_variant,218,2068,female,2.533
medium_variant,218,2069,female,2.494
medium_variant,218,2070,female,2.452
medium_variant,218,2071,female,2.42
medium_variant,218,2072,female,2.387
medium_variant,218,2073,female,2.352
medium_variant,218,2074,female,2.315
medium_variant,218,2075,female,2.276
medium_variant,218,2076,female,2.247
medium_variant,218,2077,female,2.218
medium_variant,218,2078,female,2.187
medium_variant,218,2079,female,2.155
medium_variant,218,2080,female,2.121
medium_variant,218,2081,female,2.096
medium_variant,218,2082,female,2.071
medium_variant,218,2083,female,2.045
medium_variant,218,2084,female,2.018
medium_variant,218,2085,female,1.988
medium_variant,218,2086,female,1.968
medium_variant,218,2087,female,1.948
medium_variant,218,2088,female,1.927
medium_variant,218,2089,female,1.904
medium_variant,218,2090,female,1.878
medium_variant,218,2091,female,1.862
medium_variant,218,2092,female,1.845
medium_variant,218,2093,female,1.828
medium_variant,218,2094,female,1.808
medium_variant,218,2095,female,1.786
medium_variant,218,2096,female,1.773
medium_variant,218,2097,female,1.759
medium_variant,218,2098,female,1.744
medium_variant,218,2099,female,1.727
medium_variant,218,2100,female,1.708
