variant,country,year,gender,potentialsupport1664_65
estimates,760,1950,male,11.931
estimates,760,1951,male,11.808
estimates,760,1952,male,11.721
estimates,760,1953,male,11.666
estimates,760,1954,male,11.636
estimates,760,1955,male,11.632
estimates,760,1956,male,11.567
estimates,760,1957,male,11.542
estimates,760,1958,male,11.563
estimates,760,1959,male,11.645
estimates,760,1960,male,11.791
estimates,760,1961,male,11.845
estimates,760,1962,male,11.966
estimates,760,1963,male,12.154
estimates,760,1964,male,12.412
estimates,760,1965,male,12.741
estimates,760,1966,male,12.967
estimates,760,1967,male,13.267
estimates,760,1968,male,13.631
estimates,760,1969,male,14.037
estimates,760,1970,male,14.476
estimates,760,1971,male,14.7
estimates,760,1972,male,14.959
estimates,760,1973,male,15.25
estimates,760,1974,male,15.574
estimates,760,1975,male,15.931
estimates,760,1976,male,16.065
estimates,760,1977,male,16.229
estimates,760,1978,male,16.42
estimates,760,1979,male,16.635
estimates,760,1980,male,16.868
estimates,760,1981,male,17.027
estimates,760,1982,male,17.218
estimates,760,1983,male,17.409
estimates,760,1984,male,17.558
estimates,760,1985,male,17.646
estimates,760,1986,male,17.536
estimates,760,1987,male,17.412
estimates,760,1988,male,17.296
estimates,760,1989,male,17.216
estimates,760,1990,male,17.18
estimates,760,1991,male,17.142
estimates,760,1992,male,17.155
estimates,760,1993,male,17.206
estimates,760,1994,male,17.281
estimates,760,1995,male,17.374
estimates,760,1996,male,17.426
estimates,760,1997,male,17.505
estimates,760,1998,male,17.617
estimates,760,1999,male,17.772
estimates,760,2000,male,17.972
estimates,760,2001,male,17.862
estimates,760,2002,male,17.765
estimates,760,2003,male,17.663
estimates,760,2004,male,17.528
estimates,760,2005,male,17.336
estimates,760,2006,male,17.568
estimates,760,2007,male,17.769
estimates,760,2008,male,17.946
estimates,760,2009,male,18.114
estimates,760,2010,male,18.273
estimates,760,2011,male,17.709
estimates,760,2012,male,17.213
estimates,760,2013,male,16.757
estimates,760,2014,male,16.301
estimates,760,2015,male,15.822
medium_variant,760,2015,male,15.822
medium_variant,760,2016,male,15.51
medium_variant,760,2017,male,15.162
medium_variant,760,2018,male,14.804
medium_variant,760,2019,male,14.467
medium_variant,760,2020,male,14.162
medium_variant,760,2021,male,14.14
medium_variant,760,2022,male,14.071
medium_variant,760,2023,male,13.943
medium_variant,760,2024,male,13.742
medium_variant,760,2025,male,13.469
medium_variant,760,2026,male,13.12
medium_variant,760,2027,male,12.756
medium_variant,760,2028,male,12.388
medium_variant,760,2029,male,12.029
medium_variant,760,2030,male,11.682
medium_variant,760,2031,male,11.402
medium_variant,760,2032,male,11.134
medium_variant,760,2033,male,10.873
medium_variant,760,2034,male,10.617
medium_variant,760,2035,male,10.362
medium_variant,760,2036,male,10.114
medium_variant,760,2037,male,9.873
medium_variant,760,2038,male,9.63
medium_variant,760,2039,male,9.373
medium_variant,760,2040,male,9.098
medium_variant,760,2041,male,8.83
medium_variant,760,2042,male,8.558
medium_variant,760,2043,male,8.283
medium_variant,760,2044,male,8.006
medium_variant,760,2045,male,7.728
medium_variant,760,2046,male,7.47
medium_variant,760,2047,male,7.217
medium_variant,760,2048,male,6.975
medium_variant,760,2049,male,6.748
medium_variant,760,2050,male,6.538
medium_variant,760,2051,male,6.357
medium_variant,760,2052,male,6.188
medium_variant,760,2053,male,6.031
medium_variant,760,2054,male,5.887
medium_variant,760,2055,male,5.753
medium_variant,760,2056,male,5.642
medium_variant,760,2057,male,5.541
medium_variant,760,2058,male,5.439
medium_variant,760,2059,male,5.325
medium_variant,760,2060,male,5.192
medium_variant,760,2061,male,5.057
medium_variant,760,2062,male,4.911
medium_variant,760,2063,male,4.758
medium_variant,760,2064,male,4.604
medium_variant,760,2065,male,4.452
medium_variant,760,2066,male,4.312
medium_variant,760,2067,male,4.176
medium_variant,760,2068,male,4.043
medium_variant,760,2069,male,3.913
medium_variant,760,2070,male,3.787
medium_variant,760,2071,male,3.672
medium_variant,760,2072,male,3.562
medium_variant,760,2073,male,3.458
medium_variant,760,2074,male,3.358
medium_variant,760,2075,male,3.263
medium_variant,760,2076,male,3.18
medium_variant,760,2077,male,3.103
medium_variant,760,2078,male,3.03
medium_variant,760,2079,male,2.964
medium_variant,760,2080,male,2.902
medium_variant,760,2081,male,2.852
medium_variant,760,2082,male,2.809
medium_variant,760,2083,male,2.769
medium_variant,760,2084,male,2.729
medium_variant,760,2085,male,2.689
medium_variant,760,2086,male,2.658
medium_variant,760,2087,male,2.626
medium_variant,760,2088,male,2.595
medium_variant,760,2089,male,2.564
medium_variant,760,2090,male,2.531
medium_variant,760,2091,male,2.505
medium_variant,760,2092,male,2.479
medium_variant,760,2093,male,2.453
medium_variant,760,2094,male,2.426
medium_variant,760,2095,male,2.397
medium_variant,760,2096,male,2.372
medium_variant,760,2097,male,2.348
medium_variant,760,2098,male,2.323
medium_variant,760,2099,male,2.297
medium_variant,760,2100,male,2.269
estimates,760,1950,female,13.493
estimates,760,1951,female,13.373
estimates,760,1952,female,13.276
estimates,760,1953,female,13.199
estimates,760,1954,female,13.148
estimates,760,1955,female,13.121
estimates,760,1956,female,13.039
estimates,760,1957,female,12.996
estimates,760,1958,female,12.991
estimates,760,1959,female,13.025
estimates,760,1960,female,13.095
estimates,760,1961,female,13.074
estimates,760,1962,female,13.097
estimates,760,1963,female,13.17
estimates,760,1964,female,13.307
estimates,760,1965,female,13.513
estimates,760,1966,female,13.654
estimates,760,1967,female,13.869
estimates,760,1968,female,14.135
estimates,760,1969,female,14.418
estimates,760,1970,female,14.701
estimates,760,1971,female,14.808
estimates,760,1972,female,14.926
estimates,760,1973,female,15.054
estimates,760,1974,female,15.194
estimates,760,1975,female,15.346
estimates,760,1976,female,15.377
estimates,760,1977,female,15.428
estimates,760,1978,female,15.491
estimates,760,1979,female,15.554
estimates,760,1980,female,15.611
estimates,760,1981,female,15.647
estimates,760,1982,female,15.688
estimates,760,1983,female,15.733
estimates,760,1984,female,15.785
estimates,760,1985,female,15.841
estimates,760,1986,female,15.844
estimates,760,1987,female,15.86
estimates,760,1988,female,15.881
estimates,760,1989,female,15.895
estimates,760,1990,female,15.897
estimates,760,1991,female,15.92
estimates,760,1992,female,15.952
estimates,760,1993,female,15.976
estimates,760,1994,female,15.974
estimates,760,1995,female,15.939
estimates,760,1996,female,15.826
estimates,760,1997,female,15.701
estimates,760,1998,female,15.588
estimates,760,1999,female,15.518
estimates,760,2000,female,15.504
estimates,760,2001,female,15.747
estimates,760,2002,female,16.04
estimates,760,2003,female,16.35
estimates,760,2004,female,16.63
estimates,760,2005,female,16.839
estimates,760,2006,female,16.811
estimates,760,2007,female,16.732
estimates,760,2008,female,16.629
estimates,760,2009,female,16.546
estimates,760,2010,female,16.494
estimates,760,2011,female,15.768
estimates,760,2012,female,15.11
estimates,760,2013,female,14.475
estimates,760,2014,female,13.8
estimates,760,2015,female,13.061
medium_variant,760,2015,female,13.061
medium_variant,760,2016,female,12.718
medium_variant,760,2017,female,12.312
medium_variant,760,2018,female,11.878
medium_variant,760,2019,female,11.459
medium_variant,760,2020,female,11.071
medium_variant,760,2021,female,11.09
medium_variant,760,2022,female,11.071
medium_variant,760,2023,female,11.003
medium_variant,760,2024,female,10.875
medium_variant,760,2025,female,10.689
medium_variant,760,2026,female,10.436
medium_variant,760,2027,female,10.164
medium_variant,760,2028,female,9.883
medium_variant,760,2029,female,9.605
medium_variant,760,2030,female,9.332
medium_variant,760,2031,female,9.094
medium_variant,760,2032,female,8.863
medium_variant,760,2033,female,8.634
medium_variant,760,2034,female,8.408
medium_variant,760,2035,female,8.182
medium_variant,760,2036,female,7.975
medium_variant,760,2037,female,7.77
medium_variant,760,2038,female,7.563
medium_variant,760,2039,female,7.344
medium_variant,760,2040,female,7.112
medium_variant,760,2041,female,6.901
medium_variant,760,2042,female,6.686
medium_variant,760,2043,female,6.465
medium_variant,760,2044,female,6.242
medium_variant,760,2045,female,6.017
medium_variant,760,2046,female,5.817
medium_variant,760,2047,female,5.619
medium_variant,760,2048,female,5.428
medium_variant,760,2049,female,5.25
medium_variant,760,2050,female,5.086
medium_variant,760,2051,female,4.955
medium_variant,760,2052,female,4.833
medium_variant,760,2053,female,4.72
medium_variant,760,2054,female,4.617
medium_variant,760,2055,female,4.521
medium_variant,760,2056,female,4.449
medium_variant,760,2057,female,4.384
medium_variant,760,2058,female,4.319
medium_variant,760,2059,female,4.243
medium_variant,760,2060,female,4.152
medium_variant,760,2061,female,4.064
medium_variant,760,2062,female,3.966
medium_variant,760,2063,female,3.86
medium_variant,760,2064,female,3.749
medium_variant,760,2065,female,3.637
medium_variant,760,2066,female,3.538
medium_variant,760,2067,female,3.439
medium_variant,760,2068,female,3.34
medium_variant,760,2069,female,3.241
medium_variant,760,2070,female,3.141
medium_variant,760,2071,female,3.055
medium_variant,760,2072,female,2.971
medium_variant,760,2073,female,2.889
medium_variant,760,2074,female,2.809
medium_variant,760,2075,female,2.732
medium_variant,760,2076,female,2.668
medium_variant,760,2077,female,2.607
medium_variant,760,2078,female,2.549
medium_variant,760,2079,female,2.494
medium_variant,760,2080,female,2.441
medium_variant,760,2081,female,2.402
medium_variant,760,2082,female,2.366
medium_variant,760,2083,female,2.331
medium_variant,760,2084,female,2.296
medium_variant,760,2085,female,2.26
medium_variant,760,2086,female,2.234
medium_variant,760,2087,female,2.207
medium_variant,760,2088,female,2.178
medium_variant,760,2089,female,2.149
medium_variant,760,2090,female,2.118
medium_variant,760,2091,female,2.095
medium_variant,760,2092,female,2.073
medium_variant,760,2093,female,2.049
medium_variant,760,2094,female,2.024
medium_variant,760,2095,female,1.997
medium_variant,760,2096,female,1.976
medium_variant,760,2097,female,1.954
medium_variant,760,2098,female,1.932
medium_variant,760,2099,female,1.907
medium_variant,760,2100,female,1.88
