variant,continent,year,gender,dependencyratio2569
estimates,904,1950,male,159.54
estimates,904,1951,male,160.38
estimates,904,1952,male,161.155
estimates,904,1953,male,161.792
estimates,904,1954,male,162.285
estimates,904,1955,male,162.703
estimates,904,1956,male,164.192
estimates,904,1957,male,165.384
estimates,904,1958,male,166.434
estimates,904,1959,male,167.46
estimates,904,1960,male,168.507
estimates,904,1961,male,169.735
estimates,904,1962,male,171.003
estimates,904,1963,male,172.218
estimates,904,1964,male,173.237
estimates,904,1965,male,174.005
estimates,904,1966,male,175.513
estimates,904,1967,male,176.537
estimates,904,1968,male,177.183
estimates,904,1969,male,177.605
estimates,904,1970,male,177.858
estimates,904,1971,male,178.191
estimates,904,1972,male,178.331
estimates,904,1973,male,178.196
estimates,904,1974,male,177.652
estimates,904,1975,male,176.676
estimates,904,1976,male,175.826
estimates,904,1977,male,174.573
estimates,904,1978,male,173.024
estimates,904,1979,male,171.325
estimates,904,1980,male,169.564
estimates,904,1981,male,168.12
estimates,904,1982,male,166.513
estimates,904,1983,male,164.736
estimates,904,1984,male,162.74
estimates,904,1985,male,160.515
estimates,904,1986,male,158.292
estimates,904,1987,male,155.84
estimates,904,1988,male,153.261
estimates,904,1989,male,150.672
estimates,904,1990,male,148.147
estimates,904,1991,male,145.916
estimates,904,1992,male,143.706
estimates,904,1993,male,141.503
estimates,904,1994,male,139.282
estimates,904,1995,male,137.035
estimates,904,1996,male,134.89
estimates,904,1997,male,132.749
estimates,904,1998,male,130.594
estimates,904,1999,male,128.398
estimates,904,2000,male,126.154
estimates,904,2001,male,123.969
estimates,904,2002,male,121.707
estimates,904,2003,male,119.41
estimates,904,2004,male,117.123
estimates,904,2005,male,114.869
estimates,904,2006,male,112.628
estimates,904,2007,male,110.387
estimates,904,2008,male,108.163
estimates,904,2009,male,105.974
estimates,904,2010,male,103.841
estimates,904,2011,male,101.847
estimates,904,2012,male,99.927
estimates,904,2013,male,98.073
estimates,904,2014,male,96.266
estimates,904,2015,male,94.504
medium_variant,904,2015,male,94.504
medium_variant,904,2016,male,92.964
medium_variant,904,2017,male,91.415
medium_variant,904,2018,male,89.896
medium_variant,904,2019,male,88.455
medium_variant,904,2020,male,87.111
medium_variant,904,2021,male,85.887
medium_variant,904,2022,male,84.737
medium_variant,904,2023,male,83.655
medium_variant,904,2024,male,82.624
medium_variant,904,2025,male,81.642
medium_variant,904,2026,male,80.785
medium_variant,904,2027,male,79.959
medium_variant,904,2028,male,79.179
medium_variant,904,2029,male,78.471
medium_variant,904,2030,male,77.846
medium_variant,904,2031,male,77.359
medium_variant,904,2032,male,76.928
medium_variant,904,2033,male,76.537
medium_variant,904,2034,male,76.16
medium_variant,904,2035,male,75.782
medium_variant,904,2036,male,75.462
medium_variant,904,2037,male,75.124
medium_variant,904,2038,male,74.788
medium_variant,904,2039,male,74.475
medium_variant,904,2040,male,74.204
medium_variant,904,2041,male,74.011
medium_variant,904,2042,male,73.834
medium_variant,904,2043,male,73.684
medium_variant,904,2044,male,73.573
medium_variant,904,2045,male,73.51
medium_variant,904,2046,male,73.534
medium_variant,904,2047,male,73.578
medium_variant,904,2048,male,73.654
medium_variant,904,2049,male,73.77
medium_variant,904,2050,male,73.937
medium_variant,904,2051,male,74.179
medium_variant,904,2052,male,74.44
medium_variant,904,2053,male,74.728
medium_variant,904,2054,male,75.047
medium_variant,904,2055,male,75.401
medium_variant,904,2056,male,75.798
medium_variant,904,2057,male,76.196
medium_variant,904,2058,male,76.605
medium_variant,904,2059,male,77.034
medium_variant,904,2060,male,77.494
medium_variant,904,2061,male,77.965
medium_variant,904,2062,male,78.425
medium_variant,904,2063,male,78.89
medium_variant,904,2064,male,79.375
medium_variant,904,2065,male,79.894
medium_variant,904,2066,male,80.409
medium_variant,904,2067,male,80.91
medium_variant,904,2068,male,81.408
medium_variant,904,2069,male,81.909
medium_variant,904,2070,male,82.424
medium_variant,904,2071,male,82.899
medium_variant,904,2072,male,83.34
medium_variant,904,2073,male,83.765
medium_variant,904,2074,male,84.185
medium_variant,904,2075,male,84.617
medium_variant,904,2076,male,84.991
medium_variant,904,2077,male,85.322
medium_variant,904,2078,male,85.641
medium_variant,904,2079,male,85.987
medium_variant,904,2080,male,86.393
medium_variant,904,2081,male,86.77
medium_variant,904,2082,male,87.147
medium_variant,904,2083,male,87.539
medium_variant,904,2084,male,87.958
medium_variant,904,2085,male,88.419
medium_variant,904,2086,male,88.817
medium_variant,904,2087,male,89.194
medium_variant,904,2088,male,89.573
medium_variant,904,2089,male,89.976
medium_variant,904,2090,male,90.424
medium_variant,904,2091,male,90.789
medium_variant,904,2092,male,91.13
medium_variant,904,2093,male,91.469
medium_variant,904,2094,male,91.83
medium_variant,904,2095,male,92.238
medium_variant,904,2096,male,92.545
medium_variant,904,2097,male,92.825
medium_variant,904,2098,male,93.107
medium_variant,904,2099,male,93.42
medium_variant,904,2100,male,93.791
estimates,904,1950,female,155.955
estimates,904,1951,female,156.459
estimates,904,1952,female,156.96
estimates,904,1953,female,157.337
estimates,904,1954,female,157.575
estimates,904,1955,female,157.753
estimates,904,1956,female,159.02
estimates,904,1957,female,159.983
estimates,904,1958,female,160.822
estimates,904,1959,female,161.681
estimates,904,1960,female,162.616
estimates,904,1961,female,163.707
estimates,904,1962,female,164.915
estimates,904,1963,female,166.135
estimates,904,1964,female,167.195
estimates,904,1965,female,168.031
estimates,904,1966,female,169.516
estimates,904,1967,female,170.555
estimates,904,1968,female,171.25
estimates,904,1969,female,171.752
estimates,904,1970,female,172.114
estimates,904,1971,female,172.412
estimates,904,1972,female,172.553
estimates,904,1973,female,172.449
estimates,904,1974,female,171.964
estimates,904,1975,female,171.062
estimates,904,1976,female,170.092
estimates,904,1977,female,168.726
estimates,904,1978,female,167.076
estimates,904,1979,female,165.291
estimates,904,1980,female,163.461
estimates,904,1981,female,161.903
estimates,904,1982,female,160.216
estimates,904,1983,female,158.388
estimates,904,1984,female,156.365
estimates,904,1985,female,154.129
estimates,904,1986,female,151.837
estimates,904,1987,female,149.333
estimates,904,1988,female,146.717
estimates,904,1989,female,144.109
estimates,904,1990,female,141.582
estimates,904,1991,female,139.244
estimates,904,1992,female,136.936
estimates,904,1993,female,134.653
estimates,904,1994,female,132.381
estimates,904,1995,female,130.118
estimates,904,1996,female,128.02
estimates,904,1997,female,125.946
estimates,904,1998,female,123.878
estimates,904,1999,female,121.78
estimates,904,2000,female,119.637
estimates,904,2001,female,117.541
estimates,904,2002,female,115.375
estimates,904,2003,female,113.18
estimates,904,2004,female,111.009
estimates,904,2005,female,108.887
estimates,904,2006,female,106.778
estimates,904,2007,female,104.694
estimates,904,2008,female,102.644
estimates,904,2009,female,100.634
estimates,904,2010,female,98.682
estimates,904,2011,female,96.878
estimates,904,2012,female,95.14
estimates,904,2013,female,93.466
estimates,904,2014,female,91.849
estimates,904,2015,female,90.291
medium_variant,904,2015,female,90.291
medium_variant,904,2016,female,88.914
medium_variant,904,2017,female,87.544
medium_variant,904,2018,female,86.219
medium_variant,904,2019,female,84.981
medium_variant,904,2020,female,83.849
medium_variant,904,2021,female,82.818
medium_variant,904,2022,female,81.869
medium_variant,904,2023,female,80.997
medium_variant,904,2024,female,80.193
medium_variant,904,2025,female,79.457
medium_variant,904,2026,female,78.818
medium_variant,904,2027,female,78.226
medium_variant,904,2028,female,77.696
medium_variant,904,2029,female,77.249
medium_variant,904,2030,female,76.896
medium_variant,904,2031,female,76.64
medium_variant,904,2032,female,76.45
medium_variant,904,2033,female,76.312
medium_variant,904,2034,female,76.203
medium_variant,904,2035,female,76.112
medium_variant,904,2036,female,76.027
medium_variant,904,2037,female,75.938
medium_variant,904,2038,female,75.861
medium_variant,904,2039,female,75.819
medium_variant,904,2040,female,75.828
medium_variant,904,2041,female,75.85
medium_variant,904,2042,female,75.894
medium_variant,904,2043,female,75.974
medium_variant,904,2044,female,76.104
medium_variant,904,2045,female,76.297
medium_variant,904,2046,female,76.505
medium_variant,904,2047,female,76.743
medium_variant,904,2048,female,77.022
medium_variant,904,2049,female,77.354
medium_variant,904,2050,female,77.755
medium_variant,904,2051,female,78.151
medium_variant,904,2052,female,78.574
medium_variant,904,2053,female,79.036
medium_variant,904,2054,female,79.544
medium_variant,904,2055,female,80.107
medium_variant,904,2056,female,80.627
medium_variant,904,2057,female,81.156
medium_variant,904,2058,female,81.705
medium_variant,904,2059,female,82.29
medium_variant,904,2060,female,82.93
medium_variant,904,2061,female,83.495
medium_variant,904,2062,female,84.06
medium_variant,904,2063,female,84.645
medium_variant,904,2064,female,85.274
medium_variant,904,2065,female,85.966
medium_variant,904,2066,female,86.567
medium_variant,904,2067,female,87.172
medium_variant,904,2068,female,87.791
medium_variant,904,2069,female,88.433
medium_variant,904,2070,female,89.112
medium_variant,904,2071,female,89.645
medium_variant,904,2072,female,90.154
medium_variant,904,2073,female,90.66
medium_variant,904,2074,female,91.184
medium_variant,904,2075,female,91.752
medium_variant,904,2076,female,92.159
medium_variant,904,2077,female,92.539
medium_variant,904,2078,female,92.928
medium_variant,904,2079,female,93.371
medium_variant,904,2080,female,93.905
medium_variant,904,2081,female,94.301
