variant,continent,year,gender,dependencyratio2569
estimates,905,1950,male,88.537
estimates,905,1951,male,89.357
estimates,905,1952,male,90.065
estimates,905,1953,male,90.884
estimates,905,1954,male,91.923
estimates,905,1955,male,93.217
estimates,905,1956,male,95.188
estimates,905,1957,male,97.289
estimates,905,1958,male,99.271
estimates,905,1959,male,100.965
estimates,905,1960,male,102.351
estimates,905,1961,male,104.673
estimates,905,1962,male,106.624
estimates,905,1963,male,108.16
estimates,905,1964,male,109.286
estimates,905,1965,male,110.028
estimates,905,1966,male,110.725
estimates,905,1967,male,110.92
estimates,905,1968,male,110.628
estimates,905,1969,male,109.954
estimates,905,1970,male,109.051
estimates,905,1971,male,108.643
estimates,905,1972,male,107.968
estimates,905,1973,male,106.849
estimates,905,1974,male,105.192
estimates,905,1975,male,103.087
estimates,905,1976,male,102.45
estimates,905,1977,male,101.492
estimates,905,1978,male,100.264
estimates,905,1979,male,98.874
estimates,905,1980,male,97.419
estimates,905,1981,male,95.644
estimates,905,1982,male,93.749
estimates,905,1983,male,91.775
estimates,905,1984,male,89.754
estimates,905,1985,male,87.747
estimates,905,1986,male,86.216
estimates,905,1987,male,84.725
estimates,905,1988,male,83.339
estimates,905,1989,male,82.116
estimates,905,1990,male,81.074
estimates,905,1991,male,80.489
estimates,905,1992,male,80.011
estimates,905,1993,male,79.618
estimates,905,1994,male,79.26
estimates,905,1995,male,78.906
estimates,905,1996,male,78.949
estimates,905,1997,male,78.845
estimates,905,1998,male,78.627
estimates,905,1999,male,78.342
estimates,905,2000,male,78.013
estimates,905,2001,male,77.695
estimates,905,2002,male,77.479
estimates,905,2003,male,77.291
estimates,905,2004,male,77.023
estimates,905,2005,male,76.634
estimates,905,2006,male,76.525
estimates,905,2007,male,76.246
estimates,905,2008,male,75.861
estimates,905,2009,male,75.437
estimates,905,2010,male,75
estimates,905,2011,male,74.731
estimates,905,2012,male,74.303
estimates,905,2013,male,73.814
estimates,905,2014,male,73.371
estimates,905,2015,male,73.027
medium_variant,905,2015,male,73.027
medium_variant,905,2016,male,72.838
medium_variant,905,2017,male,72.812
medium_variant,905,2018,male,72.895
medium_variant,905,2019,male,73.017
medium_variant,905,2020,male,73.158
medium_variant,905,2021,male,73.707
medium_variant,905,2022,male,74.222
medium_variant,905,2023,male,74.741
medium_variant,905,2024,male,75.315
medium_variant,905,2025,male,75.956
medium_variant,905,2026,male,76.776
medium_variant,905,2027,male,77.628
medium_variant,905,2028,male,78.484
medium_variant,905,2029,male,79.292
medium_variant,905,2030,male,80.023
medium_variant,905,2031,male,80.814
medium_variant,905,2032,male,81.515
medium_variant,905,2033,male,82.127
medium_variant,905,2034,male,82.666
medium_variant,905,2035,male,83.144
medium_variant,905,2036,male,83.683
medium_variant,905,2037,male,84.149
medium_variant,905,2038,male,84.528
medium_variant,905,2039,male,84.798
medium_variant,905,2040,male,84.945
medium_variant,905,2041,male,85.1
medium_variant,905,2042,male,85.124
medium_variant,905,2043,male,85.04
medium_variant,905,2044,male,84.885
medium_variant,905,2045,male,84.694
medium_variant,905,2046,male,84.58
medium_variant,905,2047,male,84.408
medium_variant,905,2048,male,84.211
medium_variant,905,2049,male,84.026
medium_variant,905,2050,male,83.88
medium_variant,905,2051,male,83.872
medium_variant,905,2052,male,83.881
medium_variant,905,2053,male,83.919
medium_variant,905,2054,male,83.999
medium_variant,905,2055,male,84.136
medium_variant,905,2056,male,84.409
medium_variant,905,2057,male,84.695
medium_variant,905,2058,male,85.014
medium_variant,905,2059,male,85.392
medium_variant,905,2060,male,85.843
medium_variant,905,2061,male,86.384
medium_variant,905,2062,male,86.958
medium_variant,905,2063,male,87.548
medium_variant,905,2064,male,88.121
medium_variant,905,2065,male,88.657
medium_variant,905,2066,male,89.124
medium_variant,905,2067,male,89.522
medium_variant,905,2068,male,89.873
medium_variant,905,2069,male,90.209
medium_variant,905,2070,male,90.558
medium_variant,905,2071,male,90.833
medium_variant,905,2072,male,91.075
medium_variant,905,2073,male,91.304
medium_variant,905,2074,male,91.551
medium_variant,905,2075,male,91.838
medium_variant,905,2076,male,92.056
medium_variant,905,2077,male,92.279
medium_variant,905,2078,male,92.498
medium_variant,905,2079,male,92.694
medium_variant,905,2080,male,92.87
medium_variant,905,2081,male,92.898
medium_variant,905,2082,male,92.859
medium_variant,905,2083,male,92.8
medium_variant,905,2084,male,92.786
medium_variant,905,2085,male,92.867
medium_variant,905,2086,male,92.884
medium_variant,905,2087,male,92.931
medium_variant,905,2088,male,93.023
medium_variant,905,2089,male,93.18
medium_variant,905,2090,male,93.425
medium_variant,905,2091,male,93.574
medium_variant,905,2092,male,93.745
medium_variant,905,2093,male,93.964
medium_variant,905,2094,male,94.251
medium_variant,905,2095,male,94.623
medium_variant,905,2096,male,94.832
medium_variant,905,2097,male,95.059
medium_variant,905,2098,male,95.318
medium_variant,905,2099,male,95.625
medium_variant,905,2100,male,96
estimates,905,1950,female,86.503
estimates,905,1951,female,87.201
estimates,905,1952,female,87.89
estimates,905,1953,female,88.778
estimates,905,1954,female,89.913
estimates,905,1955,female,91.259
estimates,905,1956,female,92.747
estimates,905,1957,female,94.437
estimates,905,1958,female,96.16
estimates,905,1959,female,97.766
estimates,905,1960,female,99.191
estimates,905,1961,female,101.276
estimates,905,1962,female,103.109
estimates,905,1963,female,104.688
estimates,905,1964,female,106.019
estimates,905,1965,female,107.064
estimates,905,1966,female,107.848
estimates,905,1967,female,108.301
estimates,905,1968,female,108.445
estimates,905,1969,female,108.301
estimates,905,1970,female,107.885
estimates,905,1971,female,107.324
estimates,905,1972,female,106.512
estimates,905,1973,female,105.413
estimates,905,1974,female,104.039
estimates,905,1975,female,102.461
estimates,905,1976,female,101.14
estimates,905,1977,female,99.623
estimates,905,1978,female,97.942
estimates,905,1979,female,96.152
estimates,905,1980,female,94.309
estimates,905,1981,female,92.784
estimates,905,1982,female,91.201
estimates,905,1983,female,89.612
estimates,905,1984,female,88.057
estimates,905,1985,female,86.58
estimates,905,1986,female,85.465
estimates,905,1987,female,84.38
estimates,905,1988,female,83.394
estimates,905,1989,female,82.582
estimates,905,1990,female,81.974
estimates,905,1991,female,81.734
estimates,905,1992,female,81.588
estimates,905,1993,female,81.498
estimates,905,1994,female,81.393
estimates,905,1995,female,81.242
estimates,905,1996,female,81.374
estimates,905,1997,female,81.327
estimates,905,1998,female,81.135
estimates,905,1999,female,80.861
estimates,905,2000,female,80.544
estimates,905,2001,female,80.119
estimates,905,2002,female,79.748
estimates,905,2003,female,79.361
estimates,905,2004,female,78.869
estimates,905,2005,female,78.258
estimates,905,2006,female,78.007
estimates,905,2007,female,77.588
estimates,905,2008,female,77.07
estimates,905,2009,female,76.535
estimates,905,2010,female,76.028
estimates,905,2011,female,75.767
estimates,905,2012,female,75.408
estimates,905,2013,female,75.029
estimates,905,2014,female,74.715
estimates,905,2015,female,74.512
medium_variant,905,2015,female,74.512
medium_variant,905,2016,female,74.432
medium_variant,905,2017,female,74.524
medium_variant,905,2018,female,74.736
medium_variant,905,2019,female,75.004
medium_variant,905,2020,female,75.306
medium_variant,905,2021,female,75.96
medium_variant,905,2022,female,76.588
medium_variant,905,2023,female,77.226
medium_variant,905,2024,female,77.932
medium_variant,905,2025,female,78.719
medium_variant,905,2026,female,79.634
medium_variant,905,2027,female,80.588
medium_variant,905,2028,female,81.553
medium_variant,905,2029,female,82.476
medium_variant,905,2030,female,83.323
medium_variant,905,2031,female,84.149
medium_variant,905,2032,female,84.882
medium_variant,905,2033,female,85.524
medium_variant,905,2034,female,86.096
medium_variant,905,2035,female,86.611
medium_variant,905,2036,female,87.101
medium_variant,905,2037,female,87.513
medium_variant,905,2038,female,87.846
medium_variant,905,2039,female,88.092
medium_variant,905,2040,female,88.255
medium_variant,905,2041,female,88.377
medium_variant,905,2042,female,88.394
medium_variant,905,2043,female,88.323
medium_variant,905,2044,female,88.197
medium_variant,905,2045,female,88.048
medium_variant,905,2046,female,87.905
medium_variant,905,2047,female,87.705
medium_variant,905,2048,female,87.486
medium_variant,905,2049,female,87.292
medium_variant,905,2050,female,87.156
medium_variant,905,2051,female,87.095
medium_variant,905,2052,female,87.055
medium_variant,905,2053,female,87.052
