variant,continent,year,gender,dependencyratio2569
estimates,908,1950,male,104.567
estimates,908,1951,male,104.218
estimates,908,1952,male,102.868
estimates,908,1953,male,101.445
estimates,908,1954,male,100.33
estimates,908,1955,male,99.531
estimates,908,1956,male,98.996
estimates,908,1957,male,98.919
estimates,908,1958,male,98.962
estimates,908,1959,male,98.735
estimates,908,1960,male,98.086
estimates,908,1961,male,97.538
estimates,908,1962,male,96.566
estimates,908,1963,male,95.415
estimates,908,1964,male,94.475
estimates,908,1965,male,93.93
estimates,908,1966,male,94.106
estimates,908,1967,male,94.561
estimates,908,1968,male,95.107
estimates,908,1969,male,95.446
estimates,908,1970,male,95.407
estimates,908,1971,male,95.36
estimates,908,1972,male,94.954
estimates,908,1973,male,94.245
estimates,908,1974,male,93.34
estimates,908,1975,male,92.316
estimates,908,1976,male,91.787
estimates,908,1977,male,91.035
estimates,908,1978,male,90.105
estimates,908,1979,male,89.053
estimates,908,1980,male,87.911
estimates,908,1981,male,87.081
estimates,908,1982,male,86.204
estimates,908,1983,male,85.205
estimates,908,1984,male,83.961
estimates,908,1985,male,82.436
estimates,908,1986,male,81.111
estimates,908,1987,male,79.558
estimates,908,1988,male,77.929
estimates,908,1989,male,76.396
estimates,908,1990,male,75.032
estimates,908,1991,male,74.289
estimates,908,1992,male,73.56
estimates,908,1993,male,72.854
estimates,908,1994,male,72.184
estimates,908,1995,male,71.547
estimates,908,1996,male,71.051
estimates,908,1997,male,70.654
estimates,908,1998,male,70.254
estimates,908,1999,male,69.736
estimates,908,2000,male,69.067
estimates,908,2001,male,68.72
estimates,908,2002,male,68.203
estimates,908,2003,male,67.581
estimates,908,2004,male,66.947
estimates,908,2005,male,66.341
estimates,908,2006,male,66.128
estimates,908,2007,male,65.94
estimates,908,2008,male,65.72
estimates,908,2009,male,65.365
estimates,908,2010,male,64.83
estimates,908,2011,male,64.42
estimates,908,2012,male,63.83
estimates,908,2013,male,63.193
estimates,908,2014,male,62.676
estimates,908,2015,male,62.364
medium_variant,908,2015,male,62.364
medium_variant,908,2016,male,62.374
medium_variant,908,2017,male,62.55
medium_variant,908,2018,male,62.857
medium_variant,908,2019,male,63.242
medium_variant,908,2020,male,63.675
medium_variant,908,2021,male,64.384
medium_variant,908,2022,male,65.154
medium_variant,908,2023,male,65.953
medium_variant,908,2024,male,66.744
medium_variant,908,2025,male,67.503
medium_variant,908,2026,male,68.47
medium_variant,908,2027,male,69.368
medium_variant,908,2028,male,70.198
medium_variant,908,2029,male,70.969
medium_variant,908,2030,male,71.684
medium_variant,908,2031,male,72.532
medium_variant,908,2032,male,73.3
medium_variant,908,2033,male,73.976
medium_variant,908,2034,male,74.548
medium_variant,908,2035,male,75.02
medium_variant,908,2036,male,75.6
medium_variant,908,2037,male,76.07
medium_variant,908,2038,male,76.468
medium_variant,908,2039,male,76.835
medium_variant,908,2040,male,77.194
medium_variant,908,2041,male,77.75
medium_variant,908,2042,male,78.264
medium_variant,908,2043,male,78.74
medium_variant,908,2044,male,79.187
medium_variant,908,2045,male,79.616
medium_variant,908,2046,male,80.204
medium_variant,908,2047,male,80.74
medium_variant,908,2048,male,81.251
medium_variant,908,2049,male,81.766
medium_variant,908,2050,male,82.304
medium_variant,908,2051,male,82.99
medium_variant,908,2052,male,83.651
medium_variant,908,2053,male,84.299
medium_variant,908,2054,male,84.953
medium_variant,908,2055,male,85.627
medium_variant,908,2056,male,86.432
medium_variant,908,2057,male,87.209
medium_variant,908,2058,male,87.924
medium_variant,908,2059,male,88.53
medium_variant,908,2060,male,89.007
medium_variant,908,2061,male,89.464
medium_variant,908,2062,male,89.759
medium_variant,908,2063,male,89.909
medium_variant,908,2064,male,89.934
medium_variant,908,2065,male,89.857
medium_variant,908,2066,male,89.758
medium_variant,908,2067,male,89.518
medium_variant,908,2068,male,89.191
medium_variant,908,2069,male,88.844
medium_variant,908,2070,male,88.526
medium_variant,908,2071,male,88.289
medium_variant,908,2072,male,88.032
medium_variant,908,2073,male,87.795
medium_variant,908,2074,male,87.629
medium_variant,908,2075,male,87.571
medium_variant,908,2076,male,87.65
medium_variant,908,2077,male,87.783
medium_variant,908,2078,male,87.976
medium_variant,908,2079,male,88.231
medium_variant,908,2080,male,88.554
medium_variant,908,2081,male,88.938
medium_variant,908,2082,male,89.328
medium_variant,908,2083,male,89.733
medium_variant,908,2084,male,90.162
medium_variant,908,2085,male,90.633
medium_variant,908,2086,male,91.071
medium_variant,908,2087,male,91.481
medium_variant,908,2088,male,91.88
medium_variant,908,2089,male,92.291
medium_variant,908,2090,male,92.732
medium_variant,908,2091,male,93.063
medium_variant,908,2092,male,93.357
medium_variant,908,2093,male,93.631
medium_variant,908,2094,male,93.904
medium_variant,908,2095,male,94.193
medium_variant,908,2096,male,94.32
medium_variant,908,2097,male,94.402
